,noble_male,noble_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,0.976792,0.8512406,"('unsociable', 'sociable')",0.45876953,0.32576156,-0.6783584,-0.81863403,0.2524011,0.1194561,-0.132945
1,0.36167556,0.33111948,"('unfriendly', 'friendly')",0.22240356,-0.006721668,1.8807185,1.7644557,0.8215992,0.6962845,-0.1253147
2,1.7861814,1.8861287,"('unlikable', 'likable')",1.5081462,1.5243024,0.68020374,0.7542573,1.3248438,1.3882294,0.0633856
3,-0.064186014,0.041187562,"('repellent', 'pleasant')",0.010190824,0.08381589,0.102459416,0.11554207,0.0161547,0.0801818,0.0640271
4,-0.3143266,-0.37204883,"('disliked', 'liked')",0.2378647,0.094735846,-5.982103,-6.1206613,-2.0195216,-2.132658,-0.1131364
5,-0.48020428,-0.45899582,"('distant', 'outgoing')",-0.5503698,-0.5832215,-0.17047885,-0.1743879,-0.400351,-0.4055351,-0.0051841
6,-0.3448395,-0.30155268,"('distant', 'open')",-1.0957179,-1.1955149,0.3765206,0.34179574,-0.3546789,-0.3850906,-0.0304117
7,1.5168159,1.5084678,"('insensitive', 'sensitive')",0.9510164,0.9783447,0.64288765,0.6086799,1.0369066,1.0318308,-0.0050758
8,0.06205976,0.077591136,"('unaffectionate', 'affectionate')",-0.85583186,-1.0118665,0.80432355,0.72146374,0.0035172,-0.0709372,-0.0744544
9,1.2378651,1.2304761,"('unaffectionate', 'caring')",0.11501604,0.014851823,0.9967684,0.9426836,0.7832166,0.7293372,-0.0538794
10,1.4573017,1.4165025,"('unsympathetic', 'sympathetic')",0.032580644,-0.02453724,-0.63166094,-0.71208596,0.2860738,0.2266264,-0.0594474
11,0.2922703,0.3094121,"('unhelpful', 'helpful')",0.71030295,0.7797012,1.4513354,1.5314136,0.8179696,0.8735089,0.0555393
12,1.5466329,1.6144551,"('unsupportive', 'supportive')",0.75883275,0.7964742,-1.8165058,-1.8313302,0.1629866,0.1931997,0.0302131
13,1.2441348,1.2278388,"('impolite', 'polite')",0.13351163,0.23049736,-0.783673,-0.7952807,0.1979912,0.2210185,0.0230273
14,1.17726,1.1665047,"('antisocial', 'social')",1.2588681,1.2696892,-0.78740436,-0.85559976,0.5495746,0.5268647,-0.0227099
15,0.19636405,0.123198345,"('boring', 'funny')",-0.29968467,-0.37664244,0.34050345,0.29223746,0.0790609,0.0129311,-0.0661298
16,-1.3726434,-1.4096192,"('unpopular', 'popular')",-0.33982575,-0.41158345,0.5585929,0.50942516,-0.3846254,-0.4372592,-0.0526338
17,1.0456877,1.0798423,"('nasty', 'nice')",-0.9212338,-0.8770728,-0.55297905,-0.5013801,-0.1428417,-0.0995369,0.0433048
18,0.1131722,0.15411171,"('disagreeable', 'welcoming')",-0.7149972,-0.7678393,-0.39547637,-0.4383695,-0.3324338,-0.350699,-0.0182652
19,-0.09310195,-0.06381616,"('inhospitable', 'hospitable')",-1.1662117,-1.189935,-0.05253166,0.025001451,-0.4372818,-0.4095833,0.0276985
20,1.4069023,1.4287133,"('rough', 'thoughtful')",0.32151538,0.34854728,0.9913726,0.94102484,0.9065967,0.9060951,-0.0005016
21,1.1700602,1.1319612,"('immoral', 'moral')",1.4927043,1.4845636,-0.72994083,-0.71406233,0.6442746,0.6341541,-0.0101205
22,0.76136243,0.6913488,"('untrustworthy', 'trustworthy')",-0.38147962,-0.47080192,-0.98383737,-1.0150331,-0.2013182,-0.2648288,-0.0635106
23,0.9488955,0.92294145,"('insincere', 'sincere')",0.4029525,0.36820716,5.294264,5.2696633,2.2153707,2.1869373,-0.0284334
24,1.6856071,1.6656003,"('dishonest', 'honest')",0.59659857,0.5166565,0.5551452,0.4930297,0.9457836,0.8917621,-0.0540215
25,0.5377402,0.5699534,"('egoistic', 'altruistic')",0.42231646,0.3276798,1.7127153,1.6576531,0.890924,0.8517621,-0.0391619
26,0.43456915,0.41612992,"('hardhearted', 'benevolent')",0.40158582,0.33097157,1.6374078,1.5995697,0.8245209,0.7822237,-0.0422972
27,0.5960592,0.673522,"('hardhearted', 'softhearted')",0.168695,0.19064653,1.6852782,1.5447676,0.8166774,0.8029787,-0.0136987
28,1.0622361,0.9279837,"('disloyal', 'loyal')",0.26344252,0.05078576,0.8866281,0.78229403,0.7374356,0.5870212,-0.1504144
29,0.47817358,0.39575002,"('unfair', 'fair')",-0.44355547,-0.4874534,-0.26955926,-0.39955854,-0.0783137,-0.163754,-0.0854403
30,1.2265275,1.2169849,"('intolerant', 'tolerant')",1.3433483,1.3158565,1.0001835,0.9283711,1.1900198,1.1537374,-0.0362824
31,-1.7977617,-1.7099738,"('evil', 'good')",-1.6923667,-1.7693912,-0.7941279,-0.8566037,-1.4280855,-1.4453228,-0.0172373
32,1.0514525,1.0277581,"('unkind', 'kind')",0.22766171,0.21131347,0.66610277,0.5558604,0.6484057,0.5983107,-0.050095
33,0.22834724,0.18357643,"('wrong', 'right')",0.7047031,0.6213552,-0.37389886,-0.41796112,0.1863838,0.1289902,-0.0573936
34,0.2082396,0.30250883,"('mean', 'honorable')",0.31253633,0.3687592,5.6969724,5.8385897,2.0725827,2.1699526,0.0973699
35,-0.57545394,-0.6339945,"('corrupt', 'incorrupt')",-1.2034138,-1.302261,0.29684225,0.18179367,-0.4940085,-0.5848206,-0.0908121
36,-1.206045,-1.2160525,"('hostile', 'amicable')",-1.37847,-1.6079587,0.419626,0.24897692,-0.7216297,-0.8583448,-0.1367151
37,1.4563863,1.4453856,"('fake', 'genuine')",0.48134416,0.40793353,0.44163314,0.4390647,0.7931213,0.764128,-0.0289933
38,0.3196273,0.35450196,"('untruthful', 'truthful')",0.19276273,0.13986424,-0.15463021,-0.11913966,0.1192533,0.1250755,0.0058222
39,2.6039145,2.6291525,"('exploitative', 'cooperative')",0.2479899,0.3487644,0.14355606,0.14621533,0.9984868,1.0413775,0.0428907
40,1.4939448,1.4021924,"('stingy', 'generous')",0.3786174,0.25016955,-1.2014849,-1.3922424,0.2236924,0.0867065,-0.1369859
41,0.9302583,0.9086956,"('unforgiving', 'forgiving')",-0.039405584,-0.2032116,-0.031687167,-0.17158733,0.2863885,0.1779655,-0.108423
42,0.94157344,1.0048409,"('unreliable', 'reliable')",0.45621252,0.48611486,-2.948148,-2.9070344,-0.5167874,-0.4720262,0.0447612
43,1.1398494,1.1598699,"('irresponsible', 'responsible')",1.3913739,1.4738216,0.18909027,0.19787347,0.9067712,0.943855,0.0370838
44,-0.7226645,-0.78787893,"('prejudiced', 'unprejudiced')",-0.1795322,-0.09548903,-1.1269332,-1.1157458,-0.6763767,-0.6663713,0.0100054
45,0.75551975,0.6954074,"('incompetent', 'competent')",0.20320363,0.083141446,-0.46796858,-0.5654391,0.1635849,0.0710366,-0.0925483
46,0.5414122,0.5238822,"('uncompetitive', 'competitive')",1.0085022,1.0626018,-0.7342778,-0.8082201,0.2718789,0.2594213,-0.0124576
47,-0.112577416,-0.06820974,"('stupid', 'smart')",0.93545973,1.03105,5.2806993,5.417903,2.0345271,2.1269143,0.0923872
48,1.6312582,1.6118705,"('unintelligent', 'intelligent')",1.5965242,1.5340363,0.40372047,0.3732502,1.210501,1.1730524,-0.0374486
49,0.8347617,0.909477,"('unable', 'able')",0.54888475,0.6435744,-0.19520687,-0.0699826,0.3961465,0.4943563,0.0982098
50,0.18658276,0.2781007,"('clumsy', 'skillful')",0.039524503,-0.0018360689,0.43055218,0.39535403,0.2188865,0.2238729,0.0049864
51,0.5061377,0.4657454,"('uneducated', 'educated')",0.17289485,0.124652535,0.22311667,0.14152226,0.3007164,0.2439734,-0.056743
52,0.1493623,0.07634504,"('irrational', 'rational')",-0.53378254,-0.74498457,0.44353306,0.29622322,0.0197043,-0.1241388,-0.1438431
53,0.76395327,0.8118031,"('uncreative', 'creative')",0.5729645,0.45849186,0.80821586,0.74094903,0.7150445,0.6704146,-0.0446299
54,0.17721899,0.22620332,"('incapable', 'capable')",-0.23264971,-0.18462597,0.95719,1.063422,0.3005864,0.3683331,0.0677467
55,1.8131771,1.8061267,"('incompetent', 'clever')",0.5625514,0.51559067,-0.19217901,-0.2501732,0.7278499,0.6905147,-0.0373352
56,0.8411449,0.8544223,"('impractical', 'practical')",1.3155829,1.344126,-0.6289605,-0.59292096,0.5092558,0.5352091,0.0259533
57,0.11205572,0.066836506,"('unimaginative', 'imaginative')",0.93800545,0.85928667,-2.4906828,-2.5805705,-0.4802072,-0.5514824,-0.0712752
58,0.06879971,0.013926744,"('undiscriminating', 'discriminating')",1.165885,1.1062543,0.16248795,0.06731904,0.4657242,0.3958334,-0.0698908
59,0.12083765,0.15162237,"('foolish', 'wise')",0.42487028,0.4402039,0.72326416,0.73088247,0.4229907,0.4409029,0.0179122
60,2.1567955,2.2046757,"('inefficient', 'efficient')",2.6486368,2.7879932,-0.3678905,-0.2708868,1.4791807,1.5739274,0.0947467
61,0.73006934,0.65527195,"('illogical', 'logical')",1.1861105,1.0727344,0.07332679,-0.08620797,0.6631689,0.5472661,-0.1159028
62,2.2159457,2.2937846,"('incompetent', 'brilliant')",1.1408516,1.2731216,-0.088372655,0.024465546,1.0894748,1.1971239,0.1076491
63,0.5829824,0.63024545,"('unperceptive', 'insightful')",1.0438185,1.0819367,0.61388284,0.6589358,0.7468946,0.7903727,0.0434781
64,0.4719814,0.42732382,"('shy', 'confident')",1.2833065,1.302698,-6.5560646,-6.5942855,-1.6002588,-1.6214212,-0.0211624
65,1.3651823,1.3204423,"('insecure', 'secure')",1.2083371,1.2152795,-0.5993777,-0.59252703,0.6580472,0.6477316,-0.0103156
66,0.2791142,0.31530082,"('inactive', 'active')",-1.1451919,-1.1171205,1.0908116,1.0562932,0.0749113,0.0848245,0.0099132
67,0.80925447,0.8076674,"('doubtful', 'determined')",-0.18071797,-0.14717953,-0.663191,-0.57177967,-0.0115515,0.0295694,0.0411209
68,0.22099844,0.1515626,"('dependent', 'independent')",0.22571154,0.2341503,-0.6427808,-0.69594723,-0.0653569,-0.1034114,-0.0380545
69,0.0047109416,0.06514896,"('lazy', 'industrious')",0.54276574,0.5227929,-0.21789329,-0.21293032,0.1098611,0.1250038,0.0151427
70,1.2236614,1.2267524,"('lethargic', 'energetic')",0.7953879,0.8731648,0.44406182,0.48272145,0.8210371,0.8608796,0.0398425
71,1.0270135,1.0087407,"('diffident', 'self-confident')",1.1582234,1.192967,0.6855777,0.64546764,0.9569382,0.9490585,-0.0078797
72,1.1918774,1.2702435,"('unambitious', 'ambitious')",0.6103276,0.62937516,-1.1037439,-1.0595257,0.2328204,0.280031,0.0472106
73,0.359936,0.36847618,"('helpless', 'self-reliant')",1.1414961,1.102904,-2.7333963,-2.7455053,-0.4106547,-0.4247084,-0.0140537
74,1.3721819,1.3756136,"('undedicated', 'dedicated')",0.3218936,0.29492995,-0.037404183,-0.08091082,0.5522238,0.5298776,-0.0223462
75,-1.0086807,-0.9241026,"('meek', 'impulsive')",-0.5752382,-0.5590198,-0.1606799,-0.0862163,-0.581533,-0.5231129,0.0584201
76,2.1343,2.1759894,"('anxious', 'daring')",0.5700251,0.678805,0.22180532,0.2850366,0.9753768,1.0466104,0.0712336
77,0.31275067,0.33049205,"('unmotivated', 'motivated')",0.77808344,0.74642485,-1.458846,-1.3638529,-0.1226706,-0.0956453,0.0270253
78,-0.39716446,-0.36699253,"('nonresilient', 'resilient')",0.3925014,0.44195727,0.12550452,0.18549639,0.0402805,0.0868204,0.0465399
79,-0.5641559,-0.5975792,"('wavering', 'unwavering')",-1.129571,-1.2428069,0.18311521,0.24043868,-0.5035372,-0.5333158,-0.0297786
80,1.6941957,1.647744,"('dominated', 'dominating')",0.6211989,0.75635314,-1.0602393,-1.0171831,0.4183851,0.4623047,0.0439196
81,0.34794477,0.23827533,"('submissive', 'aggressive')",2.0431736,2.0619385,-0.87315357,-0.83900577,0.5059882,0.4870694,-0.0189188
82,-0.74601877,-0.7052368,"('poor', 'rich')",-0.20606765,-0.24626932,5.7084184,5.7893095,1.585444,1.6126011,0.0271571
83,0.6278036,0.6253042,"('powerless', 'powerful')",1.0739459,1.0907104,-1.2113453,-1.2573265,0.1634681,0.152896,-0.0105721
84,0.9294143,0.85205436,"('inferior', 'superior')",0.59404737,0.5711767,1.0358963,0.95086575,0.8531193,0.7913656,-0.0617537
85,0.010416954,0.052184623,"('insignificant', 'prestigious')",-0.26768327,-0.39692637,1.0663664,1.0374643,0.2697001,0.2309075,-0.0387926
86,1.100486,1.0169684,"('uninfluential', 'influential')",0.72528416,0.54995143,-0.38481408,-0.54941475,0.4803187,0.3391683,-0.1411504
87,0.6753366,0.6195738,"('unsuccessful', 'successful')",0.4786819,0.48999533,0.52581716,0.5477244,0.5599452,0.5524312,-0.007514
88,-0.03654924,-0.067758024,"('low', 'eminent')",-0.1192309,-0.21544597,0.15787646,0.15716264,0.0006988,-0.0420138,-0.0427126
