,molson_male,molson_female,tuple,coors_male,coors_female,beverage_male,beverage_female,co_male,co_female,average_male,average_female,female-male
0,-1.0411447,-1.1882704,"('unsociable', 'sociable')",-1.627854,-1.8273239,0.7906978,0.6361394,0.040790148,-0.10791223,-0.4593777,-0.6218418,-0.1624641
1,0.28193185,0.15616786,"('unfriendly', 'friendly')",0.29377183,0.22000994,1.3070911,1.22903,1.9693092,1.8682176,0.963026,0.8683563,-0.0946697
2,0.10195626,0.18417814,"('unlikable', 'likable')",0.49142492,0.47489586,0.84009093,0.9064611,0.763451,0.9050791,0.5492308,0.6176535,0.0684227
3,-1.5230802,-1.5219738,"('repellent', 'pleasant')",-1.2294981,-1.2704432,-1.5443581,-1.5495657,0.16361251,0.14596473,-1.033331,-1.0490046,-0.0156736
4,1.0673988,1.0368065,"('disliked', 'liked')",0.7296977,0.73677075,0.9643087,0.9245805,-6.744582,-6.7596016,-0.9957942,-1.015361,-0.0195668
5,1.4832736,1.5424345,"('distant', 'outgoing')",1.170106,1.289885,1.4519385,1.5134206,-0.5554913,-0.4540096,0.8874567,0.9729327,0.085476
6,0.97889334,1.063186,"('distant', 'open')",0.9887084,1.1306692,1.163324,1.2220943,-0.13018203,-0.042712383,0.7501859,0.8433093,0.0931234
7,-1.2091208,-1.2083398,"('insensitive', 'sensitive')",-1.120525,-1.1895584,-0.079769105,-0.022608671,0.26961252,0.25595093,-0.5349506,-0.541139,-0.0061884
8,-0.32106665,-0.39906344,"('unaffectionate', 'affectionate')",-0.41938627,-0.49088967,1.0098169,0.94559073,0.56014353,0.54556525,0.2073769,0.1503007,-0.0570762
9,0.0667603,-0.0063710026,"('unaffectionate', 'caring')",-0.19128223,-0.27694076,1.2598506,1.1925935,1.3095254,1.2888048,0.6112135,0.5495216,-0.0616919
10,-2.4793742,-2.5712779,"('unsympathetic', 'sympathetic')",-3.2578094,-3.3703294,-1.5909051,-1.5964658,-0.3854162,-0.4455148,-1.9283762,-1.9958971,-0.0675209
11,-1.5614434,-1.6163942,"('unhelpful', 'helpful')",-1.7105747,-1.7691886,-0.1727525,-0.16112617,2.2126348,2.2006562,-0.308034,-0.3365132,-0.0284792
12,0.08672974,0.08320743,"('unsupportive', 'supportive')",-0.3398261,-0.35043776,0.9795434,1.0129502,-1.781002,-1.7501223,-0.2636388,-0.2511006,0.0125382
13,-0.59924346,-0.6683344,"('impolite', 'polite')",-1.2563853,-1.3580588,-0.062321797,-0.08197455,-0.10615541,-0.19477305,-0.5060265,-0.5757852,-0.0697587
14,-1.3319145,-1.4332963,"('antisocial', 'social')",-2.3804057,-2.483356,0.15152174,0.059141494,-1.0330023,-1.0599221,-1.1484503,-1.2293582,-0.0809079
15,0.18480654,0.2108546,"('boring', 'funny')",0.7672168,0.7055277,0.7176902,0.67403156,0.09075538,0.12691927,0.4401172,0.4293333,-0.0107839
16,0.40290606,0.43133637,"('unpopular', 'popular')",0.8080644,0.79629016,-0.1636258,-0.15423225,0.20151028,0.09581051,0.3122137,0.2923012,-0.0199125
17,-0.7130715,-0.5931523,"('nasty', 'nice')",-0.71253777,-0.6392402,-1.2736186,-1.2528157,-0.74173474,-0.6755681,-0.8602406,-0.7901941,0.0700465
18,-0.03159173,-0.042288836,"('disagreeable', 'welcoming')",-0.72580993,-0.6703749,0.117752105,0.18135624,-0.78757244,-0.7697711,-0.3568055,-0.3252696,0.0315359
19,-0.042231154,0.011658773,"('inhospitable', 'hospitable')",0.3789555,0.42791888,-0.04456795,0.02857543,-0.30174708,-0.23580976,-0.0023977,0.0580858,0.0604835
20,-1.1264594,-1.1202796,"('rough', 'thoughtful')",-0.28112373,-0.295624,-0.51786923,-0.45293963,0.23017254,0.23281732,-0.42382,-0.4090065,0.0148135
21,-1.9364921,-1.9587612,"('immoral', 'moral')",-2.1020894,-2.229056,-0.45133594,-0.4897054,-0.88395864,-0.89859587,-1.343469,-1.3940296,-0.0505606
22,-0.8486957,-0.92057425,"('untrustworthy', 'trustworthy')",-1.0331597,-1.1722387,-1.3082757,-1.3499445,-0.86958325,-0.8535185,-1.0149286,-1.074069,-0.0591404
23,-0.86397994,-0.99134463,"('insincere', 'sincere')",-1.591546,-1.6900505,0.19863078,0.17674363,6.2450624,6.150821,0.9970418,0.9115424,-0.0854994
24,-0.44587886,-0.48137876,"('dishonest', 'honest')",-1.4610804,-1.5706592,0.12983584,0.08756709,0.96355104,0.9636873,-0.2033931,-0.2501959,-0.0468028
25,0.34450126,0.339482,"('egoistic', 'altruistic')",1.4977294,1.4215267,0.6624057,0.5733107,1.2995465,1.2358294,0.9510457,0.8925372,-0.0585085
26,0.17444083,0.06047886,"('hardhearted', 'benevolent')",-0.013751545,-0.09398055,1.6031041,1.5608597,1.1159263,1.0886635,0.7199299,0.6540053,-0.0659246
27,-0.75037485,-0.722087,"('hardhearted', 'softhearted')",-0.45592484,-0.44059113,0.06893554,0.07089443,0.9550329,0.885972,-0.0455828,-0.0514529,-0.0058701
28,-0.9561132,-1.1185681,"('disloyal', 'loyal')",-1.1164548,-1.3000532,0.20773722,0.05403218,1.2874578,1.1609999,-0.1443432,-0.3008973,-0.1565541
29,0.44360667,0.4341011,"('unfair', 'fair')",0.15614176,0.1605995,-0.079745494,-0.052564994,-0.6833086,-0.70417786,-0.0408264,-0.0405106,0.0003158
30,-1.4908177,-1.5339484,"('intolerant', 'tolerant')",-1.953604,-2.0229661,-0.10066735,-0.11123772,-0.1005435,-0.10348324,-0.9114081,-0.9429089,-0.0315008
31,0.4420643,0.5677569,"('evil', 'good')",1.2387947,1.3653086,-0.7344801,-0.63989466,-1.4620042,-1.4142787,-0.1289063,-0.030277,0.0986293
32,-0.17469293,-0.31708127,"('unkind', 'kind')",-1.1962316,-1.3390156,0.5132972,0.45513377,1.3524833,1.293484,0.123714,0.0231302,-0.1005838
33,1.4941683,1.492574,"('wrong', 'right')",1.4993029,1.4865501,1.6195195,1.618218,-0.24953371,-0.26367348,1.0908642,1.0834172,-0.007447
34,-0.55572635,-0.4900204,"('mean', 'honorable')",-0.24545152,-0.2573516,-0.238341,-0.16455096,5.32281,5.311647,1.0708228,1.099931,0.0291082
35,1.2574984,1.3286972,"('corrupt', 'incorrupt')",2.5583775,2.6417475,-0.6443904,-0.68377125,-0.4572127,-0.49706283,0.6785682,0.6974027,0.0188345
36,1.0988047,1.0985687,"('hostile', 'amicable')",1.9094625,1.9566965,-0.017925903,-0.07401693,0.19784094,0.0842887,0.7970455,0.7663842,-0.0306613
37,-0.62077576,-0.58634466,"('fake', 'genuine')",-0.39641672,-0.38420108,0.23091263,0.28883842,0.287631,0.29761407,-0.1246622,-0.0960233,0.0286389
38,0.3038326,0.32800192,"('untruthful', 'truthful')",-0.59603214,-0.5644631,0.06049464,0.07808693,0.30190954,0.3508527,0.0175512,0.0481196,0.0305684
39,0.6065058,0.6606547,"('exploitative', 'cooperative')",0.88245195,0.8888077,0.9278646,0.9827375,0.5371617,0.6272505,0.7384961,0.7898626,0.0513665
40,0.5069152,0.42361942,"('stingy', 'generous')",0.37446508,0.3412892,0.6259563,0.62489486,-2.189174,-2.2608352,-0.1704593,-0.2177579,-0.0472986
41,0.10920814,0.06434409,"('unforgiving', 'forgiving')",-0.6191843,-0.6735075,0.30603257,0.259,0.49205452,0.46785143,0.0720277,0.029422,-0.0426057
42,-0.062230416,-0.0708315,"('unreliable', 'reliable')",0.051863745,0.040639717,0.57658327,0.6158745,-3.0695903,-3.0236614,-0.6258434,-0.6094947,0.0163487
43,-0.92343456,-0.9129424,"('irresponsible', 'responsible')",-1.5695381,-1.5795628,0.33567593,0.41756055,0.54610455,0.6327189,-0.402798,-0.3605564,0.0422416
44,-0.10042091,0.042098947,"('prejudiced', 'unprejudiced')",-0.21864358,-0.044555567,-0.685532,-0.51789784,-1.4523255,-1.3466882,-0.6142305,-0.4667606,0.1474699
45,-1.2560401,-1.3165619,"('incompetent', 'competent')",-2.4550848,-2.4728148,0.074919105,0.07776116,-0.72242826,-0.73106575,-1.0896585,-1.1106703,-0.0210118
46,-1.7671496,-1.8360327,"('uncompetitive', 'competitive')",-1.8022614,-1.8689783,-0.42980596,-0.3946978,-0.7160562,-0.7932628,-1.1788182,-1.2232429,-0.0444247
47,-0.53043747,-0.50839597,"('stupid', 'smart')",-0.6981267,-0.6601765,0.21621323,0.24988218,5.487838,5.5257764,1.1188717,1.1517715,0.0328998
48,-1.5000861,-1.5693841,"('unintelligent', 'intelligent')",-1.3917263,-1.5497,0.012385499,-0.06865838,-0.24188513,-0.30273426,-0.780328,-0.8726192,-0.0922912
49,-1.0071596,-0.919161,"('unable', 'able')",-0.7552814,-0.7031929,-0.26391628,-0.14025098,-0.8522758,-0.7551919,-0.7196583,-0.6294492,0.0902091
50,0.2414479,0.14988007,"('clumsy', 'skillful')",0.74286205,0.74222547,0.23600166,0.22745611,0.24261759,0.17399883,0.3657323,0.3233901,-0.0423422
51,-0.52974457,-0.67841524,"('uneducated', 'educated')",-0.89009154,-1.0556873,0.10469404,0.0439992,0.31534153,0.15657318,-0.2499501,-0.3833825,-0.1334324
52,0.8703726,0.7762661,"('irrational', 'rational')",0.8691,0.82901156,0.41927463,0.3054891,-0.043297708,-0.09617903,0.5288624,0.4536469,-0.0752155
53,0.06794437,-0.0389034,"('uncreative', 'creative')",0.91216135,0.80787385,0.37268224,0.37304607,0.7722419,0.7170444,0.5312575,0.4647653,-0.0664922
54,0.16075782,0.20519453,"('incapable', 'capable')",-0.021980215,0.0017555617,0.7500537,0.8137374,0.77809983,0.81698084,0.4167328,0.4594171,0.0426843
55,-2.0780103,-2.1120105,"('incompetent', 'clever')",-1.9069341,-2.0275984,-0.6470155,-0.6276238,-0.23778671,-0.20409979,-1.2174367,-1.2428331,-0.0253964
56,-0.29131943,-0.33601794,"('impractical', 'practical')",-0.74959284,-0.7992721,0.97763646,0.9852376,-0.38383204,-0.38249323,-0.111777,-0.1331364,-0.0213594
57,-1.494185,-1.579722,"('unimaginative', 'imaginative')",-2.0105526,-2.0812068,-1.2455391,-1.242521,-3.757333,-3.7485876,-2.1269023,-2.1630094,-0.0361071
58,0.06408012,0.071101464,"('undiscriminating', 'discriminating')",-0.09098786,-0.07769714,0.27937987,0.3362489,-0.014234022,0.006899437,0.0595595,0.0841382,0.0245787
59,1.2682682,1.267846,"('foolish', 'wise')",1.1371027,1.151012,0.8482799,0.8468527,0.11431299,0.08784818,0.8419909,0.8383898,-0.0036011
60,-1.4198053,-1.4360003,"('inefficient', 'efficient')",-2.301504,-2.3559268,0.18807577,0.22821727,-0.13282406,-0.004527319,-0.9165144,-0.8920593,0.0244551
61,-0.3093269,-0.37859827,"('illogical', 'logical')",-0.83000106,-0.96130866,0.18258399,0.075120725,-0.021817151,-0.10496902,-0.2446403,-0.3424388,-0.0977985
62,-1.4604987,-1.3507748,"('incompetent', 'brilliant')",-1.9300241,-1.9311755,-0.37875253,-0.265129,-0.60218126,-0.44967768,-1.0928642,-0.9991893,0.0936749
63,-0.020457737,-0.08245658,"('unperceptive', 'insightful')",-0.6143245,-0.68524927,0.5145663,0.4966894,0.22938645,0.23570894,0.0272926,-0.0088269,-0.0361195
64,0.5834472,0.5425222,"('shy', 'confident')",-0.26897213,-0.31828865,0.20321818,0.18987924,-6.058227,-5.948839,-1.3851335,-1.3836817,0.0014518
65,-1.7187905,-1.8396357,"('insecure', 'secure')",-1.6745878,-1.8330214,-0.6291988,-0.7062766,0.16393659,0.13076188,-0.9646602,-1.0620428,-0.0973826
66,1.0118217,1.058349,"('inactive', 'active')",0.5574624,0.5878514,-0.2585782,-0.23484385,0.79043514,0.70781136,0.5252853,0.529792,0.0045067
67,0.78588814,0.76313764,"('doubtful', 'determined')",0.23088771,0.26439476,0.499552,0.51110893,-0.25580752,-0.19482462,0.3151301,0.3359542,0.0208241
68,-0.5941587,-0.6321399,"('dependent', 'independent')",-0.7281136,-0.7923574,-0.50424176,-0.56826717,-1.4167949,-1.4673442,-0.8108273,-0.8650272,-0.0541999
69,1.763796,1.889432,"('lazy', 'industrious')",2.5156944,2.6019304,1.0930977,1.1067193,-1.0701814,-0.9977395,1.0756017,1.1500856,0.0744839
70,-1.4559933,-1.5216876,"('lethargic', 'energetic')",-1.8658836,-1.9153539,-0.9319206,-0.94402397,-0.23031072,-0.26271138,-1.1210271,-1.1609442,-0.0399171
71,1.5800779,1.5584598,"('diffident', 'self-confident')",1.0979817,1.0782785,2.0116692,2.0492537,0.58785015,0.59724736,1.3193947,1.3208098,0.0014151
72,0.057730973,0.038261533,"('unambitious', 'ambitious')",-0.46421215,-0.51048625,-0.21759911,-0.16119912,-0.45498002,-0.33149642,-0.2697651,-0.2412301,0.028535
73,1.7182561,1.7608715,"('helpless', 'self-reliant')",2.5576096,2.612048,1.2344742,1.2516748,-3.3717244,-3.2942898,0.5346538,0.5825761,0.0479223
74,0.614407,0.5411092,"('undedicated', 'dedicated')",0.03759518,0.021830395,0.85249144,0.8647377,0.23183423,0.23615813,0.434082,0.4159589,-0.0181231
75,0.69017017,0.80715823,"('meek', 'impulsive')",0.7500835,0.90858716,-0.80423015,-0.7099419,-0.43793392,-0.37080362,0.0495224,0.15875,0.1092276
76,-1.2344242,-1.1918265,"('anxious', 'daring')",-1.5061563,-1.4734458,-0.9635757,-0.8734505,-0.2611384,-0.19996229,-0.9913237,-0.9346713,0.0566524
77,-1.2119396,-1.2035108,"('unmotivated', 'motivated')",-0.70772314,-0.7627185,-0.1122119,-0.11604812,-1.2697768,-1.1933306,-0.8254129,-0.818902,0.0065109
78,-1.1983132,-1.2067438,"('nonresilient', 'resilient')",-0.12604502,-0.141495,0.13039218,0.14825216,-0.21568327,-0.15055072,-0.3524123,-0.3376344,0.0147779
79,0.6100274,0.6242848,"('wavering', 'unwavering')",1.115174,1.207647,0.14381453,0.13317993,-0.42123133,-0.39252043,0.3619462,0.3931478,0.0312016
80,-0.83022994,-0.8273202,"('dominated', 'dominating')",-0.36539873,-0.43406406,-0.47175306,-0.4804346,-0.6487309,-0.6689812,-0.5790281,-0.6027,-0.0236719
81,-1.9305935,-2.0147305,"('submissive', 'aggressive')",-2.9682822,-3.1282141,-1.0506386,-1.1065432,-1.2203691,-1.24751,-1.7924709,-1.8742493,-0.0817784
82,-0.7437153,-0.8308552,"('poor', 'rich')",-1.0081996,-1.085323,-0.33771813,-0.29760352,6.1947117,6.049327,1.0262697,0.9588863,-0.0673834
83,-0.25553226,-0.2540441,"('powerless', 'powerful')",0.110087596,0.04976991,0.27675685,0.32567436,-1.4255786,-1.4126788,-0.3235666,-0.3228197,0.0007469
84,0.45905232,0.37918672,"('inferior', 'superior')",1.2426143,1.1374362,0.77472746,0.71199465,0.82353926,0.755478,0.8249834,0.7460239,-0.0789595
85,2.1519287,2.1715395,"('insignificant', 'prestigious')",2.239576,2.2965705,2.0977263,2.092507,0.26432014,0.21710011,1.6883879,1.6944293,0.0060414
86,-1.0518496,-1.2427789,"('uninfluential', 'influential')",-1.6685131,-1.8606111,0.009534514,-0.1396008,-0.87429124,-1.0122619,-0.8962798,-1.0638132,-0.1675334
87,0.45727804,0.5019855,"('unsuccessful', 'successful')",0.04485533,0.029675806,1.0334202,1.0830423,-0.022911452,-0.032791488,0.3781605,0.395478,0.0173175
88,-0.8014513,-0.8528073,"('low', 'eminent')",-1.0941951,-1.1249826,-0.017677033,-0.041050352,-0.15843765,-0.22618663,-0.5179403,-0.5612568,-0.0433165
