,corning_male,corning_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.32804927,0.11017516,"('unsociable', 'sociable')",-0.23536651,-0.43365234,0.0463414,-0.1617386,-0.20808
1,-1.2350316,-1.4169906,"('unfriendly', 'friendly')",1.6953799,1.6134384,0.2301741,0.0982239,-0.1319502
2,0.47126544,0.56575197,"('unlikable', 'likable')",0.2664291,0.338501,0.3688473,0.4521265,0.0832792
3,-0.3551958,-0.19833161,"('repellent', 'pleasant')",0.10990519,0.15004376,-0.1226453,-0.0241439,0.0985014
4,0.06853148,-0.100987464,"('disliked', 'liked')",-6.4761796,-6.560503,-3.203824,-3.3307452,-0.1269212
5,-1.2012472,-1.1748314,"('distant', 'outgoing')",-0.3376643,-0.31517828,-0.7694558,-0.7450048,0.024451
6,-1.231738,-1.132189,"('distant', 'open')",0.23137236,0.22121471,-0.5001828,-0.4554872,0.0446956
7,0.003358174,0.027595256,"('insensitive', 'sensitive')",0.73155534,0.7309615,0.3674568,0.3792784,0.0118216
8,-0.31604332,-0.39309105,"('unaffectionate', 'affectionate')",1.1896822,1.1126316,0.4368195,0.3597702,-0.0770493
9,-0.2621376,-0.39937037,"('unaffectionate', 'caring')",1.1896988,1.1557004,0.4637806,0.378165,-0.0856156
10,0.5266688,0.46407986,"('unsympathetic', 'sympathetic')",0.073734835,-0.037696183,0.3002018,0.2131918,-0.08701
11,-0.29172415,-0.2860212,"('unhelpful', 'helpful')",1.6994185,1.7474889,0.7038472,0.7307338,0.0268866
12,0.011257272,0.051733993,"('unsupportive', 'supportive')",-1.7398322,-1.7400464,-0.8642874,-0.8441562,0.0201312
13,0.6107254,0.5839478,"('impolite', 'polite')",-0.5838378,-0.6264762,0.0134438,-0.0212642,-0.034708
14,0.4474802,0.32469845,"('antisocial', 'social')",-0.49009526,-0.6204207,-0.0213075,-0.1478611,-0.1265536
15,-0.396088,-0.5099594,"('boring', 'funny')",0.39505416,0.3515204,-0.0005169,-0.0792195,-0.0787026
16,-1.0233724,-0.98825943,"('unpopular', 'popular')",0.13916375,0.1962539,-0.4421043,-0.3960028,0.0461015
17,-0.26075995,-0.21254487,"('nasty', 'nice')",-0.34881097,-0.27077875,-0.3047855,-0.2416618,0.0631237
18,-1.1436683,-0.9697615,"('disagreeable', 'welcoming')",-0.5177391,-0.46431577,-0.8307037,-0.7170386,0.1136651
19,-0.45821452,-0.35386246,"('inhospitable', 'hospitable')",0.058959812,0.19421467,-0.1996274,-0.0798239,0.1198035
20,0.12735134,0.18979059,"('rough', 'thoughtful')",1.3146708,1.2845509,0.721011,0.7371708,0.0161598
21,0.2709262,0.3791215,"('immoral', 'moral')",-0.67429227,-0.6128826,-0.201683,-0.1168806,0.0848024
22,0.032108787,0.019964235,"('untrustworthy', 'trustworthy')",-0.8872477,-0.9864164,-0.4275694,-0.4832261,-0.0556567
23,-0.50823176,-0.5344063,"('insincere', 'sincere')",5.623525,5.5567913,2.5576468,2.5111926,-0.0464542
24,0.0033984445,0.0013434868,"('dishonest', 'honest')",0.91826165,0.8547882,0.46083,0.4280658,-0.0327642
25,0.04889725,0.025850853,"('egoistic', 'altruistic')",1.3359048,1.4010954,0.6924011,0.7134731,0.021072
26,0.051076688,-0.16545382,"('hardhearted', 'benevolent')",1.970809,1.9259211,1.0109428,0.8802336,-0.1307092
27,-0.15565759,-0.07412611,"('hardhearted', 'softhearted')",1.6774157,1.6255356,0.760879,0.7757047,0.0148257
28,0.47531322,0.19076815,"('disloyal', 'loyal')",1.0884969,0.9464742,0.7819051,0.5686212,-0.2132839
29,-0.20833878,-0.27088374,"('unfair', 'fair')",-0.12281295,-0.2728693,-0.1655759,-0.2718765,-0.1063006
30,1.0678684,1.0218576,"('intolerant', 'tolerant')",1.2725767,1.2723302,1.1702225,1.1470939,-0.0231286
31,-1.3443717,-1.291986,"('evil', 'good')",-0.85224175,-0.85585487,-1.0983067,-1.0739205,0.0243862
32,-0.12226187,-0.1979255,"('unkind', 'kind')",0.90287614,0.73727584,0.3903071,0.2696752,-0.1206319
33,0.2828066,0.2678065,"('wrong', 'right')",-0.5104987,-0.5347506,-0.113846,-0.133472,-0.019626
34,0.0045603886,0.17165619,"('mean', 'honorable')",5.8934674,6.119186,2.9490139,3.145421,0.1964071
35,-0.3738827,-0.52887434,"('corrupt', 'incorrupt')",-0.015829273,-0.15428999,-0.194856,-0.3415822,-0.1467262
36,-1.2097578,-1.3552998,"('hostile', 'amicable')",0.056369968,-0.07798537,-0.5766939,-0.7166426,-0.1399487
37,0.82849455,0.8234483,"('fake', 'genuine')",0.7576008,0.7777854,0.7930477,0.8006169,0.0075692
38,0.060540687,-0.0009915903,"('untruthful', 'truthful')",-0.1301738,-0.074567914,-0.0348166,-0.0377798,-0.0029632
39,1.3772815,1.4637231,"('exploitative', 'cooperative')",0.1829577,0.18748552,0.7801196,0.8256043,0.0454847
40,0.12137558,0.10448092,"('stingy', 'generous')",-1.4388629,-1.4850343,-0.6587437,-0.6902767,-0.031533
41,0.8040469,0.7830639,"('unforgiving', 'forgiving')",-0.15575697,-0.2551821,0.324145,0.2639409,-0.0602041
42,1.2879522,1.45629,"('unreliable', 'reliable')",-2.816803,-2.7399495,-0.7644254,-0.6418297,0.1225957
43,0.45911053,0.55752236,"('irresponsible', 'responsible')",0.8396486,0.8256371,0.6493796,0.6915797,0.0422001
44,-0.22549526,-0.118819855,"('prejudiced', 'unprejudiced')",-1.5526639,-1.4600796,-0.8890796,-0.7894497,0.0996299
45,0.85931504,0.71156317,"('incompetent', 'competent')",0.07728998,-0.026661662,0.4683025,0.3424508,-0.1258517
46,0.20309848,0.17845622,"('uncompetitive', 'competitive')",-0.7733524,-0.88071036,-0.285127,-0.3511271,-0.0660001
47,0.5181169,0.5692025,"('stupid', 'smart')",5.22923,5.292202,2.8736734,2.9307022,0.0570288
48,-0.12755443,-0.09231239,"('unintelligent', 'intelligent')",0.5479637,0.6284008,0.2102046,0.2680442,0.0578396
49,-0.4497219,-0.33937716,"('unable', 'able')",-0.31437945,-0.18810141,-0.3820507,-0.2637393,0.1183114
50,0.13925064,0.14682946,"('clumsy', 'skillful')",0.048720866,0.014725655,0.0939858,0.0807776,-0.0132082
51,-0.20720464,-0.23179285,"('uneducated', 'educated')",0.25541955,0.21847653,0.0241075,-0.0066582,-0.0307657
52,-0.31336266,-0.44135994,"('irrational', 'rational')",0.25292632,0.14909382,-0.0302182,-0.1461331,-0.1159149
53,-1.085069,-1.1507075,"('uncreative', 'creative')",0.5930621,0.5511185,-0.2460034,-0.2997945,-0.0537911
54,-0.3745108,-0.40732786,"('incapable', 'capable')",0.9498976,0.983704,0.2876934,0.288188,0.0004946
55,0.50754297,0.5542748,"('incompetent', 'clever')",-0.036912486,-0.060935043,0.2353152,0.2466699,0.0113547
56,0.9932621,1.0084529,"('impractical', 'practical')",-0.15448295,-0.19008352,0.4193896,0.4091847,-0.0102049
57,0.08979309,-0.0073572025,"('unimaginative', 'imaginative')",-2.328352,-2.445655,-1.1192794,-1.2265061,-0.1072267
58,0.2368874,0.11058502,"('undiscriminating', 'discriminating')",0.12676708,0.04597651,0.1818272,0.0782808,-0.1035464
59,-0.22439148,-0.21926263,"('foolish', 'wise')",0.37197983,0.3768411,0.0737942,0.0787892,0.004995
60,0.94840616,1.1102355,"('inefficient', 'efficient')",-0.20732647,-0.07316424,0.3705398,0.5185356,0.1479958
61,0.53051037,0.36084938,"('illogical', 'logical')",0.41955495,0.24055216,0.4750327,0.3007008,-0.1743319
62,0.6315924,0.7947848,"('incompetent', 'brilliant')",0.13553928,0.2763261,0.3835658,0.5355554,0.1519896
63,-0.46001962,-0.37991723,"('unperceptive', 'insightful')",0.6736188,0.74839306,0.1067996,0.1842379,0.0774383
64,0.17244822,0.19704218,"('shy', 'confident')",-6.734509,-6.8417606,-3.2810304,-3.3223593,-0.0413289
65,0.36207432,0.2385404,"('insecure', 'secure')",-0.5140281,-0.5623657,-0.0759769,-0.1619126,-0.0859357
66,-0.38151646,-0.46671775,"('inactive', 'active')",0.86773205,0.8774417,0.2431078,0.205362,-0.0377458
67,0.55070424,0.6454756,"('doubtful', 'determined')",-0.3955935,-0.38688463,0.0775554,0.1292955,0.0517401
68,-0.7424186,-0.7121676,"('dependent', 'independent')",-0.57184416,-0.58956707,-0.6571314,-0.6508673,0.0062641
69,0.32547876,0.34110278,"('lazy', 'industrious')",-0.5239901,-0.44735277,-0.0992557,-0.053125,0.0461307
70,0.89305323,1.0035334,"('lethargic', 'energetic')",0.7142587,0.72142863,0.803656,0.862481,0.058825
