,cars_male,cars_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
0,0.73331547,0.694519,"('unsociable', 'sociable')",0.89111775,0.71844596,-0.2731566,-0.49556595,0.4504255,0.3057997,-0.1446258
1,0.64041805,0.6345422,"('unfriendly', 'friendly')",0.4384269,0.4660628,1.6113454,1.5526835,0.8967301,0.8844295,-0.0123006
2,0.84267265,0.83387315,"('unlikable', 'likable')",0.60265386,0.60370386,0.619643,0.62985396,0.6883232,0.6891437,0.0008205
3,-0.0789892,0.07654769,"('repellent', 'pleasant')",0.478937,0.550644,0.024755288,0.11937539,0.1415677,0.2488557,0.107288
4,-0.64170384,-0.6980494,"('disliked', 'liked')",-1.4067203,-1.4366328,-6.6554313,-6.7786164,-2.9012852,-2.9710995,-0.0698143
5,0.19826405,0.14670071,"('distant', 'outgoing')",-0.5382254,-0.40456676,-0.3254669,-0.19344306,-0.2218094,-0.1504364,0.071373
6,0.10296001,0.039588872,"('distant', 'open')",-0.727791,-0.58691204,0.40198418,0.53398675,-0.0742823,-0.0044455,0.0698368
7,-0.16744237,-0.10158965,"('insensitive', 'sensitive')",-0.082934186,0.08902979,0.45351687,0.5189776,0.0677134,0.1688059,0.1010925
8,0.25284287,0.21572521,"('unaffectionate', 'affectionate')",-1.1351312,-1.0429482,0.77716506,0.8544646,-0.0350411,0.0090805,0.0441216
9,1.4886177,1.5065421,"('unaffectionate', 'caring')",-0.14674702,-0.05889844,1.1841099,1.3132685,0.8419935,0.9203041,0.0783106
10,0.3225296,0.4271895,"('unsympathetic', 'sympathetic')",-0.42744535,-0.33363137,-0.53142077,-0.56909573,-0.2121122,-0.1585125,0.0535997
11,1.1326267,1.1752826,"('unhelpful', 'helpful')",1.198394,1.2917796,1.8028133,1.8815548,1.3779446,1.449539,0.0715944
12,0.4340055,0.5887853,"('unsupportive', 'supportive')",-0.37678045,-0.18944137,-2.4508967,-2.3340502,-0.7978906,-0.6449021,0.1529885
13,1.0986533,1.070723,"('impolite', 'polite')",0.3420554,0.20283368,-0.46306783,-0.52796197,0.3258803,0.2485316,-0.0773487
14,0.5214428,0.58012897,"('antisocial', 'social')",1.9260502,1.7608632,-0.3749295,-0.5769975,0.6908545,0.5879982,-0.1028563
15,1.115354,0.89411324,"('boring', 'funny')",0.3013717,0.2548992,0.32831198,0.26317403,0.5816792,0.4707288,-0.1109504
16,-0.39409882,-0.3641312,"('unpopular', 'popular')",0.0074395984,0.06082867,0.7811487,0.77354205,0.1314965,0.1567465,0.02525
17,0.2507614,0.36673826,"('nasty', 'nice')",-0.07752868,-0.15584973,-0.5905073,-0.5513577,-0.1390915,-0.1134897,0.0256018
18,-0.64094734,-0.51619065,"('disagreeable', 'welcoming')",-1.1610025,-1.1040708,-0.32551348,-0.32465747,-0.7091544,-0.6483063,0.0608481
19,-0.28697184,-0.24362957,"('inhospitable', 'hospitable')",-0.6681327,-0.5742366,-0.5430064,-0.4136483,-0.4993703,-0.4105048,0.0888655
20,-0.5884751,-0.474939,"('rough', 'thoughtful')",0.5658075,0.6022367,1.0503931,1.0513679,0.3425752,0.3928885,0.0503133
21,1.2619513,1.3035077,"('immoral', 'moral')",1.3231363,1.2967107,-0.41791952,-0.5015289,0.7223894,0.6995631,-0.0228263
22,0.18310896,0.16926846,"('untrustworthy', 'trustworthy')",1.2122678,1.0819286,-0.91831636,-1.0606918,0.1590201,0.0635018,-0.0955183
23,0.84337157,0.91050565,"('insincere', 'sincere')",0.7472908,0.83368284,6.074324,6.08433,2.5549955,2.6095063,0.0545108
24,1.216774,1.2484448,"('dishonest', 'honest')",0.7241204,0.75090444,1.0175606,0.9798671,0.9861517,0.9930721,0.0069204
25,-0.007962871,-0.00057414547,"('egoistic', 'altruistic')",-0.42860588,-0.5044467,1.5406599,1.4904488,0.3680304,0.328476,-0.0395544
26,0.09879936,-0.025678188,"('hardhearted', 'benevolent')",0.83452547,0.74179685,1.3138855,1.2032262,0.7490701,0.6397816,-0.1092885
27,-0.10855127,0.05175084,"('hardhearted', 'softhearted')",-0.7603068,-0.66470695,1.1457949,1.2075722,0.0923123,0.1982054,0.1058931
28,0.6653482,0.5120418,"('disloyal', 'loyal')",0.19814122,0.11527364,1.3157732,1.1500049,0.7264209,0.5924401,-0.1339808
29,0.29213935,0.27435166,"('unfair', 'fair')",-0.51159525,-0.59391,-0.41840962,-0.56710505,-0.2126218,-0.2955545,-0.0829327
30,1.1349388,1.240585,"('intolerant', 'tolerant')",1.853148,1.839602,1.0480103,1.0461549,1.3453657,1.3754473,0.0300816
31,-1.6279031,-1.5910972,"('evil', 'good')",-1.0215248,-0.97045,-1.3099514,-1.3156965,-1.3197931,-1.2924146,0.0273785
32,0.62476546,0.6490948,"('unkind', 'kind')",1.0937003,1.0302925,1.3710858,1.2081288,1.0298505,0.9625053,-0.0673452
33,0.97294676,0.9537209,"('wrong', 'right')",-0.079237714,-0.06626473,-0.560797,-0.5774411,0.1109707,0.1033384,-0.0076323
34,0.5909594,0.76650107,"('mean', 'honorable')",1.0429075,1.2863035,6.29083,6.4664545,2.6415656,2.8397528,0.1981872
35,-0.3054706,-0.48097646,"('corrupt', 'incorrupt')",-0.9223279,-1.0815891,-0.2982645,-0.36878145,-0.5086877,-0.6437823,-0.1350946
36,-1.1310475,-1.2746136,"('hostile', 'amicable')",-1.1231619,-1.2461274,-0.029919326,-0.13985161,-0.7613763,-0.8868642,-0.1254879
37,0.03666935,0.097860694,"('fake', 'genuine')",-0.45611304,-0.36459944,0.41322118,0.46725246,-0.0020742,0.0668379,0.0689121
38,1.1159006,1.1264334,"('untruthful', 'truthful')",0.07220146,0.10694573,-0.07055107,0.006871745,0.372517,0.4134169,0.0408999
39,1.0431974,1.0431089,"('exploitative', 'cooperative')",1.8671243,1.8026239,0.31257498,0.27759448,1.0742989,1.0411091,-0.0331898
40,0.12520036,0.28365362,"('stingy', 'generous')",-0.6257002,-0.57919335,-1.7932976,-1.8442799,-0.7645992,-0.7132732,0.051326
41,0.40496245,0.43506092,"('unforgiving', 'forgiving')",0.29094827,0.28690904,0.09312433,-0.036722165,0.2630117,0.2284159,-0.0345958
42,-1.2573131,-1.076193,"('unreliable', 'reliable')",-0.6783925,-0.4976939,-3.2406728,-3.1708798,-1.7254594,-1.5815889,0.1438705
43,0.88951975,1.005421,"('irresponsible', 'responsible')",-0.10737321,0.080142215,0.64660734,0.62609565,0.4762513,0.570553,0.0943017
44,-0.86305416,-0.82810295,"('prejudiced', 'unprejudiced')",-0.30876485,-0.36101362,-0.9761688,-1.0469904,-0.7159959,-0.745369,-0.0293731
45,0.051170103,0.09231849,"('incompetent', 'competent')",0.59753424,0.62918234,-0.17021893,-0.2962838,0.1594951,0.141739,-0.0177561
46,0.99691117,1.0329448,"('uncompetitive', 'competitive')",0.09941682,0.22764859,-0.2569353,-0.37772623,0.2797976,0.2942891,0.0144915
47,0.65028524,0.7505802,"('stupid', 'smart')",1.0383823,1.1320255,5.971883,6.083412,2.5535167,2.6553392,0.1018225
48,1.0365795,1.1075181,"('unintelligent', 'intelligent')",0.47283766,0.50064987,0.73533523,0.7485229,0.7482508,0.7855636,0.0373128
49,0.27036056,0.44280037,"('unable', 'able')",-0.42245245,-0.327318,0.018861156,0.1650963,-0.0444102,0.0935262,0.1379364
50,-1.108804,-1.1097857,"('clumsy', 'skillful')",0.20626912,0.26770458,0.11712448,0.16979352,-0.2618034,-0.2240959,0.0377075
51,-0.24881767,-0.25701505,"('uneducated', 'educated')",0.52715397,0.48306364,0.40969718,0.38128257,0.2293445,0.2024437,-0.0269008
52,0.9441678,0.63651747,"('irrational', 'rational')",-0.32190168,-0.48917106,-0.0019062925,-0.12744674,0.2067866,0.0066332,-0.2001534
53,-0.30232692,-0.2789417,"('uncreative', 'creative')",0.020113468,0.08566785,0.96260726,0.9507929,0.2267979,0.2525064,0.0257085
54,-0.2068628,-0.2818955,"('incapable', 'capable')",0.37761676,0.43112376,1.183582,1.2571089,0.4514453,0.4687791,0.0173338
55,0.8427334,0.98115957,"('incompetent', 'clever')",1.2500621,1.2930552,0.32404682,0.26878825,0.8056141,0.8476677,0.0420536
56,1.8736796,1.9075192,"('impractical', 'practical')",1.9762821,1.9219981,0.08886327,0.011853917,1.3129417,1.2804571,-0.0324846
57,-0.22920941,-0.36940733,"('unimaginative', 'imaginative')",-0.21013054,-0.123521246,-2.8899722,-2.9638667,-1.1097707,-1.1522651,-0.0424944
58,0.50133646,0.43107164,"('undiscriminating', 'discriminating')",0.004033562,0.02926094,0.12278825,0.060936876,0.2093861,0.1737565,-0.0356296
59,0.75002974,0.5157737,"('foolish', 'wise')",0.34272707,0.35484827,0.2794799,0.32325733,0.4574122,0.3979598,-0.0594524
60,1.6398203,1.9120158,"('inefficient', 'efficient')",2.1595125,2.2554243,0.62963337,0.6610807,1.476322,1.6095069,0.1331849
61,0.81970614,0.7217173,"('illogical', 'logical')",1.2984242,1.0861027,0.36669937,0.19943888,0.8282766,0.6690863,-0.1591903
62,0.9645618,1.0576708,"('incompetent', 'brilliant')",0.8237681,1.0312573,0.5946239,0.7683816,0.7943179,0.9524366,0.1581187
63,0.0116322525,0.10689488,"('unperceptive', 'insightful')",0.13120352,0.33307987,0.8305695,0.8959372,0.3244684,0.445304,0.1208356
64,-0.42377704,-0.5066513,"('shy', 'confident')",-0.33729476,-0.38188395,-6.7317877,-6.8500323,-2.4976198,-2.5795225,-0.0819027
65,-0.56674474,-0.6530262,"('insecure', 'secure')",1.0477246,0.8389738,-0.36543602,-0.49757147,0.0385146,-0.1038746,-0.1423892
66,-1.1416031,-1.1744888,"('inactive', 'active')",-1.3183385,-1.2176342,0.5443076,0.5968877,-0.6385447,-0.5984118,0.0401329
67,0.560032,0.46933636,"('doubtful', 'determined')",0.38189176,0.27095988,-0.48175547,-0.51446575,0.1533894,0.0752768,-0.0781126
68,-0.48731446,-0.51166946,"('dependent', 'independent')",-0.022750359,-0.09881517,-0.45768425,-0.4614236,-0.322583,-0.3573027,-0.0347197
69,-0.4414659,-0.41932896,"('lazy', 'industrious')",-0.0026472658,0.056838706,-0.623362,-0.5662043,-0.3558251,-0.3095648,0.0462603
70,-0.25978738,-0.2221537,"('lethargic', 'energetic')",-0.3931059,-0.20509836,0.7055034,0.74202794,0.0175367,0.1049253,0.0873886
71,0.7413932,0.8551357,"('diffident', 'self-confident')",0.717255,0.7827,0.28726676,0.24317941,0.5819716,0.6270051,0.0450335
72,0.12583427,0.14596549,"('unambitious', 'ambitious')",-0.90252864,-0.9089568,-0.8203514,-0.72666174,-0.5323486,-0.496551,0.0357976
73,0.6360606,0.62233746,"('helpless', 'self-reliant')",0.29921257,0.37365854,-3.2821698,-3.2451854,-0.7822989,-0.7497298,0.0325691
74,0.80017316,0.8354568,"('undedicated', 'dedicated')",1.3082292,1.3779457,-0.1361152,-0.15928704,0.657429,0.6847052,0.0272762
75,0.0987809,-0.06251443,"('meek', 'impulsive')",-0.73969865,-0.760574,-0.23738565,-0.14695062,-0.2927678,-0.3233463,-0.0305785
76,-0.10573855,0.051044546,"('anxious', 'daring')",0.0057121255,0.17530799,0.10254069,0.13017207,0.0008381,0.1188415,0.1180034
77,0.42038706,0.42720443,"('unmotivated', 'motivated')",0.49654078,0.54744077,-0.6786254,-0.64553505,0.0794341,0.1097034,0.0302693
78,-0.6018205,-0.4447044,"('nonresilient', 'resilient')",-0.5353173,-0.31824178,-0.09163323,-0.03595762,-0.4095904,-0.2663013,0.1432891
79,-0.22187805,-0.3800556,"('wavering', 'unwavering')",-1.2336822,-1.2262148,-0.30817395,-0.23314063,-0.5879114,-0.613137,-0.0252256
80,-0.06823371,-0.07449716,"('dominated', 'dominating')",-0.69115007,-0.69173336,-1.1409711,-1.1489171,-0.6334516,-0.6383825,-0.0049309
81,-0.24316347,-0.2607161,"('submissive', 'aggressive')",1.2159934,1.1926286,-0.63089055,-0.6607141,0.1139798,0.0903995,-0.0235803
