,columbia_male,columbia_female,tuple,pipeline_male,pipeline_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4206545,-1.4386511,"('unsociable', 'sociable')",-0.23456046,-0.24105623,0.37027696,0.17799132,-0.6144782,-0.77789474,-0.4748541,-0.5699027,-0.0950486
1,0.26075932,0.3455619,"('unfriendly', 'friendly')",2.1358652,2.1425352,0.09767702,-0.0370838,1.9076781,1.8189402,1.1004949,1.0674884,-0.0330065
2,0.9494994,1.0590361,"('unlikable', 'likable')",0.9577594,0.98729336,1.4041561,1.4836093,0.9517096,1.1256101,1.0657811,1.1638873,0.0981062
3,-0.015497081,0.04413586,"('repellent', 'pleasant')",-0.6861566,-0.5336478,1.3067508,1.2794663,0.24208441,0.2878328,0.2117954,0.2694468,0.0576514
4,-0.17093426,-0.1756661,"('disliked', 'liked')",0.46690786,0.29677752,-0.47456872,-0.48865446,-6.4719205,-6.385883,-1.6626289,-1.6883565,-0.0257276
5,0.61059,0.67225176,"('distant', 'outgoing')",0.31829393,0.26351392,-1.4991642,-1.404443,-0.23788965,-0.104682,-0.2020425,-0.1433398,0.0587027
6,0.809684,0.88058877,"('distant', 'open')",0.32666168,0.2681343,-1.7600749,-1.7093098,0.45051488,0.5714502,-0.0433036,0.0027159,0.0460195
7,0.30458975,0.38722643,"('insensitive', 'sensitive')",0.4951949,0.67878914,0.34439543,0.3293163,0.79817915,0.73511565,0.4855898,0.5326118,0.047022
8,0.3453865,0.39645994,"('unaffectionate', 'affectionate')",0.36879444,0.2301017,-0.65156144,-0.72826886,0.5199622,0.47155607,0.1456454,0.0924622,-0.0531832
9,1.2283907,1.3020442,"('unaffectionate', 'caring')",0.8729898,0.77255994,-0.07929142,-0.1607796,1.2002506,1.1998188,0.8055849,0.7784108,-0.0271741
10,0.21289903,0.25071588,"('unsympathetic', 'sympathetic')",-1.1999613,-1.097375,0.14217591,0.040102407,-0.18867403,-0.2617435,-0.2583901,-0.2670751,-0.008685
11,-0.2567819,-0.22827262,"('unhelpful', 'helpful')",-0.6337058,-0.53258795,0.122201554,0.13407923,2.0512655,2.0328019,0.3207448,0.3515051,0.0307603
12,1.3997455,1.4736778,"('unsupportive', 'supportive')",1.0541806,1.1208453,1.0465456,1.1095179,-1.7162114,-1.6528225,0.446065,0.5128046,0.0667396
13,-1.0966538,-1.2020477,"('impolite', 'polite')",-0.37075794,-0.29345787,0.23546262,0.12192474,-0.41977447,-0.49799222,-0.4129309,-0.4678932,-0.0549623
14,-1.155867,-1.1389644,"('antisocial', 'social')",-0.6355611,-0.55353636,0.8520946,0.7989024,-0.85921484,-0.906954,-0.4496371,-0.4501381,-0.000501
15,-0.4941748,-0.51884645,"('boring', 'funny')",0.80892587,0.7097368,-1.3999608,-1.4274716,0.34669986,0.35327676,-0.1846275,-0.2208261,-0.0361986
16,-0.877406,-0.8695165,"('unpopular', 'popular')",-0.37944365,-0.495992,-0.28581658,-0.25885803,0.40644747,0.43066955,-0.2840547,-0.2984242,-0.0143695
