,agenda_male,agenda_female,tuple,average_male,average_female,female-male
0,0.5850743,0.5290324,"('unsociable', 'sociable')",0.5850743,0.5290324,-0.0560419
1,0.52839357,0.59739166,"('unfriendly', 'friendly')",0.5283936,0.5973917,0.0689981
2,0.47316134,0.5792383,"('unlikable', 'likable')",0.4731613,0.5792383,0.106077
3,1.2033496,1.2730757,"('repellent', 'pleasant')",1.2033496,1.2730757,0.0697261
4,-7.4107113,-7.303159,"('disliked', 'liked')",-7.4107113,-7.3031592,0.1075521
5,-1.0007663,-0.80688304,"('distant', 'outgoing')",-1.0007663,-0.806883,0.1938833
6,-0.70096505,-0.5564035,"('distant', 'open')",-0.700965,-0.5564035,0.1445615
7,1.583784,1.5560914,"('insensitive', 'sensitive')",1.583784,1.5560914,-0.0276926
8,0.68417716,0.6629258,"('unaffectionate', 'affectionate')",0.6841772,0.6629258,-0.0212514
9,1.1583095,1.1805886,"('unaffectionate', 'caring')",1.1583095,1.1805886,0.0222791
10,1.8873436,1.7531811,"('unsympathetic', 'sympathetic')",1.8873436,1.7531811,-0.1341625
11,2.0857623,2.0290596,"('unhelpful', 'helpful')",2.0857623,2.0290596,-0.0567027
12,-1.1579574,-1.1067758,"('unsupportive', 'supportive')",-1.1579574,-1.1067758,0.0511816
13,0.4956962,0.428599,"('impolite', 'polite')",0.4956962,0.428599,-0.0670972
14,0.7666089,0.6943112,"('antisocial', 'social')",0.7666089,0.6943112,-0.0722977
15,-0.18552811,-0.17827377,"('boring', 'funny')",-0.1855281,-0.1782738,0.0072543
16,-0.7593102,-0.6165049,"('unpopular', 'popular')",-0.7593102,-0.6165049,0.1428053
17,-0.35705924,-0.33529103,"('nasty', 'nice')",-0.3570592,-0.335291,0.0217682
18,-0.3916663,-0.30323574,"('disagreeable', 'welcoming')",-0.3916663,-0.3032357,0.0884306
19,-0.853627,-0.71534204,"('inhospitable', 'hospitable')",-0.853627,-0.715342,0.138285
20,0.8067496,0.73221576,"('rough', 'thoughtful')",0.8067496,0.7322158,-0.0745338
21,0.74379325,0.73167455,"('immoral', 'moral')",0.7437932,0.7316746,-0.0121186
22,0.52460915,0.41613916,"('untrustworthy', 'trustworthy')",0.5246091,0.4161392,-0.1084699
23,6.6517067,6.621773,"('insincere', 'sincere')",6.6517067,6.6217728,-0.0299339
24,2.1795473,2.1516063,"('dishonest', 'honest')",2.1795473,2.1516063,-0.027941
25,0.028520294,-0.011277653,"('egoistic', 'altruistic')",0.0285203,-0.0112777,-0.039798
26,-0.025438726,-0.020690024,"('hardhearted', 'benevolent')",-0.0254387,-0.02069,0.0047487
27,1.7120919,1.5962877,"('hardhearted', 'softhearted')",1.7120919,1.5962877,-0.1158042
28,0.9726142,0.9099275,"('disloyal', 'loyal')",0.9726142,0.9099275,-0.0626867
29,-0.37494668,-0.47921503,"('unfair', 'fair')",-0.3749467,-0.479215,-0.1042683
30,1.5534335,1.4319937,"('intolerant', 'tolerant')",1.5534335,1.4319937,-0.1214398
31,-1.6762854,-1.5545512,"('evil', 'good')",-1.6762854,-1.5545512,0.1217342
32,1.275238,1.1888306,"('unkind', 'kind')",1.275238,1.1888306,-0.0864074
33,-0.905135,-0.7688031,"('wrong', 'right')",-0.905135,-0.7688031,0.1363319
34,4.3943396,4.528811,"('mean', 'honorable')",4.3943396,4.528811,0.1344714
35,-1.4567297,-1.4603176,"('corrupt', 'incorrupt')",-1.4567297,-1.4603176,-0.0035879
36,-1.4288564,-1.4328558,"('hostile', 'amicable')",-1.4288564,-1.4328558,-0.0039994
37,0.7644699,0.72402203,"('fake', 'genuine')",0.7644699,0.724022,-0.0404479
38,-0.23935911,-0.23995714,"('untruthful', 'truthful')",-0.2393591,-0.2399571,-0.000598
39,0.17449072,0.10605412,"('exploitative', 'cooperative')",0.1744907,0.1060541,-0.0684366
40,-1.1900346,-1.2366138,"('stingy', 'generous')",-1.1900346,-1.2366138,-0.0465792
41,0.11684281,0.027636375,"('unforgiving', 'forgiving')",0.1168428,0.0276364,-0.0892064
42,-1.570959,-1.5757002,"('unreliable', 'reliable')",-1.570959,-1.5757002,-0.0047412
43,1.9085017,1.8120681,"('irresponsible', 'responsible')",1.9085017,1.8120681,-0.0964336
44,-1.3783957,-1.4968153,"('prejudiced', 'unprejudiced')",-1.3783957,-1.4968153,-0.1184196
45,0.69195217,0.65039533,"('incompetent', 'competent')",0.6919522,0.6503953,-0.0415569
46,0.18284956,0.12039067,"('uncompetitive', 'competitive')",0.1828496,0.1203907,-0.0624589
47,5.945089,6.0473137,"('stupid', 'smart')",5.9450889,6.0473137,0.1022248
48,1.1833864,1.1320412,"('unintelligent', 'intelligent')",1.1833864,1.1320412,-0.0513452
49,-0.31803563,-0.14469564,"('unable', 'able')",-0.3180356,-0.1446956,0.17334
50,-0.26144037,-0.099478886,"('clumsy', 'skillful')",-0.2614404,-0.0994789,0.1619615
51,0.5487617,0.5390985,"('uneducated', 'educated')",0.5487617,0.5390985,-0.0096632
52,-1.1082691,-1.0535978,"('irrational', 'rational')",-1.1082691,-1.0535978,0.0546713
53,-0.07430731,-0.044072308,"('uncreative', 'creative')",-0.0743073,-0.0440723,0.030235
54,0.7191267,0.85853916,"('incapable', 'capable')",0.7191267,0.8585392,0.1394125
55,1.675097,1.6004415,"('incompetent', 'clever')",1.675097,1.6004415,-0.0746555
56,0.9829373,0.94139135,"('impractical', 'practical')",0.9829373,0.9413913,-0.041546
57,-2.2665892,-2.252891,"('unimaginative', 'imaginative')",-2.2665892,-2.2528911,0.0136981
58,-0.25776193,-0.30953938,"('undiscriminating', 'discriminating')",-0.2577619,-0.3095394,-0.0517775
59,-0.59916127,-0.42561284,"('foolish', 'wise')",-0.5991613,-0.4256128,0.1735485
60,1.4833245,1.4571759,"('inefficient', 'efficient')",1.4833245,1.4571759,-0.0261486
61,0.75634706,0.59872603,"('illogical', 'logical')",0.7563471,0.598726,-0.1576211
62,1.7656854,1.8121876,"('incompetent', 'brilliant')",1.7656854,1.8121876,0.0465022
63,1.0470765,1.0718683,"('unperceptive', 'insightful')",1.0470765,1.0718683,0.0247918
64,-5.4521484,-5.3976192,"('shy', 'confident')",-5.4521484,-5.3976192,0.0545292
65,1.8116585,1.6825982,"('insecure', 'secure')",1.8116585,1.6825982,-0.1290603
66,-0.3719565,-0.35466132,"('inactive', 'active')",-0.3719565,-0.3546613,0.0172952
67,-0.5218629,-0.4361144,"('doubtful', 'determined')",-0.5218629,-0.4361144,0.0857485
68,-0.060072318,-0.043627005,"('dependent', 'independent')",-0.0600723,-0.043627,0.0164453
69,-2.2234945,-2.0799127,"('lazy', 'industrious')",-2.2234945,-2.0799127,0.1435818
70,2.0153387,1.9058752,"('lethargic', 'energetic')",2.0153387,1.9058752,-0.1094635
71,0.053171206,0.24372166,"('diffident', 'self-confident')",0.0531712,0.2437217,0.1905505
72,1.0861714,1.1400129,"('unambitious', 'ambitious')",1.0861714,1.1400129,0.0538415
73,-3.1835692,-3.0989752,"('helpless', 'self-reliant')",-3.1835692,-3.0989752,0.084594
