,ingersoll_male,ingersoll_female,tuple,rand_male,rand_female,inc_male,inc_female,average_male,average_female,female-male
25,0.7447412,0.7232109,"('egoistic', 'altruistic')",1.5587958,1.5332915,1.6791625,1.599821,1.3275665,1.2854411,-0.0421254
26,-0.5659856,-0.61646515,"('hardhearted', 'benevolent')",1.5357147,1.4587706,1.4771112,1.3770746,0.8156134,0.7397934,-0.07582
27,-0.98541445,-1.0418173,"('hardhearted', 'softhearted')",-0.2739567,-0.33658388,1.5336243,1.3700628,0.0914177,-0.0027794,-0.0941971
28,-1.9514474,-2.0501742,"('disloyal', 'loyal')",-0.32335356,-0.44521585,0.6988455,0.5741126,-0.5253185,-0.6404258,-0.1151073
29,-0.5718358,-0.65888584,"('unfair', 'fair')",-1.1946673,-1.2099804,-0.3931535,-0.5024723,-0.7198855,-0.7904461,-0.0705606
30,-2.042312,-2.0448415,"('intolerant', 'tolerant')",-0.005342286,0.038479455,0.80220366,0.8053528,-0.4151502,-0.4003364,0.0148138
31,0.7943743,0.8418413,"('evil', 'good')",0.20386548,0.2610487,-0.72770894,-0.80646944,0.0901769,0.0988069,0.00863
32,-1.8006076,-1.8501059,"('unkind', 'kind')",-0.83863205,-0.87800807,0.5749676,0.42642927,-0.6880906,-0.7672282,-0.0791376
33,1.1181384,1.044205,"('wrong', 'right')",1.1665283,1.0972531,-0.46368316,-0.47666883,0.6069945,0.5549297,-0.0520648
34,-0.64697033,-0.51771194,"('mean', 'honorable')",0.15832026,0.2742399,6.02362,6.148733,1.8449901,1.9684203,0.1234302
35,2.2493978,2.1872213,"('corrupt', 'incorrupt')",-0.5716053,-0.69313097,0.12670374,-0.013695108,0.6014987,0.4934651,-0.1080336
36,0.94325054,0.88718635,"('hostile', 'amicable')",0.19234197,0.17975432,0.43987072,0.27080837,0.5251544,0.4459163,-0.0792381
37,-0.06339115,-0.03725027,"('fake', 'genuine')",0.15737861,0.17810027,0.56164867,0.53464633,0.2185454,0.2251654,0.00662
38,-0.8373879,-0.8517526,"('untruthful', 'truthful')",-0.5407975,-0.5777957,-0.11462659,-0.11881684,-0.497604,-0.5161217,-0.0185177
39,-0.71652734,-0.65761983,"('exploitative', 'cooperative')",0.40034047,0.4771757,0.0010205908,0.04245983,-0.1050554,-0.0459948,0.0590606
40,0.0297788,-0.02939974,"('stingy', 'generous')",0.3294347,0.30490017,-1.1628294,-1.3310701,-0.267872,-0.3518565,-0.0839845
41,-1.1781602,-1.212193,"('unforgiving', 'forgiving')",-0.7804703,-0.80912876,-0.13429044,-0.21313278,-0.6976403,-0.7448182,-0.0471779
42,-0.30161542,-0.26242173,"('unreliable', 'reliable')",-1.0728549,-1.0325589,-3.2335002,-3.239771,-1.5359901,-1.5115838,0.0244063
43,-2.8224413,-2.839752,"('irresponsible', 'responsible')",0.017644718,0.048147403,0.3752881,0.41313136,-0.8098362,-0.7928244,0.0170118
44,0.88804364,0.90469503,"('prejudiced', 'unprejudiced')",-1.8600647,-1.8261975,-1.758493,-1.7386322,-0.9101713,-0.8867116,0.0234597
45,-2.2115831,-2.2233086,"('incompetent', 'competent')",-0.89818656,-0.85537064,-0.53733575,-0.5668532,-1.2157019,-1.2151775,0.0005244
46,-2.306313,-2.279761,"('uncompetitive', 'competitive')",0.034373134,0.095898956,-0.49326926,-0.48480025,-0.9217364,-0.8895542,0.0321822
47,-1.3509221,-1.2029457,"('stupid', 'smart')",0.60357827,0.6916755,5.260317,5.3711305,1.5043243,1.6199535,0.1156292
48,-2.6711216,-2.7108552,"('unintelligent', 'intelligent')",-0.37739,-0.36350635,0.17744125,0.20251258,-0.9570234,-0.957283,-0.0002596
49,-0.9005557,-0.8283109,"('unable', 'able')",-0.031989057,0.05499577,-0.66386133,-0.5542575,-0.5321353,-0.4425242,0.0896111
50,0.8221652,0.8005901,"('clumsy', 'skillful')",-0.8816561,-0.8901164,0.35836047,0.23708063,0.0996232,0.0491848,-0.0504384
51,-1.1060995,-1.142253,"('uneducated', 'educated')",-0.46808258,-0.5166844,0.7208879,0.6997936,-0.2844314,-0.3197146,-0.0352832
52,0.66891974,0.50223136,"('irrational', 'rational')",0.301494,0.13569641,0.42814302,0.2866506,0.4661856,0.3081928,-0.1579928
53,-1.0356114,-1.0742594,"('uncreative', 'creative')",0.6878016,0.6368958,0.8547913,0.74072355,0.1689938,0.10112,-0.0678738
54,-0.53881395,-0.52213955,"('incapable', 'capable')",1.0473251,1.0137002,1.0518622,1.0868691,0.5201245,0.5261433,0.0060188
55,-2.0711524,-2.045714,"('incompetent', 'clever')",-0.29476392,-0.21423134,-0.09791577,-0.10050506,-0.8212773,-0.7868168,0.0344605
56,-1.6144961,-1.607723,"('impractical', 'practical')",-0.113138,-0.12116228,-0.6930941,-0.6144755,-0.8069094,-0.7811203,0.0257891
57,-1.8643047,-1.8813093,"('unimaginative', 'imaginative')",-0.5792413,-0.6137962,-2.5640602,-2.6260047,-1.669202,-1.7070367,-0.0378347
58,-0.791567,-0.76110256,"('undiscriminating', 'discriminating')",0.6908854,0.7297336,0.30100545,0.23682015,0.0667746,0.0684837,0.0017091
59,1.008297,0.9700607,"('foolish', 'wise')",-0.16956894,-0.24376422,0.36797476,0.3414612,0.4022342,0.3559192,-0.046315
60,-2.5357623,-2.4676096,"('inefficient', 'efficient')",-0.6774748,-0.5600569,-0.5815385,-0.4211852,-1.2649252,-1.1496173,0.1153079
61,-1.5968187,-1.6828207,"('illogical', 'logical')",0.20703357,0.12081312,0.3072669,0.22682342,-0.3608394,-0.4450614,-0.084222
62,-1.8514216,-1.7444044,"('incompetent', 'brilliant')",-0.077778935,0.023852088,-0.22506589,-0.060089074,-0.7180888,-0.5935471,0.1245417
63,-2.1240718,-2.0854104,"('unperceptive', 'insightful')",0.092187695,0.12167999,0.86595565,0.93736,-0.3886429,-0.3421234,0.0465195
64,0.04278037,0.016023433,"('shy', 'confident')",-1.3069597,-1.3807918,-6.9245043,-6.9287267,-2.7295612,-2.7644984,-0.0349372
65,-2.3546143,-2.4281008,"('insecure', 'secure')",-1.1344512,-1.2010514,-0.84835297,-0.81105083,-1.4458062,-1.4800677,-0.0342615
66,1.2176354,1.1723884,"('inactive', 'active')",0.063913435,-0.013807826,1.2722175,1.2347982,0.8512554,0.7977929,-0.0534625
67,0.28040135,0.35497528,"('doubtful', 'determined')",0.15695402,0.16956757,-0.78716415,-0.6484937,-0.1166029,-0.0413169,0.075286
68,-0.5451129,-0.558988,"('dependent', 'independent')",-0.7471452,-0.75094545,-0.5121729,-0.49924415,-0.601477,-0.6030592,-0.0015822
69,2.8589077,2.890869,"('lazy', 'industrious')",0.63004154,0.6213088,-0.5020634,-0.50661045,0.9956287,1.0018558,0.0062271
70,-1.8386211,-1.7938609,"('lethargic', 'energetic')",-0.32241127,-0.23791932,0.4986248,0.54805136,-0.5541359,-0.4945763,0.0595596
71,0.029706568,0.024211034,"('diffident', 'self-confident')",1.5918248,1.5822277,0.30007216,0.28880408,0.6405345,0.6317476,-0.0087869
72,-1.1457769,-1.1499681,"('unambitious', 'ambitious')",-0.11729491,-0.14144471,-1.0682579,-1.0591637,-0.7771099,-0.7835255,-0.0064156
73,1.7236814,1.7077014,"('helpless', 'self-reliant')",0.18127048,0.19367746,-3.1343534,-3.1297562,-0.4098005,-0.4094591,0.0003414
74,-0.9083392,-0.9343691,"('undedicated', 'dedicated')",0.48159966,0.52489156,0.27274358,0.19573584,-0.051332,-0.0712472,-0.0199152
75,1.6767375,1.7273529,"('meek', 'impulsive')",-1.3909324,-1.3899052,-0.21604241,-0.18100135,0.0232542,0.0521488,0.0288946
76,-1.1909332,-1.1437148,"('anxious', 'daring')",-0.6987743,-0.6015293,-0.02802115,0.065666124,-0.6392429,-0.5598593,0.0793836
77,-2.1421533,-2.1182642,"('unmotivated', 'motivated')",-1.1794556,-1.1339694,-1.2568051,-1.0703572,-1.526138,-1.4408636,0.0852744
78,-1.0267531,-1.0117167,"('nonresilient', 'resilient')",0.20195876,0.23692013,0.55123156,0.6217814,-0.0911876,-0.0510051,0.0401825
79,0.9916137,0.97855735,"('wavering', 'unwavering')",-0.34991133,-0.37576845,0.12119576,0.14027265,0.2542994,0.2476872,-0.0066122
80,-0.37931317,-0.32431844,"('dominated', 'dominating')",-1.039012,-1.0724359,-1.2742593,-1.1679415,-0.8975282,-0.8548986,0.0426296
81,-1.9889307,-1.9661688,"('submissive', 'aggressive')",-0.8659615,-0.91206545,-1.2834148,-1.178205,-1.3794357,-1.3521465,0.0272892
82,-1.3182689,-1.3282542,"('poor', 'rich')",-1.0023731,-0.9749925,5.7957463,5.8104854,1.1583681,1.1690795,0.0107114
83,-0.18471004,-0.10907006,"('powerless', 'powerful')",1.0869075,1.1353865,-0.91993356,-0.9112575,-0.005912,0.038353,0.044265
84,-0.052752737,-0.125196,"('inferior', 'superior')",0.45371157,0.35618544,1.1326654,1.1236832,0.5112081,0.4515576,-0.0596505
85,1.797915,1.8103491,"('insignificant', 'prestigious')",1.2502118,1.2884898,1.2436558,1.195411,1.4305941,1.4314165,0.0008224
86,-2.0865343,-2.1513467,"('uninfluential', 'influential')",0.6763393,0.5744667,0.018600527,-0.12046647,-0.4638648,-0.5657821,-0.1019173
87,0.34625658,0.35735208,"('unsuccessful', 'successful')",0.029113417,-0.0205691,0.72533065,0.8229342,0.3669002,0.3865724,0.0196722
88,-0.8077815,-0.7795663,"('low', 'eminent')",-0.2550827,-0.21867016,0.27361265,0.27002603,-0.2630839,-0.2427368,0.0203471
