,willis_male,willis_female,tuple,towers_male,towers_female,watson_male,watson_female,pub_male,pub_female,ltd_male,ltd_female,co_male,co_female,average_male,average_female,female-male
0,0.35042125,0.030482706,"('unsociable', 'sociable')",0.58584744,0.4716407,0.6788622,0.38093013,1.9086162,1.7049838,-0.5456445,-0.6227171,-0.42690158,-0.48433578,0.4252001,0.2468308,-0.1783693
1,-0.35016993,-0.34447986,"('unfriendly', 'friendly')",-0.73048913,-0.6482479,0.69076455,0.58370644,1.5569608,1.3962646,1.1443211,1.0154274,2.2352912,2.0549219,0.7577798,0.6762654,-0.0815144
2,0.2624468,0.48309296,"('unlikable', 'likable')",0.46505138,0.7019676,0.44913846,0.58947,0.49869448,0.66784227,0.77440304,0.9244144,0.09581204,0.28232947,0.4242577,0.6081861,0.1839284
3,-0.18108842,-0.15429743,"('repellent', 'pleasant')",-0.68542075,-0.6027663,-0.07181463,0.00015049893,-0.7797965,-0.6801372,-0.14671724,-0.10308678,0.4336249,0.49319714,-0.2385354,-0.17449,0.0640454
4,0.15984306,0.09433922,"('disliked', 'liked')",0.15696985,0.104061216,0.015085261,-0.0027015433,1.5201188,1.413556,2.0770228,1.9048502,-6.5129824,-6.5069404,-0.4306571,-0.4988059,-0.0681488
5,-0.71124834,-0.5477419,"('distant', 'outgoing')",-0.71483034,-0.63045305,-0.15524246,-0.04912109,0.45763484,0.4183916,0.66303205,0.564687,-0.18775758,-0.11948445,-0.1080686,-0.0606203,0.0474483
6,-1.5952541,-1.3160741,"('distant', 'open')",-0.93921876,-0.7782758,0.1827253,0.3598875,0.80486435,0.77636474,0.5753019,0.47379565,0.34544182,0.41163307,-0.1043566,-0.0121115,0.0922451
7,1.1380525,1.0809594,"('insensitive', 'sensitive')",-0.56458974,-0.42708895,0.6764836,0.66562396,0.23318279,0.38900286,-0.9710541,-0.8016537,-0.2922137,-0.19756927,0.0366436,0.1182124,0.0815688
8,-0.33261305,-0.29269385,"('unaffectionate', 'affectionate')",-0.6023291,-0.56955224,0.0146074,0.10091521,0.22512211,0.19048862,0.08126146,0.0013129488,1.0645711,1.0233382,0.0751033,0.0756348,0.0005315
9,0.37150338,0.4347839,"('unaffectionate', 'caring')",-0.3392013,-0.2834417,0.96160823,1.0208446,0.6710356,0.66325206,0.13499355,0.12448763,1.5101873,1.561452,0.5516878,0.5868964,0.0352086
