,legg_male,legg_female,tuple,mason_male,mason_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.6497073,-1.9916104,"('unsociable', 'sociable')",0.720075,0.32246143,-0.3774594,-0.5672838,-0.4356972,-0.7454776,-0.3097804
1,-1.2946358,-1.3709749,"('unfriendly', 'friendly')",0.047004804,-0.1841754,1.8931488,1.6424345,0.2151726,0.0290947,-0.1860779
2,-0.15563177,-0.15521356,"('unlikable', 'likable')",1.0421592,1.0855063,0.2965572,0.3034303,0.3943615,0.411241,0.0168795
3,-0.90367,-0.81708854,"('repellent', 'pleasant')",0.039900556,0.17119697,0.091319226,0.17933016,-0.2574834,-0.1555205,0.1019629
4,0.8405253,0.7783179,"('disliked', 'liked')",-1.0720824,-1.1131457,-6.441222,-6.4838357,-2.2242597,-2.2728879,-0.0486282
5,0.48896483,0.4908137,"('distant', 'outgoing')",-0.3793152,-0.2586014,-0.044466943,-0.061309583,0.0217276,0.0569676,0.03524
6,0.4325679,0.5290996,"('distant', 'open')",-0.49346656,-0.30845192,0.18867819,0.1514715,0.0425932,0.1240397,0.0814465
7,-0.62408465,-0.71283174,"('insensitive', 'sensitive')",1.2075591,1.1312943,0.9277782,0.9315663,0.5037509,0.4500096,-0.0537413
8,-0.66786623,-0.6817931,"('unaffectionate', 'affectionate')",-0.3435622,-0.377898,1.1707311,1.0183831,0.0531009,-0.0137693,-0.0668702
9,-0.8560663,-0.9030111,"('unaffectionate', 'caring')",0.9392253,0.9510504,1.4423524,1.3229319,0.5085038,0.4569904,-0.0515134
10,-1.7076569,-1.8373114,"('unsympathetic', 'sympathetic')",0.7251092,0.52334905,-0.025476016,-0.08685057,-0.3360079,-0.4669376,-0.1309297
11,-1.4215271,-1.466141,"('unhelpful', 'helpful')",0.6337083,0.6153288,1.9749627,2.0213406,0.3957146,0.3901761,-0.0055385
12,-0.5149128,-0.53861725,"('unsupportive', 'supportive')",1.4934769,1.3998772,-1.3298662,-1.3373749,-0.1171007,-0.158705,-0.0416043
13,-1.1542757,-1.2863456,"('impolite', 'polite')",-0.18973608,-0.41619617,-0.43500096,-0.49304858,-0.5930042,-0.7318635,-0.1388593
14,-0.6642486,-0.6808726,"('antisocial', 'social')",0.7928484,0.5143071,-0.58990765,-0.5875305,-0.1537693,-0.2513653,-0.097596
15,-0.023260746,-0.13071029,"('boring', 'funny')",-0.6205473,-0.73410153,0.24035777,0.18601298,-0.1344834,-0.2262663,-0.0917829
