,boston_male,boston_female,tuple,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.04466544,-0.19524445,"('unsociable', 'sociable')",-0.017819628,-0.08634606,-0.5452199,-0.6458111,-0.2025683,-0.3091339,-0.1065656
1,0.45216164,0.42599905,"('unfriendly', 'friendly')",0.3058756,0.2667272,1.9565034,1.8500847,0.9048468,0.8476036,-0.0572432
2,0.44146642,0.6363518,"('unlikable', 'likable')",1.120956,1.2333087,0.80876863,0.95020103,0.790397,0.9399538,0.1495568
3,-0.14883138,-0.025263198,"('repellent', 'pleasant')",-0.14549363,-0.09723441,0.05882944,0.077850305,-0.0784985,-0.0148824,0.0636161
4,-0.50200367,-0.45808166,"('disliked', 'liked')",-0.17753738,-0.2366464,-6.363339,-6.3654904,-2.3476267,-2.3534061,-0.0057794
5,-0.2512274,-0.21606427,"('distant', 'outgoing')",0.018618405,0.00023089349,-0.06326473,-0.06116078,-0.0986246,-0.0923314,0.0062932
6,-0.11985539,-0.055028047,"('distant', 'open')",-0.41458005,-0.46212953,0.53900695,0.47839445,0.0015238,-0.012921,-0.0144448
7,0.59705687,0.49512345,"('insensitive', 'sensitive')",0.9452576,1.0525872,0.8392611,0.809121,0.7938585,0.7856105,-0.008248
8,-0.28419697,-0.252672,"('unaffectionate', 'affectionate')",-0.026097441,-0.09555797,0.7067398,0.62241,0.1321485,0.0913934,-0.0407551
9,0.7670873,0.78612864,"('unaffectionate', 'caring')",1.0463475,1.014924,1.2232879,1.2169924,1.0122409,1.006015,-0.0062259
10,1.0934774,1.0318077,"('unsympathetic', 'sympathetic')",-0.0920694,-0.06084738,-0.26907757,-0.29156107,0.2441101,0.2264664,-0.0176437
11,0.2764837,0.2716967,"('unhelpful', 'helpful')",0.30692962,0.38539666,2.0959258,2.1346874,0.8931131,0.9305936,0.0374805
12,1.1134734,1.2261468,"('unsupportive', 'supportive')",1.6807033,1.7816042,-1.3369107,-1.261308,0.4857553,0.5821477,0.0963924
13,1.2050083,1.146393,"('impolite', 'polite')",-0.14542212,-0.11851024,-0.37319547,-0.45557332,0.2287969,0.1907698,-0.0380271
14,0.2701971,0.21004562,"('antisocial', 'social')",1.0491118,1.1099263,-0.8876943,-0.9092752,0.1438716,0.1368989,-0.0069727
15,-0.2643651,-0.3012577,"('boring', 'funny')",-0.060087904,-0.052103072,0.3713195,0.37157878,0.0156222,0.0060727,-0.0095495
16,-1.1550822,-1.1135865,"('unpopular', 'popular')",-0.9579108,-0.9271411,0.13018346,0.1121463,-0.6609365,-0.6428605,0.018076
17,0.62471604,0.6494845,"('nasty', 'nice')",0.17742158,0.2715736,-0.32547358,-0.26323926,0.158888,0.219273,0.060385
18,0.694778,0.76736283,"('disagreeable', 'welcoming')",-0.42762342,-0.35678208,-0.5017084,-0.57137024,-0.0781846,-0.0535965,0.0245881
19,-0.0366152,0.057688303,"('inhospitable', 'hospitable')",-0.7291316,-0.76516944,-0.06849171,-0.0325527,-0.2780795,-0.246678,0.0314015
20,0.300253,0.23339038,"('rough', 'thoughtful')",-0.45187905,-0.39409715,1.1569394,1.084911,0.3351045,0.3080681,-0.0270364
21,0.44681633,0.43792778,"('immoral', 'moral')",0.9634187,1.0016211,-0.6023792,-0.5498028,0.2692853,0.2965821,0.0272968
22,1.0337863,1.039974,"('untrustworthy', 'trustworthy')",-0.66843754,-0.6288253,-1.0260258,-1.0927912,-0.2202257,-0.2272142,-0.0069885
23,0.6736966,0.6702591,"('insincere', 'sincere')",0.7618616,0.75743085,5.6909475,5.5776744,2.375502,2.3351215,-0.0403805
24,2.0567017,2.0352774,"('dishonest', 'honest')",-0.16660593,-0.21181446,0.8900316,0.7784133,0.9267091,0.8672921,-0.059417
25,0.3504398,0.31427786,"('egoistic', 'altruistic')",0.1537643,0.18726519,1.4945818,1.468398,0.666262,0.656647,-0.009615
26,0.9622672,0.8218856,"('hardhearted', 'benevolent')",1.0115485,1.0369015,1.7068902,1.6721934,1.226902,1.1769935,-0.0499085
27,0.19727862,0.1315516,"('hardhearted', 'softhearted')",0.4349478,0.41286665,1.7984263,1.6268162,0.8102175,0.7237448,-0.0864727
28,0.5891732,0.41230994,"('disloyal', 'loyal')",0.25032505,0.14295381,0.9400132,0.8125207,0.5931705,0.4559282,-0.1372423
29,-0.5366318,-0.59907746,"('unfair', 'fair')",-0.12369326,-0.17828295,-0.22278732,-0.39151537,-0.2943708,-0.3896253,-0.0952545
30,1.0945686,1.1242821,"('intolerant', 'tolerant')",1.4527165,1.4810082,1.0289508,0.9624214,1.1920786,1.1892373,-0.0028413
31,-0.9280432,-0.7452468,"('evil', 'good')",-1.154443,-1.1290345,-0.9329917,-0.99177176,-1.0051593,-0.955351,0.0498083
32,0.62166023,0.55653393,"('unkind', 'kind')",0.14421406,0.10504854,0.9251318,0.87578833,0.5636687,0.5124569,-0.0512118
33,0.29097715,0.2617771,"('wrong', 'right')",0.4253641,0.36570644,-0.4032924,-0.43774852,0.1043496,0.063245,-0.0411046
34,-0.51534706,-0.35956278,"('mean', 'honorable')",0.642598,0.7166746,6.3347,6.295903,2.1539838,2.2176717,0.0636879
35,0.28344828,0.22517313,"('corrupt', 'incorrupt')",-1.611532,-1.739089,-0.17876881,-0.34878066,-0.5022842,-0.6208988,-0.1186146
36,-0.48747936,-0.45980078,"('hostile', 'amicable')",-0.73072046,-0.8374795,0.6231808,0.4314474,-0.1983397,-0.288611,-0.0902713
37,0.040242244,0.05131437,"('fake', 'genuine')",0.12499277,0.082667604,0.5218163,0.5024733,0.2290171,0.2121518,-0.0168653
38,0.6637558,0.7257419,"('untruthful', 'truthful')",0.012635607,0.03773839,0.093269095,0.0972376,0.2565535,0.286906,0.0303525
39,2.5237508,2.4923728,"('exploitative', 'cooperative')",0.68717605,0.7238246,0.1692462,0.19959748,1.1267243,1.1385983,0.011874
40,1.3139786,1.3122683,"('stingy', 'generous')",0.6485416,0.68592614,-1.2653141,-1.3993582,0.232402,0.1996121,-0.0327899
41,0.68174964,0.7272451,"('unforgiving', 'forgiving')",-0.041054364,0.030534854,0.033448864,-0.05381792,0.2247147,0.234654,0.0099393
42,1.542959,1.6211898,"('unreliable', 'reliable')",0.8906274,0.9412611,-2.7793238,-2.6858468,-0.1152458,-0.041132,0.0741138
43,0.5987699,0.70082235,"('irresponsible', 'responsible')",0.5943979,0.6796487,0.50111824,0.53031814,0.564762,0.6369297,0.0721677
44,-1.1258585,-1.0187056,"('prejudiced', 'unprejudiced')",-0.6838191,-0.59091127,-1.2341796,-1.1934685,-1.014619,-0.9343618,0.0802572
45,0.3230945,0.38383102,"('incompetent', 'competent')",-0.8701667,-0.8091334,-0.6074403,-0.6452319,-0.3848375,-0.3568447,0.0279928
46,0.17536958,0.2142998,"('uncompetitive', 'competitive')",0.4386847,0.50740796,-0.5512865,-0.60013276,0.0209226,0.040525,0.0196024
47,-0.11562595,-0.0638491,"('stupid', 'smart')",0.6770101,0.7158318,5.511718,5.5169806,2.0243673,2.0563211,0.0319538
48,-0.1255683,-0.17974325,"('unintelligent', 'intelligent')",-0.18570077,-0.16064835,0.33113512,0.28535244,0.006622,-0.0183464,-0.0249684
49,-1.1365656,-1.08917,"('unable', 'able')",-0.94246244,-0.8842797,-0.3776045,-0.29542494,-0.8188775,-0.7562915,0.062586
50,0.09037858,0.13175535,"('clumsy', 'skillful')",-0.32893476,-0.31843525,0.077667095,0.024522096,-0.0536297,-0.0540526,-0.0004229
51,0.6325352,0.4987373,"('uneducated', 'educated')",-0.16856794,-0.22235443,0.22870272,0.15054852,0.23089,0.1423105,-0.0885795
52,-0.29551098,-0.37724474,"('irrational', 'rational')",0.06932835,-0.10267932,0.077898845,-0.016381403,-0.0494279,-0.1654352,-0.1160073
53,0.08401722,0.008589831,"('uncreative', 'creative')",0.89764905,0.82857615,0.9605507,0.88485736,0.6474057,0.5740077,-0.073398
54,0.019036263,0.035106808,"('incapable', 'capable')",0.17328405,0.19837067,1.058362,1.1581099,0.4168941,0.4638625,0.0469684
55,0.48186207,0.4720363,"('incompetent', 'clever')",-0.4565038,-0.3608987,-0.1963416,-0.21610115,-0.0569944,-0.0349879,0.0220065
56,0.80956906,0.859664,"('impractical', 'practical')",0.76663846,0.8056738,-0.2659222,-0.20572646,0.4367618,0.4865371,0.0497753
57,0.026621558,-0.021324068,"('unimaginative', 'imaginative')",0.44613254,0.46320918,-2.3890824,-2.3604007,-0.6387761,-0.6395052,-0.0007291
58,1.0848274,1.0590082,"('undiscriminating', 'discriminating')",0.60089964,0.6187439,0.41131845,0.355822,0.6990152,0.677858,-0.0211572
59,-0.043892093,-0.07664801,"('foolish', 'wise')",0.48121285,0.41234627,0.3973502,0.38091722,0.2782237,0.2388718,-0.0393519
60,0.9723629,0.9520778,"('inefficient', 'efficient')",0.32076615,0.41591758,-0.22444615,-0.14121337,0.3562276,0.4089273,0.0526997
61,1.3194244,1.2081776,"('illogical', 'logical')",-0.1295922,-0.20012711,0.49504903,0.3613645,0.5616271,0.4564716,-0.1051555
62,0.62219125,0.74745494,"('incompetent', 'brilliant')",0.08419661,0.25317603,-0.22096664,-0.052751586,0.1618071,0.3159598,0.1541527
63,0.82590127,0.89654386,"('unperceptive', 'insightful')",1.2439878,1.3537828,1.0690731,1.1480743,1.0463208,1.1328003,0.0864795
64,0.25010931,0.22615144,"('shy', 'confident')",0.63108766,0.63466644,-6.5656962,-6.432691,-1.8948331,-1.8572911,0.037542
65,0.65983653,0.5151871,"('insecure', 'secure')",-0.3068397,-0.32334927,-0.34712774,-0.38194662,0.0019564,-0.0633696,-0.065326
66,0.66827315,0.64487064,"('inactive', 'active')",0.38903108,0.423532,1.6234741,1.6128407,0.8935928,0.8937478,0.000155
67,-0.32716691,-0.31931618,"('doubtful', 'determined')",0.45090005,0.45365238,-0.45734856,-0.38766047,-0.1112051,-0.0844414,0.0267637
68,0.045765486,-0.00040142238,"('dependent', 'independent')",-1.4558537,-1.5492375,-0.46166018,-0.56531245,-0.6239161,-0.7049838,-0.0810677
69,-0.91855145,-0.82360715,"('lazy', 'industrious')",0.406975,0.405988,-0.5997165,-0.56335545,-0.3704309,-0.3269915,0.0434394
70,1.1094489,1.1690042,"('lethargic', 'energetic')",0.48255458,0.6348736,0.54310536,0.6263055,0.711703,0.8100611,0.0983581
71,1.4055119,1.4607501,"('diffident', 'self-confident')",1.8383069,1.85842,0.8194529,0.8229018,1.3544238,1.3806906,0.0262668
72,0.99813104,0.9561021,"('unambitious', 'ambitious')",1.1901689,1.1676738,-0.91730773,-0.87454677,0.4236641,0.4164097,-0.0072544
73,1.5661563,1.6094286,"('helpless', 'self-reliant')",0.651184,0.6148853,-3.1219463,-3.0753007,-0.3015354,-0.2836622,0.0178732
74,1.9082984,1.9151549,"('undedicated', 'dedicated')",-0.5711849,-0.5577699,0.022627128,0.036670007,0.4532469,0.464685,0.0114381
75,-0.6049981,-0.50548446,"('meek', 'impulsive')",-0.17179573,-0.1555382,-0.2746858,-0.20610815,-0.3504932,-0.2890436,0.0614496
76,1.474053,1.4879391,"('anxious', 'daring')",1.2261896,1.355325,0.50504065,0.5542635,1.0684277,1.1325092,0.0640815
77,-0.6138508,-0.60271424,"('unmotivated', 'motivated')",0.54907835,0.5696512,-1.3447044,-1.1746844,-0.4698256,-0.4025825,0.0672431
78,-1.2676778,-1.1605722,"('nonresilient', 'resilient')",1.0176641,1.0841181,0.33064353,0.42534435,0.0268766,0.1162968,0.0894202
79,-0.18772055,-0.13693516,"('wavering', 'unwavering')",-0.32585907,-0.37856075,0.36712682,0.3742743,-0.0488176,-0.0470739,0.0017437
80,0.37419748,0.26458323,"('dominated', 'dominating')",-0.50029063,-0.41400504,-1.1604034,-1.090024,-0.4288322,-0.4131486,0.0156836
81,0.82762814,0.7064266,"('submissive', 'aggressive')",0.47383514,0.5168626,-0.8279552,-0.7307076,0.157836,0.1641939,0.0063579
82,-0.20234485,-0.19102399,"('poor', 'rich')",-0.19471109,-0.22142409,5.344037,5.269877,1.6489937,1.619143,-0.0298507
83,0.26072794,0.21515596,"('powerless', 'powerful')",1.2591851,1.2882334,-0.64817166,-0.62304914,0.2905804,0.2934467,0.0028663
84,0.49563527,0.38173303,"('inferior', 'superior')",-1.0095853,-1.0302331,0.7090546,0.6268103,0.0650349,-0.0072299,-0.0722648
85,0.12624414,0.17954528,"('insignificant', 'prestigious')",1.2917088,1.2555386,0.9584011,0.95718366,0.7921181,0.7974225,0.0053044
86,0.6627091,0.5463059,"('uninfluential', 'influential')",-0.54627436,-0.6343145,-0.18214417,-0.32925138,-0.0219031,-0.1390867,-0.1171836
87,0.58673924,0.47200033,"('unsuccessful', 'successful')",0.74577606,0.76649046,0.7944541,0.8937607,0.7089898,0.7107505,0.0017607
88,-0.08861833,-0.15686038,"('low', 'eminent')",-0.85613394,-0.8992418,0.08486012,0.09839493,-0.2866307,-0.3192357,-0.032605
