,jefferies_male,jefferies_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.857912,-0.9810948,"('unsociable', 'sociable')",-0.09624912,-0.26408046,0.5462087,0.3496623,-0.5953574,-0.7143103,-0.2508275,-0.4024558,-0.1516283
1,-1.7889348,-1.8938507,"('unfriendly', 'friendly')",1.8695935,1.7687187,0.2091836,0.13395847,2.186228,2.1430519,0.6190176,0.5379696,-0.081048
2,0.3310224,0.32286727,"('unlikable', 'likable')",2.4814572,2.649439,1.7569739,1.7785026,0.7724732,0.8978659,1.3354818,1.4121686,0.0766868
3,-0.76665664,-0.7097649,"('repellent', 'pleasant')",-0.8306484,-0.7591485,1.0817463,1.0695515,0.22025654,0.23764828,-0.0738255,-0.0404284,0.0333971
4,0.07746636,-0.031194342,"('disliked', 'liked')",0.30428454,0.26222733,-0.2820184,-0.3204715,-6.4454823,-6.5007825,-1.5864375,-1.6475552,-0.0611177
5,-0.26646402,-0.20332535,"('distant', 'outgoing')",1.1260922,1.145578,-1.0222074,-0.9054744,-0.09287718,-0.00355489,-0.0638641,0.0083058,0.0721699
6,-1.0043799,-0.91322106,"('distant', 'open')",0.3886136,0.4331114,-1.4630886,-1.3498703,0.493646,0.57379603,-0.3963023,-0.314046,0.0822563
7,0.10816525,0.11296043,"('insensitive', 'sensitive')",0.051481035,0.094010845,0.45919865,0.3942835,1.1956497,1.1709602,0.4536237,0.4430537,-0.01057
8,-0.112962864,-0.10704977,"('unaffectionate', 'affectionate')",0.91568154,0.91426873,0.20141214,0.22853251,0.98806864,1.0535,0.4980499,0.5223129,0.024263
9,-0.4338095,-0.4471623,"('unaffectionate', 'caring')",1.6397202,1.5945067,0.45841277,0.4430879,1.4987241,1.5715723,0.7907619,0.7905012,-0.0002607
10,-1.2103857,-1.2194878,"('unsympathetic', 'sympathetic')",-1.4379511,-1.3792704,-0.19704749,-0.23826215,-0.2915931,-0.30233464,-0.7842444,-0.7848387,-0.0005943
11,-0.74015826,-0.7672887,"('unhelpful', 'helpful')",-0.4086346,-0.42327854,-0.25333753,-0.30754125,1.8750564,1.927134,0.1182315,0.1072564,-0.0109751
12,0.09600583,0.21142177,"('unsupportive', 'supportive')",1.294257,1.4200953,1.1947311,1.3086908,-1.5722729,-1.4988084,0.2531802,0.3603499,0.1071697
13,-0.09235516,-0.16844949,"('impolite', 'polite')",-0.35250956,-0.35225037,0.27279955,0.12377784,-0.18766545,-0.2581672,-0.0899327,-0.1637723,-0.0738396
14,-0.6456095,-0.6378126,"('antisocial', 'social')",1.4070148,1.4443353,1.3580383,1.3149034,-0.5314142,-0.5738838,0.3970073,0.3868856,-0.0101217
15,-0.69033414,-0.86178434,"('boring', 'funny')",0.09850242,0.05866736,-1.08578,-1.2164648,0.6107463,0.59819067,-0.2667164,-0.3553478,-0.0886314
16,-0.3107589,-0.30569604,"('unpopular', 'popular')",-0.021791399,0.044893995,-0.15390956,-0.051458374,0.4717451,0.5496936,-0.0036787,0.0593583,0.063037
17,-0.2700183,-0.21694961,"('nasty', 'nice')",-0.3812728,-0.2657929,-1.0422959,-0.9463654,-0.47271243,-0.37517688,-0.5415749,-0.4510712,0.0905037
18,-0.19926812,-0.23622416,"('disagreeable', 'welcoming')",-0.120597005,-0.036162406,-0.23784852,-0.21063203,-0.21376574,-0.21671711,-0.1928698,-0.1749339,0.0179359
19,-0.14244756,-0.09238592,"('inhospitable', 'hospitable')",-0.16527829,-0.24418387,-1.1772866,-1.1953975,0.19628233,0.2520179,-0.3221825,-0.3199874,0.0021951
20,-0.61249965,-0.6187338,"('rough', 'thoughtful')",0.043914832,0.10721496,0.9325954,0.97107095,0.96742976,0.9385079,0.3328601,0.349515,0.0166549
21,-0.25559694,-0.29301473,"('immoral', 'moral')",0.21714951,0.22455628,0.5162641,0.4213936,-0.7743995,-0.76392126,-0.0741457,-0.1027465,-0.0286008
22,-0.2395384,-0.33478478,"('untrustworthy', 'trustworthy')",-0.49276268,-0.5073787,0.9324274,0.8314684,-0.842208,-0.86843646,-0.1605204,-0.2197829,-0.0592625
23,-0.5091209,-0.5699032,"('insincere', 'sincere')",0.08406351,0.069715865,0.29647666,0.23054196,6.227949,6.145498,1.5248421,1.4689631,-0.055879
24,-0.6392707,-0.71485746,"('dishonest', 'honest')",0.03797323,0.037563674,-0.77639943,-0.8154742,1.0361723,0.96596146,-0.0853812,-0.1317016,-0.0463204
25,-0.010587221,-0.019680578,"('egoistic', 'altruistic')",0.64839405,0.7010539,0.2351816,0.24594843,1.7642938,1.7292612,0.6593206,0.6641457,0.0048251
26,-0.71795493,-0.8338384,"('hardhearted', 'benevolent')",2.045339,2.0695255,0.9128589,0.879812,1.6634799,1.5778747,0.9759308,0.9233434,-0.0525874
27,-0.67024046,-0.5262581,"('hardhearted', 'softhearted')",-0.53299224,-0.44869962,-0.29581657,-0.27975413,1.6884221,1.6523889,0.0473432,0.0994193,0.0520761
28,-1.0871291,-1.2187254,"('disloyal', 'loyal')",0.37250102,0.16527507,0.2279298,0.032695804,1.3222795,1.1497308,0.2088953,0.0322441,-0.1766512
29,-0.83630824,-0.9033903,"('unfair', 'fair')",-0.06651551,-0.0798059,-0.35307235,-0.3933701,-0.33390063,-0.5049857,-0.3974492,-0.470388,-0.0729388
30,-0.40338877,-0.5104803,"('intolerant', 'tolerant')",0.067633756,0.10108556,0.052757412,-0.11463036,1.0067586,0.96876234,0.1809402,0.1111843,-0.0697559
31,-0.73187625,-0.7568922,"('evil', 'good')",0.029531602,0.09537372,-1.311316,-1.198148,-0.7207162,-0.71330327,-0.6835942,-0.6432424,0.0403518
32,-0.6211025,-0.74912137,"('unkind', 'kind')",-0.0101955235,-0.043161623,0.95054406,0.7759534,1.3470336,1.2429777,0.4165699,0.306662,-0.1099079
33,0.32664317,0.31097317,"('wrong', 'right')",1.7926694,1.7805127,0.11801845,0.12621376,-0.26203272,-0.34473163,0.4938245,0.468242,-0.0255825
34,-0.28433785,-0.17728789,"('mean', 'honorable')",0.42613825,0.5327,0.5020933,0.59208083,6.413683,6.505166,1.7643942,1.8631648,0.0987706
