,nordstrom_male,nordstrom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.4574511,-0.47895044,"('unsociable', 'sociable')",-0.6226207,-0.8056075,-0.5400359,-0.642279,-0.1022431
1,-0.35351545,-0.55310565,"('unfriendly', 'friendly')",1.8160907,1.704665,0.7312876,0.5757797,-0.1555079
2,-0.24613997,-0.14138044,"('unlikable', 'likable')",0.67819136,0.853573,0.2160257,0.3560963,0.1400706
3,-0.85146606,-0.72552836,"('repellent', 'pleasant')",0.1937973,0.25991228,-0.3288344,-0.232808,0.0960264
4,-0.21225896,-0.34578967,"('disliked', 'liked')",-6.5867276,-6.579897,-3.3994932,-3.4628434,-0.0633502
5,-0.0700092,-0.19895026,"('distant', 'outgoing')",-0.1903995,-0.1427808,-0.1302043,-0.1708655,-0.0406612
6,-0.11976163,-0.2115764,"('distant', 'open')",0.28264374,0.3328072,0.0814411,0.0606154,-0.0208257
7,-0.90273166,-0.69041735,"('insensitive', 'sensitive')",0.19759503,0.2243606,-0.3525683,-0.2330284,0.1195399
8,0.11701332,-0.0107887685,"('unaffectionate', 'affectionate')",1.0291501,0.9499623,0.5730817,0.4695868,-0.1034949
9,-0.18230763,-0.29350448,"('unaffectionate', 'caring')",1.0133902,0.98699564,0.4155413,0.3467456,-0.0687957
10,-1.6754949,-1.572446,"('unsympathetic', 'sympathetic')",-0.63693345,-0.61469156,-1.1562142,-1.0935688,0.0626454
11,-0.99364406,-0.9058093,"('unhelpful', 'helpful')",1.662717,1.7444181,0.3345365,0.4193044,0.0847679
12,-0.6306273,-0.47152358,"('unsupportive', 'supportive')",-2.0022657,-1.9556539,-1.3164465,-1.2135887,0.1028578
13,-0.9224489,-0.83056384,"('impolite', 'polite')",-0.86281174,-0.8443278,-0.8926303,-0.8374459,0.0551844
14,-0.6962619,-0.54375786,"('antisocial', 'social')",-0.82409066,-0.93700075,-0.7601763,-0.7403793,0.019797
15,-0.2646942,-0.38453558,"('boring', 'funny')",0.48398793,0.46203,0.1096469,0.0387472,-0.0708997
16,-0.23477347,-0.16115509,"('unpopular', 'popular')",0.5750853,0.6194273,0.1701559,0.2291361,0.0589802
17,-0.71751463,-0.6138095,"('nasty', 'nice')",-0.5725778,-0.52783954,-0.6450462,-0.5708245,0.0742217
18,-0.13910565,-0.055665016,"('disagreeable', 'welcoming')",-0.43140495,-0.462276,-0.2852553,-0.2589705,0.0262848
19,-0.07819728,-0.11875802,"('inhospitable', 'hospitable')",0.1825903,0.32467327,0.0521965,0.1029576,0.0507611
20,0.6347689,0.7388291,"('rough', 'thoughtful')",1.1764308,1.1131558,0.9055998,0.9259925,0.0203927
21,-1.476455,-1.3405153,"('immoral', 'moral')",-0.95945835,-0.875824,-1.2179567,-1.1081696,0.1097871
22,-1.2622156,-1.1563674,"('untrustworthy', 'trustworthy')",-1.0611968,-1.1335975,-1.1617062,-1.1449825,0.0167237
23,-0.13474119,-0.081198364,"('insincere', 'sincere')",5.7356844,5.61546,2.8004715,2.7671309,-0.0333406
24,-0.8782095,-0.7979932,"('dishonest', 'honest')",0.61476743,0.55023694,-0.131721,-0.1238781,0.0078429
25,0.2101839,0.040025216,"('egoistic', 'altruistic')",1.3011984,1.2043477,0.7556911,0.6221865,-0.1335046
26,0.55133545,0.3434762,"('hardhearted', 'benevolent')",1.6529104,1.4721177,1.1021229,0.9077969,-0.194326
27,-0.8060995,-0.79126775,"('hardhearted', 'softhearted')",1.4230719,1.3085537,0.3084862,0.258643,-0.0498432
28,0.012482017,-0.19221917,"('disloyal', 'loyal')",1.156072,1.0066272,0.584277,0.407204,-0.177073
29,-0.7098444,-0.60026354,"('unfair', 'fair')",-0.39914268,-0.59752756,-0.5544935,-0.5988955,-0.044402
30,-0.4055183,-0.37002796,"('intolerant', 'tolerant')",0.80285835,0.8250683,0.19867,0.2275202,0.0288502
