,sempra_male,sempra_female,tuple,energy_male,energy_female,average_male,average_female,female-male
0,-0.80409074,-1.0207968,"('unsociable', 'sociable')",0.053989984,-0.041451145,-0.3750504,-0.5311239,-0.1560735
1,-1.3943319,-1.4850528,"('unfriendly', 'friendly')",1.6167933,1.4279677,0.1112307,-0.0285426,-0.1397733
2,1.0477399,1.0269176,"('unlikable', 'likable')",0.88529545,0.922802,0.9665177,0.9748598,0.0083421
3,-0.33544305,-0.18827382,"('repellent', 'pleasant')",0.08504668,0.19828506,-0.1251982,0.0050056,0.1302038
4,0.26033613,0.1990774,"('disliked', 'liked')",-6.8192177,-6.8412294,-3.2794409,-3.3210759,-0.041635
5,-0.9852485,-1.0295883,"('distant', 'outgoing')",0.068793446,-0.016182758,-0.4582275,-0.5228856,-0.0646581
6,-1.3651733,-1.3865927,"('distant', 'open')",-0.28807282,-0.44825813,-0.8266231,-0.9174255,-0.0908024
7,-0.54913104,-0.53980017,"('insensitive', 'sensitive')",0.54178685,0.6159227,-0.0036721,0.0380613,0.0417334
8,-1.5283298,-1.5931475,"('unaffectionate', 'affectionate')",0.7218401,0.52775675,-0.4032449,-0.5326954,-0.1294505
9,-1.282435,-1.3857583,"('unaffectionate', 'caring')",1.6201404,1.5365934,0.1688527,0.0754176,-0.0934351
10,-1.1214374,-1.2177887,"('unsympathetic', 'sympathetic')",-0.40537998,-0.37077737,-0.7634087,-0.794283,-0.0308743
11,-0.23363344,-0.26067922,"('unhelpful', 'helpful')",2.2210746,2.3041139,0.9937206,1.0217173,0.0279967
12,-1.0250142,-0.9985287,"('unsupportive', 'supportive')",-1.4455154,-1.4994682,-1.2352648,-1.2489984,-0.0137336
13,-0.18003917,-0.21385051,"('impolite', 'polite')",0.094132215,0.17181697,-0.0429535,-0.0210168,0.0219367
14,-0.079135984,-0.056648016,"('antisocial', 'social')",0.39356032,0.4684315,0.1572122,0.2058917,0.0486795
15,0.52497596,0.30836016,"('boring', 'funny')",0.087148964,-0.04397061,0.3060625,0.1321948,-0.1738677
16,-0.13915847,-0.13205747,"('unpopular', 'popular')",0.65393436,0.6330048,0.2573879,0.2504736,-0.0069143
17,-0.020111904,0.04520215,"('nasty', 'nice')",-0.33961108,-0.3362436,-0.1798615,-0.1455207,0.0343408
18,-0.3711047,-0.3032326,"('disagreeable', 'welcoming')",-0.39238462,-0.4704566,-0.3817447,-0.3868446,-0.0050999
19,-0.8521967,-0.89391494,"('inhospitable', 'hospitable')",-0.47691095,-0.5560888,-0.6645538,-0.7250019,-0.0604481
20,-0.31039003,-0.18821517,"('rough', 'thoughtful')",0.323909,0.3801035,0.0067595,0.0959442,0.0891847
21,-0.17140284,-0.1870603,"('immoral', 'moral')",-0.117910326,0.036615323,-0.1446566,-0.0752225,0.0694341
22,0.25225574,0.25437525,"('untrustworthy', 'trustworthy')",-1.0955782,-1.0843958,-0.4216612,-0.4150103,0.0066509
23,-0.3757528,-0.44160226,"('insincere', 'sincere')",6.5565825,6.556101,3.0904148,3.0572493,-0.0331655
24,-0.19829817,-0.30140316,"('dishonest', 'honest')",1.1896055,1.1978427,0.4956537,0.4482198,-0.0474339
25,-0.11988314,-0.18406375,"('egoistic', 'altruistic')",0.953985,0.8697771,0.4170509,0.3428567,-0.0741942
26,-0.116252065,-0.21697712,"('hardhearted', 'benevolent')",1.0073329,0.82382935,0.4455404,0.3034261,-0.1421143
27,-0.45641518,-0.39494094,"('hardhearted', 'softhearted')",0.6540608,0.6526247,0.0988228,0.1288419,0.0300191
28,-0.8599417,-0.8741447,"('disloyal', 'loyal')",1.0178744,0.998063,0.0789663,0.0619592,-0.0170071
29,-0.7413984,-0.76303804,"('unfair', 'fair')",-0.7373541,-0.85157955,-0.7393762,-0.8073088,-0.0679326
30,0.7616311,0.6847737,"('intolerant', 'tolerant')",1.510555,1.5366733,1.136093,1.1107235,-0.0253695
31,-1.1237798,-1.0848653,"('evil', 'good')",-1.5650849,-1.7799215,-1.3444324,-1.4323934,-0.087961
32,0.33124778,0.26631847,"('unkind', 'kind')",1.0174351,0.94898415,0.6743414,0.6076513,-0.0666901
33,-0.13172768,-0.19153196,"('wrong', 'right')",0.5684316,0.42984414,0.218352,0.1191561,-0.0991959
34,-0.1997961,-0.15494657,"('mean', 'honorable')",5.3536386,5.4313865,2.5769212,2.6382198,0.0612986
35,0.09047081,0.029178565,"('corrupt', 'incorrupt')",-0.88835126,-1.002196,-0.3989402,-0.4865087,-0.0875685
36,-0.95752674,-1.0038822,"('hostile', 'amicable')",-0.67091715,-0.95137155,-0.814222,-0.9776269,-0.1634049
37,-0.10705756,-0.196986,"('fake', 'genuine')",-0.098983735,-0.15279794,-0.1030206,-0.174892,-0.0718714
38,-0.34431288,-0.36277467,"('untruthful', 'truthful')",0.7618981,0.74940854,0.2087926,0.1933169,-0.0154757
39,0.68325365,0.6973316,"('exploitative', 'cooperative')",-0.1250942,-0.055100907,0.2790797,0.3211153,0.0420356
40,-0.2677238,-0.28706378,"('stingy', 'generous')",-1.9809659,-2.0867624,-1.1243448,-1.1869131,-0.0625683
41,0.025246486,0.0024835393,"('unforgiving', 'forgiving')",0.19088387,0.0762842,0.1080652,0.0393839,-0.0686813
42,0.7990326,0.78611094,"('unreliable', 'reliable')",-3.388989,-3.3318732,-1.2949781,-1.2728812,0.0220969
43,-0.5546706,-0.58152986,"('irresponsible', 'responsible')",0.74449176,0.7183142,0.0949106,0.0683922,-0.0265184
44,0.8559658,0.8310077,"('prejudiced', 'unprejudiced')",-1.231309,-1.2339728,-0.1876716,-0.2014825,-0.0138109
45,-0.8331375,-0.8159252,"('incompetent', 'competent')",-0.021318331,0.01651369,-0.4272279,-0.3997057,0.0275222
46,-0.5830422,-0.5697244,"('uncompetitive', 'competitive')",-0.6828812,-0.53244734,-0.6329617,-0.5510858,0.0818759
47,-0.22461572,-0.17215867,"('stupid', 'smart')",6.104824,6.1518106,2.9401042,2.989826,0.0497218
48,-0.62959516,-0.57868147,"('unintelligent', 'intelligent')",1.270737,1.3082665,0.3205709,0.3647925,0.0442216
49,-0.17590047,0.045238055,"('unable', 'able')",0.21020469,0.38245606,0.0171521,0.2138471,0.196695
50,0.15048736,0.26338768,"('clumsy', 'skillful')",0.1518661,0.16338114,0.1511767,0.2133844,0.0622077
51,-0.4867112,-0.61775726,"('uneducated', 'educated')",0.12421499,0.13768083,-0.1812481,-0.2400382,-0.0587901
52,-0.56189847,-0.7101899,"('irrational', 'rational')",-0.09209556,-0.28089,-0.326997,-0.4955399,-0.1685429
53,-0.87028223,-0.88289374,"('uncreative', 'creative')",0.5582937,0.47582832,-0.1559943,-0.2035327,-0.0475384
54,-0.52770066,-0.6578592,"('incapable', 'capable')",1.048362,1.035253,0.2603307,0.1886969,-0.0716338
