,cbre_male,cbre_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.39517358,-0.57160693,"('unsociable', 'sociable')",0.861719,0.6721338,-0.5087736,-0.6024591,-0.0140761,-0.1673107,-0.1532346
1,-0.38988388,-0.5237685,"('unfriendly', 'friendly')",-0.5578678,-0.68050325,1.6602426,1.5777667,0.237497,0.1244983,-0.1129987
2,1.3492998,1.3676901,"('unlikable', 'likable')",1.7816967,1.7886617,0.97124135,1.0546016,1.3674126,1.4036511,0.0362385
3,-0.123768725,-0.10901182,"('repellent', 'pleasant')",1.0769218,1.1529461,0.41064826,0.47561434,0.4546005,0.5065162,0.0519157
4,0.2664583,0.1653653,"('disliked', 'liked')",-0.23794922,-0.3593812,-6.178775,-6.2120385,-2.0500886,-2.1353515,-0.0852629
5,-1.0996958,-1.0098435,"('distant', 'outgoing')",-2.5852492,-2.4529345,-0.5073669,-0.43514362,-1.3974374,-1.2993073,0.0981301
6,-1.1580915,-1.1040913,"('distant', 'open')",-2.9719734,-2.8274744,-0.20665549,-0.13880102,-1.4455735,-1.356789,0.0887845
7,0.5211721,0.47428587,"('insensitive', 'sensitive')",0.61620384,0.6586058,0.88244873,0.96037173,0.6732749,0.6977545,0.0244796
8,-0.57799155,-0.67636853,"('unaffectionate', 'affectionate')",-0.7631704,-0.8062363,0.63741744,0.5900015,-0.2345815,-0.2975344,-0.0629529
9,0.11701121,0.033673994,"('unaffectionate', 'caring')",-0.49968404,-0.5313612,1.1179671,1.1234379,0.2450981,0.2085836,-0.0365145
10,-0.6048894,-0.63890076,"('unsympathetic', 'sympathetic')",0.25507736,0.30550614,-0.48498124,-0.4002205,-0.2782644,-0.2445384,0.033726
11,0.5610978,0.59232074,"('unhelpful', 'helpful')",0.4460648,0.4594127,2.1677089,2.222293,1.0582905,1.0913421,0.0330516
12,0.6816022,0.7710296,"('unsupportive', 'supportive')",0.4519174,0.645856,-1.7666231,-1.6265349,-0.2110345,-0.0698831,0.1411514
13,0.1594052,0.17816427,"('impolite', 'polite')",0.32947177,0.34286213,-0.20382118,-0.14090124,0.0950186,0.1267084,0.0316898
14,0.6110065,0.51220894,"('antisocial', 'social')",2.3245454,2.2958603,-0.056274705,-0.13547537,0.9597591,0.8908646,-0.0688945
15,0.85073864,0.752254,"('boring', 'funny')",-0.6453815,-0.7466207,0.8863085,0.81655455,0.3638885,0.2740626,-0.0898259
16,-0.032152317,-0.070891716,"('unpopular', 'popular')",-0.13541415,-0.15572147,0.5455557,0.55761707,0.1259964,0.1103346,-0.0156618
17,0.5179848,0.5833122,"('nasty', 'nice')",-0.24333996,-0.18059313,-0.09680279,-0.094561465,0.0592807,0.1027192,0.0434385
18,-0.20576951,-0.31328684,"('disagreeable', 'welcoming')",-0.5833505,-0.54972434,-0.2249702,-0.21636352,-0.3380301,-0.3597916,-0.0217615
19,-0.08966424,-0.094294265,"('inhospitable', 'hospitable')",-1.5482507,-1.6299208,0.04453962,0.08959355,-0.5311251,-0.5448739,-0.0137488
20,0.18522882,0.1923807,"('rough', 'thoughtful')",1.551045,1.6258017,0.9219827,0.9119968,0.8860855,0.9100597,0.0239742
21,0.34671026,0.3135306,"('immoral', 'moral')",1.1520202,1.1434427,-0.47888848,-0.39328542,0.3399473,0.3545626,0.0146153
22,0.4182707,0.3866562,"('untrustworthy', 'trustworthy')",1.0338708,1.0313557,-0.81516176,-0.8243836,0.2123266,0.1978761,-0.0144505
23,0.11963537,0.0316827,"('insincere', 'sincere')",0.80924565,0.8257014,6.2747393,6.1661215,2.4012068,2.3411686,-0.0600382
24,0.43266484,0.41168126,"('dishonest', 'honest')",-0.20859748,-0.11527617,0.80950016,0.80351084,0.3445225,0.3666387,0.0221162
25,0.37878996,0.37679052,"('egoistic', 'altruistic')",-0.40544495,-0.4781288,1.6259923,1.5560378,0.5331124,0.4848998,-0.0482126
26,0.5061854,0.4106684,"('hardhearted', 'benevolent')",1.224113,1.1686687,1.5962385,1.4960064,1.1088456,1.0251145,-0.0837311
27,-0.43801114,-0.40865785,"('hardhearted', 'softhearted')",-1.0034797,-0.95750195,1.1336699,1.1061935,-0.102607,-0.0866554,0.0159516
28,0.08734187,-0.11609468,"('disloyal', 'loyal')",0.676173,0.52585715,1.287889,1.0684286,0.6838013,0.4927304,-0.1910709
29,-0.006225463,-0.03383761,"('unfair', 'fair')",-0.3800838,-0.35289288,-0.50389713,-0.6681219,-0.2967355,-0.3516175,-0.054882
30,1.0412034,0.9807859,"('intolerant', 'tolerant')",1.0979683,1.0575255,1.4604216,1.4967895,1.1998644,1.178367,-0.0214974
31,-0.5157097,-0.41347507,"('evil', 'good')",-1.6611736,-1.6163852,-1.245378,-1.282252,-1.1407537,-1.1040374,0.0367163
32,0.8154426,0.6966806,"('unkind', 'kind')",1.503983,1.387432,1.3927447,1.2837371,1.23739,1.1226166,-0.1147734
33,0.903365,0.86402035,"('wrong', 'right')",-0.8307156,-0.83275783,-0.36636296,-0.4833435,-0.0979045,-0.1506937,-0.0527892
34,0.4178781,0.55556667,"('mean', 'honorable')",0.27034426,0.41848436,6.083362,6.282853,2.2571948,2.418968,0.1617732
35,0.39745674,0.35122535,"('corrupt', 'incorrupt')",-1.9325781,-2.0053382,-0.1068487,-0.37055513,-0.5473233,-0.6748893,-0.127566
36,-0.06773158,-0.26529998,"('hostile', 'amicable')",-1.6062537,-1.8028972,0.3564734,0.1284379,-0.4391707,-0.6465865,-0.2074158
37,-0.100910224,-0.097138435,"('fake', 'genuine')",0.008724906,0.012593951,0.37787947,0.3788178,0.0952314,0.0980911,0.0028597
38,-0.112200946,-0.08628568,"('untruthful', 'truthful')",-1.1576834,-1.109507,0.25608754,0.2885971,-0.3379323,-0.3023985,0.0355338
39,2.2106757,2.2678976,"('exploitative', 'cooperative')",2.2223148,2.3635576,0.26390728,0.25125092,1.5656327,1.6275687,0.061936
40,0.13894874,0.07205661,"('stingy', 'generous')",-0.22584036,-0.14213473,-1.7318975,-1.7154403,-0.606263,-0.5951728,0.0110902
41,0.3783996,0.2831617,"('unforgiving', 'forgiving')",0.63372827,0.62450504,0.54982316,0.5002618,0.5206503,0.4693095,-0.0513408
42,0.4195127,0.4870117,"('unreliable', 'reliable')",0.7658806,0.93240106,-3.306539,-3.1649797,-0.7070486,-0.5818557,0.1251929
43,0.01999314,0.08179799,"('irresponsible', 'responsible')",0.4166218,0.57797563,0.5774114,0.65108997,0.3380088,0.4369545,0.0989457
44,-0.7781986,-0.70778865,"('prejudiced', 'unprejudiced')",-0.5407125,-0.51437926,-1.554608,-1.5490067,-0.9578396,-0.9237249,0.0341147
45,-0.10144562,-0.13855697,"('incompetent', 'competent')",0.39324775,0.37292874,-0.45464927,-0.44933552,-0.0542824,-0.0716546,-0.0173722
46,-0.8566195,-0.86990994,"('uncompetitive', 'competitive')",1.6366749,1.6807675,-0.7277421,-0.652713,0.0174378,0.0527149,0.0352771
47,0.33894804,0.44296765,"('stupid', 'smart')",0.5681431,0.7197068,5.412012,5.5546904,2.1063677,2.2391216,0.1327539
48,-0.44055098,-0.47125766,"('unintelligent', 'intelligent')",0.0030341214,-0.01169725,0.2667845,0.3080863,-0.0569108,-0.0582895,-0.0013787
49,-0.53975105,-0.46254924,"('unable', 'able')",-0.74718434,-0.6013955,-0.18531,-0.048422113,-0.4907484,-0.3707889,0.1199595
50,-0.14915456,-0.2096583,"('clumsy', 'skillful')",-0.20921807,-0.26858696,-0.02338041,-0.03192321,-0.127251,-0.1700562,-0.0428052
