,sprat_male,sprat_female,tuple,average_male,average_female,female-male
74,-0.13676244,-0.20087337,"('undedicated', 'dedicated')",-0.1367624,-0.2008734,-0.064111
75,-0.067318276,-0.13360016,"('meek', 'impulsive')",-0.0673183,-0.1336002,-0.0662819
76,0.2462819,0.32726145,"('anxious', 'daring')",0.2462819,0.3272614,0.0809795
77,-1.1739366,-0.93762237,"('unmotivated', 'motivated')",-1.1739366,-0.9376224,0.2363142
78,-0.69054633,-0.4685391,"('nonresilient', 'resilient')",-0.6905463,-0.4685391,0.2220072
79,-0.6356812,-0.80512893,"('wavering', 'unwavering')",-0.6356812,-0.8051289,-0.1694477
80,0.06687184,0.08144823,"('dominated', 'dominating')",0.0668718,0.0814482,0.0145764
81,0.16267402,0.14165854,"('submissive', 'aggressive')",0.162674,0.1416585,-0.0210155
82,2.9276476,2.7506323,"('poor', 'rich')",2.9276476,2.7506323,-0.1770153
83,-0.11934486,-0.121614054,"('powerless', 'powerful')",-0.1193449,-0.1216141,-0.0022692
84,0.1317717,0.33723736,"('inferior', 'superior')",0.1317717,0.3372374,0.2054657
85,-0.6044644,-0.61528426,"('insignificant', 'prestigious')",-0.6044644,-0.6152843,-0.0108199
86,-0.61594075,-0.85721374,"('uninfluential', 'influential')",-0.6159407,-0.8572137,-0.241273
87,-0.024216518,-0.003420665,"('unsuccessful', 'successful')",-0.0242165,-0.0034207,0.0207958
88,-0.31298393,-0.30104822,"('low', 'eminent')",-0.3129839,-0.3010482,0.0119357
