,host_male,host_female,tuple,hotels_male,hotels_female,&_male,&_female,resorts_male,resorts_female,inc_male,inc_female,average_male,average_female,female-male
0,1.100064,1.026131,"('unsociable', 'sociable')",1.4794848,1.4206994,0.004831113,-0.090098664,0.89676315,0.8248729,-0.16205673,-0.35140485,0.6638173,0.5660399,-0.0977774
1,-1.4499395,-1.3785373,"('unfriendly', 'friendly')",0.34304258,0.38035685,-0.14488697,-0.059740897,0.99775165,1.0764291,2.1089928,1.9820379,0.3709921,0.4001091,0.029117
2,0.23022532,0.32770568,"('unlikable', 'likable')",1.6668693,1.7894242,1.8952644,2.0029144,2.2352355,2.2881236,1.3779544,1.4761932,1.4811098,1.5768723,0.0957625
3,0.03650885,0.15236755,"('repellent', 'pleasant')",0.17649315,0.3254886,-0.5012266,-0.3743524,-0.3992088,-0.2821475,0.011468062,0.06362189,-0.1351931,-0.0230044,0.1121887
4,-1.875184,-1.836058,"('disliked', 'liked')",0.23012277,0.24488127,0.20857076,0.19411981,0.77620333,0.8208145,-5.586766,-5.4875426,-1.2494106,-1.212757,0.0366536
5,-2.6718855,-2.6196465,"('distant', 'outgoing')",0.19830883,0.20369515,0.7216202,0.8736415,1.5858716,1.5828736,0.48352197,0.51585144,0.0634874,0.111283,0.0477956
6,-2.4827735,-2.3650892,"('distant', 'open')",-0.011123535,0.012025982,0.5237474,0.74723995,1.1841431,1.2091001,0.8557269,0.85568005,0.0139441,0.0917914,0.0778473
7,1.5566891,1.5837148,"('insensitive', 'sensitive')",0.5386881,0.6344953,0.36143357,0.34437406,-0.19145468,-0.11766677,0.3068571,0.25561175,0.5144426,0.5401059,0.0256633
8,-1.0322205,-0.9743311,"('unaffectionate', 'affectionate')",-0.338083,-0.35819194,-1.0777781,-0.94603175,0.73316497,0.65703,0.8040807,0.74334174,-0.1821671,-0.1756366,0.0065305
9,0.12847191,0.243799,"('unaffectionate', 'caring')",0.54444945,0.5616925,-0.46121013,-0.3851108,1.3970624,1.3809234,1.3833618,1.3640383,0.5984271,0.6330685,0.0346414
10,1.8082559,1.7989085,"('unsympathetic', 'sympathetic')",0.06187909,0.1568556,-1.6840799,-1.7101747,-1.1340626,-1.0484855,-0.66692084,-0.72036135,-0.3229857,-0.3046515,0.0183342
11,1.4640781,1.4183501,"('unhelpful', 'helpful')",-0.54534215,-0.5230301,-0.106182605,-0.15009205,-0.44608036,-0.41841108,1.9388119,1.9548799,0.4610569,0.4563394,-0.0047175
12,1.7860916,1.9013301,"('unsupportive', 'supportive')",1.3125155,1.4501106,0.25296688,0.42916554,1.2102135,1.2898123,-1.2288153,-1.179601,0.6665945,0.7781635,0.111569
13,2.241553,2.115744,"('impolite', 'polite')",0.8453971,0.83368015,0.18889984,0.03142423,0.29512987,0.24364476,-0.17924863,-0.32663962,0.6783463,0.5795707,-0.0987756
14,2.1473725,2.0791266,"('antisocial', 'social')",2.8264241,2.8371108,0.94168705,0.86060184,1.3982377,1.4089676,-0.70222,-0.6961355,1.3223003,1.2979342,-0.0243661
15,-0.37544706,-0.49920705,"('boring', 'funny')",-0.20892662,-0.2923632,0.114563,-0.010124009,-0.21509694,-0.3506447,0.5324234,0.48879337,-0.0304969,-0.1327091,-0.1022122
16,-1.4446399,-1.3571918,"('unpopular', 'popular')",1.342041,1.3633895,0.83498776,0.86198044,2.662874,2.6845858,0.9029185,0.9365203,0.8596362,0.8978568,0.0382206
17,-1.309744,-1.2838447,"('nasty', 'nice')",-0.028141968,0.020655438,-0.5074405,-0.44487467,0.07637688,0.11265754,-0.1277402,-0.07497193,-0.3793379,-0.3340757,0.0452622
18,0.03346514,0.095828876,"('disagreeable', 'welcoming')",0.3875315,0.44431055,1.4983121,1.6084344,0.73986226,0.8085655,-0.06637977,-0.09868411,0.5185583,0.5716911,0.0531328
19,-1.6474401,-1.6651193,"('inhospitable', 'hospitable')",-1.806456,-1.7561452,-0.56184334,-0.48838478,-1.4582651,-1.3649713,-0.023394711,0.051468514,-1.0994799,-1.0446304,0.0548495
20,0.14370899,0.22642133,"('rough', 'thoughtful')",-0.21836703,-0.116507635,0.31093758,0.4616485,-0.66543686,-0.57005805,0.78197515,0.7759509,0.0705636,0.155491,0.0849274
21,1.154253,1.1330801,"('immoral', 'moral')",0.46541008,0.48507223,-0.43100968,-0.49182662,-1.033852,-0.95842475,-0.8912246,-0.9006354,-0.1472846,-0.1465469,0.0007377
22,0.4679579,0.48525792,"('untrustworthy', 'trustworthy')",0.13278866,0.16795547,0.6303098,0.6623748,-0.75844616,-0.69188,-1.0253303,-1.0592241,-0.110544,-0.0871032,0.0234408
23,0.9082406,0.86249685,"('insincere', 'sincere')",0.3151828,0.39939168,-0.7261332,-0.7178006,-0.5608884,-0.5532828,5.2384195,5.0567183,1.0349643,1.0095047,-0.0254596
24,1.2936708,1.2713242,"('dishonest', 'honest')",-0.23877622,-0.2448329,-0.6883302,-0.70369804,-0.9642046,-0.9739426,0.8803179,0.806152,0.0565355,0.0310005,-0.025535
25,-1.3466921,-1.2713614,"('egoistic', 'altruistic')",0.27742553,0.2681691,0.46315944,0.44928154,0.76054513,0.7545876,1.489944,1.4379278,0.3288764,0.327721,-0.0011554
26,-0.038773157,-0.020599775,"('hardhearted', 'benevolent')",1.5696876,1.5868136,2.0319138,1.9716624,0.9302263,1.0084808,1.692236,1.602742,1.2370581,1.2298199,-0.0072382
