,nvent_male,nvent_female,tuple,electric_male,electric_female,plc_male,plc_female,average_male,average_female,female-male
0,0.18111616,0.0021292232,"('unsociable', 'sociable')",-0.33387774,-0.35999882,-0.27130485,-0.41239557,-0.1413555,-0.2567551,-0.1153996
1,-2.1537898,-2.150257,"('unfriendly', 'friendly')",-0.5103079,-0.55336964,1.4859077,1.2376057,-0.39273,-0.4886736,-0.0959436
2,0.1416579,0.17516215,"('unlikable', 'likable')",0.2533498,0.29038945,0.6729952,0.73713094,0.356001,0.4008942,0.0448932
3,0.53212583,0.52174705,"('repellent', 'pleasant')",-0.607409,-0.5309415,-0.20893335,-0.13409936,-0.0947388,-0.0477646,0.0469742
4,-0.76411754,-0.7563367,"('disliked', 'liked')",0.4545612,0.3318712,-3.3672774,-3.2464113,-1.2256112,-1.2236256,0.0019856
5,-2.1494896,-2.014067,"('distant', 'outgoing')",-0.25937444,-0.24204543,0.01949399,-0.10632928,-0.7964567,-0.7874805,0.0089762
6,-2.2435927,-2.0806117,"('distant', 'open')",-0.92195004,-0.9190431,-0.107187256,-0.22421339,-1.09091,-1.0746227,0.0162873
7,0.41395354,0.27672586,"('insensitive', 'sensitive')",-0.35417134,-0.3119504,0.1470119,0.1211393,0.0689314,0.0286383,-0.0402931
8,-2.1259468,-2.0949528,"('unaffectionate', 'affectionate')",-0.9526294,-0.97357875,0.1897053,-0.005404409,-0.9629569,-1.0246453,-0.0616884
9,-1.351608,-1.3992203,"('unaffectionate', 'caring')",-0.74547833,-0.7720661,0.83421236,0.673911,-0.420958,-0.4991252,-0.0781672
10,0.9457597,0.7435406,"('unsympathetic', 'sympathetic')",-1.454877,-1.5391811,-0.70627207,-0.69666845,-0.4051298,-0.4974363,-0.0923065
11,0.8501724,0.6936959,"('unhelpful', 'helpful')",0.24736702,0.20074253,1.1358786,1.0785553,0.7444727,0.6576646,-0.0868081
12,0.12968928,0.08893369,"('unsupportive', 'supportive')",-0.4801677,-0.42557576,-1.0979068,-1.0208471,-0.4827951,-0.4524964,0.0302987
13,1.1292524,1.0100898,"('impolite', 'polite')",0.44145578,0.51599574,-0.16257824,-0.22935489,0.4693767,0.4322435,-0.0371332
14,1.1837199,1.1206018,"('antisocial', 'social')",0.5148049,0.5768679,0.87915033,0.92838395,0.859225,0.8752845,0.0160595
15,0.8616769,0.7556851,"('boring', 'funny')",0.6312593,0.5211712,0.3374052,0.18846866,0.6101138,0.4884417,-0.1216721
16,-1.1804408,-1.1848607,"('unpopular', 'popular')",-0.5035788,-0.56006527,0.024691738,-0.096925,-0.5531093,-0.6139503,-0.060841
17,-0.6437761,-0.6526775,"('nasty', 'nice')",-0.4976255,-0.4448372,-0.8451348,-0.9092978,-0.6621788,-0.6689375,-0.0067587
18,-1.2057387,-1.1625673,"('disagreeable', 'welcoming')",-0.6563617,-0.66430104,-1.0361916,-1.1651363,-0.9660974,-0.9973349,-0.0312375
19,-1.5559223,-1.5336671,"('inhospitable', 'hospitable')",-0.70566416,-0.7289852,-0.74616146,-0.83169276,-1.0025826,-1.0314484,-0.0288658
20,-0.1517966,-0.1454757,"('rough', 'thoughtful')",-0.20352219,-0.20566833,0.9007008,0.86406225,0.181794,0.1709727,-0.0108213
21,0.98344,0.8251334,"('immoral', 'moral')",-0.23425587,-0.2978392,-0.98817766,-0.93420476,-0.0796645,-0.1356369,-0.0559724
22,0.7765525,0.67418456,"('untrustworthy', 'trustworthy')",-0.65308577,-0.73967385,-0.5364166,-0.57432,-0.13765,-0.2132698,-0.0756198
23,0.2873035,0.10689086,"('insincere', 'sincere')",-0.42122802,-0.45694065,3.6286106,3.334525,1.1648954,0.9948251,-0.1700703
24,0.99153304,0.92911524,"('dishonest', 'honest')",-0.08766996,-0.042363726,0.610517,0.5595022,0.5047934,0.4820846,-0.0227088
25,-1.7003198,-1.6710749,"('egoistic', 'altruistic')",0.2072542,0.2111896,1.0700297,0.9442492,-0.141012,-0.1718787,-0.0308667
