,johnson_male,johnson_female,tuple,&_male,&_female,average_male,average_female,female-male
0,-0.07114907,-0.47022432,"('unsociable', 'sociable')",0.73706657,0.510574,0.3329588,0.0201748,-0.312784
1,0.89806616,1.0623417,"('unfriendly', 'friendly')",0.95793664,0.7920257,0.9280014,0.9271837,-0.0008177
2,0.603106,0.716581,"('unlikable', 'likable')",1.423477,1.4277738,1.0132916,1.0721774,0.0588858
3,-0.6115892,-0.7744688,"('repellent', 'pleasant')",-0.70799637,-0.65860623,-0.6597928,-0.7165375,-0.0567447
4,0.5212447,0.60173553,"('disliked', 'liked')",0.23795763,0.20990865,0.3796012,0.4058221,0.0262209
5,0.91519266,1.1370649,"('distant', 'outgoing')",0.54789245,0.6029441,0.7315426,0.8700045,0.1384619
6,1.6420304,1.9952843,"('distant', 'open')",0.3667006,0.5517151,1.0043654,1.2734997,0.2691343
7,-0.3378378,-0.2783341,"('insensitive', 'sensitive')",-0.42138505,-0.4468979,-0.3796114,-0.362616,0.0169954
8,0.5102333,0.61940354,"('unaffectionate', 'affectionate')",0.7676149,0.68223214,0.6389241,0.6508179,0.0118938
9,0.60414463,0.6347822,"('unaffectionate', 'caring')",0.7472822,0.61836755,0.6757134,0.6265749,-0.0491385
10,-1.1533575,-1.5075237,"('unsympathetic', 'sympathetic')",-0.29404062,-0.6398139,-0.7236991,-1.0736687,-0.3499696
11,-0.057873383,-0.19346367,"('unhelpful', 'helpful')",-0.4918907,-0.69218314,-0.274882,-0.4428234,-0.1679414
12,0.7638744,0.72509706,"('unsupportive', 'supportive')",0.59835607,0.57853013,0.6811153,0.6518136,-0.0293017
13,-1.2838992,-1.4618149,"('impolite', 'polite')",-0.29600707,-0.43241838,-0.7899531,-0.9471166,-0.1571635
14,-1.09849,-1.4679108,"('antisocial', 'social')",1.0302947,0.6900205,-0.0340977,-0.3889451,-0.3548474
15,0.99327916,1.1329278,"('boring', 'funny')",1.43283,1.4248077,1.2130545,1.2788677,0.0658132
16,0.108663455,0.40020105,"('unpopular', 'popular')",-0.012358822,0.3012034,0.0481523,0.3507022,0.3025499
17,0.06283715,0.09113633,"('nasty', 'nice')",0.061268955,0.19530676,0.0620531,0.1432215,0.0811684
18,-0.82132727,-0.7118994,"('disagreeable', 'welcoming')",0.34514427,0.50958884,-0.2380915,-0.1011553,0.1369362
19,0.47706795,0.5649544,"('inhospitable', 'hospitable')",-0.9530988,-0.87042767,-0.2380154,-0.1527366,0.0852788
20,-1.2133487,-1.1944687,"('rough', 'thoughtful')",-0.018052181,0.028778965,-0.6157005,-0.5828449,0.0328556
21,-1.3639904,-1.6996465,"('immoral', 'moral')",0.35914344,0.2763095,-0.5024235,-0.7116685,-0.209245
22,-1.0408459,-1.2270772,"('untrustworthy', 'trustworthy')",-0.32521525,-0.47837558,-0.6830305,-0.8527264,-0.1696959
23,-0.5099646,-0.65023834,"('insincere', 'sincere')",-0.45950666,-0.63157904,-0.4847356,-0.6409087,-0.1561731
24,0.087928206,-0.03579591,"('dishonest', 'honest')",0.4075093,0.34808034,0.2477188,0.1561422,-0.0915766
25,0.8521814,1.2723639,"('egoistic', 'altruistic')",0.25581357,0.5458935,0.5539975,0.9091287,0.3551312
26,1.1135439,1.2484415,"('hardhearted', 'benevolent')",2.4440975,2.160223,1.7788208,1.7043322,-0.0744886
27,-0.199144,-0.08876613,"('hardhearted', 'softhearted')",-0.66709983,-0.5706164,-0.4331219,-0.3296913,0.1034306
28,-0.073821,-0.17027432,"('disloyal', 'loyal')",0.29469523,0.014120316,0.1104371,-0.078077,-0.1885141
29,0.57830876,0.60096055,"('unfair', 'fair')",-0.8541442,-0.8416215,-0.1379177,-0.1203305,0.0175872
30,-0.46110493,-0.72372013,"('intolerant', 'tolerant')",-0.26601312,-0.38114262,-0.363559,-0.5524313,-0.1888723
31,0.94224507,1.3389002,"('evil', 'good')",0.18773693,0.44845855,0.564991,0.8936794,0.3286884
32,0.13825604,0.14465071,"('unkind', 'kind')",0.48927778,0.39557222,0.3137669,0.2701115,-0.0436554
33,1.2930667,1.3886275,"('wrong', 'right')",0.67153674,0.8015293,0.9823017,1.0950785,0.1127768
34,-0.66989434,-0.49317402,"('mean', 'honorable')",0.2180212,0.35407767,-0.2259366,-0.0695482,0.1563884
35,1.3514359,1.6018411,"('corrupt', 'incorrupt')",0.18351077,0.34609306,0.7674733,0.9739671,0.2064938
36,1.1438527,1.4269996,"('hostile', 'amicable')",0.6605725,0.67445296,0.9022126,1.0507263,0.1485137
37,-0.08121037,-0.09529085,"('fake', 'genuine')",-0.4118879,-0.3162926,-0.2465491,-0.2057917,0.0407574
38,0.057223223,0.11611597,"('untruthful', 'truthful')",-0.69178,-0.7808066,-0.3172784,-0.3323453,-0.0150669
39,0.54387015,0.7807479,"('exploitative', 'cooperative')",0.33461782,0.5003179,0.439244,0.6405329,0.2012889
40,0.4696971,0.4327548,"('stingy', 'generous')",-0.6601697,-0.6275653,-0.0952363,-0.0974053,-0.002169
41,-0.24251561,-0.4033157,"('unforgiving', 'forgiving')",0.16146986,-0.010839291,-0.0405229,-0.2070775,-0.1665546
42,-0.15248212,-0.035892993,"('unreliable', 'reliable')",0.28450978,0.44122374,0.0660138,0.2026654,0.1366516
