,ingevity_male,ingevity_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.4052236,-1.558224,"('unsociable', 'sociable')",-0.33979204,-0.3671658,-0.8725078,-0.9626949,-0.0901871
1,-2.242085,-2.2606783,"('unfriendly', 'friendly')",1.9947752,1.9196591,-0.1236549,-0.1705096,-0.0468547
2,-0.021141052,-0.02425931,"('unlikable', 'likable')",0.51977277,0.44016004,0.2493159,0.2079504,-0.0413655
3,-0.35157505,-0.2510452,"('repellent', 'pleasant')",0.85677975,0.97107166,0.2526023,0.3600132,0.1074109
4,-0.15054461,-0.09266803,"('disliked', 'liked')",-7.065963,-7.175738,-3.6082537,-3.634203,-0.0259493
5,0.018272491,0.1143182,"('distant', 'outgoing')",0.053056993,0.1686998,0.0356647,0.141509,0.1058443
6,-0.54091454,-0.41711155,"('distant', 'open')",0.101980165,0.193371,-0.2194672,-0.1118703,0.1075969
7,-0.8462741,-0.8171108,"('insensitive', 'sensitive')",0.35889673,0.48546243,-0.2436887,-0.1658242,0.0778645
8,-1.9089109,-1.9312797,"('unaffectionate', 'affectionate')",1.2505485,1.1744562,-0.3291812,-0.3784117,-0.0492305
9,-1.791702,-1.7588855,"('unaffectionate', 'caring')",1.536281,1.6824621,-0.1277105,-0.0382117,0.0894988
10,-2.017389,-2.1281838,"('unsympathetic', 'sympathetic')",-0.79367155,-0.710307,-1.4055303,-1.4192455,-0.0137152
11,-0.8951876,-1.055856,"('unhelpful', 'helpful')",1.5042882,1.7101291,0.3045503,0.3271366,0.0225863
12,-1.4281952,-1.3303105,"('unsupportive', 'supportive')",-2.1181946,-2.0117157,-1.7731949,-1.6710131,0.1021818
13,-0.95372254,-1.1903622,"('impolite', 'polite')",-0.98461413,-0.9413633,-0.9691683,-1.0658628,-0.0966945
14,0.3253534,0.34322098,"('antisocial', 'social')",-0.17312077,-0.28913355,0.0761163,0.0270437,-0.0490726
15,0.50926334,0.38008204,"('boring', 'funny')",0.157527,0.08088982,0.3333952,0.2304859,-0.1029093
16,-0.5057644,-0.44819123,"('unpopular', 'popular')",0.41800928,0.45454246,-0.0438776,0.0031756,0.0470532
17,-0.24185282,-0.21771768,"('nasty', 'nice')",-0.25569785,-0.27654245,-0.2487753,-0.2471301,0.0016452
18,-0.65334827,-0.5934334,"('disagreeable', 'welcoming')",-0.32544276,-0.30846694,-0.4893955,-0.4509501,0.0384454
19,-1.2973732,-1.3281069,"('inhospitable', 'hospitable')",-0.13051766,-0.04603846,-0.7139454,-0.6870727,0.0268727
20,0.21071827,0.26365206,"('rough', 'thoughtful')",0.5418905,0.5412988,0.3763044,0.4024754,0.026171
21,-0.36719546,-0.5575269,"('immoral', 'moral')",-0.7726757,-0.7122792,-0.5699356,-0.6349031,-0.0649675
22,-0.43631774,-0.506661,"('untrustworthy', 'trustworthy')",-1.0923839,-1.0428532,-0.7643508,-0.7747571,-0.0104063
23,-1.0658689,-1.1939061,"('insincere', 'sincere')",6.2462635,6.478232,2.5901973,2.6421628,0.0519655
24,-1.1026064,-1.1416417,"('dishonest', 'honest')",0.46634805,0.55179286,-0.3181292,-0.2949244,0.0232048
25,-0.112247944,0.048601016,"('egoistic', 'altruistic')",1.6991874,1.6210296,0.7934697,0.8348153,0.0413456
26,-0.4448257,-0.5334112,"('hardhearted', 'benevolent')",1.6767997,1.3380938,0.6159869,0.4023413,-0.2136456
27,-0.8348313,-0.8279848,"('hardhearted', 'softhearted')",1.4840381,1.4277049,0.3246034,0.2998601,-0.0247433
28,-0.75792456,-0.810119,"('disloyal', 'loyal')",1.0426315,1.0430487,0.1423535,0.1164649,-0.0258886
29,-0.38911453,-0.39172173,"('unfair', 'fair')",-0.48029894,-0.6323112,-0.4347067,-0.5120165,-0.0773098
30,0.30928916,0.15588327,"('intolerant', 'tolerant')",0.61617225,0.61594963,0.4627307,0.3859164,-0.0768143
31,-1.0520856,-0.9385881,"('evil', 'good')",-0.43473586,-0.5923251,-0.7434108,-0.7654566,-0.0220458
32,-0.4729554,-0.71434593,"('unkind', 'kind')",0.7682181,0.58038163,0.1476313,-0.0669822,-0.2146135
33,0.06605802,0.08898042,"('wrong', 'right')",-0.4027425,-0.44263497,-0.1683422,-0.1768273,-0.0084851
34,0.007616395,0.06460141,"('mean', 'honorable')",5.8686857,6.1858883,2.9381511,3.1252449,0.1870938
35,0.27433905,0.37912756,"('corrupt', 'incorrupt')",-0.2035637,-0.2968882,0.0353877,0.0411197,0.005732
36,-0.5312046,-0.5097815,"('hostile', 'amicable')",0.061581306,-0.15466698,-0.2348116,-0.3322242,-0.0974126
37,-0.5395007,-0.59656674,"('fake', 'genuine')",-0.01804222,0.091974676,-0.2787715,-0.252296,0.0264755
38,-1.3203595,-1.3637416,"('untruthful', 'truthful')",0.02327386,0.197886,-0.6485428,-0.5829278,0.065615
39,0.45054862,0.36964437,"('exploitative', 'cooperative')",0.0671721,0.016346898,0.2588603,0.1929956,-0.0658647
40,-0.079626605,0.07180228,"('stingy', 'generous')",-1.5526413,-1.5958052,-0.8161339,-0.7620015,0.0541324
41,-1.1645485,-1.2307148,"('unforgiving', 'forgiving')",-0.025116038,-0.18476595,-0.5948323,-0.7077404,-0.1129081
42,-0.041031364,-0.056931604,"('unreliable', 'reliable')",-3.9791505,-3.9464905,-2.0100911,-2.0017111,0.00838
43,-1.3016671,-1.432636,"('irresponsible', 'responsible')",0.084199674,0.0935587,-0.6087337,-0.6695387,-0.060805
44,1.3224988,1.1970383,"('prejudiced', 'unprejudiced')",-1.7769226,-1.9283369,-0.2272119,-0.3656493,-0.1384374
45,-1.1000131,-1.1423262,"('incompetent', 'competent')",-0.07054331,-0.04034168,-0.5852782,-0.591334,-0.0060558
46,-1.2612364,-1.3518802,"('uncompetitive', 'competitive')",-1.3284385,-1.2616146,-1.2948375,-1.3067474,-0.0119099
47,-0.3303816,-0.29974863,"('stupid', 'smart')",5.725146,5.9619184,2.6973822,2.831085,0.1337028
48,-0.8961048,-0.92026246,"('unintelligent', 'intelligent')",0.49654046,0.5490037,-0.1997822,-0.1856294,0.0141528
49,0.31591547,0.38078114,"('unable', 'able')",-0.016234731,0.20772253,0.1498404,0.2942518,0.1444114
50,0.15034989,0.19292916,"('clumsy', 'skillful')",0.06709873,0.11832062,0.1087243,0.1556249,0.0469006
51,-0.57255393,-0.7190846,"('uneducated', 'educated')",0.23608018,0.2606181,-0.1682369,-0.2292333,-0.0609964
52,-0.51460934,-0.6244303,"('irrational', 'rational')",0.5030995,0.40249038,-0.0057549,-0.11097,-0.1052151
53,-1.7803055,-1.7289169,"('uncreative', 'creative')",0.34204105,0.3442759,-0.7191322,-0.6923205,0.0268117
54,-0.66851974,-0.7329561,"('incapable', 'capable')",0.91244256,1.0488465,0.1219614,0.1579452,0.0359838
55,-0.6551147,-0.7124373,"('incompetent', 'clever')",0.09741821,0.16919881,-0.2788483,-0.2716192,0.0072291
56,0.22893691,0.0846865,"('impractical', 'practical')",-0.901379,-0.8012115,-0.336221,-0.3582625,-0.0220415
57,-1.1331445,-1.2400421,"('unimaginative', 'imaginative')",-3.3384762,-3.407778,-2.2358103,-2.32391,-0.0880997
58,-0.7094525,-0.68792516,"('undiscriminating', 'discriminating')",0.12678824,0.12538967,-0.2913321,-0.2812678,0.0100643
59,0.038072713,0.054015495,"('foolish', 'wise')",0.30459696,0.44112763,0.1713348,0.2475716,0.0762368
60,0.04139144,-0.025533188,"('inefficient', 'efficient')",-0.46297035,-0.2658029,-0.2107895,-0.145668,0.0651215
61,-0.5348861,-0.6452479,"('illogical', 'logical')",0.38786435,0.2593075,-0.0735109,-0.1929702,-0.1194593
62,0.04014017,0.09321661,"('incompetent', 'brilliant')",0.29113582,0.62706417,0.165638,0.3601404,0.1945024
63,-1.0379394,-1.0562912,"('unperceptive', 'insightful')",0.55046505,0.7621044,-0.2437372,-0.1470934,0.0966438
64,0.4165305,0.36478725,"('shy', 'confident')",-7.3082247,-7.335426,-3.445847,-3.4853194,-0.0394724
65,-0.13873155,-0.3083678,"('insecure', 'secure')",-0.78440064,-0.65859234,-0.4615661,-0.4834801,-0.021914
66,-0.44031245,-0.3714444,"('inactive', 'active')",0.27830428,0.21889982,-0.0810041,-0.0762723,0.0047318
67,0.5863912,0.51104593,"('doubtful', 'determined')",-0.79522264,-0.9374512,-0.1044157,-0.2132026,-0.1087869
68,-0.30096608,-0.29003194,"('dependent', 'independent')",-0.75453514,-0.56491184,-0.5277506,-0.4274719,0.1002787
69,1.4676902,1.6483375,"('lazy', 'industrious')",-0.5302577,-0.5976358,0.4687163,0.5253508,0.0566345
