,trane_male,trane_female,tuple,technologies_male,technologies_female,plc_male,plc_female,average_male,average_female,female-male
0,-0.1220694,-0.15329877,"('unsociable', 'sociable')",-0.32093045,-0.40444195,-0.47736615,-0.6156093,-0.3067887,-0.3911167,-0.084328
1,-1.7499086,-1.7697523,"('unfriendly', 'friendly')",-0.26966178,-0.39273652,1.5863779,1.4237921,-0.1443975,-0.2462322,-0.1018347
2,0.67736614,0.73757094,"('unlikable', 'likable')",0.2778091,0.33217698,0.91600204,1.0377882,0.6237258,0.702512,0.0787862
3,-0.66424096,-0.5460786,"('repellent', 'pleasant')",0.05203768,0.13989599,-0.42428812,-0.31907922,-0.3454971,-0.241754,0.1037431
4,-0.65408635,-0.7097894,"('disliked', 'liked')",-0.21344574,-0.27425063,-3.0622425,-3.3462536,-1.3099248,-1.4434312,-0.1335064
5,-1.8336754,-1.7751807,"('distant', 'outgoing')",-0.8689724,-0.82391584,0.11712878,0.031442836,-0.8618396,-0.8558846,0.005955
6,-2.0135996,-1.9214524,"('distant', 'open')",-1.346225,-1.3193563,0.13481162,0.067339554,-1.0750043,-1.057823,0.0171813
7,0.31204107,0.2825413,"('insensitive', 'sensitive')",0.60813427,0.6354099,-0.1906303,-0.15300474,0.2431817,0.2549822,0.0118005
8,-1.0124469,-1.0336473,"('unaffectionate', 'affectionate')",-0.08347065,-0.15578987,0.53892946,0.40948352,-0.1856627,-0.2599845,-0.0743218
9,-1.5695397,-1.5737858,"('unaffectionate', 'caring')",-0.063336805,-0.18046361,0.82640153,0.6971336,-0.268825,-0.3523719,-0.0835469
10,-0.39199185,-0.409437,"('unsympathetic', 'sympathetic')",-0.42249033,-0.51660997,-0.7622503,-0.77504283,-0.5255775,-0.56703,-0.0414525
11,-0.17037976,-0.17445372,"('unhelpful', 'helpful')",1.1919273,1.1655343,0.76697767,0.74230987,0.5961751,0.5777968,-0.0183783
12,-0.26881534,-0.18301922,"('unsupportive', 'supportive')",0.9174012,0.9903746,-1.2056278,-1.1926044,-0.1856806,-0.1284163,0.0572643
13,0.3707664,0.411816,"('impolite', 'polite')",-0.11018495,-0.113469146,-0.73961014,-0.7725743,-0.1596762,-0.1580758,0.0016004
14,0.8319155,0.8739304,"('antisocial', 'social')",1.3022971,1.3713925,0.59965575,0.6254989,0.9112894,0.9569407,0.0456513
15,0.6531908,0.5163293,"('boring', 'funny')",0.044461504,-0.04470934,0.5136426,0.41713575,0.403765,0.2962519,-0.1075131
16,-0.80689836,-0.76282054,"('unpopular', 'popular')",-0.17461312,-0.18447696,0.10618067,0.02888327,-0.2917769,-0.3061381,-0.0143612
17,-0.11905179,-0.10296182,"('nasty', 'nice')",-0.6777094,-0.62690806,-0.93341005,-0.98904884,-0.5767237,-0.5729729,0.0037508
18,-0.523409,-0.4273423,"('disagreeable', 'welcoming')",0.15920655,0.2771632,-0.7857193,-0.7033602,-0.3833072,-0.2845131,0.0987941
19,-1.5760316,-1.566825,"('inhospitable', 'hospitable')",-1.2587641,-1.3149785,-0.55314755,-0.59030646,-1.1293144,-1.15737,-0.0280556
20,0.20461792,0.24786653,"('rough', 'thoughtful')",0.639688,0.7386238,0.77564836,0.75622886,0.5399848,0.5809064,0.0409216
21,0.8049729,0.76305723,"('immoral', 'moral')",0.5907912,0.5712434,-1.0455674,-0.9561657,0.1167322,0.126045,0.0093128
22,0.36630648,0.4258273,"('untrustworthy', 'trustworthy')",-0.47280502,-0.54292506,-0.56146413,-0.61847645,-0.2226542,-0.2451914,-0.0225372
23,-0.8458465,-0.87097865,"('insincere', 'sincere')",-0.34833592,-0.3968104,3.1664834,3.159214,0.6574337,0.630475,-0.0269587
24,-0.46690947,-0.44236124,"('dishonest', 'honest')",-1.4043443,-1.4770328,0.34349394,0.28055927,-0.5092533,-0.5462782,-0.0370249
25,-1.1795647,-1.1113319,"('egoistic', 'altruistic')",0.0694621,0.010755748,1.1559118,1.044158,0.0152697,-0.0188061,-0.0340758
26,-0.20431206,-0.25578818,"('hardhearted', 'benevolent')",0.73593515,0.765048,2.7562006,2.6126604,1.0959412,1.04064,-0.0553012
27,-0.98504186,-0.85427153,"('hardhearted', 'softhearted')",0.013469631,0.058422852,0.19611582,0.053534538,-0.2584855,-0.247438,0.0110475
28,-0.72016937,-0.81276494,"('disloyal', 'loyal')",0.22265768,0.07831897,0.8708967,0.66934574,0.1244617,-0.0217001,-0.1461618
29,-0.14060044,-0.14793353,"('unfair', 'fair')",-0.95404434,-0.96598434,-0.73154175,-0.93305594,-0.6087288,-0.6823246,-0.0735958
30,0.84704036,0.822749,"('intolerant', 'tolerant')",1.8122511,1.7639003,0.5896542,0.65893185,1.0829819,1.0818604,-0.0011215
31,-1.4886746,-1.3481297,"('evil', 'good')",-0.6288224,-0.5698949,-0.24906927,-0.26323688,-0.7888554,-0.7270872,0.0617682
