,porthole_male,porthole_female,tuple,average_male,average_female,female-male
0,1.145354,1.1614444,"('unsociable', 'sociable')",1.145354,1.1614444,0.0160904
1,-0.0977734,-0.22821787,"('unfriendly', 'friendly')",-0.0977734,-0.2282179,-0.1304445
2,0.515132,0.5168965,"('unlikable', 'likable')",0.515132,0.5168965,0.0017645
3,0.34928825,0.5049844,"('repellent', 'pleasant')",0.3492883,0.5049844,0.1556961
4,-3.9020202,-3.92353,"('disliked', 'liked')",-3.9020202,-3.9235301,-0.0215099
5,-1.7571372,-2.0115025,"('distant', 'outgoing')",-1.7571372,-2.0115025,-0.2543653
6,-1.1563954,-1.4538505,"('distant', 'open')",-1.1563954,-1.4538505,-0.2974551
7,1.5108066,1.7136767,"('insensitive', 'sensitive')",1.5108066,1.7136767,0.2028701
8,-0.015324838,-0.10663006,"('unaffectionate', 'affectionate')",-0.0153248,-0.1066301,-0.0913053
9,0.47151232,0.47233912,"('unaffectionate', 'caring')",0.4715123,0.4723391,0.0008268
10,1.2845417,1.3832742,"('unsympathetic', 'sympathetic')",1.2845417,1.3832742,0.0987325
11,1.1567173,1.3168497,"('unhelpful', 'helpful')",1.1567173,1.3168497,0.1601324
12,-0.7262518,-0.5805281,"('unsupportive', 'supportive')",-0.7262518,-0.5805281,0.1457237
13,0.6194279,0.7273174,"('impolite', 'polite')",0.6194279,0.7273174,0.1078895
14,1.5697573,1.8241346,"('antisocial', 'social')",1.5697573,1.8241346,0.2543773
15,0.6843327,0.5313928,"('boring', 'funny')",0.6843327,0.5313928,-0.1529399
16,-0.66769874,-0.6337794,"('unpopular', 'popular')",-0.6676987,-0.6337794,0.0339193
17,-0.17177376,-0.25051168,"('nasty', 'nice')",-0.1717738,-0.2505117,-0.0787379
18,-0.75458634,-0.69576687,"('disagreeable', 'welcoming')",-0.7545863,-0.6957669,0.0588194
19,-2.113122,-2.2925932,"('inhospitable', 'hospitable')",-2.113122,-2.2925932,-0.1794712
20,0.29757163,0.340775,"('rough', 'thoughtful')",0.2975716,0.340775,0.0432034
21,0.4525261,0.7382318,"('immoral', 'moral')",0.4525261,0.7382318,0.2857057
22,0.7249492,0.81289625,"('untrustworthy', 'trustworthy')",0.7249492,0.8128963,0.0879471
23,3.5129616,3.658505,"('insincere', 'sincere')",3.5129616,3.658505,0.1455434
24,0.43375903,0.37732413,"('dishonest', 'honest')",0.433759,0.3773241,-0.0564349
25,-0.056981567,-0.14623049,"('egoistic', 'altruistic')",-0.0569816,-0.1462305,-0.0892489
26,0.9775367,0.85759354,"('hardhearted', 'benevolent')",0.9775367,0.8575935,-0.1199432
27,0.51410097,0.32356775,"('hardhearted', 'softhearted')",0.514101,0.3235677,-0.1905333
28,0.2190572,0.2627851,"('disloyal', 'loyal')",0.2190572,0.2627851,0.0437279
29,-0.23700736,-0.39464825,"('unfair', 'fair')",-0.2370074,-0.3946483,-0.1576409
30,0.9895178,1.0193316,"('intolerant', 'tolerant')",0.9895178,1.0193316,0.0298138
31,-1.6817386,-1.8857479,"('evil', 'good')",-1.6817386,-1.8857479,-0.2040093
32,1.3101823,1.316127,"('unkind', 'kind')",1.3101823,1.3161269,0.0059446
33,-0.6021722,-0.62640285,"('wrong', 'right')",-0.6021722,-0.6264029,-0.0242307
34,2.4155097,2.441283,"('mean', 'honorable')",2.4155097,2.441283,0.0257733
35,-1.6489578,-1.9696187,"('corrupt', 'incorrupt')",-1.6489578,-1.9696187,-0.3206609
36,-0.84393847,-1.0727481,"('hostile', 'amicable')",-0.8439385,-1.0727481,-0.2288096
37,0.16219802,0.2189139,"('fake', 'genuine')",0.162198,0.2189139,0.0567159
38,-0.51955754,-0.51752174,"('untruthful', 'truthful')",-0.5195575,-0.5175217,0.0020358
39,0.33985487,0.45421982,"('exploitative', 'cooperative')",0.3398549,0.4542198,0.1143649
40,-0.68239355,-0.7411373,"('stingy', 'generous')",-0.6823936,-0.7411373,-0.0587437
41,0.6618421,0.6669138,"('unforgiving', 'forgiving')",0.6618421,0.6669138,0.0050717
42,-0.2946571,-0.21146758,"('unreliable', 'reliable')",-0.2946571,-0.2114676,0.0831895
43,0.96188253,1.0879725,"('irresponsible', 'responsible')",0.9618825,1.0879725,0.12609
44,-0.96732515,-0.9828627,"('prejudiced', 'unprejudiced')",-0.9673252,-0.9828627,-0.0155375
45,1.3369986,1.3841534,"('incompetent', 'competent')",1.3369986,1.3841534,0.0471548
46,0.55368996,0.7688998,"('uncompetitive', 'competitive')",0.55369,0.7688998,0.2152098
47,3.5696692,3.6085079,"('stupid', 'smart')",3.5696692,3.6085079,0.0388387
48,0.3977474,0.5088803,"('unintelligent', 'intelligent')",0.3977474,0.5088803,0.1111329
49,-0.43061376,-0.24009593,"('unable', 'able')",-0.4306138,-0.2400959,0.1905179
50,-0.45502684,-0.40596053,"('clumsy', 'skillful')",-0.4550268,-0.4059605,0.0490663
51,0.17973222,0.1905684,"('uneducated', 'educated')",0.1797322,0.1905684,0.0108362
52,-0.5531493,-0.82258135,"('irrational', 'rational')",-0.5531493,-0.8225814,-0.2694321
53,-0.5120648,-0.5321904,"('uncreative', 'creative')",-0.5120648,-0.5321904,-0.0201256
54,0.115087084,0.12733334,"('incapable', 'capable')",0.1150871,0.1273333,0.0122462
55,1.8133839,2.1039302,"('incompetent', 'clever')",1.8133839,2.1039302,0.2905463
56,1.3081669,1.4605621,"('impractical', 'practical')",1.3081669,1.4605621,0.1523952
57,-0.64728105,-0.53570795,"('unimaginative', 'imaginative')",-0.6472811,-0.535708,0.1115731
58,0.12304781,0.18758363,"('undiscriminating', 'discriminating')",0.1230478,0.1875836,0.0645358
59,-0.4545137,-0.60866296,"('foolish', 'wise')",-0.4545137,-0.608663,-0.1541493
60,1.1861969,1.4918472,"('inefficient', 'efficient')",1.1861969,1.4918472,0.3056503
61,0.87075603,0.74489444,"('illogical', 'logical')",0.870756,0.7448944,-0.1258616
62,1.2562703,1.5184224,"('incompetent', 'brilliant')",1.2562703,1.5184224,0.2621521
63,0.29997104,0.47287422,"('unperceptive', 'insightful')",0.299971,0.4728742,0.1729032
64,-3.1386085,-3.0404472,"('shy', 'confident')",-3.1386085,-3.0404472,0.0981613
65,1.4363997,1.5063903,"('insecure', 'secure')",1.4363997,1.5063903,0.0699906
66,-0.3894229,-0.52584505,"('inactive', 'active')",-0.3894229,-0.5258451,-0.1364222
67,-0.36229786,-0.2792224,"('doubtful', 'determined')",-0.3622979,-0.2792224,0.0830755
68,-0.49476463,-0.52278864,"('dependent', 'independent')",-0.4947646,-0.5227886,-0.028024
69,-1.1362829,-1.3431454,"('lazy', 'industrious')",-1.1362829,-1.3431454,-0.2068625
70,1.4247065,1.4869189,"('lethargic', 'energetic')",1.4247065,1.4869189,0.0622124
71,-0.0952767,-0.07399452,"('diffident', 'self-confident')",-0.0952767,-0.0739945,0.0212822
72,0.14820886,0.20189792,"('unambitious', 'ambitious')",0.1482089,0.2018979,0.053689
73,-1.9843428,-1.9415356,"('helpless', 'self-reliant')",-1.9843428,-1.9415356,0.0428072
74,0.69470775,0.71464485,"('undedicated', 'dedicated')",0.6947078,0.7146448,0.019937
75,-0.88800615,-0.9648798,"('meek', 'impulsive')",-0.8880062,-0.9648798,-0.0768736
76,1.0282055,1.2442745,"('anxious', 'daring')",1.0282055,1.2442745,0.216069
77,-1.0281272,-0.8053189,"('unmotivated', 'motivated')",-1.0281272,-0.8053189,0.2228083
78,-0.2521881,-0.21121977,"('nonresilient', 'resilient')",-0.2521881,-0.2112198,0.0409683
79,-1.0152161,-1.224364,"('wavering', 'unwavering')",-1.0152161,-1.224364,-0.2091479
80,0.73672915,0.80303186,"('dominated', 'dominating')",0.7367291,0.8030319,0.0663028
81,1.0467507,1.2162645,"('submissive', 'aggressive')",1.0467507,1.2162645,0.1695138
82,3.5864127,3.546683,"('poor', 'rich')",3.5864127,3.5466831,-0.0397296
83,-0.28551552,-0.26863852,"('powerless', 'powerful')",-0.2855155,-0.2686385,0.016877
84,-0.4509901,-0.4556896,"('inferior', 'superior')",-0.4509901,-0.4556896,-0.0046995
85,-1.9111961,-2.0885735,"('insignificant', 'prestigious')",-1.9111961,-2.0885735,-0.1773774
86,0.35802472,0.29110578,"('uninfluential', 'influential')",0.3580247,0.2911058,-0.0669189
87,0.5141325,0.5525748,"('unsuccessful', 'successful')",0.5141325,0.5525748,0.0384423
88,-0.22943096,-0.28218266,"('low', 'eminent')",-0.229431,-0.2821827,-0.0527517
