,justice_male,justice_female,tuple,average_male,average_female,female-male
0,0.24082717,0.2599506,"('unsociable', 'sociable')",0.2408272,0.2599506,0.0191234
1,0.89836115,0.71287763,"('unfriendly', 'friendly')",0.8983611,0.7128776,-0.1854835
2,0.3938845,0.46786252,"('unlikable', 'likable')",0.3938845,0.4678625,0.073978
3,0.5467511,0.724278,"('repellent', 'pleasant')",0.5467511,0.724278,0.1775269
4,-6.7358284,-6.9392824,"('disliked', 'liked')",-6.7358284,-6.9392824,-0.203454
5,-0.6472995,-0.69953215,"('distant', 'outgoing')",-0.6472995,-0.6995322,-0.0522327
6,0.025413737,-0.10693933,"('distant', 'open')",0.0254137,-0.1069393,-0.132353
7,0.9549711,1.0691088,"('insensitive', 'sensitive')",0.9549711,1.0691088,0.1141377
8,1.3550779,1.1327759,"('unaffectionate', 'affectionate')",1.3550779,1.1327759,-0.222302
9,2.1236959,2.0507753,"('unaffectionate', 'caring')",2.1236959,2.0507753,-0.0729206
10,0.9449583,1.1359546,"('unsympathetic', 'sympathetic')",0.9449583,1.1359546,0.1909963
11,1.6351124,1.7943641,"('unhelpful', 'helpful')",1.6351124,1.7943641,0.1592517
12,-1.4563258,-1.412397,"('unsupportive', 'supportive')",-1.4563258,-1.412397,0.0439288
13,-0.12067487,0.014501691,"('impolite', 'polite')",-0.1206749,0.0145017,0.1351766
14,0.03223176,0.17758329,"('antisocial', 'social')",0.0322318,0.1775833,0.1453515
15,0.061536632,-0.091633745,"('boring', 'funny')",0.0615366,-0.0916337,-0.1531703
16,-0.18380155,-0.21895516,"('unpopular', 'popular')",-0.1838015,-0.2189552,-0.0351537
17,0.24832153,0.27702036,"('nasty', 'nice')",0.2483215,0.2770204,0.0286989
18,-0.7955611,-0.772696,"('disagreeable', 'welcoming')",-0.7955611,-0.772696,0.0228651
19,-0.6354124,-0.67477363,"('inhospitable', 'hospitable')",-0.6354124,-0.6747736,-0.0393612
20,0.7373348,0.7595146,"('rough', 'thoughtful')",0.7373348,0.7595146,0.0221798
21,-0.058410663,0.2294188,"('immoral', 'moral')",-0.0584107,0.2294188,0.2878295
22,-0.2987109,-0.22702214,"('untrustworthy', 'trustworthy')",-0.2987109,-0.2270221,0.0716888
23,5.9348845,6.0856037,"('insincere', 'sincere')",5.9348845,6.0856037,0.1507192
24,1.3729911,1.3550965,"('dishonest', 'honest')",1.3729911,1.3550965,-0.0178946
25,0.58916885,0.41842836,"('egoistic', 'altruistic')",0.5891688,0.4184284,-0.1707404
26,1.126749,0.91246325,"('hardhearted', 'benevolent')",1.126749,0.9124632,-0.2142858
27,1.4649085,1.2723242,"('hardhearted', 'softhearted')",1.4649085,1.2723242,-0.1925843
28,1.3958026,1.3526399,"('disloyal', 'loyal')",1.3958026,1.3526399,-0.0431627
29,-0.2495526,-0.30808845,"('unfair', 'fair')",-0.2495526,-0.3080885,-0.0585359
30,0.8884989,1.0389061,"('intolerant', 'tolerant')",0.8884989,1.0389061,0.1504072
31,-1.3836759,-1.5690786,"('evil', 'good')",-1.3836759,-1.5690786,-0.1854027
32,1.4592403,1.3916341,"('unkind', 'kind')",1.4592403,1.3916341,-0.0676062
33,-0.45684332,-0.5253814,"('wrong', 'right')",-0.4568433,-0.5253814,-0.0685381
34,4.6565895,4.890537,"('mean', 'honorable')",4.6565895,4.8905368,0.2339473
35,-0.5537183,-0.89475775,"('corrupt', 'incorrupt')",-0.5537183,-0.8947577,-0.3410394
36,-0.41980678,-0.6654916,"('hostile', 'amicable')",-0.4198068,-0.6654916,-0.2456848
37,0.74894255,0.7081821,"('fake', 'genuine')",0.7489426,0.7081821,-0.0407605
38,-0.19140662,-0.15948239,"('untruthful', 'truthful')",-0.1914066,-0.1594824,0.0319242
39,-0.05038621,0.03752017,"('exploitative', 'cooperative')",-0.0503862,0.0375202,0.0879064
40,-1.9080567,-2.0777442,"('stingy', 'generous')",-1.9080567,-2.0777442,-0.1696875
41,-0.07675286,-0.07773544,"('unforgiving', 'forgiving')",-0.0767529,-0.0777354,-0.0009825
42,-2.0125427,-1.8796489,"('unreliable', 'reliable')",-2.0125427,-1.8796489,0.1328938
43,1.1356938,1.3176545,"('irresponsible', 'responsible')",1.1356938,1.3176545,0.1819607
44,-1.2565404,-1.2461692,"('prejudiced', 'unprejudiced')",-1.2565404,-1.2461692,0.0103712
45,0.58419824,0.5961117,"('incompetent', 'competent')",0.5841982,0.5961117,0.0119135
46,-0.9581563,-0.7430055,"('uncompetitive', 'competitive')",-0.9581563,-0.7430055,0.2151508
47,5.1427073,5.2940345,"('stupid', 'smart')",5.1427073,5.2940345,0.1513272
48,0.6799387,0.8159807,"('unintelligent', 'intelligent')",0.6799387,0.8159807,0.136042
49,0.12936701,0.39590818,"('unable', 'able')",0.129367,0.3959082,0.2665412
50,-0.2620855,-0.2642726,"('clumsy', 'skillful')",-0.2620855,-0.2642726,-0.0021871
51,0.114435345,0.28897738,"('uneducated', 'educated')",0.1144353,0.2889774,0.1745421
52,0.03243003,-0.31954905,"('irrational', 'rational')",0.03243,-0.3195491,-0.3519791
53,0.39063486,0.33412912,"('uncreative', 'creative')",0.3906349,0.3341291,-0.0565058
54,0.9704859,1.0413654,"('incapable', 'capable')",0.9704859,1.0413654,0.0708795
55,0.59375614,0.80601215,"('incompetent', 'clever')",0.5937561,0.8060122,0.2122561
56,0.86011875,1.0090753,"('impractical', 'practical')",0.8601187,1.0090753,0.1489566
57,-2.553535,-2.51876,"('unimaginative', 'imaginative')",-2.553535,-2.51876,0.034775
58,0.045268957,0.0764344,"('undiscriminating', 'discriminating')",0.045269,0.0764344,0.0311654
59,0.272414,0.141609,"('foolish', 'wise')",0.272414,0.141609,-0.130805
60,0.6306469,0.9968524,"('inefficient', 'efficient')",0.6306469,0.9968524,0.3662055
61,0.240228,0.21019205,"('illogical', 'logical')",0.240228,0.2101921,-0.0300359
62,0.7590715,1.0206627,"('incompetent', 'brilliant')",0.7590715,1.0206627,0.2615912
63,0.0018507503,0.19270048,"('unperceptive', 'insightful')",0.0018508,0.1927005,0.1908497
64,-5.78287,-5.6588893,"('shy', 'confident')",-5.7828698,-5.6588893,0.1239805
65,0.27623725,0.47785735,"('insecure', 'secure')",0.2762372,0.4778574,0.2016202
66,0.26814023,0.124518335,"('inactive', 'active')",0.2681402,0.1245183,-0.1436219
67,-0.29357648,-0.18313572,"('doubtful', 'determined')",-0.2935765,-0.1831357,0.1104408
68,-0.76867634,-0.5772922,"('dependent', 'independent')",-0.7686763,-0.5772922,0.1913841
69,-1.667178,-1.8095742,"('lazy', 'industrious')",-1.667178,-1.8095742,-0.1423962
70,0.92890996,1.0961581,"('lethargic', 'energetic')",0.92891,1.0961581,0.1672481
71,0.7248105,0.6657661,"('diffident', 'self-confident')",0.7248105,0.6657661,-0.0590444
72,0.8695855,0.99922556,"('unambitious', 'ambitious')",0.8695855,0.9992256,0.1296401
73,-2.912406,-2.9108868,"('helpless', 'self-reliant')",-2.912406,-2.9108868,0.0015192
74,0.04013325,0.008185957,"('undedicated', 'dedicated')",0.0401332,0.008186,-0.0319472
75,-0.9219357,-0.884834,"('meek', 'impulsive')",-0.9219357,-0.884834,0.0371017
76,0.37448922,0.59574586,"('anxious', 'daring')",0.3744892,0.5957459,0.2212567
77,-0.97363687,-0.70569706,"('unmotivated', 'motivated')",-0.9736369,-0.7056971,0.2679398
78,-0.5766773,-0.5408133,"('nonresilient', 'resilient')",-0.5766773,-0.5408133,0.035864
79,-0.087991714,-0.14677973,"('wavering', 'unwavering')",-0.0879917,-0.1467797,-0.058788
80,-0.17012733,-0.09624426,"('dominated', 'dominating')",-0.1701273,-0.0962443,0.073883
81,-0.5668907,-0.31271476,"('submissive', 'aggressive')",-0.5668907,-0.3127148,0.2541759
82,6.0311794,6.160319,"('poor', 'rich')",6.0311794,6.1603189,0.1291395
83,-0.18438768,-0.03261097,"('powerless', 'powerful')",-0.1843877,-0.032611,0.1517767
84,0.23763105,0.2828913,"('inferior', 'superior')",0.2376311,0.2828913,0.0452602
85,-0.66604066,-0.9002436,"('insignificant', 'prestigious')",-0.6660407,-0.9002436,-0.2342029
86,0.6443305,0.65612847,"('uninfluential', 'influential')",0.6443305,0.6561285,0.011798
87,-0.13945849,-0.02814164,"('unsuccessful', 'successful')",-0.1394585,-0.0281416,0.1113169
88,-0.013403872,0.05710458,"('low', 'eminent')",-0.0134039,0.0571046,0.0705085
