,peoples_male,peoples_female,tuple,united_male,united_female,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,0.15972523,0.01112923,"('unsociable', 'sociable')",0.2545184,0.21131463,0.36110848,0.21682125,-0.72449774,-0.82812285,0.0127136,-0.0972144,-0.109928
1,0.13414405,0.19128358,"('unfriendly', 'friendly')",-0.8100659,-0.75803065,1.3518316,1.1645339,2.013326,1.8126987,0.6723089,0.6026214,-0.0696875
2,-0.23814094,-0.19264033,"('unlikable', 'likable')",0.5846598,0.7104884,2.3701217,2.4973874,0.7220776,0.87652206,0.8596795,0.9729394,0.1132599
3,-0.5157228,-0.43070135,"('repellent', 'pleasant')",-0.45160225,-0.23833106,-0.17439847,-0.12607512,-0.024984937,0.09247052,-0.2916771,-0.1756592,0.1160179
4,0.15128453,0.17077363,"('disliked', 'liked')",0.6693327,0.5944257,0.045891434,0.0056881644,-6.117353,-6.210769,-1.3127111,-1.3599705,-0.0472594
5,-0.86347437,-0.7289958,"('distant', 'outgoing')",0.1501989,0.1705319,0.5258136,0.50751525,0.034075208,0.01984152,-0.0383467,-0.0077768,0.0305699
6,-0.857937,-0.65225875,"('distant', 'open')",-0.3268121,-0.17906281,-0.6328475,-0.6218998,0.57694435,0.5375242,-0.3101631,-0.2289243,0.0812388
7,0.8614581,0.8542603,"('insensitive', 'sensitive')",0.5566654,0.6940239,0.700954,0.77634495,0.4663648,0.48216748,0.6463606,0.7016992,0.0553386
8,0.48999852,0.52445143,"('unaffectionate', 'affectionate')",-0.7490817,-0.6365782,-0.41730407,-0.442578,0.6317319,0.54838854,-0.0111638,-0.0015791,0.0095847
9,1.0278857,1.0773585,"('unaffectionate', 'caring')",-0.01494794,0.112336576,1.0532829,1.0047948,1.0684577,1.0220249,0.7836696,0.8041287,0.0204591
10,0.3297848,0.35873747,"('unsympathetic', 'sympathetic')",-0.08787911,0.22146645,-1.002233,-0.9673154,-0.5880661,-0.5867944,-0.3370984,-0.2434765,0.0936219
11,0.6370677,0.5669631,"('unhelpful', 'helpful')",1.7916927,1.9193988,0.30107942,0.3021739,2.1861668,2.2910056,1.2290018,1.2698853,0.0408835
