,pigeon_male,pigeon_female,tuple,average_male,average_female,female-male
0,0.2397967,0.24367133,"('unsociable', 'sociable')",0.2397967,0.2436713,0.0038746
1,1.6768168,1.7020736,"('unfriendly', 'friendly')",1.6768168,1.7020736,0.0252568
2,0.17810181,0.29969463,"('unlikable', 'likable')",0.1781018,0.2996946,0.1215928
3,1.1097777,1.2127404,"('repellent', 'pleasant')",1.1097777,1.2127404,0.1029627
4,-7.143053,-7.149612,"('disliked', 'liked')",-7.1430531,-7.1496119,-0.0065588
5,-0.114282586,0.16926411,"('distant', 'outgoing')",-0.1142826,0.1692641,0.2835467
6,0.26412222,0.44228634,"('distant', 'open')",0.2641222,0.4422863,0.1781641
7,1.4705427,1.6138104,"('insensitive', 'sensitive')",1.4705427,1.6138104,0.1432677
8,1.0406505,1.0605637,"('unaffectionate', 'affectionate')",1.0406505,1.0605637,0.0199132
9,1.4872969,1.7296776,"('unaffectionate', 'caring')",1.4872969,1.7296776,0.2423807
10,1.2131326,1.2539778,"('unsympathetic', 'sympathetic')",1.2131326,1.2539778,0.0408452
11,1.98983,2.173018,"('unhelpful', 'helpful')",1.98983,2.173018,0.183188
12,-1.2183206,-0.9025531,"('unsupportive', 'supportive')",-1.2183206,-0.9025531,0.3157675
13,0.21073088,0.14683409,"('impolite', 'polite')",0.2107309,0.1468341,-0.0638968
14,0.043434557,0.0025188262,"('antisocial', 'social')",0.0434346,0.0025188,-0.0409158
15,0.43347722,0.41633478,"('boring', 'funny')",0.4334772,0.4163348,-0.0171424
16,-0.4621557,-0.36459762,"('unpopular', 'popular')",-0.4621557,-0.3645976,0.0975581
17,-0.20829558,-0.1565856,"('nasty', 'nice')",-0.2082956,-0.1565856,0.05171
18,-0.19479519,-0.15915082,"('disagreeable', 'welcoming')",-0.1947952,-0.1591508,0.0356444
19,-0.37034106,-0.10087507,"('inhospitable', 'hospitable')",-0.3703411,-0.1008751,0.269466
20,0.486601,0.3463687,"('rough', 'thoughtful')",0.486601,0.3463687,-0.1402323
21,0.07227178,0.30525076,"('immoral', 'moral')",0.0722718,0.3052508,0.232979
22,-0.15314111,0.000109735876,"('untrustworthy', 'trustworthy')",-0.1531411,0.0001097,0.1532508
23,6.8709354,7.1335874,"('insincere', 'sincere')",6.8709354,7.1335874,0.262652
24,1.9870191,2.235991,"('dishonest', 'honest')",1.9870191,2.235991,0.2489719
25,0.9974381,0.8397841,"('egoistic', 'altruistic')",0.9974381,0.8397841,-0.157654
26,0.533942,0.23965505,"('hardhearted', 'benevolent')",0.533942,0.239655,-0.294287
27,1.8567426,1.6856359,"('hardhearted', 'softhearted')",1.8567426,1.6856359,-0.1711067
28,1.3182774,1.2626735,"('disloyal', 'loyal')",1.3182774,1.2626735,-0.0556039
29,-0.6835455,-0.6519264,"('unfair', 'fair')",-0.6835455,-0.6519264,0.0316191
30,0.79618907,0.81698585,"('intolerant', 'tolerant')",0.7961891,0.8169858,0.0207967
31,-1.2479136,-1.2319766,"('evil', 'good')",-1.2479136,-1.2319766,0.015937
32,1.3213819,1.2462794,"('unkind', 'kind')",1.3213819,1.2462794,-0.0751025
33,-0.21733542,-0.025145933,"('wrong', 'right')",-0.2173354,-0.0251459,0.1921895
34,4.749995,5.1292634,"('mean', 'honorable')",4.7499952,5.1292634,0.3792682
35,-1.1560231,-1.2044002,"('corrupt', 'incorrupt')",-1.1560231,-1.2044002,-0.0483771
36,-1.1354244,-1.2048367,"('hostile', 'amicable')",-1.1354244,-1.2048367,-0.0694123
37,1.0967327,1.0027997,"('fake', 'genuine')",1.0967327,1.0027997,-0.093933
38,0.12183833,0.27004397,"('untruthful', 'truthful')",0.1218383,0.270044,0.1482057
39,0.34804255,0.36131832,"('exploitative', 'cooperative')",0.3480425,0.3613183,0.0132758
40,-0.67745155,-0.816388,"('stingy', 'generous')",-0.6774516,-0.816388,-0.1389364
41,-0.029653125,-0.14341524,"('unforgiving', 'forgiving')",-0.0296531,-0.1434152,-0.1137621
42,-1.9769771,-1.9906378,"('unreliable', 'reliable')",-1.9769771,-1.9906378,-0.0136607
43,1.10862,1.2247026,"('irresponsible', 'responsible')",1.10862,1.2247026,0.1160826
44,-1.4526256,-1.81023,"('prejudiced', 'unprejudiced')",-1.4526256,-1.81023,-0.3576044
45,0.3394291,0.3939159,"('incompetent', 'competent')",0.3394291,0.3939159,0.0544868
46,-0.55576307,-0.45665917,"('uncompetitive', 'competitive')",-0.5557631,-0.4566592,0.0991039
47,4.8672748,5.0250072,"('stupid', 'smart')",4.8672748,5.0250072,0.1577324
48,0.59636843,0.61729974,"('unintelligent', 'intelligent')",0.5963684,0.6172997,0.0209313
49,0.16719797,0.417597,"('unable', 'able')",0.167198,0.417597,0.250399
50,-0.06953681,-0.016733136,"('clumsy', 'skillful')",-0.0695368,-0.0167331,0.0528037
51,1.0679574,1.1600194,"('uneducated', 'educated')",1.0679574,1.1600194,0.092062
52,-0.19074138,-0.16118792,"('irrational', 'rational')",-0.1907414,-0.1611879,0.0295535
53,-0.03421908,0.015512118,"('uncreative', 'creative')",-0.0342191,0.0155121,0.0497312
54,1.0882035,1.5201865,"('incapable', 'capable')",1.0882035,1.5201865,0.431983
55,1.19724,1.2649258,"('incompetent', 'clever')",1.19724,1.2649258,0.0676858
56,0.5836223,0.78194815,"('impractical', 'practical')",0.5836223,0.7819481,0.1983258
57,-2.0920382,-2.2041814,"('unimaginative', 'imaginative')",-2.0920382,-2.2041814,-0.1121432
58,0.16291386,0.1283303,"('undiscriminating', 'discriminating')",0.1629139,0.1283303,-0.0345836
59,0.048051447,0.09805727,"('foolish', 'wise')",0.0480514,0.0980573,0.0500059
60,0.52023923,0.6341868,"('inefficient', 'efficient')",0.5202392,0.6341868,0.1139476
61,0.39036402,0.4118116,"('illogical', 'logical')",0.390364,0.4118116,0.0214476
62,1.3072777,1.6517557,"('incompetent', 'brilliant')",1.3072777,1.6517557,0.344478
63,0.6611078,0.9590839,"('unperceptive', 'insightful')",0.6611078,0.9590839,0.2979761
64,-6.1833386,-5.980539,"('shy', 'confident')",-6.1833386,-5.9805388,0.2027998
65,0.54846466,0.6389381,"('insecure', 'secure')",0.5484647,0.6389381,0.0904734
66,-0.39934278,-0.35389987,"('inactive', 'active')",-0.3993428,-0.3538999,0.0454429
67,-0.9557313,-0.98245555,"('doubtful', 'determined')",-0.9557313,-0.9824556,-0.0267243
68,-0.4670154,-0.30131975,"('dependent', 'independent')",-0.4670154,-0.3013197,0.1656957
