,fmc_male,fmc_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.17650595,-0.47687584,"('unsociable', 'sociable')",0.1300802,-0.100156754,-0.0232129,-0.2885163,-0.2653034
1,-1.9989216,-2.089514,"('unfriendly', 'friendly')",0.93161094,0.7287521,-0.5336553,-0.6803809,-0.1467256
2,0.9494618,0.935834,"('unlikable', 'likable')",1.0303528,1.0854727,0.9899073,1.0106534,0.0207461
3,0.77837235,0.83929574,"('repellent', 'pleasant')",0.92685926,1.0225613,0.8526158,0.9309285,0.0783127
4,-0.10299799,-0.13379584,"('disliked', 'liked')",-5.4922204,-5.457673,-2.7976091,-2.7957344,0.0018747
5,-1.7974981,-1.7050954,"('distant', 'outgoing')",-1.1511188,-1.1102002,-1.4743085,-1.4076478,0.0666607
6,-2.7281466,-2.5840652,"('distant', 'open')",-1.5578166,-1.5170102,-2.1429815,-2.0505376,0.0924439
7,0.15522607,0.1953179,"('insensitive', 'sensitive')",0.3972685,0.32714275,0.2762473,0.2612303,-0.015017
8,-2.2302287,-2.219961,"('unaffectionate', 'affectionate')",-0.044636086,-0.10657081,-1.1374323,-1.1632658,-0.0258335
9,-1.7409523,-1.782501,"('unaffectionate', 'caring')",0.54980016,0.48304534,-0.595576,-0.6497278,-0.0541518
10,-0.095513955,-0.19879636,"('unsympathetic', 'sympathetic')",-0.6065556,-0.68730676,-0.3510348,-0.4430516,-0.0920168
11,0.7130149,0.55828017,"('unhelpful', 'helpful')",2.0767577,1.9472733,1.3948863,1.2527767,-0.1421096
12,-0.34823582,-0.27022922,"('unsupportive', 'supportive')",-1.9693941,-1.9688786,-1.1588149,-1.1195539,0.039261
13,0.55297846,0.44846055,"('impolite', 'polite')",-0.35589737,-0.29906753,0.0985405,0.0746965,-0.023844
14,1.5973853,1.527752,"('antisocial', 'social')",0.74830395,0.6893488,1.1728446,1.1085504,-0.0642942
15,0.2515768,0.089691505,"('boring', 'funny')",0.54225844,0.454822,0.3969176,0.2722568,-0.1246608
16,-0.29140377,-0.30756986,"('unpopular', 'popular')",0.7760377,0.70510453,0.242317,0.1987673,-0.0435497
17,-0.49945107,-0.49093303,"('nasty', 'nice')",-0.41349092,-0.4322644,-0.456471,-0.4615987,-0.0051277
18,-0.89370686,-0.826664,"('disagreeable', 'welcoming')",-0.6707826,-0.7406311,-0.7822447,-0.7836475,-0.0014028
19,-1.1124127,-1.1606451,"('inhospitable', 'hospitable')",-0.7430953,-0.8051567,-0.927754,-0.9829009,-0.0551469
20,0.6112089,0.54143566,"('rough', 'thoughtful')",0.7336291,0.6833953,0.672419,0.6124155,-0.0600035
21,1.1347952,1.0264255,"('immoral', 'moral')",0.009694256,-0.0016252212,0.5722447,0.5124002,-0.0598445
22,0.3265272,0.27511147,"('untrustworthy', 'trustworthy')",-0.8401998,-0.8786361,-0.2568363,-0.3017623,-0.044926
23,0.4009641,0.34035394,"('insincere', 'sincere')",5.5733666,5.3989186,2.9871655,2.8696363,-0.1175292
24,0.013829902,-0.026721694,"('dishonest', 'honest')",0.50365156,0.5288804,0.2587407,0.2510794,-0.0076613
25,-1.1637557,-1.1628667,"('egoistic', 'altruistic')",0.83463,0.73351854,-0.1645628,-0.2146741,-0.0501113
26,-0.76094264,-0.90235925,"('hardhearted', 'benevolent')",1.7116169,1.5467732,0.4753371,0.322207,-0.1531301
27,-1.181069,-1.150625,"('hardhearted', 'softhearted')",0.46641353,0.40108386,-0.3573278,-0.3747706,-0.0174428
28,-0.5409007,-0.59062433,"('disloyal', 'loyal')",0.9332345,0.7382745,0.1961669,0.0738251,-0.1223418
29,0.027136624,-0.029545829,"('unfair', 'fair')",-0.50230813,-0.6443467,-0.2375858,-0.3369463,-0.0993605
30,1.6816635,1.4940484,"('intolerant', 'tolerant')",1.4965999,1.4722543,1.5891317,1.4831513,-0.1059804
31,-1.9375044,-1.8092886,"('evil', 'good')",-1.1162161,-1.1849344,-1.5268602,-1.4971116,0.0297486
32,0.116072126,-0.09954624,"('unkind', 'kind')",0.96353054,0.73716706,0.5398014,0.3188104,-0.220991
33,-0.4222412,-0.462095,"('wrong', 'right')",-0.8017787,-0.8428525,-0.6120099,-0.6524737,-0.0404638
34,0.093930855,0.20239651,"('mean', 'honorable')",5.340347,5.44502,2.7171388,2.8237083,0.1065695
35,-1.5898676,-1.6060812,"('corrupt', 'incorrupt')",-0.9213405,-1.0072515,-1.255604,-1.3066664,-0.0510624
36,-1.9162422,-1.9409639,"('hostile', 'amicable')",-0.34381667,-0.45577696,-1.1300294,-1.1983705,-0.0683411
37,-0.2639718,-0.32429945,"('fake', 'genuine')",-0.5430839,-0.5931518,-0.4035279,-0.4587256,-0.0551977
38,-0.6967449,-0.6993729,"('untruthful', 'truthful')",0.12160633,0.21175276,-0.2875693,-0.2438101,0.0437592
39,1.0147605,1.1000484,"('exploitative', 'cooperative')",-0.07979722,0.0020853942,0.4674816,0.5510669,0.0835853
40,-0.4384343,-0.24888805,"('stingy', 'generous')",-1.8130478,-1.7750419,-1.125741,-1.011965,0.113776
41,-0.022719882,0.02645193,"('unforgiving', 'forgiving')",0.45038182,0.33388847,0.213831,0.1801702,-0.0336608
42,0.72346306,0.70171654,"('unreliable', 'reliable')",-2.804415,-2.8067172,-1.040476,-1.0525002,-0.0120242
43,0.02675128,0.018746868,"('irresponsible', 'responsible')",0.438082,0.38179854,0.2324166,0.2002727,-0.0321439
44,0.026592799,0.045229845,"('prejudiced', 'unprejudiced')",-1.472497,-1.4929949,-0.7229521,-0.7238826,-0.0009305
45,0.776212,0.73806447,"('incompetent', 'competent')",0.34609523,0.2614449,0.5611536,0.4997547,-0.0613989
46,0.5000724,0.4566061,"('uncompetitive', 'competitive')",-0.6915282,-0.6775891,-0.0957279,-0.1104915,-0.0147636
47,0.28808287,0.3659408,"('stupid', 'smart')",4.645037,4.7619762,2.4665601,2.5639586,0.0973985
48,0.35143435,0.3301371,"('unintelligent', 'intelligent')",1.1109595,1.0676712,0.7311969,0.6989042,-0.0322927
49,-0.11352366,-0.052285843,"('unable', 'able')",-0.38930672,-0.3126969,-0.2514152,-0.1824914,0.0689238
50,-0.12696001,-0.20214093,"('clumsy', 'skillful')",-0.1935476,-0.31016096,-0.1602538,-0.256151,-0.0958972
51,0.5993784,0.36028442,"('uneducated', 'educated')",1.0104192,0.86778736,0.8048989,0.6140359,-0.190863
52,-0.8218374,-0.88375366,"('irrational', 'rational')",-0.40329462,-0.44450322,-0.612566,-0.6641284,-0.0515624
53,-0.8758108,-0.84577024,"('uncreative', 'creative')",0.6269931,0.5188696,-0.1244088,-0.1634503,-0.0390415
54,-0.6425321,-0.78713703,"('incapable', 'capable')",0.5644867,0.5048567,-0.0390227,-0.1411402,-0.1021175
55,0.82530844,0.7877359,"('incompetent', 'clever')",0.65483165,0.608528,0.74007,0.6981319,-0.0419381
56,1.7654703,1.6179744,"('impractical', 'practical')",0.24479914,0.22653341,1.0051347,0.9222539,-0.0828808
57,-0.1654694,-0.32035014,"('unimaginative', 'imaginative')",-2.7418244,-2.814282,-1.4536469,-1.5673161,-0.1136692
58,0.033818744,-0.039971314,"('undiscriminating', 'discriminating')",0.34773147,0.24265413,0.1907751,0.1013414,-0.0894337
59,-0.7919257,-0.706193,"('foolish', 'wise')",-0.37608162,-0.25957143,-0.5840037,-0.4828822,0.1011215
60,1.761476,1.7173133,"('inefficient', 'efficient')",0.17007047,0.2631325,0.9657732,0.9902229,0.0244497
61,0.51883495,0.33454046,"('illogical', 'logical')",0.5889627,0.4621723,0.5538988,0.3983564,-0.1555424
62,1.7248601,1.7972757,"('incompetent', 'brilliant')",1.09787,1.2335829,1.411365,1.5154293,0.1040643
