,international_male,international_female,tuple,business_male,business_female,machs_male,machs_female,cor_male,cor_female,average_male,average_female,female-male
27,-1.3573674,-1.2432232,"('hardhearted', 'softhearted')",-2.1452086,-2.059328,-1.4347632,-1.4197831,-0.08567816,-0.12784265,-1.2557542,-1.2125442,0.04321
28,-0.044665918,-0.10313517,"('disloyal', 'loyal')",0.059478685,-0.05274594,-0.51429826,-0.6735633,0.72992814,0.6164973,0.0576107,-0.0532368,-0.1108475
29,-1.0536976,-1.0749065,"('unfair', 'fair')",-1.1432348,-1.0836302,-0.9787965,-1.012106,-1.3657242,-1.4127742,-1.1353632,-1.1458542,-0.010491
30,0.97034466,0.88643515,"('intolerant', 'tolerant')",1.7364957,1.6697189,1.8524785,1.8162508,1.146122,1.2008708,1.4263602,1.3933189,-0.0330413
31,-1.4451425,-1.4608883,"('evil', 'good')",-2.7714458,-2.6266692,-2.0166478,-1.9574599,-2.1950653,-2.200048,-2.1070752,-2.0612664,0.0458088
32,0.19939995,0.20305467,"('unkind', 'kind')",1.0304173,0.9500522,0.789447,0.7194077,1.0627346,1.0123355,0.7704997,0.7212125,-0.0492872
33,1.0472097,1.0599058,"('wrong', 'right')",0.22609709,0.29843974,0.10447171,0.022433244,-0.31402996,-0.38262227,0.2659371,0.2495391,-0.016398
34,-0.0015912428,0.033647686,"('mean', 'honorable')",0.3419825,0.35987946,-0.3859718,-0.32322443,2.370475,2.4378617,0.5812236,0.6270411,0.0458175
35,-0.47455376,-0.50850743,"('corrupt', 'incorrupt')",-2.9390492,-2.8477201,-1.1808374,-1.2192782,-0.12760176,-0.2580184,-1.1805105,-1.2083811,-0.0278706
36,0.21695478,0.16524929,"('hostile', 'amicable')",-1.8150382,-1.8427725,-1.8757591,-1.9359221,-0.90646017,-0.9732817,-1.0950757,-1.1466818,-0.0516061
37,-1.2183037,-1.1011434,"('fake', 'genuine')",-0.20458028,-0.13953377,0.12384902,0.172219,-0.11187059,-0.061289504,-0.3527264,-0.2824369,0.0702895
38,0.24263941,0.27018026,"('untruthful', 'truthful')",0.28571382,0.30664793,-0.49901652,-0.52918774,-0.8463549,-0.8156219,-0.2042546,-0.1919954,0.0122592
39,1.4109666,1.4268928,"('exploitative', 'cooperative')",1.7372607,1.7309034,1.1589389,1.205925,1.4300169,1.4668396,1.4342958,1.4576402,0.0233444
40,0.14138931,0.1767796,"('stingy', 'generous')",-0.35231134,-0.23042262,-0.42018458,-0.4595283,-1.4476355,-1.4833643,-0.5196855,-0.4991339,0.0205516
41,0.069952875,-0.0011434034,"('unforgiving', 'forgiving')",0.05348452,-0.09828493,0.3472279,0.31428683,0.15997726,0.15095101,0.1576606,0.0914524,-0.0662082
42,1.1133248,1.243922,"('unreliable', 'reliable')",0.922636,1.0866954,0.36903968,0.45022392,-1.0203296,-0.9828316,0.3461677,0.4495024,0.1033347
43,0.81587654,0.9203748,"('irresponsible', 'responsible')",1.9243072,1.9604125,0.85529226,0.8725631,0.3376715,0.4003317,0.9832869,1.0384206,0.0551337
44,0.2131727,0.36484307,"('prejudiced', 'unprejudiced')",0.7689426,0.8599029,-0.3490288,-0.24772634,-0.5874716,-0.5832216,0.0114037,0.0984495,0.0870458
45,0.7056197,0.6070678,"('incompetent', 'competent')",1.1553278,1.0828205,0.8570533,0.8224353,0.24405135,0.24939746,0.7405131,0.6904303,-0.0500828
46,0.6276231,0.5340922,"('uncompetitive', 'competitive')",3.0019326,2.8283596,1.1354978,1.0642263,0.03467638,0.033055693,1.1999326,1.1149335,-0.0849991
47,-0.29398674,-0.2082319,"('stupid', 'smart')",0.92155653,0.95982265,0.847336,0.9372813,2.4114285,2.501724,0.9715835,1.047649,0.0760655
48,0.18740143,0.07966,"('unintelligent', 'intelligent')",-0.09893579,-0.21663602,0.27999708,0.120946884,0.05128953,-0.010237356,0.1049381,-0.0065666,-0.1115047
49,-0.40068215,-0.3155666,"('unable', 'able')",-0.1924327,-0.13546358,0.051146187,0.09714119,-0.5645393,-0.545153,-0.276627,-0.2247605,0.0518665
50,0.36446908,0.34980154,"('clumsy', 'skillful')",0.038416125,0.07638948,0.20205724,0.1546929,0.03535238,-0.028185079,0.1600737,0.1381747,-0.021899
51,1.7856525,1.5437492,"('uneducated', 'educated')",1.2273055,1.0629636,0.7738314,0.67492646,0.24251279,0.16217586,1.0073255,0.8609538,-0.1463717
52,-0.252178,-0.32186806,"('irrational', 'rational')",-0.65412235,-0.7100255,-1.2617569,-1.385998,-1.4525343,-1.5201555,-0.9051479,-0.9845117,-0.0793638
53,-0.20999104,-0.27983645,"('uncreative', 'creative')",0.07120944,0.033016853,-0.3220548,-0.36386693,-0.22824468,-0.24380735,-0.1722703,-0.2136235,-0.0413532
54,0.5485102,0.51417124,"('incapable', 'capable')",0.22455145,0.18060674,-0.13393737,-0.21718176,-0.40513387,-0.41427714,0.0584976,0.0158298,-0.0426678
55,0.56200814,0.44775367,"('incompetent', 'clever')",2.3156905,2.137537,1.8987746,1.8422744,1.2436289,1.2335651,1.5050255,1.4152825,-0.089743
56,1.8953295,1.881704,"('impractical', 'practical')",2.9014728,2.8406534,1.9462451,1.9253314,0.67473984,0.7303649,1.8544469,1.8445134,-0.0099335
57,0.16301894,0.0264598,"('unimaginative', 'imaginative')",0.30316088,0.23641911,0.0384401,-0.10031219,-1.4859276,-1.5104889,-0.2453269,-0.3369805,-0.0916536
58,0.85258293,0.7857599,"('undiscriminating', 'discriminating')",0.6381135,0.56538486,-0.037770875,-0.14308874,0.12374802,0.07775098,0.3941684,0.3214518,-0.0727166
59,0.16910169,0.23940083,"('foolish', 'wise')",-0.95267904,-0.7825937,-0.67275846,-0.65405023,-0.5154097,-0.53923273,-0.4929364,-0.434119,0.0588174
60,0.621683,0.6303382,"('inefficient', 'efficient')",2.7314622,2.593493,2.1568463,2.165053,1.146636,1.2302672,1.6641569,1.6547878,-0.0093691
61,-0.19705859,-0.30718547,"('illogical', 'logical')",0.85781485,0.7879769,0.8742788,0.74460906,-0.22131702,-0.28437534,0.3284295,0.2352563,-0.0931732
62,1.652097,1.6464556,"('incompetent', 'brilliant')",2.8098276,2.8649895,1.5351259,1.5363209,0.706559,0.7986538,1.6759024,1.7116048,0.0357024
63,1.4348459,1.3769658,"('unperceptive', 'insightful')",1.0144739,0.9834727,0.83270985,0.79581016,0.20543373,0.21083435,0.8718659,0.8417707,-0.0300952
64,0.40125585,0.37264386,"('shy', 'confident')",1.2627419,1.342955,0.6341249,0.6086961,-2.5220025,-2.55053,-0.05597,-0.0565587,-0.0005887
65,0.49617833,0.44603157,"('insecure', 'secure')",1.4538298,1.2110693,1.7845604,1.7419051,1.4797664,1.4853802,1.3035837,1.2210965,-0.0824872
66,1.3031976,1.2762532,"('inactive', 'active')",0.10232113,0.1836493,-1.223217,-1.2288067,-0.56190234,-0.61858135,-0.0949001,-0.0968714,-0.0019713
67,0.8552044,0.89179814,"('doubtful', 'determined')",0.6872013,0.73877233,1.1687752,1.2258451,0.5897434,0.58255625,0.8252311,0.8597429,0.0345118
68,-0.4404963,-0.6101416,"('dependent', 'independent')",-1.3780956,-1.5033094,-0.341538,-0.38371024,-0.91501164,-0.94741946,-0.7687854,-0.8611451,-0.0923597
69,1.4783196,1.4867556,"('lazy', 'industrious')",-0.49904132,-0.36885798,-0.45978263,-0.45559645,-0.4204992,-0.4996656,0.0247491,0.0406589,0.0159098
70,0.6216335,0.594036,"('lethargic', 'energetic')",0.82555604,0.79695463,0.42693666,0.47718012,0.3135706,0.3594193,0.5469242,0.5568975,0.0099733
71,0.31704646,0.38903183,"('diffident', 'self-confident')",0.4869057,0.6646433,-0.5270176,-0.6050556,-0.7965983,-0.85263026,-0.1299159,-0.1010027,0.0289132
72,0.35043228,0.37515074,"('unambitious', 'ambitious')",0.64707506,0.670394,0.3370777,0.27093267,-0.31141227,-0.29251292,0.2557932,0.2559911,0.0001979
73,0.3460682,0.4489764,"('helpless', 'self-reliant')",1.0671246,1.2237549,0.23376521,0.2515866,-1.5336868,-1.5226232,0.0283178,0.1004237,0.0721059
74,1.3645852,1.3315858,"('undedicated', 'dedicated')",1.3041421,1.3053479,0.94532436,0.9363566,0.10241926,0.101852864,0.9291178,0.9187858,-0.010332
75,0.6317104,0.63659656,"('meek', 'impulsive')",-0.22216949,-0.11818558,-1.2532954,-1.2545145,-0.9013386,-0.9068413,-0.4362733,-0.4107362,0.0255371
76,1.4648453,1.4858154,"('anxious', 'daring')",2.0307589,2.009608,1.265552,1.3204172,0.7859012,0.8221423,1.3867643,1.4094957,0.0227314
77,-0.101505354,-0.20966065,"('unmotivated', 'motivated')",1.4443332,1.3010387,0.62373954,0.55110323,-0.18081154,-0.17557243,0.4464389,0.3667272,-0.0797117
78,-0.39472383,-0.44961035,"('nonresilient', 'resilient')",0.010945089,-0.031480044,-0.61210144,-0.7562591,0.010456478,-0.045246825,-0.2463559,-0.3206491,-0.0742932
79,0.07664561,0.10349183,"('wavering', 'unwavering')",-1.219607,-1.1450814,-1.8340821,-1.8602737,-1.6232315,-1.6603926,-1.1500688,-1.140564,0.0095048
80,1.1231232,1.0466557,"('dominated', 'dominating')",1.7495049,1.6777025,1.4156402,1.4147666,0.4586263,0.44919038,1.1867237,1.1470788,-0.0396449
81,1.4327203,1.2878591,"('submissive', 'aggressive')",3.0922604,2.8897636,1.6586337,1.6274564,0.9181571,0.9486717,1.7754428,1.6884378,-0.087005
82,-0.28468528,-0.37427607,"('poor', 'rich')",0.3829852,0.24441099,-0.22883353,-0.19870542,3.0176895,3.0835707,0.7217889,0.68875,-0.0330389
83,0.63584995,0.6597899,"('powerless', 'powerful')",1.3601291,1.4011681,0.25488144,0.17163889,-0.5599126,-0.57429457,0.4227369,0.4145756,-0.0081613
84,0.43905133,0.39852333,"('inferior', 'superior')",-0.23466128,-0.20213881,0.44376123,0.31616968,0.8614161,0.7616034,0.3773918,0.3185394,-0.0588524
85,-0.083402984,0.022592716,"('insignificant', 'prestigious')",-1.4817877,-1.3212317,-1.5582776,-1.6246101,-2.0064983,-2.089829,-1.2824917,-1.2532696,0.0292221
86,0.10281095,-0.119149245,"('uninfluential', 'influential')",0.4664102,0.3534059,-0.23713751,-0.41071397,-0.8729127,-0.9131553,-0.1352073,-0.2724032,-0.1371959
87,1.7921655,1.7056092,"('unsuccessful', 'successful')",2.4684186,2.379263,0.52725077,0.4636128,0.7855037,0.6980236,1.3933346,1.3116271,-0.0817075
88,0.8175732,0.69274884,"('low', 'eminent')",0.32823378,0.23816556,-0.41259658,-0.50404793,-0.71881956,-0.79773474,0.0035977,-0.0927171,-0.0963148
