,pvh_male,pvh_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.07292391,-0.2611476,"('unsociable', 'sociable')",0.24262148,0.05513171,0.0848488,-0.1030079,-0.1878567
1,-0.6236128,-0.78687567,"('unfriendly', 'friendly')",1.4418604,1.2781943,0.4091238,0.2456593,-0.1634645
2,1.0479946,1.0262771,"('unlikable', 'likable')",0.7447985,0.7166943,0.8963965,0.8714857,-0.0249108
3,-0.23143701,-0.19653782,"('repellent', 'pleasant')",1.1409483,1.2038877,0.4547556,0.5036749,0.0489193
4,0.7810857,0.7631784,"('disliked', 'liked')",-6.7725687,-6.792824,-2.9957414,-3.0148227,-0.0190813
5,-0.5693851,-0.4888112,"('distant', 'outgoing')",-0.585035,-0.583743,-0.5772101,-0.5362771,0.040933
6,-0.66954774,-0.583857,"('distant', 'open')",-0.593439,-0.6138245,-0.6314933,-0.5988407,0.0326526
7,-0.6659755,-0.7390406,"('insensitive', 'sensitive')",1.0725887,0.98973316,0.2033066,0.1253463,-0.0779603
8,-1.2074592,-1.2953739,"('unaffectionate', 'affectionate')",0.20321615,0.13615026,-0.5021215,-0.5796118,-0.0774903
9,-0.8571523,-1.0072076,"('unaffectionate', 'caring')",1.1337425,1.0522443,0.1382951,0.0225183,-0.1157768
10,-1.4093785,-1.5604196,"('unsympathetic', 'sympathetic')",-0.47015184,-0.5476259,-0.9397652,-1.0540228,-0.1142576
11,-0.41115567,-0.5283158,"('unhelpful', 'helpful')",1.7594645,1.8343277,0.6741544,0.653006,-0.0211484
12,-0.63765335,-0.62574756,"('unsupportive', 'supportive')",-1.8299172,-1.8978561,-1.2337853,-1.2618018,-0.0280165
13,-1.4295639,-1.4475836,"('impolite', 'polite')",-0.59467196,-0.5918989,-1.0121179,-1.0197413,-0.0076234
14,0.53960544,0.46903256,"('antisocial', 'social')",0.5500317,0.48053434,0.5448186,0.4747835,-0.0700351
15,1.0097144,0.9071594,"('boring', 'funny')",0.4214489,0.40477413,0.7155817,0.6559668,-0.0596149
16,0.23583451,0.23246287,"('unpopular', 'popular')",0.4648673,0.52940774,0.3503509,0.3809353,0.0305844
17,-0.06963395,0.03549189,"('nasty', 'nice')",-0.7118032,-0.6035924,-0.3907186,-0.2840503,0.1066683
18,-1.0175622,-0.9668405,"('disagreeable', 'welcoming')",-0.38719165,-0.44569874,-0.7023769,-0.7062696,-0.0038927
19,0.08853051,0.058185022,"('inhospitable', 'hospitable')",-0.17736878,-0.18634766,-0.0444191,-0.0640813,-0.0196622
20,0.32775646,0.38621485,"('rough', 'thoughtful')",0.655643,0.6820573,0.4916997,0.5341361,0.0424364
21,0.041045137,-0.11115295,"('immoral', 'moral')",0.09467423,0.084236264,0.0678597,-0.0134583,-0.081318
22,-0.70018727,-0.7559864,"('untrustworthy', 'trustworthy')",-0.87284446,-0.92373836,-0.7865158,-0.8398623,-0.0533465
23,-0.6912371,-0.7559813,"('insincere', 'sincere')",6.2386107,6.254566,2.7736869,2.7492924,-0.0243945
24,-1.5630121,-1.5907139,"('dishonest', 'honest')",0.53899163,0.48323125,-0.5120102,-0.5537413,-0.0417311
25,0.6494847,0.63372415,"('egoistic', 'altruistic')",1.2387611,1.2254273,0.9441229,0.9295757,-0.0145472
26,1.1922071,1.1137998,"('hardhearted', 'benevolent')",1.8507369,1.7464671,1.521472,1.4301335,-0.0913385
27,-0.7069693,-0.74101394,"('hardhearted', 'softhearted')",1.4193336,1.3044167,0.3561821,0.2817014,-0.0744807
28,-0.11321076,-0.27208692,"('disloyal', 'loyal')",1.3134811,1.1612575,0.6001351,0.4445853,-0.1555498
29,0.18297368,0.13138306,"('unfair', 'fair')",-0.2958644,-0.4269917,-0.0564454,-0.1478043,-0.0913589
30,0.73953456,0.64520067,"('intolerant', 'tolerant')",1.1663023,1.1645219,0.9529184,0.9048613,-0.0480571
31,-0.04204169,-0.06180753,"('evil', 'good')",-0.44639328,-0.5638962,-0.2442175,-0.3128518,-0.0686343
32,-0.041859485,-0.23223135,"('unkind', 'kind')",0.90856993,0.7195234,0.4333552,0.243646,-0.1897092
33,-0.01808382,-0.02541912,"('wrong', 'right')",-0.5188994,-0.5863827,-0.2684916,-0.3059009,-0.0374093
34,0.7005737,0.77096784,"('mean', 'honorable')",5.8213587,6.010021,3.2609663,3.3904946,0.1295283
35,0.3751528,0.33406177,"('corrupt', 'incorrupt')",-0.3937288,-0.4315899,-0.009288,-0.0487641,-0.0394761
36,0.3872549,0.35258168,"('hostile', 'amicable')",0.161636,0.043106787,0.2744454,0.1978442,-0.0766012
37,-0.58085763,-0.6821602,"('fake', 'genuine')",0.031061701,0.0020710323,-0.274898,-0.3400446,-0.0651466
38,-0.40645605,-0.4093455,"('untruthful', 'truthful')",0.053912297,0.13227296,-0.1762719,-0.1385363,0.0377356
39,0.14443561,0.2707078,"('exploitative', 'cooperative')",-0.3375262,-0.2618472,-0.0965453,0.0044303,0.1009756
40,-0.19702554,-0.21470377,"('stingy', 'generous')",-1.6961731,-1.7808256,-0.9465993,-0.9977647,-0.0511654
41,-0.30278444,-0.40701824,"('unforgiving', 'forgiving')",0.67502993,0.47250825,0.1861227,0.032745,-0.1533777
42,0.28496468,0.24258178,"('unreliable', 'reliable')",-3.688306,-3.6592808,-1.7016706,-1.7083495,-0.0066789
43,-0.7786324,-0.7021345,"('irresponsible', 'responsible')",0.68631,0.66985506,-0.0461612,-0.0161397,0.0300215
44,-0.18073365,-0.03308948,"('prejudiced', 'unprejudiced')",-2.0298138,-1.9676601,-1.1052737,-1.0003748,0.1048989
45,-0.3059677,-0.43995705,"('incompetent', 'competent')",0.48318383,0.33613664,0.0886081,-0.0519102,-0.1405183
46,-0.6516126,-0.7143557,"('uncompetitive', 'competitive')",-0.4134323,-0.45822105,-0.5325224,-0.5862884,-0.053766
47,-0.26507136,-0.2345719,"('stupid', 'smart')",4.8179007,4.9751587,2.2764146,2.3702934,0.0938788
48,-0.57021916,-0.65454715,"('unintelligent', 'intelligent')",0.5959268,0.5573766,0.0128538,-0.0485853,-0.0614391
49,-0.19930032,-0.12447457,"('unable', 'able')",-0.2916727,-0.22738513,-0.2454865,-0.1759298,0.0695567
50,0.6415287,0.5417103,"('clumsy', 'skillful')",-0.28203124,-0.29233414,0.1797487,0.1246881,-0.0550606
51,0.0035188347,-0.26017165,"('uneducated', 'educated')",0.7481317,0.7359773,0.3758253,0.2379028,-0.1379225
