,endo_male,endo_female,tuple,international_male,international_female,plc_male,plc_female,average_male,average_female,female-male
0,-0.7249787,-0.663078,"('unsociable', 'sociable')",0.2940057,0.2206932,-0.43614253,-0.5026817,-0.2890385,-0.3150222,-0.0259837
1,-1.6099916,-1.6521587,"('unfriendly', 'friendly')",0.11924504,-0.108632475,1.8509074,1.5810955,0.1200536,-0.0598986,-0.1799522
2,0.6071389,0.68496096,"('unlikable', 'likable')",1.2741576,1.3432873,0.60918003,0.68017036,0.8301589,0.9028062,0.0726473
3,-0.64718485,-0.47928944,"('repellent', 'pleasant')",-0.6465939,-0.6278005,-0.40343505,-0.38250926,-0.565738,-0.4965331,0.0692049
4,-0.4531437,-0.5341461,"('disliked', 'liked')",0.19603845,0.13791178,-2.985845,-2.5363467,-1.0809835,-0.977527,0.1034565
5,-0.8647119,-0.8793606,"('distant', 'outgoing')",-0.10869682,-0.085748486,0.62725896,0.5518919,-0.1153832,-0.1377391,-0.0223559
6,-0.9378937,-0.9359009,"('distant', 'open')",-0.09752512,-0.13744564,0.54005975,0.42179668,-0.1651197,-0.2171833,-0.0520636
7,-0.073535636,0.037298206,"('insensitive', 'sensitive')",-0.11678786,-0.08262084,0.3433535,0.30067438,0.05101,0.0851173,0.0341073
8,-0.948131,-1.1090125,"('unaffectionate', 'affectionate')",-0.42937085,-0.5476694,0.7251974,0.50132227,-0.2174348,-0.3851199,-0.1676851
9,-1.276459,-1.357,"('unaffectionate', 'caring')",0.048622236,-0.05831404,1.0271976,0.8304564,-0.0668797,-0.1949526,-0.1280729
10,-0.5567888,-0.4149284,"('unsympathetic', 'sympathetic')",-0.78300965,-0.7569499,-0.807381,-0.802206,-0.7157265,-0.6580281,0.0576984
11,0.11677408,0.18226843,"('unhelpful', 'helpful')",0.1093304,0.14325425,0.3614112,0.20191474,0.1958386,0.1758125,-0.0200261
12,-0.37635466,-0.29335093,"('unsupportive', 'supportive')",0.3770839,0.40955126,-0.8789243,-0.7547546,-0.2927317,-0.2128514,0.0798803
13,0.046738036,0.17345667,"('impolite', 'polite')",0.5704653,0.6906396,-0.7348075,-0.73546445,-0.0392014,0.0428773,0.0820787
14,0.5489295,0.60986304,"('antisocial', 'social')",1.0013503,1.0343233,0.8831311,0.9978383,0.811137,0.8806749,0.0695379
15,0.64389926,0.49661842,"('boring', 'funny')",0.23960963,0.14983495,0.15154982,0.052513517,0.3450196,0.232989,-0.1120306
