,cardinal_male,cardinal_female,tuple,health_male,health_female,inc_male,inc_female,average_male,average_female,female-male
0,0.38143453,0.4488044,"('unsociable', 'sociable')",0.5272198,0.47861683,-0.57222986,-0.7069398,0.1121415,0.0734938,-0.0386477
1,-0.42304716,-0.43315038,"('unfriendly', 'friendly')",0.6859625,0.68401915,1.6326231,1.6112486,0.6318461,0.6207058,-0.0111403
2,0.82641166,0.9027166,"('unlikable', 'likable')",1.559313,1.594853,0.5676718,0.68012166,0.9844655,1.0592304,0.0747649
3,-0.62785417,-0.40512344,"('repellent', 'pleasant')",-0.9392758,-0.7027315,0.21902972,0.26129523,-0.4493667,-0.2821866,0.1671801
4,-1.1281744,-1.1887826,"('disliked', 'liked')",0.5471105,0.5379026,-6.4907713,-6.441373,-2.3572783,-2.3640842,-0.0068059
5,-1.0301713,-1.1331159,"('distant', 'outgoing')",-0.12948099,-0.08149293,-0.22202958,-0.14045328,-0.4605606,-0.4516873,0.0088733
6,-1.4702656,-1.5453312,"('distant', 'open')",-0.14719266,-0.054497737,0.4432744,0.5096191,-0.3913947,-0.3634033,0.0279914
7,1.0375204,1.1732632,"('insensitive', 'sensitive')",0.17315824,0.32902887,0.6566578,0.6898864,0.6224455,0.7307262,0.1082807
8,-0.684996,-0.7699696,"('unaffectionate', 'affectionate')",-0.5029594,-0.5806159,0.59638816,0.6033687,-0.1971891,-0.2490723,-0.0518832
9,0.17451543,0.20120317,"('unaffectionate', 'caring')",0.74496126,0.7498469,1.0531864,1.0949082,0.6575544,0.6819861,0.0244317
10,1.0853784,1.3284885,"('unsympathetic', 'sympathetic')",0.31825775,0.5294199,-0.38240367,-0.42421994,0.3404109,0.4778961,0.1374852
11,0.80669713,0.9894445,"('unhelpful', 'helpful')",0.40950608,0.47323042,1.4457517,1.5108443,0.8873183,0.9911731,0.1038548
12,1.570999,1.8084089,"('unsupportive', 'supportive')",2.226798,2.4549384,-1.8776917,-1.795048,0.6400352,0.8227664,0.1827312
13,0.5496392,0.63245267,"('impolite', 'polite')",0.653349,0.62702876,-0.5998157,-0.6879714,0.2010575,0.1905033,-0.0105542
14,0.28656012,0.39633298,"('antisocial', 'social')",0.29365134,0.30255207,-0.66653585,-0.76535636,-0.0287748,-0.0221571,0.0066177
15,-0.119373135,-0.3073338,"('boring', 'funny')",0.3428024,0.13041636,0.3876344,0.3339435,0.2036879,0.052342,-0.1513459
16,-1.9901532,-2.006398,"('unpopular', 'popular')",-0.38700342,-0.33855644,0.5147006,0.49385816,-0.6208187,-0.6170321,0.0037866
17,-0.80113566,-0.7870931,"('nasty', 'nice')",-0.2830814,-0.108772255,-0.22509062,-0.1297068,-0.4364359,-0.3418574,0.0945785
18,1.2241834,1.2038362,"('disagreeable', 'welcoming')",-0.3900829,-0.28835893,-0.25518355,-0.182841,0.1929723,0.2442121,0.0512398
19,-0.37609768,-0.3321594,"('inhospitable', 'hospitable')",0.354126,0.43218243,-0.031052707,0.16491571,-0.0176748,0.0883129,0.1059877
20,0.28965604,0.39923686,"('rough', 'thoughtful')",-0.18260764,-0.08985258,1.1588986,1.085314,0.4219823,0.4648995,0.0429172
21,2.7181172,2.7606483,"('immoral', 'moral')",1.7726804,1.8232723,-0.47539344,-0.4798516,1.3384681,1.3680229,0.0295548
22,0.8768051,0.9160794,"('untrustworthy', 'trustworthy')",0.44418594,0.47910488,-0.93975705,-0.97796357,0.127078,0.1390736,0.0119956
23,1.6032026,1.7345454,"('insincere', 'sincere')",0.4844192,0.5686168,5.7477894,5.6378703,2.6118037,2.6470108,0.0352071
24,1.0921978,1.0767796,"('dishonest', 'honest')",0.6273849,0.6263053,0.83846045,0.75847584,0.852681,0.8205202,-0.0321608
25,-0.6865623,-0.8171872,"('egoistic', 'altruistic')",-0.07740352,-0.117331155,1.6116859,1.551608,0.2825733,0.2056965,-0.0768768
26,1.2618635,1.1132311,"('hardhearted', 'benevolent')",1.4386417,1.4359177,1.8187746,1.7922801,1.5064267,1.4471429,-0.0592838
27,0.4714684,0.4288395,"('hardhearted', 'softhearted')",0.9083071,0.9214574,1.6993957,1.6248868,1.0263904,0.9917279,-0.0346625
28,0.45272994,0.44421545,"('disloyal', 'loyal')",-0.12862802,-0.17933114,0.88528675,0.7799119,0.4031296,0.3482654,-0.0548642
29,0.04220846,0.006830518,"('unfair', 'fair')",0.043555923,0.03633233,-0.1376363,-0.27044472,-0.0172906,-0.0757606,-0.05847
30,0.6685764,0.8104008,"('intolerant', 'tolerant')",0.9670838,1.0131481,1.1880146,1.1365219,0.9412249,0.9866902,0.0454653
31,-3.0775821,-3.147318,"('evil', 'good')",-1.2034497,-1.0703475,-0.9683107,-0.9131231,-1.7497808,-1.7102629,0.0395179
32,1.9742529,1.9076295,"('unkind', 'kind')",2.1841176,2.1834848,1.3244734,1.1552877,1.8276146,1.7488006,-0.078814
33,0.15548004,0.11535395,"('wrong', 'right')",0.63728946,0.6066788,-0.49439266,-0.50929147,0.0994589,0.0709138,-0.0285451
34,0.8918456,1.1067636,"('mean', 'honorable')",0.7876335,0.95511913,5.9411125,6.070012,2.5401972,2.7106317,0.1704345
35,-0.6460182,-0.8655751,"('corrupt', 'incorrupt')",-1.267428,-1.3555264,0.17754304,0.0882058,-0.5786344,-0.7109652,-0.1323308
36,-1.6206697,-1.7842517,"('hostile', 'amicable')",-1.0803316,-1.0430387,0.26434913,0.1509659,-0.8122173,-0.8921082,-0.0798909
37,0.6788495,0.6982197,"('fake', 'genuine')",0.53693664,0.5693448,0.6548702,0.69215745,0.6235522,0.6532407,0.0296885
38,-0.13656038,-0.056323707,"('untruthful', 'truthful')",0.6691395,0.7393769,-0.3019557,-0.20822148,0.0768745,0.1582772,0.0814027
39,1.2407849,1.2984538,"('exploitative', 'cooperative')",0.30677468,0.36100826,0.2991307,0.23952065,0.6155634,0.6329943,0.0174309
40,0.7519579,0.68854374,"('stingy', 'generous')",0.22292165,0.31021416,-1.5854152,-1.5889424,-0.2035119,-0.1967282,0.0067837
41,1.1267362,1.1182394,"('unforgiving', 'forgiving')",0.6775163,0.79358786,-0.01607816,-0.061537884,0.5960581,0.6167632,0.0207051
42,0.7737734,0.8905131,"('unreliable', 'reliable')",1.553846,1.7855521,-2.4393225,-2.3307493,-0.0372344,0.1151053,0.1523397
43,1.5726666,1.7391372,"('irresponsible', 'responsible')",1.7405853,1.8877672,0.56043226,0.5803908,1.2912281,1.4024318,0.1112037
44,-0.5907933,-0.6438559,"('prejudiced', 'unprejudiced')",-0.56020296,-0.4842044,-0.97196424,-0.9527945,-0.7076535,-0.6936183,0.0140352
45,-0.09714202,0.08634105,"('incompetent', 'competent')",0.54344064,0.81807196,-0.40934232,-0.4453854,0.0123188,0.1530092,0.1406904
46,0.48826846,0.8251785,"('uncompetitive', 'competitive')",0.8022955,1.0061523,-1.1194652,-1.1501362,0.0570329,0.2270648,0.1700319
47,-0.34200364,-0.30335647,"('stupid', 'smart')",1.3822995,1.3655002,5.4986863,5.487619,2.1796608,2.1832542,0.0035934
48,1.1533585,1.194408,"('unintelligent', 'intelligent')",0.97310925,0.9963513,0.54763097,0.53171456,0.8913662,0.9074914,0.0161252
49,0.15688863,0.31175303,"('unable', 'able')",0.67447686,0.79699975,-0.03962545,0.07839074,0.2639133,0.3957145,0.1318012
50,-0.14833353,-0.20565897,"('clumsy', 'skillful')",0.6101792,0.6268206,0.32819894,0.31193188,0.2633482,0.2443645,-0.0189837
51,0.10452779,0.14306791,"('uneducated', 'educated')",0.2710573,0.17698985,0.16215953,0.05509676,0.1792482,0.1250515,-0.0541967
52,-1.3255888,-1.6139925,"('irrational', 'rational')",-0.51449895,-0.75551784,0.25593016,0.10682525,-0.5280525,-0.7542283,-0.2261758
53,-0.31018716,-0.26054448,"('uncreative', 'creative')",-0.9603504,-0.9058446,0.6663783,0.64912695,-0.2013864,-0.1724207,0.0289657
54,0.07991489,0.059962317,"('incapable', 'capable')",0.48466533,0.44865578,1.1192461,1.1816189,0.5612754,0.5634123,0.0021369
55,0.19095552,0.34860677,"('incompetent', 'clever')",-0.27784616,-0.16547145,-0.19368257,-0.25480953,-0.0935244,-0.0238914,0.069633
56,1.8377793,1.9746143,"('impractical', 'practical')",1.6366394,1.7615352,-0.19199982,-0.21217036,1.0941396,1.1746596,0.08052
57,0.43718427,0.530524,"('unimaginative', 'imaginative')",0.03102598,0.11504774,-2.7480538,-2.730493,-0.7599479,-0.6949738,0.0649741
58,-0.13652638,-0.11180787,"('undiscriminating', 'discriminating')",-0.95988095,-0.8901003,-0.21464966,-0.22495902,-0.437019,-0.4089557,0.0280633
59,0.78322685,0.5616632,"('foolish', 'wise')",1.5960864,1.4480958,0.91736853,0.916896,1.098894,0.9755516,-0.1233424
60,1.872112,2.1602623,"('inefficient', 'efficient')",0.8139675,0.9716597,-0.21349923,-0.13713308,0.8241934,0.998263,0.1740696
61,-0.29919302,-0.2721509,"('illogical', 'logical')",-0.046536304,-0.17401214,0.1425972,-0.0694563,-0.0677107,-0.1718731,-0.1041624
62,1.2190869,1.4965566,"('incompetent', 'brilliant')",0.7105383,0.93694687,0.010189764,0.12824528,0.646605,0.8539163,0.2073113
63,0.39147574,0.6259147,"('unperceptive', 'insightful')",0.7809909,0.982825,0.4736793,0.5820246,0.5487153,0.7302547,0.1815394
64,0.14625806,0.03572154,"('shy', 'confident')",0.5041332,0.4361147,-6.578778,-6.576312,-1.9761289,-2.0348253,-0.0586964
65,1.3289205,1.3113405,"('insecure', 'secure')",0.0760322,-0.036907427,-0.15588056,-0.26470917,0.4163574,0.3365746,-0.0797828
66,-0.1904544,-0.19034402,"('inactive', 'active')",-0.49048018,-0.55792964,1.0563879,1.1026648,0.1251511,0.1181304,-0.0070207
67,0.26619098,0.19815634,"('doubtful', 'determined')",0.022393934,-0.021910086,-0.57577044,-0.52007836,-0.0957285,-0.1146107,-0.0188822
68,-0.29811612,-0.3503571,"('dependent', 'independent')",-0.6528788,-0.7361199,-0.5509247,-0.5905051,-0.5006399,-0.5589941,-0.0583542
69,-1.34937,-1.4305408,"('lazy', 'industrious')",0.34726354,0.40733212,-0.3435877,-0.21899916,-0.4485647,-0.4140693,0.0344954
70,1.4828305,1.6611564,"('lethargic', 'energetic')",0.45865494,0.61682975,0.83769006,0.8756682,0.9263918,1.0512181,0.1248263
71,-0.06885687,0.048315953,"('diffident', 'self-confident')",2.2011623,2.2457519,0.72043765,0.74955404,0.9509144,1.0145407,0.0636263
72,0.5058745,0.46410972,"('unambitious', 'ambitious')",0.25933245,0.2076192,-0.8833468,-0.88134295,-0.03938,-0.0698713,-0.0304913
73,0.17799178,0.12906079,"('helpless', 'self-reliant')",0.3329879,0.2953188,-3.0165648,-2.9654047,-0.8351951,-0.8470084,-0.0118133
74,1.4685229,1.5956968,"('undedicated', 'dedicated')",0.5647745,0.67895824,-0.06756904,-0.031125804,0.6552428,0.7478431,0.0926003
75,-0.16992182,-0.25925785,"('meek', 'impulsive')",0.016441077,0.010561757,-0.4592196,-0.36034703,-0.2042334,-0.2030144,0.001219
76,2.268645,2.4243622,"('anxious', 'daring')",0.08669439,0.23238614,0.25198108,0.26509234,0.8691068,0.9739469,0.1048401
77,0.1872071,0.3685663,"('unmotivated', 'motivated')",0.34938604,0.44011182,-1.3769534,-1.2656531,-0.2801201,-0.152325,0.1277951
78,-0.23168716,0.055700883,"('nonresilient', 'resilient')",1.2846172,1.4965063,0.098269135,0.22215712,0.383733,0.5914548,0.2077218
79,0.67277074,0.5194513,"('wavering', 'unwavering')",0.06703142,0.14053637,0.41753018,0.51387274,0.3857775,0.3912868,0.0055093
80,0.58407146,0.7275845,"('dominated', 'dominating')",0.1540432,0.14806366,-1.2544842,-1.2272949,-0.1721232,-0.1172156,0.0549076
81,0.5234811,0.5537461,"('submissive', 'aggressive')",0.7338722,0.6871334,-1.0117396,-1.0272917,0.0818712,0.071196,-0.0106752
82,-0.25686225,-0.19913754,"('poor', 'rich')",-0.17454843,-0.13790725,6.134789,6.0962377,1.9011261,1.919731,0.0186049
83,0.471186,0.4813749,"('powerless', 'powerful')",0.4883888,0.58087593,-1.0382619,-1.1121573,-0.026229,-0.0166355,0.0095935
84,1.0420511,0.944119,"('inferior', 'superior')",0.8792752,0.73853904,0.5121382,0.44079134,0.8111548,0.7078164,-0.1033384
85,-0.24770449,-0.41541162,"('insignificant', 'prestigious')",0.37236503,0.32623774,0.76687044,0.8065974,0.297177,0.2391412,-0.0580358
86,0.76926535,0.84675086,"('uninfluential', 'influential')",0.39860323,0.43072027,-0.2483731,-0.33420128,0.3064985,0.3144233,0.0079248
87,-0.29542437,-0.18222967,"('unsuccessful', 'successful')",0.34723324,0.3536234,0.3272608,0.37219545,0.1263566,0.1811964,0.0548398
88,0.350373,0.2797693,"('low', 'eminent')",-0.08744275,-0.094944626,0.2669213,0.2370389,0.1766172,0.1406212,-0.035996
