,borgwarner_male,borgwarner_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.7877014,-0.94445926,"('unsociable', 'sociable')",-0.5825943,-0.7340526,-0.6851479,-0.8392559,-0.154108
1,-1.3831038,-1.362012,"('unfriendly', 'friendly')",1.9071393,1.7583418,0.2620177,0.1981649,-0.0638528
2,-0.6425026,-0.65582436,"('unlikable', 'likable')",0.3644328,0.43239588,-0.1390349,-0.1117142,0.0273207
3,-1.0836221,-1.0741899,"('repellent', 'pleasant')",0.14520043,0.16009746,-0.4692108,-0.4570462,0.0121646
4,-0.097589135,-0.14098972,"('disliked', 'liked')",-6.7546415,-6.7781844,-3.4261153,-3.4595871,-0.0334718
5,-0.3784493,-0.32747588,"('distant', 'outgoing')",0.026015699,0.06782909,-0.1762168,-0.1298234,0.0463934
6,-0.6702529,-0.5688398,"('distant', 'open')",0.5371789,0.54332316,-0.066537,-0.0127583,0.0537787
7,-0.74595594,-0.67506725,"('insensitive', 'sensitive')",0.31881768,0.33778998,-0.2135691,-0.1686386,0.0449305
8,-1.1760467,-1.1287783,"('unaffectionate', 'affectionate')",1.0877606,1.021872,-0.0441431,-0.0534531,-0.00931
9,-1.156212,-1.0908706,"('unaffectionate', 'caring')",1.3373896,1.3610859,0.0905888,0.1351076,0.0445188
10,-1.8904734,-1.9203808,"('unsympathetic', 'sympathetic')",-0.56377345,-0.5676844,-1.2271234,-1.2440326,-0.0169092
11,-0.9140709,-0.98864937,"('unhelpful', 'helpful')",1.7031424,1.8203657,0.3945358,0.4158581,0.0213223
12,-0.9881853,-0.87102985,"('unsupportive', 'supportive')",-1.9667746,-1.8934442,-1.4774799,-1.382237,0.0952429
13,-0.41364756,-0.5880407,"('impolite', 'polite')",-0.5796608,-0.5696407,-0.4966542,-0.5788407,-0.0821865
14,-1.0149851,-1.0939798,"('antisocial', 'social')",-0.9273173,-0.9911182,-0.9711512,-1.042549,-0.0713978
15,0.8455762,0.76339185,"('boring', 'funny')",0.59275764,0.58685154,0.7191669,0.6751217,-0.0440452
16,-0.2334648,-0.16358514,"('unpopular', 'popular')",0.4742882,0.46615833,0.1204117,0.1512866,0.0308749
17,0.06830306,0.07385751,"('nasty', 'nice')",-0.4191609,-0.36806706,-0.1754289,-0.1471048,0.0283241
18,-1.1064304,-1.0057825,"('disagreeable', 'welcoming')",-0.32433033,-0.3759189,-0.7153804,-0.6908507,0.0245297
19,0.12585926,0.20101124,"('inhospitable', 'hospitable')",0.12724419,0.2333616,0.1265517,0.2171864,0.0906347
20,0.67153686,0.71952134,"('rough', 'thoughtful')",1.3562658,1.317733,1.0139014,1.0186272,0.0047258
21,-0.7882623,-0.87130195,"('immoral', 'moral')",-0.92364323,-0.82297534,-0.8559527,-0.8471386,0.0088141
22,-1.4708124,-1.60855,"('untrustworthy', 'trustworthy')",-1.0709041,-1.152215,-1.2708583,-1.3803825,-0.1095242
23,-0.5946249,-0.6577767,"('insincere', 'sincere')",5.8647857,5.8518205,2.6350803,2.5970218,-0.0380585
24,-1.0726938,-1.1437908,"('dishonest', 'honest')",0.7758297,0.72286904,-0.1484321,-0.2104609,-0.0620288
25,-0.343849,-0.26250228,"('egoistic', 'altruistic')",1.4610733,1.3128942,0.5586121,0.525196,-0.0334161
26,-0.46663254,-0.46115142,"('hardhearted', 'benevolent')",1.3592079,1.2048663,0.4462877,0.3718574,-0.0744303
27,-0.47259584,-0.47021464,"('hardhearted', 'softhearted')",1.6828679,1.5239846,0.605136,0.526885,-0.078251
28,-0.9013206,-0.8853043,"('disloyal', 'loyal')",0.975909,0.8916875,0.0372942,0.0031916,-0.0341026
29,-0.01654761,-0.038686045,"('unfair', 'fair')",-0.1836666,-0.39645556,-0.1001071,-0.2175708,-0.1174637
30,0.8159459,0.75309557,"('intolerant', 'tolerant')",1.0196881,1.0860964,0.917817,0.919596,0.001779
31,-0.8479048,-0.7913281,"('evil', 'good')",-0.77777785,-0.9415945,-0.8128413,-0.8664613,-0.05362
32,-0.89928454,-0.8719484,"('unkind', 'kind')",0.8260319,0.6675479,-0.0366263,-0.1022003,-0.065574
33,0.52112514,0.51895607,"('wrong', 'right')",-0.49987262,-0.56243724,0.0106263,-0.0217406,-0.0323669
34,-0.64681864,-0.59887606,"('mean', 'honorable')",6.2344093,6.3923497,2.7937953,2.8967369,0.1029416
35,0.7410535,0.79235303,"('corrupt', 'incorrupt')",-0.08040198,-0.21818453,0.3303258,0.2870843,-0.0432415
36,-0.5168015,-0.3964973,"('hostile', 'amicable')",0.5356584,0.3310312,0.0094285,-0.0327331,-0.0421616
37,0.45855322,0.5006942,"('fake', 'genuine')",0.4482671,0.40438983,0.4534101,0.452542,-0.0008681
38,-0.97715545,-0.99116266,"('untruthful', 'truthful')",-0.008055814,0.097862646,-0.4926056,-0.44665,0.0459556
39,0.16042945,0.13609341,"('exploitative', 'cooperative')",0.14124258,0.17517401,0.150836,0.1556337,0.0047977
40,-0.92121863,-0.9357673,"('stingy', 'generous')",-1.6081672,-1.7516418,-1.2646929,-1.3437045,-0.0790116
41,-1.3010316,-1.3079807,"('unforgiving', 'forgiving')",0.14728428,0.07050269,-0.5768737,-0.618739,-0.0418653
42,-0.14138126,-0.055693127,"('unreliable', 'reliable')",-3.2972188,-3.1799335,-1.7193,-1.6178133,0.1014867
43,-0.5963025,-0.6461882,"('irresponsible', 'responsible')",0.3747901,0.38232264,-0.1107562,-0.1319328,-0.0211766
44,-0.404061,-0.4122349,"('prejudiced', 'unprejudiced')",-1.6895511,-1.7085551,-1.0468061,-1.060395,-0.0135889
45,-0.84904593,-0.97304165,"('incompetent', 'competent')",-0.28048402,-0.3591487,-0.564765,-0.6660952,-0.1013302
46,-1.2244595,-1.3028283,"('uncompetitive', 'competitive')",-0.84763175,-0.7855062,-1.0360457,-1.0441673,-0.0081216
47,0.22547638,0.20626877,"('stupid', 'smart')",5.7746997,5.81915,3.000088,3.0127094,0.0126214
48,-0.09571428,-0.04454566,"('unintelligent', 'intelligent')",0.82150257,0.9423656,0.3628941,0.44891,0.0860159
49,0.23020008,0.47129166,"('unable', 'able')",0.09305267,0.33405614,0.1616264,0.4026739,0.2410475
50,0.3570329,0.56299365,"('clumsy', 'skillful')",0.44635653,0.47942755,0.4016947,0.5212106,0.1195159
51,-0.33099586,-0.4820254,"('uneducated', 'educated')",0.2810089,0.28237668,-0.0249935,-0.0998244,-0.0748309
52,-0.21177554,-0.27205876,"('irrational', 'rational')",0.47266534,0.33871448,0.1304449,0.0333279,-0.097117
53,-1.1093125,-1.018707,"('uncreative', 'creative')",1.0395535,0.98844355,-0.0348795,-0.0151317,0.0197478
54,-0.4531511,-0.31070632,"('incapable', 'capable')",1.2337346,1.3928202,0.3902918,0.541057,0.1507652
55,0.062493455,0.015119301,"('incompetent', 'clever')",-0.12610905,-0.07445429,-0.0318078,-0.0296675,0.0021403
56,0.835681,0.7221928,"('impractical', 'practical')",-0.17891394,-0.098487325,0.3283835,0.3118528,-0.0165307
