,massey_male,massey_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
0,-0.7797381,-0.979761,"('unsociable', 'sociable')",-0.18059008,-0.20662494,0.08032827,-0.1358139,-0.2933333,-0.4407333,-0.1474
1,1.8821349,1.780165,"('unfriendly', 'friendly')",0.2274422,0.12939194,1.1825852,1.1472534,1.0973875,1.0189368,-0.0784507
2,0.81098115,0.92754054,"('unlikable', 'likable')",1.1524035,1.1292132,1.0225167,1.1443902,0.9953005,1.0670479,0.0717474
3,-1.4077585,-1.3111241,"('repellent', 'pleasant')",-0.17101257,-0.1069897,0.7494396,0.69431514,-0.2764438,-0.2412662,0.0351776
4,1.2145976,1.147253,"('disliked', 'liked')",0.90667063,0.73068625,-6.9345474,-7.0200486,-1.6044264,-1.7140365,-0.1096101
5,1.276238,1.2479497,"('distant', 'outgoing')",0.17668827,0.15170723,-1.1209855,-0.90946925,0.1106469,0.1633959,0.052749
6,1.2124778,1.2620316,"('distant', 'open')",-0.32112637,-0.45158935,-1.1980867,-1.0200622,-0.1022451,-0.0698733,0.0323718
7,0.023458503,0.009228547,"('insensitive', 'sensitive')",0.4428759,0.5119305,0.35861802,0.28864545,0.2749841,0.2699348,-0.0050493
8,0.8122045,0.74309283,"('unaffectionate', 'affectionate')",-0.48229635,-0.6148262,-0.03974153,0.02219376,0.0967222,0.0501535,-0.0465687
9,1.5745183,1.5390818,"('unaffectionate', 'caring')",0.42865616,0.37133378,0.6996603,0.74870706,0.9009449,0.8863742,-0.0145707
10,-1.3226072,-1.2742976,"('unsympathetic', 'sympathetic')",-0.61779726,-0.6795521,0.03134125,-0.16204026,-0.6363544,-0.7052967,-0.0689423
11,-1.3130045,-1.3984097,"('unhelpful', 'helpful')",0.28600436,0.37576205,2.4379,2.3716233,0.4703,0.4496586,-0.0206414
12,1.4723251,1.4492786,"('unsupportive', 'supportive')",1.0598545,1.0512004,-1.8220735,-1.8473682,0.236702,0.2177036,-0.0189984
13,-1.5024447,-1.5037098,"('impolite', 'polite')",-0.04968486,0.07179093,0.35440844,0.35247523,-0.3992404,-0.3598146,0.0394258
14,-0.89606935,-0.9803399,"('antisocial', 'social')",0.50437164,0.5407254,0.23079422,0.08373561,-0.0536345,-0.1186263,-0.0649918
