,nickel_male,nickel_female,tuple,average_male,average_female,female-male
0,-0.0433998,-0.32102838,"('unsociable', 'sociable')",-0.0433998,-0.3210284,-0.2776286
1,1.9611722,1.9010768,"('unfriendly', 'friendly')",1.9611722,1.9010768,-0.0600954
2,0.21666135,0.10026473,"('unlikable', 'likable')",0.2166613,0.1002647,-0.1163966
3,0.06127999,0.24866578,"('repellent', 'pleasant')",0.06128,0.2486658,0.1873858
4,-7.471535,-7.4995646,"('disliked', 'liked')",-7.4715352,-7.4995646,-0.0280294
5,-0.10912378,-0.0008354336,"('distant', 'outgoing')",-0.1091238,-0.0008354,0.1082884
6,0.19805238,0.3458565,"('distant', 'open')",0.1980524,0.3458565,0.1478041
7,0.79273117,0.8039263,"('insensitive', 'sensitive')",0.7927312,0.8039263,0.0111951
8,1.344469,1.3981853,"('unaffectionate', 'affectionate')",1.344469,1.3981853,0.0537163
9,1.7672387,1.7385484,"('unaffectionate', 'caring')",1.7672387,1.7385484,-0.0286903
10,0.472506,0.3939525,"('unsympathetic', 'sympathetic')",0.472506,0.3939525,-0.0785535
11,1.760564,1.5488926,"('unhelpful', 'helpful')",1.760564,1.5488926,-0.2116714
12,-1.7284383,-1.7792915,"('unsupportive', 'supportive')",-1.7284383,-1.7792915,-0.0508532
13,-0.5264615,-0.78977185,"('impolite', 'polite')",-0.5264615,-0.7897719,-0.2633104
14,0.19042929,-0.09363462,"('antisocial', 'social')",0.1904293,-0.0936346,-0.2840639
15,0.09186387,0.09079147,"('boring', 'funny')",0.0918639,0.0907915,-0.0010724
16,-0.30212525,-0.2761784,"('unpopular', 'popular')",-0.3021252,-0.2761784,0.0259468
17,-0.32042003,-0.28695637,"('nasty', 'nice')",-0.32042,-0.2869564,0.0334636
18,-0.5288833,-0.46164152,"('disagreeable', 'welcoming')",-0.5288833,-0.4616415,0.0672418
19,-0.13048813,0.02712328,"('inhospitable', 'hospitable')",-0.1304881,0.0271233,0.1576114
20,0.68073124,0.70446974,"('rough', 'thoughtful')",0.6807312,0.7044697,0.0237385
21,-0.38382632,-0.55072266,"('immoral', 'moral')",-0.3838263,-0.5507227,-0.1668964
22,-1.0421579,-1.1402068,"('untrustworthy', 'trustworthy')",-1.0421579,-1.1402068,-0.0980489
23,6.912169,6.794999,"('insincere', 'sincere')",6.912169,6.7949991,-0.1171699
24,1.732734,1.5277753,"('dishonest', 'honest')",1.732734,1.5277753,-0.2049587
25,1.0927442,1.0460207,"('egoistic', 'altruistic')",1.0927442,1.0460207,-0.0467235
26,1.4635015,1.2221603,"('hardhearted', 'benevolent')",1.4635015,1.2221603,-0.2413412
27,1.6265718,1.6382703,"('hardhearted', 'softhearted')",1.6265718,1.6382703,0.0116985
28,1.3401396,1.1075718,"('disloyal', 'loyal')",1.3401396,1.1075718,-0.2325678
29,-0.5485276,-0.62790465,"('unfair', 'fair')",-0.5485276,-0.6279047,-0.0793771
30,1.186319,0.9936193,"('intolerant', 'tolerant')",1.186319,0.9936193,-0.1926997
31,-1.0011936,-0.62971926,"('evil', 'good')",-1.0011936,-0.6297193,0.3714743
32,1.2973565,1.0064389,"('unkind', 'kind')",1.2973565,1.0064389,-0.2909176
33,-0.06739847,-0.18877831,"('wrong', 'right')",-0.0673985,-0.1887783,-0.1213798
34,5.189573,5.234759,"('mean', 'honorable')",5.1895728,5.2347589,0.0451861
35,-0.6074929,-0.6013343,"('corrupt', 'incorrupt')",-0.6074929,-0.6013343,0.0061586
36,-0.40896854,-0.35041264,"('hostile', 'amicable')",-0.4089685,-0.3504126,0.0585559
37,0.8229554,0.9354643,"('fake', 'genuine')",0.8229554,0.9354643,0.1125089
38,0.29915628,0.06306044,"('untruthful', 'truthful')",0.2991563,0.0630604,-0.2360959
39,0.8521446,0.72985667,"('exploitative', 'cooperative')",0.8521446,0.7298567,-0.1222879
40,-1.745216,-1.7496065,"('stingy', 'generous')",-1.745216,-1.7496065,-0.0043905
41,0.2573385,-0.0051434133,"('unforgiving', 'forgiving')",0.2573385,-0.0051434,-0.2624819
42,-3.2304533,-3.1508882,"('unreliable', 'reliable')",-3.2304533,-3.1508882,0.0795651
43,1.0273489,0.89624786,"('irresponsible', 'responsible')",1.0273489,0.8962479,-0.131101
44,-1.6943027,-1.5025091,"('prejudiced', 'unprejudiced')",-1.6943027,-1.5025091,0.1917936
45,-0.3558973,-0.4486948,"('incompetent', 'competent')",-0.3558973,-0.4486948,-0.0927975
46,-0.8880755,-1.0987487,"('uncompetitive', 'competitive')",-0.8880755,-1.0987487,-0.2106732
47,5.7576704,5.6225543,"('stupid', 'smart')",5.7576704,5.6225543,-0.1351161
48,0.3910535,0.23585498,"('unintelligent', 'intelligent')",0.3910535,0.235855,-0.1551985
49,0.33696365,0.41399333,"('unable', 'able')",0.3369637,0.4139933,0.0770296
50,-0.5688162,-0.51843685,"('clumsy', 'skillful')",-0.5688162,-0.5184368,0.0503794
51,-0.27060604,-0.20531708,"('uneducated', 'educated')",-0.270606,-0.2053171,0.0652889
52,0.18941885,0.13924883,"('irrational', 'rational')",0.1894189,0.1392488,-0.0501701
53,0.41535974,0.35613516,"('uncreative', 'creative')",0.4153597,0.3561352,-0.0592245
54,1.3966398,1.4469371,"('incapable', 'capable')",1.3966398,1.4469371,0.0502973
55,0.17143033,0.14489454,"('incompetent', 'clever')",0.1714303,0.1448945,-0.0265358
56,0.46016884,0.28066596,"('impractical', 'practical')",0.4601688,0.280666,-0.1795028
57,-3.2349355,-3.2521844,"('unimaginative', 'imaginative')",-3.2349355,-3.2521844,-0.0172489
58,-0.078155786,-0.0056643374,"('undiscriminating', 'discriminating')",-0.0781558,-0.0056643,0.0724915
