,kidney_male,kidney_female,tuple,average_male,average_female,female-male
0,0.095696315,0.011200264,"('unsociable', 'sociable')",0.0956963,0.0112003,-0.084496
1,1.5495893,1.583586,"('unfriendly', 'friendly')",1.5495893,1.583586,0.0339967
2,0.37281474,0.5810415,"('unlikable', 'likable')",0.3728147,0.5810415,0.2082268
3,0.64135736,0.8934017,"('repellent', 'pleasant')",0.6413574,0.8934017,0.2520443
4,-7.4050083,-7.3375745,"('disliked', 'liked')",-7.4050083,-7.3375745,0.0674338
5,-0.21762647,-0.105908446,"('distant', 'outgoing')",-0.2176265,-0.1059084,0.1117181
6,0.010692194,0.073925085,"('distant', 'open')",0.0106922,0.0739251,0.0632329
7,1.35479,1.4242623,"('insensitive', 'sensitive')",1.35479,1.4242623,0.0694723
8,1.0041227,0.9781877,"('unaffectionate', 'affectionate')",1.0041227,0.9781877,-0.025935
9,1.5131509,1.5662024,"('unaffectionate', 'caring')",1.5131509,1.5662024,0.0530515
10,1.2214584,1.3063279,"('unsympathetic', 'sympathetic')",1.2214584,1.3063279,0.0848695
11,2.131634,2.180841,"('unhelpful', 'helpful')",2.131634,2.180841,0.049207
12,-1.2198324,-1.1114614,"('unsupportive', 'supportive')",-1.2198324,-1.1114614,0.108371
13,0.13525558,0.13462739,"('impolite', 'polite')",0.1352556,0.1346274,-0.0006282
14,0.3617461,0.29549658,"('antisocial', 'social')",0.3617461,0.2954966,-0.0662495
15,0.36790287,0.3490618,"('boring', 'funny')",0.3679029,0.3490618,-0.0188411
16,-0.70679146,-0.5851612,"('unpopular', 'popular')",-0.7067915,-0.5851612,0.1216303
17,-0.291058,-0.24178259,"('nasty', 'nice')",-0.291058,-0.2417826,0.0492754
18,-0.53115636,-0.46591407,"('disagreeable', 'welcoming')",-0.5311564,-0.4659141,0.0652423
19,-0.19425133,-0.10030863,"('inhospitable', 'hospitable')",-0.1942513,-0.1003086,0.0939427
20,0.9078504,0.8208402,"('rough', 'thoughtful')",0.9078504,0.8208402,-0.0870102
21,0.1736029,0.287552,"('immoral', 'moral')",0.1736029,0.287552,0.1139491
22,0.074192755,0.11030435,"('untrustworthy', 'trustworthy')",0.0741928,0.1103043,0.0361115
23,6.976685,7.0377936,"('insincere', 'sincere')",6.976685,7.0377936,0.0611086
24,2.1841402,2.2678895,"('dishonest', 'honest')",2.1841402,2.2678895,0.0837493
25,0.38204414,0.33531344,"('egoistic', 'altruistic')",0.3820441,0.3353134,-0.0467307
26,0.26999402,0.1598523,"('hardhearted', 'benevolent')",0.269994,0.1598523,-0.1101417
27,1.2840185,1.2582325,"('hardhearted', 'softhearted')",1.2840185,1.2582325,-0.025786
28,1.3163027,1.3106674,"('disloyal', 'loyal')",1.3163027,1.3106674,-0.0056353
29,-0.33825648,-0.42603722,"('unfair', 'fair')",-0.3382565,-0.4260372,-0.0877807
30,1.3136424,1.236268,"('intolerant', 'tolerant')",1.3136424,1.236268,-0.0773744
31,-1.4303569,-1.2933643,"('evil', 'good')",-1.4303569,-1.2933643,0.1369926
32,1.322953,1.2686324,"('unkind', 'kind')",1.322953,1.2686324,-0.0543206
33,-0.55528796,-0.516685,"('wrong', 'right')",-0.555288,-0.516685,0.038603
34,4.5679874,4.796041,"('mean', 'honorable')",4.5679874,4.796041,0.2280536
35,-1.012976,-1.1209742,"('corrupt', 'incorrupt')",-1.0129761,-1.1209742,-0.1079981
36,-0.9447365,-1.0089067,"('hostile', 'amicable')",-0.9447365,-1.0089067,-0.0641702
