,public_male,public_female,tuple,storage_male,storage_female,average_male,average_female,female-male
0,0.46594876,0.25813833,"('unsociable', 'sociable')",0.75060886,0.5802331,0.6082788,0.4191857,-0.1890931
1,-0.8284741,-0.7646582,"('unfriendly', 'friendly')",0.4183619,0.32566506,-0.2050561,-0.2194966,-0.0144405
2,0.98403096,1.17528,"('unlikable', 'likable')",0.6872486,0.76121914,0.8356398,0.9682496,0.1326098
3,0.12777053,0.19395286,"('repellent', 'pleasant')",0.6420264,0.80755824,0.3848985,0.5007555,0.115857
4,0.09671487,0.17257969,"('disliked', 'liked')",-6.347722,-6.5268283,-3.1255035,-3.1771243,-0.0516208
5,-1.6625601,-1.3148805,"('distant', 'outgoing')",-1.3857338,-1.3217735,-1.524147,-1.318327,0.20582
6,-1.6063155,-1.2282834,"('distant', 'open')",-1.0907474,-1.0026449,-1.3485315,-1.1154642,0.2330673
7,0.5994672,0.5059699,"('insensitive', 'sensitive')",1.7716094,1.8319631,1.1855383,1.1689665,-0.0165718
8,-1.1731727,-1.0592003,"('unaffectionate', 'affectionate')",-0.4053462,-0.46760875,-0.7892594,-0.7634045,0.0258549
9,-0.61806417,-0.52143854,"('unaffectionate', 'caring')",0.57198465,0.60765684,-0.0230398,0.0431091,0.0661489
10,-0.86495966,-0.9311275,"('unsympathetic', 'sympathetic')",0.7648765,0.8034416,-0.0500416,-0.063843,-0.0138014
11,1.7089736,1.5283768,"('unhelpful', 'helpful')",2.812226,2.7160697,2.2605999,2.1222234,-0.1383765
12,0.61454546,0.7038394,"('unsupportive', 'supportive')",-1.0350568,-0.9993289,-0.2102557,-0.1477447,0.062511
13,1.1301869,1.0782495,"('impolite', 'polite')",0.57311356,0.568466,0.8516502,0.8233577,-0.0282925
14,2.3418605,2.0711832,"('antisocial', 'social')",1.2990894,1.1777685,1.820475,1.6244758,-0.1959992
15,0.82239103,0.7239957,"('boring', 'funny')",0.5751736,0.39416277,0.6987823,0.5590792,-0.1397031
16,-0.23381284,-0.312937,"('unpopular', 'popular')",-0.16730428,-0.1421858,-0.2005586,-0.2275614,-0.0270028
17,-0.3834097,-0.25255138,"('nasty', 'nice')",-0.52962035,-0.47556245,-0.456515,-0.3640569,0.0924581
18,-0.15838288,0.022255585,"('disagreeable', 'welcoming')",-0.92674184,-0.9532926,-0.5425624,-0.4655185,0.0770439
19,-1.3745967,-1.136198,"('inhospitable', 'hospitable')",-1.1687688,-1.1148803,-1.2716827,-1.1255392,0.1461435
20,0.13845366,0.105897866,"('rough', 'thoughtful')",0.36453122,0.43605587,0.2514924,0.2709769,0.0194845
21,1.3567586,1.2550347,"('immoral', 'moral')",1.017443,1.0337578,1.1871008,1.1443963,-0.0427045
22,0.67120546,0.6576543,"('untrustworthy', 'trustworthy')",0.40564072,0.41277108,0.5384231,0.5352127,-0.0032104
23,1.5538776,1.4322674,"('insincere', 'sincere')",6.2302947,6.293502,3.892086,3.8628845,-0.0292015
24,0.6019921,0.693199,"('dishonest', 'honest')",1.2366011,1.2520145,0.9192966,0.9726068,0.0533102
25,-0.15791893,-0.15321791,"('egoistic', 'altruistic')",0.57138956,0.4499719,0.2067353,0.148377,-0.0583583
26,1.7896637,1.6155797,"('hardhearted', 'benevolent')",1.2013044,0.9689054,1.4954841,1.2922425,-0.2032416
