,nicor_male,nicor_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.291813,0.15079811,"('unsociable', 'sociable')",0.00040329993,-0.16157176,0.1461082,-0.0053868,-0.151495
1,-1.0425974,-1.054687,"('unfriendly', 'friendly')",1.6327736,1.501557,0.2950881,0.223435,-0.0716531
2,0.80167437,0.84915143,"('unlikable', 'likable')",0.58917654,0.6728521,0.6954255,0.7610018,0.0655763
3,0.008055773,0.07769,"('repellent', 'pleasant')",0.19292592,0.21321252,0.1004908,0.1454513,0.0449605
4,-0.8230124,-0.82198554,"('disliked', 'liked')",-5.714649,-5.806618,-3.2688308,-3.314302,-0.0454712
5,-1.634821,-1.5970137,"('distant', 'outgoing')",-0.40426323,-0.43919608,-1.0195421,-1.0181049,0.0014372
6,-1.8253018,-1.7478424,"('distant', 'open')",-0.0027958564,-0.06143368,-0.9140488,-0.9046381,0.0094107
7,0.51496893,0.5091811,"('insensitive', 'sensitive')",0.4609986,0.4590219,0.4879838,0.4841015,-0.0038823
8,-0.5005507,-0.5007879,"('unaffectionate', 'affectionate')",0.88015085,0.7924921,0.1898001,0.1458521,-0.043948
9,-0.6061885,-0.59827507,"('unaffectionate', 'caring')",0.9240284,0.8594607,0.15892,0.1305928,-0.0283272
10,0.4492597,0.418679,"('unsympathetic', 'sympathetic')",-0.22203831,-0.29577217,0.1136107,0.0614534,-0.0521573
11,0.60057926,0.5852525,"('unhelpful', 'helpful')",1.374833,1.3880286,0.9877061,0.9866406,-0.0010655
12,0.29591966,0.36799216,"('unsupportive', 'supportive')",-1.6216078,-1.630516,-0.6628441,-0.6312619,0.0315822
13,0.32369485,0.2321339,"('impolite', 'polite')",-0.6210673,-0.63272256,-0.1486862,-0.2002943,-0.0516081
14,1.2411145,1.1422372,"('antisocial', 'social')",-0.043885402,-0.10450341,0.5986146,0.5188669,-0.0797477
15,-0.25973403,-0.32873905,"('boring', 'funny')",0.66593605,0.62235373,0.203101,0.1468073,-0.0562937
16,-0.31648332,-0.25018325,"('unpopular', 'popular')",0.54543585,0.5734734,0.1144763,0.1616451,0.0471688
17,-0.022825494,0.016499065,"('nasty', 'nice')",-0.38717392,-0.3492927,-0.2049997,-0.1663968,0.0386029
18,-0.47677773,-0.45084983,"('disagreeable', 'welcoming')",-0.34417838,-0.40421796,-0.4104781,-0.4275339,-0.0170558
19,-1.0096027,-0.95380676,"('inhospitable', 'hospitable')",-0.21606663,-0.14650856,-0.6128346,-0.5501577,0.0626769
20,0.25768912,0.25587505,"('rough', 'thoughtful')",1.4124768,1.3367265,0.8350829,0.7963008,-0.0387821
21,0.9913711,0.969076,"('immoral', 'moral')",-0.25851667,-0.26130018,0.3664272,0.3538879,-0.0125393
22,0.52009904,0.47118545,"('untrustworthy', 'trustworthy')",-0.7821672,-0.8601217,-0.1310341,-0.1944681,-0.063434
23,0.35598934,0.2920475,"('insincere', 'sincere')",4.901695,4.8023953,2.6288421,2.5472214,-0.0816207
24,0.17844443,0.110838935,"('dishonest', 'honest')",0.45290327,0.38229728,0.3156739,0.2465681,-0.0691058
25,-0.5636853,-0.53946424,"('egoistic', 'altruistic')",1.4536909,1.4463797,0.4450028,0.4534577,0.0084549
26,0.14744581,0.109795615,"('hardhearted', 'benevolent')",1.9795045,1.9531314,1.0634751,1.0314635,-0.0320116
27,-0.38246763,-0.409318,"('hardhearted', 'softhearted')",1.3606186,1.2551467,0.4890755,0.4229144,-0.0661611
28,0.09840369,0.021026343,"('disloyal', 'loyal')",0.9531013,0.81524855,0.5257525,0.4181374,-0.1076151
29,-0.37008208,-0.4096489,"('unfair', 'fair')",-0.53622425,-0.67178464,-0.4531532,-0.5407168,-0.0875636
30,1.2122175,1.1146766,"('intolerant', 'tolerant')",1.6353922,1.5679576,1.4238048,1.3413172,-0.0824876
31,-1.6379766,-1.4748849,"('evil', 'good')",-0.6712504,-0.7153756,-1.1546135,-1.0951302,0.0594833
32,0.05676188,-0.0267735,"('unkind', 'kind')",0.6325556,0.5064262,0.3446587,0.2398264,-0.1048323
33,0.60209566,0.5288484,"('wrong', 'right')",-0.54044855,-0.56106013,0.0308236,-0.0161059,-0.0469295
34,-0.3294045,-0.21203959,"('mean', 'honorable')",5.371528,5.4618964,2.5210619,2.6249285,0.1038666
35,-0.6141346,-0.66144586,"('corrupt', 'incorrupt')",-0.06871441,-0.1789608,-0.3414245,-0.4202033,-0.0787788
36,-1.7644476,-1.7335427,"('hostile', 'amicable')",0.25725102,0.07692085,-0.7535983,-0.8283109,-0.0747126
37,0.74489224,0.71019405,"('fake', 'genuine')",0.3617699,0.35637137,0.5533311,0.5332827,-0.0200484
38,-0.3299625,-0.3086611,"('untruthful', 'truthful')",-0.40811095,-0.4299609,-0.3690367,-0.369311,-0.0002743
39,1.0191958,1.0003346,"('exploitative', 'cooperative')",0.26648048,0.27624485,0.6428381,0.6382897,-0.0045484
40,-0.1093442,-0.119999394,"('stingy', 'generous')",-1.1946597,-1.322044,-0.652002,-0.7210217,-0.0690197
41,0.45751372,0.5264342,"('unforgiving', 'forgiving')",0.11088009,0.0027115364,0.2841969,0.2645729,-0.019624
42,0.64427537,0.68489015,"('unreliable', 'reliable')",-2.8696039,-2.8161619,-1.1126642,-1.0656359,0.0470283
43,0.8417794,0.8683243,"('irresponsible', 'responsible')",0.67066854,0.6405831,0.756224,0.7544537,-0.0017703
44,-0.2991793,-0.30523646,"('prejudiced', 'unprejudiced')",-1.4177593,-1.3769704,-0.8584693,-0.8411034,0.0173659
45,0.33569598,0.3627396,"('incompetent', 'competent')",0.13154113,0.07858838,0.2336186,0.220664,-0.0129546
46,0.3461545,0.3451149,"('uncompetitive', 'competitive')",-0.3191803,-0.35273463,0.0134871,-0.0038099,-0.017297
47,0.53142494,0.58826065,"('stupid', 'smart')",4.7715583,4.8684177,2.6514916,2.7283392,0.0768476
48,0.05274161,0.07360932,"('unintelligent', 'intelligent')",0.66889346,0.68248457,0.3608175,0.3780469,0.0172294
49,-0.39869073,-0.2916881,"('unable', 'able')",-0.20376796,-0.14682412,-0.3012294,-0.2192561,0.0819733
50,0.14591113,0.15054217,"('clumsy', 'skillful')",0.06004882,0.02608689,0.10298,0.0883145,-0.0146655
