,american_male,american_female,tuple,international_male,international_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
14,-0.47755483,-0.50870407,"('antisocial', 'social')",0.38781124,0.35046995,1.7193569,1.8020171,-0.83567756,-0.8816321,0.1984839,0.1905377,-0.0079462
15,0.17771599,0.07096664,"('boring', 'funny')",0.5253433,0.49663576,-0.90899146,-1.0047185,0.40667468,0.37538552,0.0501856,-0.0154327,-0.0656183
16,-1.2416676,-1.2607896,"('unpopular', 'popular')",0.25547844,0.07741923,-0.34236068,-0.30660143,0.6700134,0.63862866,-0.1646341,-0.2128358,-0.0482017
17,-0.21440692,-0.10820811,"('nasty', 'nice')",-0.81380755,-0.70331395,-1.0738277,-1.0066395,-0.47771436,-0.42436063,-0.6449391,-0.5606306,0.0843085
18,0.8206602,0.96197426,"('disagreeable', 'welcoming')",0.9759469,1.0812527,-0.35759884,-0.23807278,-0.29051524,-0.29223812,0.2871233,0.378229,0.0911057
19,0.3041584,0.47676024,"('inhospitable', 'hospitable')",-0.56594485,-0.4399392,-1.6300526,-1.6184971,-0.12336889,0.030077988,-0.503802,-0.3878995,0.1159025
20,0.1971527,0.28632718,"('rough', 'thoughtful')",0.6664267,0.7230464,1.2929001,1.4373281,1.2335236,1.2065907,0.8475007,0.9133231,0.0658224
21,-0.0720402,-0.07037082,"('immoral', 'moral')",-0.30836093,-0.3244905,0.28781942,0.3648889,-1.0440801,-1.0298607,-0.2841655,-0.2649583,0.0192072
22,-0.7031024,-0.7134776,"('untrustworthy', 'trustworthy')",-0.59424627,-0.5641914,0.39021522,0.38304624,-1.0649647,-1.0763772,-0.4930245,-0.49275,0.0002745
23,-0.42608276,-0.34681794,"('insincere', 'sincere')",-0.69373393,-0.7296176,0.13225321,0.15151483,5.1357493,5.0290575,1.0370464,1.0260342,-0.0110122
24,0.5420838,0.49511477,"('dishonest', 'honest')",-0.55869496,-0.5863307,-0.6634181,-0.6444727,0.4670873,0.43563485,-0.0532355,-0.0750135,-0.021778
25,-0.22179697,-0.3011962,"('egoistic', 'altruistic')",0.71791065,0.64184606,0.073295444,-0.02027826,1.6137819,1.5099789,0.5457978,0.4575876,-0.0882102
26,0.7352017,0.6462674,"('hardhearted', 'benevolent')",1.8434032,1.8003974,1.2636778,1.304353,1.8363209,1.7587454,1.4196509,1.3774408,-0.0422101
27,0.4212704,0.41009885,"('hardhearted', 'softhearted')",-0.5060802,-0.46455812,-0.44399706,-0.3559237,1.3919052,1.3038327,0.2157746,0.2233624,0.0075878
28,0.2918507,0.115557656,"('disloyal', 'loyal')",-0.37323076,-0.5932013,-0.3245411,-0.41332948,0.80301917,0.67094874,0.0992745,-0.0550061,-0.1542806
29,-1.216481,-1.3021628,"('unfair', 'fair')",-0.9493135,-1.0000964,-0.55455565,-0.61650693,-0.5127107,-0.6430201,-0.8082652,-0.8904465,-0.0821813
30,-0.15709457,-0.082693145,"('intolerant', 'tolerant')",-0.1463793,-0.18286255,0.36303192,0.2686386,0.91350967,0.8671773,0.2432669,0.2175651,-0.0257018
31,-0.65285766,-0.5478039,"('evil', 'good')",0.63665414,0.60544986,-0.4729826,-0.51653624,-0.46332562,-0.5067016,-0.2381279,-0.241398,-0.0032701
32,-0.45115218,-0.48602027,"('unkind', 'kind')",-1.1218444,-1.1980263,0.117535375,0.11619748,0.62627673,0.48485404,-0.2072961,-0.2707487,-0.0634526
33,0.42874286,0.26416776,"('wrong', 'right')",1.3433605,1.2883805,0.12248372,0.07809763,-0.024503514,-0.124501765,0.4675209,0.376536,-0.0909849
34,-0.51287365,-0.28474566,"('mean', 'honorable')",-0.2958261,-0.024478594,0.024634123,0.18138644,5.5223837,5.6957436,1.1845795,1.3919765,0.207397
35,0.30305684,0.15876663,"('corrupt', 'incorrupt')",0.5193353,0.40881455,-1.5345668,-1.6707683,0.1858507,0.019903254,-0.131581,-0.2708209,-0.1392399
36,-0.8603904,-0.8546644,"('hostile', 'amicable')",0.78027713,0.6569965,-1.1304952,-1.3133519,0.74608505,0.6001114,-0.1161309,-0.2277271,-0.1115962
37,-0.26431164,-0.16819368,"('fake', 'genuine')",-0.44681892,-0.33326387,-0.4484737,-0.41799763,0.29380703,0.33185694,-0.2164493,-0.1468996,0.0695497
38,0.06033133,0.13574012,"('untruthful', 'truthful')",-0.18806106,-0.12789313,-1.0779291,-1.0042721,-0.26705083,-0.19436498,-0.3681774,-0.2976975,0.0704799
39,1.2925332,1.2957611,"('exploitative', 'cooperative')",0.84069675,0.84487647,1.9230081,1.9292488,0.19224031,0.1921839,1.0621196,1.0655175,0.0033979
40,0.9042501,0.8593215,"('stingy', 'generous')",0.29838106,0.25001648,0.5921316,0.6392495,-1.3178256,-1.4420292,0.1192343,0.0766395,-0.0425948
41,-0.5209677,-0.43870828,"('unforgiving', 'forgiving')",-0.344782,-0.33851784,0.60271853,0.63054323,0.20980185,0.14615496,-0.0133073,-0.000132,0.0131753
42,0.49185866,0.64808047,"('unreliable', 'reliable')",0.30868256,0.61347365,0.7872422,1.0275805,-2.5622413,-2.499136,-0.2436145,-0.0525004,0.1911141
43,0.24144773,0.40643662,"('irresponsible', 'responsible')",-0.50093764,-0.3032257,0.5294051,0.7468299,0.16700459,0.2503777,0.10923,0.2751046,0.1658746
44,-0.12022663,0.013537958,"('prejudiced', 'unprejudiced')",0.6068196,0.84518015,-0.2837206,-0.22840574,-1.0768144,-1.0107858,-0.2184855,-0.0951184,0.1233671
45,-1.3578731,-1.1758987,"('incompetent', 'competent')",-0.8246895,-0.81210446,-0.08422245,-0.019623302,-0.45779476,-0.4970292,-0.681145,-0.626164,0.054981
46,-0.7691798,-0.70752007,"('uncompetitive', 'competitive')",-0.88573647,-0.78474355,1.1188282,1.263503,-1.075131,-1.056399,-0.4028048,-0.3212899,0.0815149
47,-1.0845367,-0.96882904,"('stupid', 'smart')",-0.15878507,0.03240351,0.7630095,0.8824664,5.3737535,5.459011,1.2233603,1.351263,0.1279027
48,0.2232085,0.19250481,"('unintelligent', 'intelligent')",-0.7238934,-0.81318736,-0.6480894,-0.58934015,-0.08566112,-0.036578998,-0.3086089,-0.3116504,-0.0030415
49,-1.4202973,-1.2624127,"('unable', 'able')",-1.1601413,-0.98197734,-1.229536,-1.0348594,-0.5200807,-0.34390157,-1.0825138,-0.9057878,0.176726
50,0.21696086,0.24007723,"('clumsy', 'skillful')",0.18490398,0.17572351,-0.3711758,-0.36697245,0.23934273,0.22751255,0.0675079,0.0690852,0.0015773
51,0.605381,0.4280498,"('uneducated', 'educated')",-0.038949955,-0.18840767,0.10343934,0.017549012,-0.10846233,-0.21077067,0.140352,0.0116051,-0.1287469
52,0.35739374,0.09537314,"('irrational', 'rational')",0.5234364,0.23996209,-0.46778575,-0.6748663,0.7887028,0.6165232,0.3004368,0.069248,-0.2311888
53,-0.84821516,-0.84714174,"('uncreative', 'creative')",-0.4966317,-0.59681946,-0.09305985,-0.0915816,1.0175877,0.9664411,-0.1050798,-0.1422754,-0.0371956
54,-0.07353955,-0.09610823,"('incapable', 'capable')",0.30430037,0.3705136,-0.084100306,-0.005477499,1.0245614,1.0822363,0.2928055,0.337791,0.0449855
55,-0.7556093,-0.6265894,"('incompetent', 'clever')",-1.1095853,-1.1479259,0.7277173,0.80015814,-0.47930723,-0.47147077,-0.4041961,-0.361457,0.0427391
56,0.045643296,0.13920845,"('impractical', 'practical')",0.47389722,0.6226974,0.7106846,0.7636912,-0.23905556,-0.24406783,0.2477924,0.3203823,0.0725899
57,-0.5702865,-0.57973886,"('unimaginative', 'imaginative')",-0.82158864,-0.8423713,-0.6392998,-0.5998224,-2.4136128,-2.4437149,-1.111197,-1.1164119,-0.0052149
58,0.47304034,0.5314213,"('undiscriminating', 'discriminating')",0.46497408,0.5176283,0.9199263,1.024292,0.1721796,0.17160384,0.5075301,0.5612364,0.0537063
59,-0.0073085465,-0.16472554,"('foolish', 'wise')",0.87586284,0.82697767,-0.8467467,-0.9188016,0.8067934,0.76620054,0.2071503,0.1274128,-0.0797375
60,-0.43253067,-0.24462353,"('inefficient', 'efficient')",-0.53858805,-0.3578656,0.86389965,1.0355917,-0.8940187,-0.70424616,-0.2503094,-0.0677859,0.1825235
61,-0.12318383,-0.29014793,"('illogical', 'logical')",-0.47251356,-0.67621255,0.021746926,-0.13157108,0.22692579,0.05778195,-0.0867562,-0.2600374,-0.1732812
62,-0.8597849,-0.68336487,"('incompetent', 'brilliant')",-0.23844735,-0.051461548,0.5563926,0.75995934,-0.20886973,-0.032115333,-0.1876774,-0.0017456,0.1859318
63,-0.11158198,-0.02331014,"('unperceptive', 'insightful')",-0.09485587,-0.032013085,1.1189625,1.228427,0.41873795,0.51984555,0.3328156,0.4232373,0.0904217
64,0.45982206,0.36038813,"('shy', 'confident')",-0.17514405,-0.15089445,1.0138707,0.93328243,-6.329477,-6.303535,-1.257732,-1.2901897,-0.0324577
65,-0.061562054,-0.2397856,"('insecure', 'secure')",-0.6030994,-0.67503357,1.0793734,0.9615811,-0.4628767,-0.48307773,-0.0120412,-0.109079,-0.0970378
66,0.98173165,0.9747006,"('inactive', 'active')",1.155628,1.1466675,0.7352153,0.7232088,1.2747835,1.2601857,1.0368396,1.0261906,-0.010649
67,0.68760353,0.6483599,"('doubtful', 'determined')",0.29138014,0.42019403,0.7414185,0.7554257,-0.4580333,-0.3947605,0.3155922,0.3573048,0.0417126
68,0.18173562,0.08545208,"('dependent', 'independent')",-0.60386646,-0.7213486,-0.49696139,-0.6039982,-0.88438493,-0.8810963,-0.4508693,-0.5302477,-0.0793784
69,0.65054256,0.60643154,"('lazy', 'industrious')",2.4439862,2.4872398,0.5416415,0.51890033,-0.27009475,-0.1844997,0.8415189,0.857018,0.0154991
70,0.36434665,0.5153155,"('lethargic', 'energetic')",-0.2965852,-0.1677925,0.22291926,0.4050597,0.42936715,0.51540124,0.180012,0.316996,0.136984
71,0.6124831,0.6551206,"('diffident', 'self-confident')",0.5741291,0.5889886,0.36599603,0.421808,0.62388104,0.58016676,0.5441223,0.561521,0.0173987
72,0.39020258,0.3634868,"('unambitious', 'ambitious')",-0.31825534,-0.1405183,0.43962744,0.5155412,-0.9310242,-0.866909,-0.1048624,-0.0320998,0.0727626
73,1.7034571,1.717065,"('helpless', 'self-reliant')",1.1487029,1.2171552,0.20603709,0.19184384,-2.747914,-2.701409,0.0775707,0.1061637,0.028593
74,0.2138388,0.34140378,"('undedicated', 'dedicated')",0.6482402,0.6909689,1.1440641,1.236013,0.24983631,0.25856563,0.5639948,0.6317379,0.0677431
75,0.22927745,0.33442885,"('meek', 'impulsive')",0.6421027,0.7755546,-0.9793092,-0.8852754,-0.33388427,-0.19383527,-0.1104533,0.0077182,0.1181715
76,0.2805588,0.48316115,"('anxious', 'daring')",0.105485536,0.32487926,0.7308772,0.95640624,-0.015989043,0.08125575,0.2752331,0.4614256,0.1861925
77,-1.0813562,-1.0999757,"('unmotivated', 'motivated')",-0.6523236,-0.6752165,0.17804083,0.22478813,-1.4384235,-1.3043181,-0.7485156,-0.7136805,0.0348351
78,-1.1633377,-1.0161927,"('nonresilient', 'resilient')",-0.25036263,-0.23628509,0.7021388,0.8771726,-0.02519441,0.09646523,-0.184189,-0.06971,0.114479
79,0.3245902,0.32053962,"('wavering', 'unwavering')",-0.019066595,0.009056613,-1.456584,-1.4709511,0.073877275,0.09744556,-0.2692958,-0.2609773,0.0083185
80,0.06991625,0.020920929,"('dominated', 'dominating')",-0.32367474,-0.30111703,0.64648885,0.6697823,-1.4056182,-1.4112588,-0.253222,-0.2554182,-0.0021962
81,-0.25458586,-0.42842203,"('submissive', 'aggressive')",-0.46866545,-0.48744753,1.1903934,1.2475778,-1.134502,-1.1190766,-0.16684,-0.1968421,-0.0300021
82,-0.7968485,-0.69628626,"('poor', 'rich')",-0.82924795,-0.787467,-0.2252577,-0.12738943,5.623348,5.6302485,0.9429985,1.0047765,0.061778
83,-0.11940877,-0.12749547,"('powerless', 'powerful')",0.37784407,0.45301569,0.034254346,0.12704882,-0.8791118,-0.88981915,-0.1466056,-0.1093125,0.0372931
84,0.17896695,-0.015095109,"('inferior', 'superior')",-0.038328625,-0.064139165,-0.061209995,-0.111611694,0.5219271,0.45378348,0.1503389,0.0657344,-0.0846045
85,0.3228728,0.3546901,"('insignificant', 'prestigious')",0.7959955,0.8021705,-0.4095486,-0.42194152,0.8745626,0.88065,0.3959706,0.4038923,0.0079217
86,-0.63374925,-0.7539392,"('uninfluential', 'influential')",-0.6688785,-0.89369005,-0.0024636462,-0.073056996,-0.35258758,-0.5175381,-0.4144198,-0.5595561,-0.1451363
87,-0.4397893,-0.57156223,"('unsuccessful', 'successful')",0.5720184,0.4918351,1.1663965,1.1924884,0.767408,0.78714514,0.5165084,0.4749766,-0.0415318
88,0.1421682,0.090230845,"('low', 'eminent')",-0.10980571,-0.16204943,-1.210958,-1.2916126,-0.02810606,-0.04496085,-0.3016754,-0.352098,-0.0504226
