,avalonbay_male,avalonbay_female,tuple,communities_male,communities_female,inc_male,inc_female,average_male,average_female,female-male
0,0.49750555,0.5139779,"('unsociable', 'sociable')",1.4347104,1.3833082,-0.40208817,-0.5238839,0.5100426,0.4578007,-0.0522419
1,-0.0973963,-0.0853506,"('unfriendly', 'friendly')",0.38255125,0.4026209,1.5761186,1.4563065,0.6204245,0.5911922,-0.0292323
2,0.15867846,0.16639817,"('unlikable', 'likable')",0.17216773,0.23853084,0.5995756,0.6977432,0.3101406,0.3675574,0.0574168
3,0.2831948,0.44442248,"('repellent', 'pleasant')",0.6164211,0.7044812,0.2972422,0.3463149,0.3989527,0.4984062,0.0994535
4,-1.008935,-1.034813,"('disliked', 'liked')",-0.68690735,-0.7166879,-6.2296095,-6.080069,-2.6418173,-2.6105234,0.0312939
5,-1.0258036,-1.0800849,"('distant', 'outgoing')",-0.29511115,-0.27777633,0.0059139803,0.05738822,-0.4383336,-0.433491,0.0048426
6,-1.2606488,-1.2753743,"('distant', 'open')",-1.2492453,-1.2577416,0.44571528,0.46605316,-0.6880596,-0.6890209,-0.0009613
7,1.4406618,1.5782347,"('insensitive', 'sensitive')",1.5812933,1.7730039,0.7195515,0.7111514,1.2471689,1.3541301,0.1069612
8,-0.6391991,-0.66026676,"('unaffectionate', 'affectionate')",-0.727444,-0.7128007,0.37466198,0.29232195,-0.3306604,-0.3602485,-0.0295881
9,0.34326887,0.34679565,"('unaffectionate', 'caring')",1.1654713,1.2120001,1.18993,1.1687615,0.8995567,0.9091857,0.009629
10,0.66946,0.8004444,"('unsympathetic', 'sympathetic')",0.92774385,0.980772,-0.23866515,-0.27203292,0.4528462,0.5030611,0.0502149
11,1.1299067,1.2043381,"('unhelpful', 'helpful')",2.2644746,2.3773518,2.4221017,2.481813,1.9388277,2.0211676,0.0823399
12,1.0078813,1.1290733,"('unsupportive', 'supportive')",2.3633125,2.590487,-1.3637196,-1.2635046,0.6691581,0.8186852,0.1495271
13,1.9575961,1.9260658,"('impolite', 'polite')",2.014574,1.9460717,0.021467716,-0.09828849,1.3312126,1.2579497,-0.0732629
14,0.98814416,1.0761062,"('antisocial', 'social')",2.0165303,2.0603466,-0.76014155,-0.74887645,0.7481776,0.7958587,0.0476811
15,0.08021615,0.031907327,"('boring', 'funny')",0.2739647,0.29632077,0.5802869,0.6234022,0.3114893,0.3172101,0.0057208
16,-1.0460132,-1.0537065,"('unpopular', 'popular')",-0.33801064,-0.2566482,0.25515628,0.26134697,-0.3762892,-0.3496693,0.0266199
17,-0.35996875,-0.28255528,"('nasty', 'nice')",0.6102452,0.6524025,-0.10233841,-0.07049335,0.0493127,0.0997846,0.0504719
18,0.478068,0.55566984,"('disagreeable', 'welcoming')",0.44653356,0.6166114,-0.22512054,-0.2350916,0.2331603,0.3123966,0.0792363
19,-1.6469593,-1.6321182,"('inhospitable', 'hospitable')",-1.3747718,-1.3458995,-0.119530246,-0.06319368,-1.0470871,-1.0137372,0.0333499
20,-0.4252169,-0.28617027,"('rough', 'thoughtful')",-0.08186126,-0.028865013,0.8180541,0.8175947,0.1036586,0.1675198,0.0638612
21,0.9904352,1.0494474,"('immoral', 'moral')",1.7860299,1.7671894,-0.3505479,-0.34661502,0.808639,0.8233406,0.0147016
22,0.7540607,0.8137429,"('untrustworthy', 'trustworthy')",1.1821642,1.208936,-0.5178568,-0.5585561,0.4727894,0.4880409,0.0152515
23,1.0961229,1.1697724,"('insincere', 'sincere')",2.2194896,2.2820787,5.792513,5.6024394,3.0360419,3.0180969,-0.017945
24,0.8242797,0.8381453,"('dishonest', 'honest')",0.8241563,0.8042036,0.78119564,0.7000924,0.8098772,0.7808138,-0.0290634
25,-0.651316,-0.70002556,"('egoistic', 'altruistic')",0.27703068,0.25835752,1.5489526,1.4926034,0.3915557,0.3503118,-0.0412439
26,0.18003024,0.14124957,"('hardhearted', 'benevolent')",0.6477663,0.6794951,1.4730133,1.4083297,0.7669366,0.7430248,-0.0239118
27,-0.02883537,0.003977717,"('hardhearted', 'softhearted')",1.1525465,1.1942922,1.3272021,1.2650927,0.8169711,0.8211209,0.0041498
28,0.37749648,0.32407674,"('disloyal', 'loyal')",1.09758,1.0129575,0.83791894,0.67845196,0.7709985,0.6718287,-0.0991698
29,-0.4508657,-0.5184412,"('unfair', 'fair')",-0.5378387,-0.5176867,-0.264406,-0.38959104,-0.4177035,-0.4752397,-0.0575362
30,1.5924209,1.695122,"('intolerant', 'tolerant')",2.3041923,2.3813388,1.1535715,1.1465666,1.6833949,1.7410091,0.0576142
31,-1.8879232,-1.8606529,"('evil', 'good')",-1.4974942,-1.390779,-1.1316345,-1.117234,-1.5056839,-1.4562219,0.049462
32,0.3814975,0.3648506,"('unkind', 'kind')",1.0356055,1.0469272,1.3029225,1.2024865,0.9066752,0.8714215,-0.0352537
33,0.45544603,0.34380177,"('wrong', 'right')",0.55649656,0.49811226,-0.3845699,-0.4579927,0.2091242,0.1279738,-0.0811504
34,-0.33891863,-0.20199868,"('mean', 'honorable')",0.8670476,1.0194727,5.8111567,5.815272,2.1130953,2.2109152,0.0978199
35,-1.9279803,-2.0811896,"('corrupt', 'incorrupt')",-1.9636296,-2.0896902,-0.28410074,-0.40937278,-1.3919036,-1.5267509,-0.1348473
36,-2.1327517,-2.177359,"('hostile', 'amicable')",-2.0289335,-2.0724392,0.043759055,-0.0861741,-1.372642,-1.4453241,-0.0726821
37,0.17375492,0.20760751,"('fake', 'genuine')",0.55340123,0.57818836,0.29357654,0.26550704,0.3402442,0.3504343,0.0101901
38,0.21787865,0.25612247,"('untruthful', 'truthful')",0.7609788,0.792448,0.302787,0.3265173,0.4272148,0.4583626,0.0311478
39,1.4157043,1.4511161,"('exploitative', 'cooperative')",2.3310666,2.3280835,0.59960645,0.59514093,1.4487925,1.4581135,0.009321
40,0.3597154,0.36179125,"('stingy', 'generous')",1.2363098,1.2952137,-1.2819111,-1.3280358,0.1047047,0.1096564,0.0049517
41,0.48782486,0.52680176,"('unforgiving', 'forgiving')",0.774246,0.89676297,0.24964787,0.17901663,0.5039062,0.5341938,0.0302876
42,0.33546695,0.40543538,"('unreliable', 'reliable')",0.66636413,0.77524805,-2.46933,-2.305584,-0.4891663,-0.3749669,0.1141994
43,1.2095474,1.3043613,"('irresponsible', 'responsible')",1.6500481,1.7438643,0.51422113,0.5245184,1.1246056,1.1909146,0.066309
