,cigna_male,cigna_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.7189077,-0.7415894,"('unsociable', 'sociable')",-0.09322512,-0.21223755,-0.4060664,-0.4769135,-0.0708471
1,-0.6331544,-0.71617854,"('unfriendly', 'friendly')",1.2103249,1.0542763,0.2885852,0.1690489,-0.1195363
2,1.2636068,1.3639405,"('unlikable', 'likable')",0.8488115,0.8539413,1.0562091,1.1089408,0.0527317
3,-0.3170298,-0.16214168,"('repellent', 'pleasant')",1.153871,1.2455673,0.4184206,0.5417128,0.1232922
4,0.20156568,0.12981428,"('disliked', 'liked')",-7.5793805,-7.7217436,-3.6889074,-3.7959647,-0.1070573
5,-0.3038191,-0.41868606,"('distant', 'outgoing')",-0.6086708,-0.644219,-0.4562449,-0.5314525,-0.0752076
6,-0.6792072,-0.7312701,"('distant', 'open')",-0.45487523,-0.4841241,-0.5670412,-0.6076971,-0.0406559
7,-0.8612037,-0.77005005,"('insensitive', 'sensitive')",0.42676404,0.48227027,-0.2172198,-0.1438899,0.0733299
8,-0.19744562,-0.30204567,"('unaffectionate', 'affectionate')",0.78208196,0.6930234,0.2923182,0.1954889,-0.0968293
9,-0.35428396,-0.42958185,"('unaffectionate', 'caring')",1.19686,1.1790963,0.421288,0.3747572,-0.0465308
10,-0.9698519,-1.0221965,"('unsympathetic', 'sympathetic')",-0.11585419,-0.16124259,-0.5428531,-0.5917196,-0.0488665
11,-0.84285915,-0.8549009,"('unhelpful', 'helpful')",1.2428213,1.3163402,0.1999811,0.2307197,0.0307386
12,0.0706401,0.19522755,"('unsupportive', 'supportive')",-2.1051908,-2.1577873,-1.0172753,-0.9812799,0.0359954
13,-1.3565271,-1.3336022,"('impolite', 'polite')",-0.75237083,-0.6942272,-1.054449,-1.0139147,0.0405343
14,0.4388745,0.530102,"('antisocial', 'social')",0.44154948,0.35716784,0.440212,0.4436349,0.0034229
15,0.9286629,0.72367257,"('boring', 'funny')",0.37914598,0.32366335,0.6539044,0.5236679,-0.1302365
16,-0.18986952,-0.14278382,"('unpopular', 'popular')",-0.030922808,0.0018687621,-0.1103962,-0.0704575,0.0399387
17,-0.11800118,-0.0093179885,"('nasty', 'nice')",-0.49393016,-0.48344263,-0.3059657,-0.2463803,0.0595854
18,-0.081766784,0.111127764,"('disagreeable', 'welcoming')",-0.63783604,-0.6693392,-0.3598014,-0.2791057,0.0806957
19,-0.6998986,-0.8143032,"('inhospitable', 'hospitable')",-0.772942,-0.7088135,-0.7364203,-0.7615584,-0.0251381
20,0.39969754,0.43868548,"('rough', 'thoughtful')",0.7196041,0.6600065,0.5596508,0.549346,-0.0103048
21,0.02976615,0.015830215,"('immoral', 'moral')",-0.17944846,-0.120248705,-0.0748412,-0.0522092,0.022632
22,0.18367992,0.22692847,"('untrustworthy', 'trustworthy')",-0.68937266,-0.80710113,-0.2528464,-0.2900863,-0.0372399
23,-0.6008632,-0.5577385,"('insincere', 'sincere')",5.90794,5.9816008,2.6535382,2.7119312,0.058393
24,-0.21383612,-0.26113093,"('dishonest', 'honest')",0.67713046,0.5994776,0.2316472,0.1691733,-0.0624739
25,0.8467554,0.81973726,"('egoistic', 'altruistic')",1.4092653,1.3977953,1.1280103,1.1087663,-0.019244
26,1.3338108,1.1683413,"('hardhearted', 'benevolent')",1.6100117,1.4641473,1.4719112,1.3162444,-0.1556668
27,-0.13532521,-0.16614012,"('hardhearted', 'softhearted')",1.4495933,1.4011619,0.6571341,0.6175109,-0.0396232
28,0.07343819,-0.13726465,"('disloyal', 'loyal')",1.0958755,0.91356903,0.5846568,0.3881522,-0.1965046
29,-0.07348642,-0.17534684,"('unfair', 'fair')",-0.08743028,-0.26115996,-0.0804584,-0.2182534,-0.137795
30,0.10089439,0.18181935,"('intolerant', 'tolerant')",1.0021864,0.9413434,0.5515404,0.5615814,0.010041
31,-0.34619763,-0.3029675,"('evil', 'good')",-0.8476237,-0.96065164,-0.5969107,-0.6318096,-0.0348989
32,0.100144215,-0.032975152,"('unkind', 'kind')",0.9269902,0.75965124,0.5135672,0.3633381,-0.1502291
33,0.5288306,0.44317085,"('wrong', 'right')",-0.4202393,-0.54012084,0.0542956,-0.048475,-0.1027706
34,0.039440118,0.21077311,"('mean', 'honorable')",5.1186547,5.4272056,2.5790474,2.8189893,0.2399419
35,0.25387028,-0.039358296,"('corrupt', 'incorrupt')",-0.42152837,-0.5467062,-0.083829,-0.2930323,-0.2092033
36,0.3896559,0.12401228,"('hostile', 'amicable')",-0.16595277,-0.33160213,0.1118516,-0.1037949,-0.2156465
37,0.52832186,0.4455153,"('fake', 'genuine')",0.33570784,0.30818704,0.4320149,0.3768512,-0.0551637
38,-0.66619784,-0.6710309,"('untruthful', 'truthful')",-0.45144546,-0.43328393,-0.5588217,-0.5521574,0.0066643
39,0.057349287,0.2202525,"('exploitative', 'cooperative')",0.22873765,0.25947204,0.1430435,0.2398623,0.0968188
40,0.6638844,0.70613915,"('stingy', 'generous')",-1.9173433,-2.0784051,-0.6267294,-0.686133,-0.0594036
41,0.039526343,0.10726466,"('unforgiving', 'forgiving')",0.13686675,-0.021124832,0.0881965,0.0430699,-0.0451266
42,0.6613728,0.7886752,"('unreliable', 'reliable')",-3.3212082,-3.3563268,-1.3299177,-1.2838259,0.0460918
43,-0.5179258,-0.3670231,"('irresponsible', 'responsible')",0.45955282,0.45255584,-0.0291865,0.0427664,0.0719529
44,0.15363203,0.16864428,"('prejudiced', 'unprejudiced')",-1.4083223,-1.4217126,-0.6273451,-0.6265342,0.0008109
45,-0.5305091,-0.5331358,"('incompetent', 'competent')",-0.043524213,-0.1170468,-0.2870167,-0.3250913,-0.0380746
46,-0.6023098,-0.5099127,"('uncompetitive', 'competitive')",-0.98936075,-0.9899083,-0.7958353,-0.7499105,0.0459248
47,-0.11230873,0.02004144,"('stupid', 'smart')",5.2833776,5.452115,2.5855346,2.7360783,0.1505437
48,-0.37842336,-0.2947711,"('unintelligent', 'intelligent')",0.5736094,0.6066666,0.097593,0.1559478,0.0583548
49,-0.3044233,-0.15753862,"('unable', 'able')",-0.53953844,-0.4497293,-0.4219809,-0.303634,0.1183469
50,0.36855853,0.32696986,"('clumsy', 'skillful')",-0.28530258,-0.33947855,0.041628,-0.0062543,-0.0478823
51,-0.8159502,-0.95411575,"('uneducated', 'educated')",0.17654575,0.19002222,-0.3197022,-0.3820468,-0.0623446
52,0.51893234,0.34869534,"('irrational', 'rational')",-0.06471428,-0.1411364,0.227109,0.1037795,-0.1233295
