,chipotle_male,chipotle_female,tuple,mexican_male,mexican_female,grill_male,grill_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.197539,-1.2937477,"('unsociable', 'sociable')",0.3868983,0.265874,1.5624998,1.4381168,-0.43550187,-0.64671254,0.0790893,-0.0591173,-0.1382066
1,-0.4385264,-0.48080164,"('unfriendly', 'friendly')",-0.11701161,-0.117352106,1.1993209,0.9975194,2.0138273,1.7921898,0.6644025,0.5478889,-0.1165136
2,-0.16332431,-0.036727376,"('unlikable', 'likable')",0.04783293,0.13504063,1.0659686,1.0848087,0.6850394,0.7534702,0.4088792,0.484148,0.0752688
3,-1.4909818,-1.3953656,"('repellent', 'pleasant')",-0.6483148,-0.6952849,-1.4729209,-1.4362116,0.06803395,0.16601516,-0.8860459,-0.8402117,0.0458342
4,0.20200859,0.25064018,"('disliked', 'liked')",0.27356684,0.2618782,0.3092491,0.26920336,-6.1553392,-6.3244247,-1.3426287,-1.3856758,-0.0430471
5,1.4382048,1.4484957,"('distant', 'outgoing')",-0.6345677,-0.5045834,0.06644419,0.15864748,0.061941933,0.083707094,0.2330058,0.2965667,0.0635609
6,1.4020779,1.4393787,"('distant', 'open')",-0.6993401,-0.585657,0.6236048,0.6491814,0.7136093,0.7021009,0.509988,0.5512511,0.0412631
7,-1.572772,-1.5777895,"('insensitive', 'sensitive')",-0.85499245,-0.82061124,-0.18007591,-0.1908098,0.41487876,0.4615015,-0.5482404,-0.5319272,0.0163132
8,-0.55772394,-0.55876595,"('unaffectionate', 'affectionate')",-0.48550433,-0.445931,-0.14419521,-0.23135719,0.7872129,0.7921762,-0.1000526,-0.1109695,-0.0109169
9,-0.7755313,-0.78675234,"('unaffectionate', 'caring')",-0.44977993,-0.38972282,0.23769702,0.1714147,1.0486809,1.114797,0.0152667,0.0274341,0.0121674
10,-1.9930974,-2.0400152,"('unsympathetic', 'sympathetic')",-1.3359711,-1.4243234,-0.87532663,-1.0829191,-0.9262688,-0.9294876,-1.282666,-1.3691864,-0.0865204
11,-1.8356774,-1.8374764,"('unhelpful', 'helpful')",-0.56581736,-0.54325724,-0.21309173,-0.19227599,1.3662698,1.5482123,-0.3120791,-0.2561993,0.0558798
12,-0.56134236,-0.5881273,"('unsupportive', 'supportive')",0.56093085,0.57181627,0.46046913,0.449513,-1.6882333,-1.6883397,-0.3070439,-0.3137845,-0.0067406
13,-1.4192246,-1.5444335,"('impolite', 'polite')",0.49813005,0.44053674,1.1815515,1.1454595,-0.7833699,-0.82885426,-0.1307282,-0.1968229,-0.0660947
14,-1.4251043,-1.4618442,"('antisocial', 'social')",-0.49361405,-0.54021895,0.44815037,0.45542413,-1.0410392,-1.0160369,-0.6279018,-0.640669,-0.0127672
15,0.38436532,0.40721548,"('boring', 'funny')",0.572211,0.6189853,1.1662748,1.1952566,0.29882783,0.3412095,0.6054198,0.6406667,0.0352469
16,0.34808147,0.33461842,"('unpopular', 'popular')",-0.10135807,-0.15176256,-0.4064495,-0.33443844,0.80095935,0.73650426,0.1603083,0.1462304,-0.0140779
17,-0.4088993,-0.3303766,"('nasty', 'nice')",-1.0138178,-0.9092926,-1.285614,-1.1676978,-0.85009146,-0.7388089,-0.8896056,-0.786544,0.1030616
18,-0.31883326,-0.26439694,"('disagreeable', 'welcoming')",0.9310233,0.9504419,-0.39951053,-0.426557,-0.22169767,-0.27394947,-0.0022545,-0.0036154,-0.0013609
19,0.02008644,0.14650266,"('inhospitable', 'hospitable')",-0.30976272,-0.19136986,0.14152804,0.18590319,-0.06964943,0.03736809,-0.0544494,0.044601,0.0990504
20,-1.2408351,-1.1824989,"('rough', 'thoughtful')",-1.0679016,-1.0331423,-0.19547632,-0.21053302,1.0304259,1.027243,-0.3684468,-0.3497328,0.018714
21,-1.5185809,-1.5233444,"('immoral', 'moral')",-0.82567656,-0.8885562,0.5466051,0.37765855,-1.0072036,-0.97387713,-0.701214,-0.7520298,-0.0508158
