,paccar_male,paccar_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.2529818,0.0684893,"('unsociable', 'sociable')",0.09293444,-0.16719532,0.1729581,-0.049353,-0.2223111
1,-0.24377471,-0.4141777,"('unfriendly', 'friendly')",1.7300044,1.5934438,0.7431148,0.589633,-0.1534818
2,0.4315114,0.49738362,"('unlikable', 'likable')",0.78903145,0.8416232,0.6102715,0.6695034,0.0592319
3,0.2483559,0.35319033,"('repellent', 'pleasant')",0.3292472,0.3422519,0.2888016,0.3477211,0.0589195
4,-0.49941704,-0.58258325,"('disliked', 'liked')",-6.4617186,-6.463609,-3.4805677,-3.5230963,-0.0425286
5,-0.72513175,-0.70067775,"('distant', 'outgoing')",-0.44912058,-0.40303788,-0.5871261,-0.5518578,0.0352683
6,-1.4795766,-1.5086366,"('distant', 'open')",-0.08957914,-0.043332357,-0.7845778,-0.7759845,0.0085933
7,0.1520581,0.22273453,"('insensitive', 'sensitive')",0.34123227,0.3394483,0.2466452,0.2810914,0.0344462
8,-0.8497332,-0.8865125,"('unaffectionate', 'affectionate')",0.6006548,0.576385,-0.1245392,-0.1550637,-0.0305245
9,0.07455655,-0.069160715,"('unaffectionate', 'caring')",0.8789235,0.8683103,0.47674,0.3995748,-0.0771652
10,-0.2790234,-0.3365345,"('unsympathetic', 'sympathetic')",-0.2173944,-0.3268252,-0.2482089,-0.3316799,-0.083471
11,0.599088,0.67346346,"('unhelpful', 'helpful')",2.1747737,2.2392297,1.3869308,1.4563465,0.0694157
12,-0.056848116,0.059040416,"('unsupportive', 'supportive')",-1.9071822,-1.8740588,-0.9820152,-0.9075092,0.074506
13,0.4898397,0.4375764,"('impolite', 'polite')",-0.233728,-0.29348904,0.1280558,0.0720437,-0.0560121
14,0.75560516,0.8387135,"('antisocial', 'social')",-0.1036709,-0.24866563,0.3259671,0.2950239,-0.0309432
15,0.55278444,0.41345125,"('boring', 'funny')",0.55453366,0.54728866,0.5536591,0.48037,-0.0732891
16,-1.2076126,-1.1081831,"('unpopular', 'popular')",0.46794558,0.55416065,-0.3698335,-0.2770112,0.0928223
17,0.0060256803,0.093953714,"('nasty', 'nice')",-0.5674016,-0.4732324,-0.280688,-0.1896393,0.0910487
18,-0.63441765,-0.5716368,"('disagreeable', 'welcoming')",-0.3491409,-0.37306154,-0.4917793,-0.4723492,0.0194301
