,hp_male,hp_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.08018824,-0.027763302,"('unsociable', 'sociable')",-0.27556208,-0.45126578,-0.0976869,-0.2395145,-0.1418276
1,1.1507078,1.0287852,"('unfriendly', 'friendly')",1.6437925,1.4713327,1.3972502,1.2500589,-0.1471913
2,0.65341085,0.7716859,"('unlikable', 'likable')",0.18517378,0.24655053,0.4192923,0.5091182,0.0898259
3,0.21223727,0.3122022,"('repellent', 'pleasant')",0.5144744,0.5862105,0.3633558,0.4492064,0.0858506
4,-0.83337426,-0.81926024,"('disliked', 'liked')",-6.0600843,-6.2892656,-3.4467292,-3.5542629,-0.1075337
5,-0.11383884,-0.083996035,"('distant', 'outgoing')",-0.39196616,-0.41528738,-0.2529025,-0.2496417,0.0032608
6,-0.13067502,-0.08898929,"('distant', 'open')",0.0248528,0.016916307,-0.0529111,-0.0360365,0.0168746
7,-0.13565296,-0.13687392,"('insensitive', 'sensitive')",0.6496486,0.6298535,0.2569978,0.2464898,-0.010508
8,-0.055883285,-0.08931,"('unaffectionate', 'affectionate')",0.7933046,0.6658178,0.3687107,0.2882539,-0.0804568
9,0.8635103,0.8405339,"('unaffectionate', 'caring')",0.9574129,0.85659605,0.9104616,0.848565,-0.0618966
10,-0.1344862,-0.1735042,"('unsympathetic', 'sympathetic')",-0.51514065,-0.56552964,-0.3248134,-0.3695169,-0.0447035
11,0.6206499,0.5618516,"('unhelpful', 'helpful')",1.481419,1.5438397,1.0510345,1.0528457,0.0018112
12,0.83911455,0.8963074,"('unsupportive', 'supportive')",-1.5294822,-1.6116151,-0.3451838,-0.3576538,-0.01247
13,-0.74789387,-0.83489007,"('impolite', 'polite')",-0.641664,-0.6250931,-0.6947789,-0.7299916,-0.0352127
14,-0.09485911,-0.08834238,"('antisocial', 'social')",-0.6443765,-0.6885189,-0.3696178,-0.3884306,-0.0188128
15,-0.04743463,-0.059234485,"('boring', 'funny')",0.26100555,0.23088671,0.1067855,0.0858261,-0.0209594
16,-1.0702785,-1.0714904,"('unpopular', 'popular')",0.5025062,0.49106833,-0.2838862,-0.290211,-0.0063248
17,-0.23131153,-0.20829272,"('nasty', 'nice')",-0.7482336,-0.6721429,-0.4897726,-0.4402178,0.0495548
18,-0.9343281,-0.94669497,"('disagreeable', 'welcoming')",-0.37610677,-0.45962283,-0.6552174,-0.7031589,-0.0479415
19,0.15155368,0.19028513,"('inhospitable', 'hospitable')",0.14694794,0.19699128,0.1492508,0.1936382,0.0443874
20,0.49042773,0.44415808,"('rough', 'thoughtful')",1.1544044,1.1189181,0.8224161,0.7815381,-0.040878
21,0.4845606,0.44788474,"('immoral', 'moral')",-0.49768397,-0.51742977,-0.0065617,-0.0347725,-0.0282108
22,0.54751325,0.5081286,"('untrustworthy', 'trustworthy')",-0.94368833,-1.0154037,-0.1980875,-0.2536376,-0.0555501
23,1.3493903,1.2810973,"('insincere', 'sincere')",5.5364227,5.604459,3.4429064,3.4427781,-0.0001283
24,0.5421485,0.5561542,"('dishonest', 'honest')",0.6675986,0.650773,0.6048735,0.6034636,-0.0014099
25,0.4235915,0.40832037,"('egoistic', 'altruistic')",1.4546089,1.4158065,0.9391002,0.9120635,-0.0270367
26,1.3898833,1.3086575,"('hardhearted', 'benevolent')",1.7551652,1.6545916,1.5725243,1.4816246,-0.0908997
27,0.093278326,0.08592318,"('hardhearted', 'softhearted')",1.2459341,1.1182022,0.6696062,0.6020627,-0.0675435
28,-0.54906005,-0.6802558,"('disloyal', 'loyal')",0.93718016,0.8183007,0.1940601,0.0690225,-0.1250376
29,-0.25926062,-0.30805597,"('unfair', 'fair')",-0.29979557,-0.39441574,-0.2795281,-0.3512359,-0.0717078
30,0.7451557,0.69993585,"('intolerant', 'tolerant')",0.6434514,0.59497476,0.6943035,0.6474553,-0.0468482
