,deposition_male,deposition_female,tuple,average_male,average_female,female-male
75,-0.9455538,-0.9190754,"('meek', 'impulsive')",-0.9455538,-0.9190754,0.0264784
76,0.5831,0.66837907,"('anxious', 'daring')",0.5831,0.6683791,0.0852791
77,-1.5239744,-1.3110329,"('unmotivated', 'motivated')",-1.5239744,-1.3110329,0.2129415
78,-0.734869,-0.7734035,"('nonresilient', 'resilient')",-0.734869,-0.7734035,-0.0385345
79,-0.30760753,-0.41563615,"('wavering', 'unwavering')",-0.3076075,-0.4156362,-0.1080287
80,-0.6494672,-0.63733417,"('dominated', 'dominating')",-0.6494672,-0.6373342,0.012133
81,-0.5988478,-0.39933428,"('submissive', 'aggressive')",-0.5988478,-0.3993343,0.1995135
82,5.8888397,5.946144,"('poor', 'rich')",5.8888397,5.9461441,0.0573044
83,-0.57351196,-0.50163805,"('powerless', 'powerful')",-0.573512,-0.5016381,0.0718739
84,0.9174111,0.87439907,"('inferior', 'superior')",0.9174111,0.8743991,-0.043012
85,0.027711108,-0.19366035,"('insignificant', 'prestigious')",0.0277111,-0.1936603,-0.2213714
86,0.044776484,0.02480438,"('uninfluential', 'influential')",0.0447765,0.0248044,-0.0199721
87,-0.73399603,-0.68672043,"('unsuccessful', 'successful')",-0.733996,-0.6867204,0.0472756
88,0.40267754,0.37599492,"('low', 'eminent')",0.4026775,0.3759949,-0.0266826
