,statue_male,statue_female,tuple,average_male,average_female,female-male
40,-2.475338,-2.633347,"('stingy', 'generous')",-2.475338,-2.633347,-0.158009
41,0.40422508,0.36459672,"('unforgiving', 'forgiving')",0.4042251,0.3645967,-0.0396284
42,-2.2197502,-2.2239716,"('unreliable', 'reliable')",-2.2197502,-2.2239716,-0.0042214
43,1.4072152,1.5813069,"('irresponsible', 'responsible')",1.4072152,1.5813069,0.1740917
44,-1.9516523,-1.8549602,"('prejudiced', 'unprejudiced')",-1.9516523,-1.8549602,0.0966921
45,0.47653824,0.37854156,"('incompetent', 'competent')",0.4765382,0.3785416,-0.0979966
46,-0.23830438,-0.18115479,"('uncompetitive', 'competitive')",-0.2383044,-0.1811548,0.0571496
47,4.8822775,5.2604156,"('stupid', 'smart')",4.8822775,5.2604156,0.3781381
48,1.174345,1.0929662,"('unintelligent', 'intelligent')",1.174345,1.0929662,-0.0813788
49,0.24020353,0.45917815,"('unable', 'able')",0.2402035,0.4591781,0.2189746
50,-0.27297243,-0.34542537,"('clumsy', 'skillful')",-0.2729724,-0.3454254,-0.072453
51,1.4793094,1.1100677,"('uneducated', 'educated')",1.4793094,1.1100677,-0.3692417
52,-1.357299,-1.2690799,"('irrational', 'rational')",-1.357299,-1.2690799,0.0882191
53,-0.30878347,-0.1984394,"('uncreative', 'creative')",-0.3087835,-0.1984394,0.1103441
54,0.7742786,0.99848723,"('incapable', 'capable')",0.7742786,0.9984872,0.2242086
55,1.51135,1.4357846,"('incompetent', 'clever')",1.51135,1.4357846,-0.0755654
56,2.0099702,1.8642321,"('impractical', 'practical')",2.0099702,1.8642321,-0.1457381
57,-2.373355,-2.4109204,"('unimaginative', 'imaginative')",-2.3733549,-2.4109204,-0.0375655
58,0.1984148,0.13963771,"('undiscriminating', 'discriminating')",0.1984148,0.1396377,-0.0587771
59,-0.411944,-0.3278119,"('foolish', 'wise')",-0.411944,-0.3278119,0.0841321
60,1.7245711,1.851009,"('inefficient', 'efficient')",1.7245711,1.851009,0.1264379
61,0.39642638,0.13222817,"('illogical', 'logical')",0.3964264,0.1322282,-0.2641982
62,1.469305,1.4764767,"('incompetent', 'brilliant')",1.469305,1.4764767,0.0071717
63,0.9370547,0.9087933,"('unperceptive', 'insightful')",0.9370547,0.9087933,-0.0282614
64,-5.628049,-5.702555,"('shy', 'confident')",-5.6280489,-5.7025552,-0.0745063
65,0.5724421,0.5675374,"('insecure', 'secure')",0.5724421,0.5675374,-0.0049047
66,-0.578222,-0.73260176,"('inactive', 'active')",-0.578222,-0.7326018,-0.1543798
67,0.609995,0.42026234,"('doubtful', 'determined')",0.609995,0.4202623,-0.1897327
68,-0.7505901,-0.7481389,"('dependent', 'independent')",-0.7505901,-0.7481389,0.0024512
69,-2.4166815,-2.355554,"('lazy', 'industrious')",-2.4166815,-2.3555541,0.0611274
70,1.6192275,1.4576348,"('lethargic', 'energetic')",1.6192275,1.4576348,-0.1615927
71,-0.05288957,-0.02680048,"('diffident', 'self-confident')",-0.0528896,-0.0268005,0.0260891
72,0.8110464,0.80098623,"('unambitious', 'ambitious')",0.8110464,0.8009862,-0.0100602
73,-3.5324256,-3.3725874,"('helpless', 'self-reliant')",-3.5324256,-3.3725874,0.1598382
74,0.7399587,0.59531975,"('undedicated', 'dedicated')",0.7399587,0.5953197,-0.144639
75,-1.5658911,-1.4664259,"('meek', 'impulsive')",-1.5658911,-1.4664259,0.0994652
76,0.8543889,0.70379204,"('anxious', 'daring')",0.8543889,0.703792,-0.1505969
77,-0.8295669,-0.73405904,"('unmotivated', 'motivated')",-0.8295669,-0.734059,0.0955079
78,-0.7656289,-0.75780493,"('nonresilient', 'resilient')",-0.7656289,-0.7578049,0.007824
79,-0.95779544,-0.791631,"('wavering', 'unwavering')",-0.9577954,-0.791631,0.1661644
80,0.5837515,0.1861319,"('dominated', 'dominating')",0.5837515,0.1861319,-0.3976196
81,1.3626486,1.1916816,"('submissive', 'aggressive')",1.3626486,1.1916816,-0.170967
82,6.2217774,6.368533,"('poor', 'rich')",6.2217774,6.3685331,0.1467557
83,0.20051156,-0.0002837591,"('powerless', 'powerful')",0.2005116,-0.0002838,-0.2007954
84,0.053333,-0.010565966,"('inferior', 'superior')",0.053333,-0.010566,-0.063899
85,-1.5538578,-1.5612617,"('insignificant', 'prestigious')",-1.5538578,-1.5612617,-0.0074039
86,1.1627032,0.92911834,"('uninfluential', 'influential')",1.1627032,0.9291183,-0.2335849
87,0.3377552,0.030740183,"('unsuccessful', 'successful')",0.3377552,0.0307402,-0.307015
88,1.3089476,0.81348884,"('low', 'eminent')",1.3089476,0.8134888,-0.4954588
