,monster_male,monster_female,tuple,worldwide_male,worldwide_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.030568056,-0.22814769,"('unsociable', 'sociable')",0.113604866,-0.00621552,-0.6692812,-0.85957754,-0.1954148,-0.3646469,-0.1692321
1,0.8386394,0.56611043,"('unfriendly', 'friendly')",0.5852038,0.4586617,2.0994294,1.9723765,1.1744242,0.9990495,-0.1753747
2,-0.93325996,-0.9985604,"('unlikable', 'likable')",0.22768363,0.32997984,0.27249908,0.352482,-0.1443591,-0.1053662,0.0389929
3,-1.2785084,-1.3349847,"('repellent', 'pleasant')",-0.5268704,-0.541829,-0.13532288,-0.1251012,-0.6469006,-0.6673049,-0.0204043
4,-1.1472503,-1.3068631,"('disliked', 'liked')",-0.15095863,-0.16773671,-6.8012714,-6.882053,-2.6998269,-2.7855511,-0.0857242
5,-0.024023976,-0.16383737,"('distant', 'outgoing')",1.0155547,0.9806293,0.62398696,0.6444848,0.5385059,0.4870923,-0.0514136
6,-0.6651275,-0.7778148,"('distant', 'open')",0.05567418,-0.01703062,0.85911125,0.8617683,0.0832193,0.0223076,-0.0609117
7,-0.5936497,-0.63272727,"('insensitive', 'sensitive')",-0.6856802,-0.60760504,0.14587802,0.114590585,-0.3778173,-0.3752472,0.0025701
8,0.4406557,0.29619902,"('unaffectionate', 'affectionate')",-0.43989152,-0.48196882,0.94896495,1.0091937,0.3165764,0.2744746,-0.0421018
9,1.0542922,0.97307044,"('unaffectionate', 'caring')",0.40945196,0.41053766,1.4825718,1.5547036,0.9821053,0.9794372,-0.0026681
10,-0.026961807,-0.011838786,"('unsympathetic', 'sympathetic')",-1.211004,-1.0604491,-0.79428196,-0.8342603,-0.6774159,-0.6355161,0.0418998
11,0.52369946,0.56160665,"('unhelpful', 'helpful')",0.5451478,0.6553741,1.8317364,1.9054993,0.9668612,1.0408266,0.0739654
12,0.6509468,0.6341818,"('unsupportive', 'supportive')",1.1458154,1.2585509,-1.8347456,-1.8020635,-0.0126611,0.0302231,0.0428842
13,-0.3553573,-0.31508115,"('impolite', 'polite')",-0.48702645,-0.46388307,-0.5320518,-0.5892901,-0.4581452,-0.4560848,0.0020604
14,-1.3855861,-1.4164907,"('antisocial', 'social')",0.102444075,0.10742474,-1.455441,-1.4672381,-0.912861,-0.9254347,-0.0125737
