,henry_male,henry_female,tuple,jack_male,jack_female,&_male,&_female,assoc_male,assoc_female,inc_male,inc_female,average_male,average_female,female-male
0,0.56361204,0.31323022,"('unsociable', 'sociable')",1.1856297,1.0003911,1.1189963,0.97231406,-0.3744499,-0.5049192,-0.16882893,-0.35889953,0.4649918,0.2844234,-0.1805684
1,-0.93400174,-1.1849886,"('unfriendly', 'friendly')",-0.688761,-0.8841381,-0.36188415,-0.5758047,-1.1935859,-1.4344194,2.1069376,1.8782192,-0.214259,-0.4402263,-0.2259673
2,0.4969474,0.73404956,"('unlikable', 'likable')",0.68120056,0.7130663,0.6735311,0.7340679,0.83444464,0.8932861,0.49009275,0.56912136,0.6352433,0.7287183,0.093475
3,-0.31668913,-0.26444653,"('repellent', 'pleasant')",0.3955464,0.494062,-0.32311133,-0.31771863,0.024053521,-0.042824436,0.034560576,0.08130079,-0.037128,-0.0099254,0.0272026
4,-1.0279844,-1.4032404,"('disliked', 'liked')",-0.86858326,-0.99345946,0.100949794,-0.006354481,0.45690817,0.3292661,-5.8235507,-5.7979116,-1.432452,-1.5743401,-0.1418881
5,-1.1286737,-1.1933722,"('distant', 'outgoing')",-1.5267522,-1.5240738,-0.19747709,-0.22549124,-0.3174165,-0.27481973,-0.08163637,-0.075902134,-0.6503912,-0.6587319,-0.0083407
6,-1.4009867,-1.3918197,"('distant', 'open')",-0.673636,-0.54963964,-0.13443877,-0.16630438,0.03679943,0.06721338,0.40370187,0.38940006,-0.353712,-0.3302301,0.0234819
7,0.16145754,-0.012774419,"('insensitive', 'sensitive')",1.5638279,1.4195261,-0.10320884,-0.07921924,-0.49114355,-0.54845273,0.98566985,0.86474264,0.4233206,0.3287645,-0.0945561
8,-0.5013655,-0.49232575,"('unaffectionate', 'affectionate')",-0.09470615,-0.15717465,-0.11575653,-0.10965968,-1.0842384,-1.1223401,1.0675387,0.9127693,-0.1457056,-0.1937462,-0.0480406
9,-0.34302503,-0.44313928,"('unaffectionate', 'caring')",-0.069991685,-0.20011884,-0.018311288,-0.12831175,-0.7877419,-0.88212556,1.3879414,1.1947925,0.0337743,-0.0917806,-0.1255549
10,0.73662657,0.5367388,"('unsympathetic', 'sympathetic')",1.3655819,1.175549,0.028948948,-0.1217664,-0.9371638,-1.0770972,0.06013301,-0.07014953,0.2508253,0.0886549,-0.1621704
11,0.23052564,0.19604678,"('unhelpful', 'helpful')",-0.5253504,-0.6185519,-0.6986259,-0.7810539,-0.56017405,-0.5264884,1.599695,1.5686312,0.0092141,-0.0322833,-0.0414974
12,0.6718916,0.5751739,"('unsupportive', 'supportive')",0.82315856,0.7877684,0.3636421,0.44090378,-0.4789006,-0.4090268,-1.3008566,-1.3252313,0.015787,0.0139176,-0.0018694
13,1.2703465,1.3096956,"('impolite', 'polite')",-0.043331824,-0.018353872,0.3319131,0.51338416,0.12447351,0.28652704,-0.27043062,-0.23372543,0.2825942,0.3715055,0.0889113
14,1.3205442,1.097857,"('antisocial', 'social')",1.4780235,1.3017375,1.4913504,1.5334476,0.052550107,-0.009658144,-0.4856767,-0.56906474,0.7713583,0.6708638,-0.1004945
15,-0.33281907,-0.39679638,"('boring', 'funny')",0.38409364,0.36735782,0.14589556,0.17369644,0.39791733,0.38115287,0.6319206,0.59171337,0.2454016,0.2234248,-0.0219768
16,-1.6812207,-1.6254202,"('unpopular', 'popular')",-1.0912906,-1.0468932,-0.338523,-0.29278567,0.14826928,0.16163574,0.20895788,0.26626137,-0.5507614,-0.5074404,0.043321
17,-0.643991,-0.6047531,"('nasty', 'nice')",-0.9905901,-0.961131,-0.12287671,0.012774773,-0.10088468,-0.03925308,-0.8649358,-0.74638563,-0.5446557,-0.4677496,0.0769061
18,-0.34028664,-0.43873486,"('disagreeable', 'welcoming')",-0.5766719,-0.69129837,-0.094316125,0.14935222,-0.86477226,-0.7760591,-0.5097088,-0.55777276,-0.4771512,-0.4629025,0.0142487
19,-0.39030364,-0.23539919,"('inhospitable', 'hospitable')",-0.42517754,-0.3846459,-1.101307,-1.0289673,-0.6274197,-0.559018,-0.022065394,0.046877164,-0.5132547,-0.4322306,0.0810241
20,0.41439587,0.40986177,"('rough', 'thoughtful')",-0.39948997,-0.45421118,0.11315212,0.18928228,-0.4314776,-0.4772421,0.8926591,0.8465424,0.1178479,0.1028466,-0.0150013
21,1.3369501,1.3734512,"('immoral', 'moral')",0.9330902,0.8652029,-0.07349895,-0.067657486,-1.0762955,-1.0351053,-0.7527126,-0.7661478,0.0735066,0.0739487,0.0004421
22,0.578821,0.26718384,"('untrustworthy', 'trustworthy')",0.8663128,0.73202825,0.62978697,0.5005038,-0.49155885,-0.56189334,-0.856779,-0.97521746,0.1453166,-0.007479,-0.1527956
23,0.28645802,0.19095561,"('insincere', 'sincere')",0.79088855,0.65706897,-0.28269458,-0.36966372,-0.8029419,-0.9100777,5.148582,4.9280324,1.0280584,0.8992631,-0.1287953
24,0.8255459,0.83070827,"('dishonest', 'honest')",0.7846768,0.79068506,-0.2628817,-0.20893124,-0.076557666,-0.06823341,0.54181856,0.41211927,0.3625204,0.3512696,-0.0112508
25,-0.8956017,-0.8501025,"('egoistic', 'altruistic')",0.42751926,0.414718,0.053606007,0.11022779,-0.6935789,-0.66512764,1.2880789,1.2512789,0.0360047,0.0521989,0.0161942
26,0.51107764,0.26598176,"('hardhearted', 'benevolent')",0.28098682,0.102552354,1.9747056,1.7987866,0.8747455,0.5808211,1.9906745,1.8730437,1.126438,0.9242371,-0.2022009
27,-0.48121062,-0.43560553,"('hardhearted', 'softhearted')",0.24332027,0.055004884,-1.2444907,-1.1291744,-0.6145843,-0.62014145,1.4763923,1.3314884,-0.1241146,-0.1596856,-0.035571
28,0.25169742,-0.08303431,"('disloyal', 'loyal')",0.090258904,-0.039019138,0.440019,0.21562561,-0.86177135,-1.0920725,0.6281112,0.357451,0.109663,-0.1282099,-0.2378729
29,-0.9159341,-0.8685932,"('unfair', 'fair')",0.09374423,0.06104748,-0.73186976,-0.7945554,-0.6863229,-0.7251935,-0.52902836,-0.70955634,-0.5538822,-0.6073702,-0.053488
30,0.93908125,0.7544911,"('intolerant', 'tolerant')",-0.040829036,-0.18816295,0.1464017,0.20978412,0.34425163,0.3022925,1.2247043,1.1523838,0.522722,0.4461577,-0.0765643
31,-1.5396878,-1.6087638,"('evil', 'good')",-1.4901677,-1.4598383,-0.6853456,-0.81611603,0.4358581,0.40733984,-0.61644566,-0.6779373,-0.7791577,-0.8310632,-0.0519055
