,zebra_male,zebra_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
0,1.3550186,1.4219811,"('unsociable', 'sociable')",-0.28508958,-0.3857581,-0.3649224,-0.43795463,0.2350022,0.1994228,-0.0355794
1,-1.0696619,-1.108923,"('unfriendly', 'friendly')",-0.26021793,-0.39609018,1.1931185,0.97827077,-0.0455871,-0.1755808,-0.1299937
2,0.5320268,0.52706075,"('unlikable', 'likable')",0.033544958,0.09111149,0.6464465,0.6049143,0.4040061,0.4076955,0.0036894
3,0.5489178,0.6728147,"('repellent', 'pleasant')",0.15966156,0.23322271,0.8480864,0.88517094,0.5188886,0.5970695,0.0781809
4,-2.4672627,-2.5922868,"('disliked', 'liked')",-0.62994325,-0.6380716,-7.2949433,-7.600955,-3.4640497,-3.6104377,-0.146388
5,-1.6553446,-1.7371738,"('distant', 'outgoing')",-0.6900734,-0.6026027,-0.57761216,-0.5699653,-0.9743434,-0.969914,0.0044294
6,-1.8054161,-1.864882,"('distant', 'open')",-0.97874725,-0.9158821,-0.28721064,-0.22790392,-1.0237914,-1.0028893,0.0209021
7,2.0332036,2.134317,"('insensitive', 'sensitive')",0.37711158,0.4119584,0.2676373,0.2559779,0.8926508,0.9340844,0.0414336
8,-0.7901865,-0.8561709,"('unaffectionate', 'affectionate')",-0.23965035,-0.26928648,0.67461795,0.6664881,-0.1184063,-0.1529898,-0.0345835
9,0.60700345,0.61045945,"('unaffectionate', 'caring')",-0.45800638,-0.46529874,1.1167992,1.1762152,0.4219321,0.4404586,0.0185265
10,1.9314687,2.115893,"('unsympathetic', 'sympathetic')",-0.8117597,-0.7940129,-0.57447135,-0.441069,0.1817459,0.2936037,0.1118578
11,0.8367359,0.8995878,"('unhelpful', 'helpful')",0.7669415,0.7893697,1.4464976,1.4715945,1.016725,1.0535173,0.0367923
12,0.36453304,0.4793888,"('unsupportive', 'supportive')",0.19723225,0.38838342,-2.2973378,-2.340519,-0.5785242,-0.4909156,0.0876086
13,1.1781847,1.2379571,"('impolite', 'polite')",-0.48152396,-0.4541361,-0.7289562,-0.6232953,-0.0107652,0.0535086,0.0642738
14,1.9498959,2.0429,"('antisocial', 'social')",1.0568862,1.0527929,0.06842847,-0.076625854,1.0250702,1.0063558,-0.0187144
15,0.88181716,0.76117736,"('boring', 'funny')",-0.0757301,-0.1989331,0.16549028,0.09850494,0.3238591,0.2202498,-0.1036093
16,-1.9113947,-1.9949183,"('unpopular', 'popular')",-0.35363823,-0.35427207,0.12295535,0.0966438,-0.7140259,-0.7508489,-0.036823
17,-1.041849,-0.98549944,"('nasty', 'nice')",-1.0665679,-0.9652449,-0.33776733,-0.2967578,-0.8153948,-0.7491674,0.0662274
18,-0.5045026,-0.5282727,"('disagreeable', 'welcoming')",0.4762214,0.57440853,-0.43598175,-0.5211282,-0.1547543,-0.1583308,-0.0035765
19,-1.3073468,-1.2787913,"('inhospitable', 'hospitable')",-1.092221,-1.082961,-0.7207192,-0.6636369,-1.0400956,-1.0084631,0.0316325
20,0.8017501,0.8974538,"('rough', 'thoughtful')",1.068118,1.139429,0.52796644,0.46062437,0.7992782,0.8325024,0.0332242
21,2.4924133,2.5947545,"('immoral', 'moral')",0.6015911,0.5581325,-0.6000638,-0.5462082,0.8313135,0.8688929,0.0375794
22,0.5810536,0.633092,"('untrustworthy', 'trustworthy')",-0.13362469,-0.15475856,-0.67607963,-0.80556107,-0.0762169,-0.1090759,-0.032859
23,1.6533611,1.752679,"('insincere', 'sincere')",-0.22416124,-0.25850978,5.8581014,5.9161677,2.4291004,2.4701123,0.0410119
24,1.8014122,1.8744103,"('dishonest', 'honest')",-1.7033619,-1.7235806,0.43656445,0.33366483,0.1782049,0.1614982,-0.0167067
25,-0.883283,-0.8833116,"('egoistic', 'altruistic')",0.68721825,0.66411585,1.4345479,1.3448405,0.4128277,0.3752149,-0.0376128
26,-0.6157703,-0.73924446,"('hardhearted', 'benevolent')",0.6276351,0.57810557,1.466374,1.2372944,0.4927463,0.3587185,-0.1340278
27,0.5597344,0.60142523,"('hardhearted', 'softhearted')",0.10191335,0.15983894,1.410543,1.3366159,0.6907303,0.6992934,0.0085631
28,1.0369331,1.0297588,"('disloyal', 'loyal')",0.20856413,0.10679425,1.2014741,1.0961108,0.8156571,0.7442213,-0.0714358
29,-0.38340235,-0.45921928,"('unfair', 'fair')",-0.9107901,-0.8957219,-0.2866459,-0.51785314,-0.5269461,-0.6242648,-0.0973187
30,2.0098715,2.093407,"('intolerant', 'tolerant')",1.3792223,1.3142606,0.73235095,0.65644777,1.3738149,1.3547052,-0.0191097
31,-3.1424272,-3.1915011,"('evil', 'good')",-0.7773043,-0.8102276,-0.687092,-0.8112626,-1.5356078,-1.6043304,-0.0687226
32,0.477054,0.44476113,"('unkind', 'kind')",-0.2163989,-0.27652484,0.686752,0.50349444,0.3158024,0.2239103,-0.0918921
33,-0.61600626,-0.7255378,"('wrong', 'right')",-0.121455975,-0.05847372,-0.3098695,-0.328284,-0.3491106,-0.3707652,-0.0216546
34,0.014235247,0.18182154,"('mean', 'honorable')",0.07641028,0.17620112,5.4860725,5.661978,1.858906,2.0066668,0.1477608
35,-2.629177,-2.8327284,"('corrupt', 'incorrupt')",-0.66959083,-0.7676116,-0.39657196,-0.46522182,-1.23178,-1.3551873,-0.1234073
36,-3.4471135,-3.5906332,"('hostile', 'amicable')",-0.9773121,-1.1394213,0.23345828,0.06917597,-1.3969892,-1.5536261,-0.1566369
37,1.0664315,1.2236885,"('fake', 'genuine')",-0.23868585,-0.21060969,0.19900122,0.19846508,0.342249,0.403848,0.061599
38,-1.0266292,-0.98629117,"('untruthful', 'truthful')",-1.2170464,-1.1257437,-0.58339274,-0.60931516,-0.9423561,-0.9071167,0.0352394
39,2.5108235,2.5036402,"('exploitative', 'cooperative')",0.6018852,0.58754003,0.54378283,0.4937732,1.2188304,1.1949845,-0.0238459
40,-0.3050669,-0.25236672,"('stingy', 'generous')",0.047407832,0.1298094,-1.9194853,-2.1352785,-0.7257148,-0.752612,-0.0268972
41,0.19525713,0.20699173,"('unforgiving', 'forgiving')",-0.601887,-0.57130927,0.116472185,-0.15768571,-0.0967192,-0.1740011,-0.0772819
42,0.7433231,0.8273371,"('unreliable', 'reliable')",-0.944089,-0.7711764,-3.3283882,-3.2767086,-1.1763847,-1.073516,0.1028687
43,1.4699398,1.630544,"('irresponsible', 'responsible')",-0.67413986,-0.5566841,-0.09518893,-0.072806746,0.233537,0.3336844,0.1001474
44,-1.244869,-1.2832382,"('prejudiced', 'unprejudiced')",-0.303794,-0.27561542,-0.9175118,-0.86735827,-0.8220583,-0.8087373,0.013321
45,0.058341358,0.16863221,"('incompetent', 'competent')",-0.7609494,-0.77860624,-0.34808785,-0.48606238,-0.350232,-0.3653455,-0.0151135
46,1.9596958,2.1688344,"('uncompetitive', 'competitive')",0.40342388,0.4649247,-1.3265241,-1.345406,0.3455318,0.429451,0.0839192
47,-0.4736356,-0.37541425,"('stupid', 'smart')",0.9214295,0.95440155,5.442518,5.6104226,1.9634374,2.0631366,0.0996992
48,1.9348024,2.0512881,"('unintelligent', 'intelligent')",1.2367841,1.2077476,0.26614636,0.20691395,1.145911,1.1553165,0.0094055
49,0.72541595,0.845623,"('unable', 'able')",0.77467555,0.9684737,-0.32470015,-0.15834446,0.3917971,0.5519174,0.1601203
50,-1.4481771,-1.4479983,"('clumsy', 'skillful')",0.14171281,0.242011,-0.22533411,-0.24564031,-0.5105995,-0.4838759,0.0267236
51,0.96634734,0.9738601,"('uneducated', 'educated')",0.109479815,-0.0146672735,0.07026241,0.0012254436,0.3820299,0.3201394,-0.0618905
52,-1.6949108,-1.9600801,"('irrational', 'rational')",-0.35029465,-0.5384113,0.5334675,0.3949107,-0.5039126,-0.7011937,-0.1972811
53,-0.116821185,-0.060685467,"('uncreative', 'creative')",0.5783987,0.5515183,0.4238077,0.30315393,0.2951284,0.2646623,-0.0304661
54,-0.6170657,-0.65975153,"('incapable', 'capable')",-0.10106174,-0.22147115,0.7069467,0.8133776,-0.0037269,-0.022615,-0.0188881
55,2.6303637,2.8620508,"('incompetent', 'clever')",0.8044398,0.81873345,0.1407297,0.116486266,1.1918444,1.2657568,0.0739124
56,2.3438027,2.4539192,"('impractical', 'practical')",-0.044950753,-0.06775598,-1.0812849,-1.0621383,0.4058557,0.4413416,0.0354859
57,0.2265732,0.33316824,"('unimaginative', 'imaginative')",0.7591031,0.6629217,-3.0444107,-3.0879064,-0.6862448,-0.6972721,-0.0110273
58,-1.0010756,-0.98431325,"('undiscriminating', 'discriminating')",-0.070201926,-0.028739616,-0.100334756,-0.193464,-0.3905374,-0.4021723,-0.0116349
59,-2.070294,-2.3019044,"('foolish', 'wise')",-0.2155997,-0.23690264,-0.019107781,-0.006134659,-0.7683338,-0.848314,-0.0799802
60,3.4886723,3.7636588,"('inefficient', 'efficient')",1.0114137,1.1493416,-0.27805737,-0.13256,1.4073428,1.5934801,0.1861373
61,1.611728,1.5910928,"('illogical', 'logical')",0.3521977,0.2497183,0.5264497,0.35285133,0.8301251,0.7312208,-0.0989043
62,2.3864312,2.5446956,"('incompetent', 'brilliant')",0.5367534,0.6858264,-0.05095722,0.06874107,0.9574091,1.0997544,0.1423453
63,0.28192478,0.36945692,"('unperceptive', 'insightful')",0.29148388,0.40972003,-0.10720408,-0.13762002,0.1554015,0.2138523,0.0584508
64,-0.64859563,-0.7286953,"('shy', 'confident')",-0.44085622,-0.3581737,-6.4630313,-6.5751395,-2.5174944,-2.5540028,-0.0365084
65,1.83288,1.9029027,"('insecure', 'secure')",-0.22786456,-0.29391044,-0.09210314,0.0050658225,0.5043041,0.5380194,0.0337153
66,-1.4770007,-1.4758316,"('inactive', 'active')",-1.0196704,-1.0467173,0.5318435,0.58695996,-0.6549426,-0.6451963,0.0097463
67,1.1233342,1.0601696,"('doubtful', 'determined')",-0.03452547,0.017250426,-0.6461077,-0.6429515,0.147567,0.1448228,-0.0027442
68,0.023052573,-0.03798781,"('dependent', 'independent')",-0.33085155,-0.31576166,-1.3081628,-1.2797343,-0.5386539,-0.5444945,-0.0058406
69,-2.6416872,-2.7366686,"('lazy', 'industrious')",0.509248,0.6738081,-0.92938095,-0.9752726,-1.0206067,-1.012711,0.0078957
70,2.0837867,2.264602,"('lethargic', 'energetic')",-0.022698514,-0.014272034,0.2508602,0.2732709,0.7706495,0.8412003,0.0705508
71,0.12082743,0.093695775,"('diffident', 'self-confident')",0.49702677,0.53310204,0.11901895,0.12942795,0.2456244,0.2520753,0.0064509
72,0.68811136,0.66934085,"('unambitious', 'ambitious')",-0.83395875,-0.8088372,-0.32897282,-0.1712972,-0.1582734,-0.1035978,0.0546756
73,-1.0051199,-1.1132025,"('helpless', 'self-reliant')",0.4755254,0.47687203,-3.3766298,-3.3160508,-1.3020748,-1.3174604,-0.0153856
74,0.9793243,1.0567768,"('undedicated', 'dedicated')",0.15187106,0.19748856,-0.46105456,-0.5852296,0.2233802,0.2230119,-0.0003683
75,-2.689442,-2.7606804,"('meek', 'impulsive')",-0.020361006,-0.094381854,-0.7121617,-0.6156185,-1.1406549,-1.1568936,-0.0162387
76,2.76916,2.9739847,"('anxious', 'daring')",0.28281316,0.37004745,-0.33657148,-0.23883873,0.9051339,1.0350645,0.1299306
77,0.75546724,0.84758234,"('unmotivated', 'motivated')",0.81798655,0.8603876,-1.3128054,-1.1816553,0.0868828,0.1754382,0.0885554
78,1.0176003,1.2126884,"('nonresilient', 'resilient')",1.246352,1.4540979,-0.3419525,-0.27292013,0.6406666,0.7979554,0.1572888
79,-2.0721784,-2.1418912,"('wavering', 'unwavering')",-1.5456326,-1.6233687,-0.5004781,-0.41111854,-1.372763,-1.3921262,-0.0193632
80,2.3681645,2.471392,"('dominated', 'dominating')",0.3232195,0.39361277,-0.659465,-0.5435382,0.6773063,0.7738221,0.0965158
81,2.040085,2.0568323,"('submissive', 'aggressive')",1.0573102,0.90435153,-0.8132913,-0.7329854,0.761368,0.7427328,-0.0186352
82,0.3549738,0.42870593,"('poor', 'rich')",0.5039869,0.38288528,6.322473,6.391049,2.3938112,2.40088,0.0070688
83,-0.20510417,-0.2126893,"('powerless', 'powerful')",-0.03857424,0.07270233,-1.1442606,-1.0946407,-0.4626464,-0.4115426,0.0511038
84,0.5304299,0.42766035,"('inferior', 'superior')",0.19425327,0.19073677,0.5529599,0.45325685,0.425881,0.357218,-0.068663
85,-2.6996353,-2.9350288,"('insignificant', 'prestigious')",0.2861569,0.2877873,-0.13436003,-0.31055436,-0.8492795,-0.985932,-0.1366525
86,1.304358,1.3898702,"('uninfluential', 'influential')",-0.05483361,-0.24441141,-0.414925,-0.4883983,0.2781998,0.2190201,-0.0591797
87,0.23252347,0.18940715,"('unsuccessful', 'successful')",0.36970896,0.32183945,0.6390835,0.68763,0.413772,0.3996255,-0.0141465
88,0.09509961,0.0034547336,"('low', 'eminent')",0.38303202,0.25095272,-0.59262264,-0.6524126,-0.0381637,-0.1326684,-0.0945047
