,kinder_male,kinder_female,tuple,morgan_male,morgan_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.54328215,-0.7037005,"('unsociable', 'sociable')",0.45256603,0.34387565,-0.693896,-0.8829653,-0.2615374,-0.4142634,-0.152726
1,-0.89336777,-1.0785204,"('unfriendly', 'friendly')",1.8550699,1.6483383,2.16171,2.0838938,1.0411374,0.8845706,-0.1565668
2,0.05946292,0.07415609,"('unlikable', 'likable')",1.3290614,1.4164058,0.52827984,0.6324508,0.6389347,0.7076708,0.0687361
3,-1.1719933,-1.1429164,"('repellent', 'pleasant')",-0.7744327,-0.53180045,0.13478664,0.23288889,-0.6038798,-0.4806093,0.1232705
4,0.61481595,0.5427715,"('disliked', 'liked')",-0.28012797,-0.4144255,-6.5195284,-6.5822005,-2.0616134,-2.1512849,-0.0896715
5,0.38850337,0.39857844,"('distant', 'outgoing')",0.8748142,0.8148968,0.20449394,0.31301752,0.4892705,0.5088309,0.0195604
6,0.588548,0.5580178,"('distant', 'open')",0.9980937,0.91200215,0.639395,0.74730825,0.7420123,0.7391094,-0.0029029
7,-0.39532188,-0.2955154,"('insensitive', 'sensitive')",0.5915185,0.7280917,0.75704205,0.78523064,0.3177462,0.4059356,0.0881894
8,0.062243633,-0.13990155,"('unaffectionate', 'affectionate')",1.5202156,1.359443,1.5165998,1.4433854,1.0330197,0.8876422,-0.1453775
9,-0.04546134,-0.14769886,"('unaffectionate', 'caring')",1.6446345,1.5686115,1.498488,1.4959605,1.0325537,0.972291,-0.0602627
10,-1.5309962,-1.5460827,"('unsympathetic', 'sympathetic')",-0.59705293,-0.54058045,-0.44724485,-0.55837846,-0.8584313,-0.8816806,-0.0232493
11,-0.7853537,-0.57684577,"('unhelpful', 'helpful')",-0.08675772,0.12857564,1.5598092,1.7007746,0.2292326,0.4175014,0.1882688
12,0.17592885,0.2517472,"('unsupportive', 'supportive')",1.6500336,1.7914227,-1.6682823,-1.6893607,0.0525601,0.1179364,0.0653763
13,-0.7034353,-0.512187,"('impolite', 'polite')",-0.1969855,-0.12818211,-0.8454356,-0.81308794,-0.5819521,-0.4844857,0.0974664
14,-1.2582988,-1.1902184,"('antisocial', 'social')",0.14904864,0.1571218,-0.7285874,-0.7875994,-0.6126125,-0.6068987,0.0057138
15,0.39807376,0.33096796,"('boring', 'funny')",0.31920895,0.24235412,0.6856533,0.68162954,0.4676453,0.4183172,-0.0493281
16,0.15383756,0.022091504,"('unpopular', 'popular')",-0.37888494,-0.41460347,0.121561185,0.18032819,-0.0344954,-0.0707279,-0.0362325
17,0.5407386,0.5621362,"('nasty', 'nice')",-0.37747166,-0.38134152,-0.5189265,-0.52036047,-0.1185532,-0.1131886,0.0053646
18,-0.97279394,-0.8197039,"('disagreeable', 'welcoming')",0.54476607,0.6810416,-0.41841298,-0.38542953,-0.282147,-0.1746973,0.1074497
19,0.38334998,0.41415435,"('inhospitable', 'hospitable')",0.17954955,0.21875034,0.3014846,0.330079,0.2881281,0.3209946,0.0328665
20,-0.7196627,-0.64719015,"('rough', 'thoughtful')",0.6157349,0.8417682,0.93645895,0.9145031,0.2775104,0.3696937,0.0921833
21,-1.6403445,-1.4537188,"('immoral', 'moral')",-0.25914294,-0.058673166,-1.1346936,-1.0509747,-1.0113937,-0.8544556,0.1569381
22,-0.52728045,-0.4198754,"('untrustworthy', 'trustworthy')",0.03200528,0.10140233,-0.95486885,-0.91425675,-0.4833814,-0.41091,0.0724714
23,-0.7560064,-0.6481573,"('insincere', 'sincere')",0.87417734,1.0761598,5.7228794,5.849806,1.9470167,2.0926027,0.145586
24,-1.206594,-1.1311467,"('dishonest', 'honest')",0.58826387,0.70797807,0.64835274,0.6747469,0.0100075,0.0838594,0.0738519
25,1.1439942,1.045339,"('egoistic', 'altruistic')",0.37519944,0.42565817,1.6910143,1.6393269,1.0700693,1.0367746,-0.0332947
26,0.15453133,-0.17692167,"('hardhearted', 'benevolent')",2.2513657,2.0538123,1.9845449,1.7418313,1.4634806,1.2062407,-0.2572399
27,0.006923314,0.03948165,"('hardhearted', 'softhearted')",0.61952096,0.6599777,1.7585452,1.6722364,0.7949965,0.7905653,-0.0044312
