,angle_male,angle_female,tuple,average_male,average_female,female-male
23,6.116738,6.4218254,"('insincere', 'sincere')",6.1167378,6.4218254,0.3050876
24,1.5623447,1.6233087,"('dishonest', 'honest')",1.5623447,1.6233087,0.060964
25,0.86111116,0.74568594,"('egoistic', 'altruistic')",0.8611112,0.7456859,-0.1154253
26,1.5413429,1.2061952,"('hardhearted', 'benevolent')",1.5413429,1.2061952,-0.3351477
27,1.8747289,1.7524911,"('hardhearted', 'softhearted')",1.8747289,1.7524911,-0.1222378
28,1.187976,1.0786028,"('disloyal', 'loyal')",1.187976,1.0786028,-0.1093732
29,-0.8309524,-0.8951272,"('unfair', 'fair')",-0.8309524,-0.8951272,-0.0641748
30,1.1800197,1.4563601,"('intolerant', 'tolerant')",1.1800197,1.4563601,0.2763404
31,-0.8782524,-1.1923224,"('evil', 'good')",-0.8782524,-1.1923224,-0.31407
32,1.0852854,1.1040305,"('unkind', 'kind')",1.0852854,1.1040305,0.0187451
33,-0.14343403,-0.2850346,"('wrong', 'right')",-0.143434,-0.2850346,-0.1416006
34,4.460098,4.706821,"('mean', 'honorable')",4.4600978,4.706821,0.2467232
35,-0.62096465,-1.249742,"('corrupt', 'incorrupt')",-0.6209646,-1.249742,-0.6287774
36,-0.2623829,-0.7949718,"('hostile', 'amicable')",-0.2623829,-0.7949718,-0.5325889
37,0.738292,0.7654448,"('fake', 'genuine')",0.738292,0.7654448,0.0271528
38,-0.3862854,-0.25358266,"('untruthful', 'truthful')",-0.3862854,-0.2535827,0.1327027
39,0.046581663,0.19300123,"('exploitative', 'cooperative')",0.0465817,0.1930012,0.1464195
40,-1.4269661,-1.2276902,"('stingy', 'generous')",-1.4269661,-1.2276902,0.1992759
41,0.73909473,0.5414894,"('unforgiving', 'forgiving')",0.7390947,0.5414894,-0.1976053
42,-2.3388882,-1.9868374,"('unreliable', 'reliable')",-2.3388882,-1.9868374,0.3520508
43,0.9220891,1.2457451,"('irresponsible', 'responsible')",0.9220891,1.2457451,0.323656
44,-1.8068999,-1.662234,"('prejudiced', 'unprejudiced')",-1.8068999,-1.6622339,0.144666
45,0.7318336,0.5865298,"('incompetent', 'competent')",0.7318336,0.5865298,-0.1453038
46,-0.6882615,-0.4709993,"('uncompetitive', 'competitive')",-0.6882615,-0.4709993,0.2172622
47,4.8776536,5.016234,"('stupid', 'smart')",4.8776536,5.0162339,0.1385803
48,0.43960655,0.66029716,"('unintelligent', 'intelligent')",0.4396065,0.6602972,0.2206907
49,0.20629953,0.44429362,"('unable', 'able')",0.2062995,0.4442936,0.2379941
50,-0.35808292,-0.35586193,"('clumsy', 'skillful')",-0.3580829,-0.3558619,0.002221
51,0.32897684,0.6901101,"('uneducated', 'educated')",0.3289768,0.6901101,0.3611333
52,0.07985141,-0.2571272,"('irrational', 'rational')",0.0798514,-0.2571272,-0.3369786
53,-0.14846225,-0.18780634,"('uncreative', 'creative')",-0.1484623,-0.1878063,-0.039344
54,1.035811,1.1920096,"('incapable', 'capable')",1.0358109,1.1920096,0.1561987
55,0.9138313,1.2670908,"('incompetent', 'clever')",0.9138313,1.2670908,0.3532595
56,0.58972716,0.7734363,"('impractical', 'practical')",0.5897272,0.7734363,0.1837091
57,-1.7991573,-1.8358343,"('unimaginative', 'imaginative')",-1.7991573,-1.8358343,-0.036677
58,0.51901424,0.5714512,"('undiscriminating', 'discriminating')",0.5190142,0.5714512,0.052437
59,0.09788133,0.041592974,"('foolish', 'wise')",0.0978813,0.041593,-0.0562883
60,0.25105405,0.732734,"('inefficient', 'efficient')",0.251054,0.732734,0.48168
61,0.5244421,0.41301742,"('illogical', 'logical')",0.5244421,0.4130174,-0.1114247
62,0.57415426,0.98771226,"('incompetent', 'brilliant')",0.5741543,0.9877123,0.413558
63,0.39002758,0.542911,"('unperceptive', 'insightful')",0.3900276,0.542911,0.1528834
64,-6.2354627,-5.943601,"('shy', 'confident')",-6.2354627,-5.9436011,0.2918616
65,0.3602938,0.7853812,"('insecure', 'secure')",0.3602938,0.7853812,0.4250874
66,-0.05996298,-0.3278195,"('inactive', 'active')",-0.059963,-0.3278195,-0.2678565
67,-0.16795771,-0.24916297,"('doubtful', 'determined')",-0.1679577,-0.249163,-0.0812053
68,-0.8197242,-0.4644298,"('dependent', 'independent')",-0.8197242,-0.4644298,0.3552944
69,-1.4959027,-1.7850509,"('lazy', 'industrious')",-1.4959027,-1.7850509,-0.2891482
70,1.5366613,1.8082535,"('lethargic', 'energetic')",1.5366613,1.8082535,0.2715922
71,0.3627962,0.3102903,"('diffident', 'self-confident')",0.3627962,0.3102903,-0.0525059
72,0.7953199,1.1016603,"('unambitious', 'ambitious')",0.7953199,1.1016603,0.3063404
73,-2.96193,-2.657981,"('helpless', 'self-reliant')",-2.96193,-2.6579809,0.3039491
74,0.60388947,0.5000498,"('undedicated', 'dedicated')",0.6038895,0.5000498,-0.1038397
75,-0.7779336,-0.9553646,"('meek', 'impulsive')",-0.7779336,-0.9553646,-0.177431
76,0.024390671,0.4186256,"('anxious', 'daring')",0.0243907,0.4186256,0.3942349
77,-1.4588614,-1.2841697,"('unmotivated', 'motivated')",-1.4588614,-1.2841697,0.1746917
78,-0.7457562,-0.9184956,"('nonresilient', 'resilient')",-0.7457562,-0.9184956,-0.1727394
79,-0.18318242,-0.36540306,"('wavering', 'unwavering')",-0.1831824,-0.3654031,-0.1822207
80,0.21998468,0.25992975,"('dominated', 'dominating')",0.2199847,0.2599297,0.039945
81,0.21892196,0.44949788,"('submissive', 'aggressive')",0.218922,0.4494979,0.2305759
82,5.9137897,6.099543,"('poor', 'rich')",5.9137897,6.0995431,0.1857534
83,-0.07699107,0.022236131,"('powerless', 'powerful')",-0.0769911,0.0222361,0.0992272
84,0.32901758,0.39914978,"('inferior', 'superior')",0.3290176,0.3991498,0.0701322
85,-1.2012839,-1.4779872,"('insignificant', 'prestigious')",-1.2012839,-1.4779872,-0.2767033
86,0.9379965,0.967929,"('uninfluential', 'influential')",0.9379965,0.967929,0.0299325
87,0.17665981,0.26007816,"('unsuccessful', 'successful')",0.1766598,0.2600782,0.0834184
88,-0.058750533,0.04126351,"('low', 'eminent')",-0.0587505,0.0412635,0.100014
