,ameriprise_male,ameriprise_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
22,-0.005619403,0.02681499,"('untrustworthy', 'trustworthy')",-0.20658027,-0.22982168,-1.0994803,-1.0493479,-0.4372267,-0.4174515,0.0197752
23,-0.5885186,-0.5637415,"('insincere', 'sincere')",0.9644418,0.9903784,5.814801,5.8131313,2.0635748,2.0799227,0.0163479
24,-0.5812633,-0.57189405,"('dishonest', 'honest')",0.073342375,0.09733178,0.9493811,0.93676496,0.1471534,0.1540676,0.0069142
25,-1.1399285,-1.1411059,"('egoistic', 'altruistic')",-0.3002832,-0.3430231,1.700688,1.6097801,0.0868255,0.0418837,-0.0449418
26,-0.10501456,-0.11638668,"('hardhearted', 'benevolent')",1.0821326,1.082589,1.7315378,1.6720967,0.9028853,0.879433,-0.0234523
27,-0.62755764,-0.513063,"('hardhearted', 'softhearted')",-0.6431554,-0.67425597,1.4760233,1.3934271,0.0684367,0.0687027,0.000266
28,-0.9454998,-1.0133309,"('disloyal', 'loyal')",0.2871955,0.20611116,0.9463599,0.8836813,0.0960185,0.0254872,-0.0705313
29,-0.18360972,-0.23561561,"('unfair', 'fair')",-0.4811403,-0.54325134,-0.72599953,-0.89214945,-0.4635832,-0.5570055,-0.0934223
30,0.9382441,0.983526,"('intolerant', 'tolerant')",0.907693,0.93512654,1.4102241,1.4563922,1.0853871,1.1250149,0.0396278
31,-1.5571316,-1.5256796,"('evil', 'good')",-1.0088671,-1.0899028,-0.7092042,-0.8397111,-1.0917343,-1.1517646,-0.0600303
32,-0.37387982,-0.36050308,"('unkind', 'kind')",0.098662585,0.13895927,0.8569805,0.8485516,0.1939211,0.2090026,0.0150815
33,-0.36591673,-0.39389196,"('wrong', 'right')",0.8261452,0.7961023,-0.52579546,-0.5638761,-0.0218557,-0.0538886,-0.0320329
34,-0.16671443,-0.08503528,"('mean', 'honorable')",0.36044645,0.39735213,5.92911,6.019693,2.0409473,2.1106699,0.0697226
35,0.1085632,0.054872394,"('corrupt', 'incorrupt')",-1.1087044,-1.1636434,0.23400447,0.036727652,-0.2553789,-0.3573478,-0.1019689
36,-0.9633929,-0.9999385,"('hostile', 'amicable')",-0.29624394,-0.46982378,0.33961767,0.1435337,-0.3066731,-0.4420762,-0.1354031
37,0.50891346,0.5587992,"('fake', 'genuine')",-0.9397313,-0.8725162,0.48811013,0.5196705,0.0190974,0.0686512,0.0495538
38,-0.9722505,-0.95270246,"('untruthful', 'truthful')",0.7266352,0.72263885,0.1611983,0.2532916,-0.028139,0.0077427,0.0358817
39,-0.10674985,-0.068171605,"('exploitative', 'cooperative')",0.91949016,0.9981841,0.10425508,0.113980055,0.3056651,0.3479975,0.0423324
40,-0.17370166,-0.19295084,"('stingy', 'generous')",0.8302617,0.80852926,-1.523383,-1.5826286,-0.288941,-0.3223501,-0.0334091
41,-0.13047813,-0.10385931,"('unforgiving', 'forgiving')",1.0690993,1.0427002,-0.072976306,-0.08450222,0.2885483,0.2847795,-0.0037688
42,1.5417863,1.6399782,"('unreliable', 'reliable')",0.6641811,0.76671815,-2.5650668,-2.457025,-0.1196998,-0.0167762,0.1029236
43,-0.54972756,-0.4954239,"('irresponsible', 'responsible')",1.0635892,1.1486058,0.59300774,0.6295661,0.3689565,0.4275827,0.0586262
44,1.5191077,1.5258054,"('prejudiced', 'unprejudiced')",-0.36858258,-0.29459962,-1.4602976,-1.4418628,-0.1032575,-0.070219,0.0330385
45,-0.37286362,-0.34218252,"('incompetent', 'competent')",-0.006682889,-0.013184756,-0.27599177,-0.2526098,-0.2185128,-0.202659,0.0158538
46,-0.90742487,-0.89850473,"('uncompetitive', 'competitive')",0.7859327,0.85488224,-1.0027864,-0.8927693,-0.3747595,-0.3121306,0.0626289
47,0.2035472,0.27766836,"('stupid', 'smart')",1.0233625,1.0687499,5.649596,5.7129,2.2921686,2.3531062,0.0609376
48,-1.149551,-1.173605,"('unintelligent', 'intelligent')",-0.845739,-0.8713574,0.073851675,0.117869064,-0.6404794,-0.6423645,-0.0018851
49,-0.1421937,-0.04768605,"('unable', 'able')",-0.94668025,-0.8786185,-0.2736114,-0.13178454,-0.4541618,-0.3526963,0.1014655
50,0.48488528,0.60101193,"('clumsy', 'skillful')",0.20145598,0.28456604,-0.10823847,-0.058416612,0.1927009,0.2757205,0.0830196
51,-0.07716538,-0.13672419,"('uneducated', 'educated')",-0.12510554,-0.17465562,0.27562207,0.25974977,0.0244504,-0.01721,-0.0416604
52,-0.945334,-1.0248553,"('irrational', 'rational')",-0.22639146,-0.42316777,-0.05182695,-0.24463001,-0.4078508,-0.5642177,-0.1563669
53,-1.7747462,-1.7695733,"('uncreative', 'creative')",1.1447476,1.013935,0.9896228,0.91396576,0.1198747,0.0527758,-0.0670989
54,-0.9703255,-0.9741895,"('incapable', 'capable')",0.58891684,0.56252533,1.1915396,1.1757133,0.2700437,0.254683,-0.0153607
55,-0.70620716,-0.6695863,"('incompetent', 'clever')",-0.33019772,-0.27534962,-0.53171235,-0.43955424,-0.5227057,-0.4614967,0.061209
56,0.8986235,0.9006349,"('impractical', 'practical')",1.0908136,1.1169462,0.16158515,0.21557842,0.7170074,0.7443864,0.027379
57,-1.106787,-1.1195055,"('unimaginative', 'imaginative')",-0.010088015,-0.048210908,-2.40294,-2.4248028,-1.1732717,-1.1975064,-0.0242347
58,-0.64424586,-0.61851263,"('undiscriminating', 'discriminating')",1.2331198,1.1664052,0.29812902,0.2523017,0.2956677,0.2667314,-0.0289363
59,-0.5353371,-0.5323883,"('foolish', 'wise')",0.48473462,0.4442093,0.70152336,0.65588474,0.2169736,0.1892353,-0.0277383
60,0.4776728,0.5394002,"('inefficient', 'efficient')",0.62853354,0.7157441,-0.33338505,-0.12829347,0.2576071,0.3756169,0.1180098
61,-0.5705472,-0.5924199,"('illogical', 'logical')",1.5097495,1.4117056,0.09930387,0.043815717,0.3461687,0.2877005,-0.0584682
62,0.013124771,0.087528184,"('incompetent', 'brilliant')",0.96899605,1.1240848,0.19715634,0.38807517,0.3930924,0.5332294,0.140137
63,-0.8999747,-0.82252026,"('unperceptive', 'insightful')",1.3336123,1.3848305,0.8861828,1.0197635,0.4399401,0.5273579,0.0874178
64,0.5019976,0.4307989,"('shy', 'confident')",0.6891707,0.65429646,-6.9723125,-6.9641924,-1.927048,-1.959699,-0.032651
65,0.2558179,0.22419785,"('insecure', 'secure')",-0.087582044,-0.05377296,-0.7913415,-0.7618343,-0.2077019,-0.1971365,0.0105654
66,0.35314262,0.26668733,"('inactive', 'active')",0.8422429,0.7583566,1.3315678,1.2078218,0.8423177,0.7442886,-0.0980291
67,0.5896701,0.54802996,"('doubtful', 'determined')",0.35032025,0.39654696,-0.27244565,-0.23100549,0.2225149,0.2378571,0.0153422
68,-0.18131223,-0.18538287,"('dependent', 'independent')",-1.8960088,-2.0000243,-0.7832238,-0.77634037,-0.953515,-0.9872492,-0.0337342
69,0.79271173,0.78768796,"('lazy', 'industrious')",0.8098354,0.73428565,-0.19445594,-0.22342907,0.4693637,0.4328482,-0.0365155
70,0.32235637,0.40043372,"('lethargic', 'energetic')",0.32660976,0.44961998,0.63062096,0.7354852,0.426529,0.528513,0.101984
71,-1.1391673,-1.1446564,"('diffident', 'self-confident')",1.6624346,1.6488514,0.6477074,0.61102515,0.3903249,0.37174,-0.0185849
72,-0.7179584,-0.77285266,"('unambitious', 'ambitious')",-0.01797627,-0.00789956,-0.85746795,-0.81846315,-0.5311342,-0.5330718,-0.0019376
73,1.1570795,1.1624434,"('helpless', 'self-reliant')",0.51184046,0.4714527,-2.8561828,-2.8117347,-0.3957543,-0.3926129,0.0031414
74,-0.27410215,-0.18117355,"('undedicated', 'dedicated')",0.8288872,0.87434626,0.31793702,0.3426872,0.2909074,0.3452866,0.0543792
75,-0.08787449,-0.1460846,"('meek', 'impulsive')",-0.6079388,-0.60926294,-0.10777584,-0.10702492,-0.267863,-0.2874575,-0.0195945
76,1.0215623,1.0925118,"('anxious', 'daring')",0.26196018,0.40034348,0.050342295,0.16697274,0.4446216,0.553276,0.1086544
77,-1.308034,-1.3514829,"('unmotivated', 'motivated')",0.73868066,0.6547548,-1.4289937,-1.3129889,-0.6661157,-0.6699057,-0.00379
78,-1.3992755,-1.2923965,"('nonresilient', 'resilient')",0.7566668,0.7841549,-0.14161727,-0.0037996043,-0.2614087,-0.1706804,0.0907283
79,-0.22806647,-0.23920092,"('wavering', 'unwavering')",-0.5417694,-0.5953195,0.57730496,0.49518022,-0.064177,-0.1131134,-0.0489364
80,0.9997221,0.9214583,"('dominated', 'dominating')",0.10846164,0.23464875,-1.1630875,-1.0437682,-0.0183012,0.0374463,0.0557475
81,0.7087723,0.5694647,"('submissive', 'aggressive')",0.9366273,1.0206718,-0.5853895,-0.45304444,0.3533367,0.3790307,0.025694
82,0.026092004,0.08879062,"('poor', 'rich')",-0.21513732,-0.16759466,6.074345,6.1501284,1.9617666,2.0237748,0.0620082
83,-0.39116213,-0.44434565,"('powerless', 'powerful')",0.4793206,0.47705054,-1.0785406,-1.1278958,-0.3301274,-0.3650637,-0.0349363
84,0.1849195,0.101687826,"('inferior', 'superior')",0.4017562,0.38182217,0.99994475,0.9083811,0.5288735,0.4639637,-0.0649098
85,-1.0902125,-1.0742501,"('insignificant', 'prestigious')",0.61637366,0.50619304,0.8352761,0.7461839,0.1204791,0.0593756,-0.0611035
86,-2.0024483,-2.0242052,"('uninfluential', 'influential')",-0.27089015,-0.31864426,-0.16453812,-0.2114055,-0.8126256,-0.8514183,-0.0387927
87,0.2873289,0.24624148,"('unsuccessful', 'successful')",1.5132301,1.5499507,0.843871,0.86623913,0.8814767,0.8874771,0.0060004
88,0.017186306,0.047582574,"('low', 'eminent')",-0.77870196,-0.8099162,0.4194887,0.39728022,-0.114009,-0.1216845,-0.0076755
