,bristol_male,bristol_female,tuple,myers_male,myers_female,squibb_male,squibb_female,co_male,co_female,average_male,average_female,female-male
42,-0.10016167,0.079326615,"('unreliable', 'reliable')",-0.041707624,-0.057411976,-0.15707344,-0.03745609,-2.8924754,-2.6732297,-0.7978545,-0.6721928,0.1256617
43,0.38659737,0.45593387,"('irresponsible', 'responsible')",0.21846199,0.18889907,-1.8941457,-1.8360205,0.8059444,0.8939965,-0.1207855,-0.0742978,0.0464877
44,-0.114044935,-0.025510963,"('prejudiced', 'unprejudiced')",-0.5377269,-0.39172,1.1477816,1.1422627,-1.3154101,-1.242644,-0.2048501,-0.1294031,0.075447
45,0.13724521,0.21432842,"('incompetent', 'competent')",-0.14330904,-0.17192338,-1.6542119,-1.5548749,-0.05479543,-0.11890082,-0.4287678,-0.4078427,0.0209251
46,0.5966948,0.5632554,"('uncompetitive', 'competitive')",0.03176564,-0.036047183,-1.72793,-1.670367,-0.42283788,-0.46621454,-0.3805768,-0.4023433,-0.0217665
47,1.1684815,1.2298702,"('stupid', 'smart')",0.5314296,0.5065589,0.013295513,0.059428953,5.392437,5.429364,1.7764109,1.8063055,0.0298946
48,-0.5322167,-0.6192772,"('unintelligent', 'intelligent')",-0.19041549,-0.24710405,-1.8400084,-1.8258102,0.011000764,-0.04485292,-0.6379099,-0.6842611,-0.0463512
49,0.24641594,0.30905256,"('unable', 'able')",0.94170946,0.950275,-0.11850284,-0.0041754916,0.018499874,0.1394432,0.2720306,0.3486488,0.0766182
50,0.095584065,0.022932364,"('clumsy', 'skillful')",0.3105914,0.22192587,0.1754211,0.22398424,0.051098242,0.05003169,0.1581737,0.1297185,-0.0284552
51,0.7147039,0.50259507,"('uneducated', 'educated')",-0.08123136,-0.25933143,-1.2554288,-1.2959411,0.3391288,0.2309295,-0.0707069,-0.205437,-0.1347301
52,-0.049512748,-0.1740816,"('irrational', 'rational')",0.7408417,0.56553245,-0.2921035,-0.43819505,-0.30884892,-0.49149203,0.0225941,-0.1345591,-0.1571532
53,-0.01245028,-0.12129697,"('uncreative', 'creative')",-0.02941663,-0.1437034,-0.85632807,-0.8969287,0.6689648,0.63706636,-0.0573075,-0.1312157,-0.0739082
54,-0.62855184,-0.6949494,"('incapable', 'capable')",0.6086885,0.44873124,-0.7338955,-0.7758374,0.6774206,0.66971517,-0.0190846,-0.0880851,-0.0690005
55,0.6664073,0.6300757,"('incompetent', 'clever')",-0.21729723,-0.29217303,-1.0521059,-0.99873924,0.54927087,0.5320612,-0.0134313,-0.0321938,-0.0187625
56,0.92914826,0.8808003,"('impractical', 'practical')",0.34015298,0.17409864,-0.55582714,-0.5295919,0.3059676,0.39522716,0.2548604,0.2301336,-0.0247268
57,0.040851742,-0.03603195,"('unimaginative', 'imaginative')",-0.593908,-0.7272296,-1.6218323,-1.6032006,-3.1154966,-3.1004477,-1.3225963,-1.3667275,-0.0441312
58,0.5995404,0.60932356,"('undiscriminating', 'discriminating')",-0.17991877,-0.22515315,-1.4000895,-1.3682733,-0.16245003,-0.12295979,-0.2857295,-0.2767656,0.0089639
59,0.4099843,0.33215338,"('foolish', 'wise')",1.0515238,1.0352423,0.9837734,0.94218117,-0.011242218,-0.054543126,0.6085098,0.5637584,-0.0447514
60,0.9425666,0.9850486,"('inefficient', 'efficient')",0.3535741,0.31352347,-1.3372473,-1.2419497,0.61452264,0.77744406,0.143354,0.2085166,0.0651626
61,-0.2909593,-0.44723913,"('illogical', 'logical')",-0.20318942,-0.3914822,-1.1347638,-1.2005455,0.023441602,-0.12007797,-0.4013678,-0.5398362,-0.1384684
62,0.70845616,0.7964064,"('incompetent', 'brilliant')",-0.23537919,-0.15500915,-1.137746,-1.031145,0.39776918,0.57765865,-0.066725,0.0469777,0.1137027
63,0.0120869335,0.002421664,"('unperceptive', 'insightful')",-0.21599984,-0.16754466,-1.4609516,-1.3653668,0.43750197,0.52111447,-0.3068407,-0.2523438,0.0544969
64,0.55915403,0.59414,"('shy', 'confident')",-0.053671513,0.044359095,-0.7979489,-0.7687196,-5.968133,-5.8481264,-1.5651498,-1.4945867,0.0705631
65,0.7534741,0.638705,"('insecure', 'secure')",-0.49036774,-0.6611809,-0.8402822,-0.8709971,0.7299063,0.7121989,0.0381826,-0.0453185,-0.0835011
66,-0.094852746,-0.1292144,"('inactive', 'active')",-0.6340268,-0.61193424,0.4180434,0.39065456,0.19350931,0.17281786,-0.0293317,-0.0444191,-0.0150874
67,0.33951092,0.35210484,"('doubtful', 'determined')",-0.47459412,-0.49341562,0.32455453,0.31350607,-0.2498163,-0.20919825,-0.0150862,-0.0092507,0.0058355
68,-0.21901667,-0.2746805,"('dependent', 'independent')",-0.40519542,-0.45937386,0.13181743,0.096169226,-1.238416,-1.249828,-0.4327027,-0.4719283,-0.0392256
69,-0.40683424,-0.26887956,"('lazy', 'industrious')",1.0862423,1.2308034,1.6533262,1.6750715,-1.2396858,-1.1808059,0.2732621,0.3640473,0.0907852
70,-0.6145233,-0.58695424,"('lethargic', 'energetic')",-1.1520014,-1.2095731,-0.84270465,-0.7619673,0.51902324,0.58521324,-0.5225515,-0.4933203,0.0292312
71,0.50215983,0.5075161,"('diffident', 'self-confident')",1.9688283,1.9792626,0.8371976,0.81334513,0.6629038,0.6319431,0.9927724,0.9830167,-0.0097557
72,0.06524961,0.105150856,"('unambitious', 'ambitious')",-0.91528267,-0.89633393,-2.087935,-2.1157901,-0.56031877,-0.44357124,-0.8745717,-0.8376361,0.0369356
73,1.4253072,1.4623306,"('helpless', 'self-reliant')",0.6987399,0.6884547,0.47654858,0.46308514,-3.37992,-3.2811363,-0.1948311,-0.1668165,0.0280146
74,0.79863024,0.8041507,"('undedicated', 'dedicated')",0.5460684,0.4535881,-0.15934664,-0.11209437,0.055279534,0.07372961,0.3101579,0.3048435,-0.0053144
75,-0.2856413,-0.1763857,"('meek', 'impulsive')",-0.5327103,-0.3932833,0.42727837,0.47592273,-0.83492047,-0.7359903,-0.3064984,-0.2074341,0.0990643
76,-0.103589475,-0.03776717,"('anxious', 'daring')",-0.21549416,-0.24947007,-0.39437577,-0.31365603,0.07039752,0.15647604,-0.1607655,-0.1111043,0.0496612
77,-0.62536216,-0.53077304,"('unmotivated', 'motivated')",0.20219156,0.24142066,-1.1292282,-1.1044751,-0.61147714,-0.527856,-0.540969,-0.4804209,0.0605481
78,-0.5253267,-0.5002528,"('nonresilient', 'resilient')",0.9525931,0.9619767,-0.2741299,-0.1910661,0.16748345,0.23644799,0.080155,0.1267765,0.0466215
79,-1.0804319,-1.0638052,"('wavering', 'unwavering')",-0.3611012,-0.398338,0.27714002,0.28236914,-0.6911528,-0.6086267,-0.4638865,-0.4471002,0.0167863
80,0.72362363,0.57239944,"('dominated', 'dominating')",-0.752546,-0.8059895,-0.28495324,-0.27153835,-0.7990843,-0.78229564,-0.27824,-0.321856,-0.043616
81,-0.025171623,-0.23021834,"('submissive', 'aggressive')",-0.044893533,-0.2059657,-1.0954043,-1.0877193,-0.6699541,-0.67761195,-0.4588559,-0.5503788,-0.0915229
82,-0.1427117,-0.18993525,"('poor', 'rich')",-0.83809227,-0.93372905,-0.7560296,-0.6751909,5.983613,5.93409,1.0616949,1.0338087,-0.0278862
83,0.8109002,0.76636744,"('powerless', 'powerful')",0.3074795,0.27699995,-0.4854973,-0.49944738,-0.8043393,-0.7705937,-0.0428642,-0.0566684,-0.0138042
84,0.1993823,0.11823754,"('inferior', 'superior')",0.49279374,0.410907,0.5362301,0.44426242,0.84126884,0.71114707,0.5174187,0.4211385,-0.0962802
85,0.41391,0.43462268,"('insignificant', 'prestigious')",1.6704136,1.677892,0.5061876,0.44800127,-0.71371937,-0.839438,0.469198,0.4302695,-0.0389285
86,0.056024574,-0.16690099,"('uninfluential', 'influential')",-0.15621534,-0.40598306,-2.0801818,-2.0655675,-0.40937403,-0.540055,-0.6474367,-0.7946267,-0.14719
87,1.7435379,1.5702641,"('unsuccessful', 'successful')",1.0318214,0.92222995,0.25578028,0.25646603,0.6232178,0.5056227,0.9135893,0.8136457,-0.0999436
88,0.40439007,0.28712437,"('low', 'eminent')",0.073968865,-0.06333913,-0.3159674,-0.31974947,-0.1594946,-0.2331091,0.0007242,-0.0822683,-0.0829925
