,amgen_male,amgen_female,tuple,inc_male,inc_female,average_male,average_female,female-male
16,-0.13988662,-0.09399101,"('unpopular', 'popular')",0.45623982,0.4974821,0.1581766,0.2017455,0.0435689
17,-0.71962816,-0.52361286,"('nasty', 'nice')",-0.37774843,-0.29715863,-0.5486883,-0.4103857,0.1383026
18,-0.2582596,-0.22703314,"('disagreeable', 'welcoming')",-0.33946586,-0.33255994,-0.2988627,-0.2797965,0.0190662
19,-0.74870217,-0.67796385,"('inhospitable', 'hospitable')",-0.10794166,-0.025763363,-0.4283219,-0.3518636,0.0764583
20,0.42955866,0.49259564,"('rough', 'thoughtful')",1.3837429,1.3199816,0.9066508,0.9062886,-0.0003622
21,-0.31423765,-0.4035098,"('immoral', 'moral')",-0.21622172,-0.20732512,-0.2652297,-0.3054174,-0.0401877
22,-0.6999392,-0.8002682,"('untrustworthy', 'trustworthy')",-0.9576813,-1.0986514,-0.8288102,-0.9494598,-0.1206496
23,-0.49736723,-0.56903726,"('insincere', 'sincere')",5.7531343,5.592795,2.6278834,2.5118787,-0.1160047
24,-0.081027746,-0.16153225,"('dishonest', 'honest')",0.7896927,0.69168687,0.3543325,0.2650773,-0.0892552
25,0.08095236,0.053029526,"('egoistic', 'altruistic')",1.3167465,1.2562097,0.6988494,0.6546196,-0.0442298
26,0.29783553,0.22924083,"('hardhearted', 'benevolent')",1.5613322,1.4141495,0.9295839,0.8216952,-0.1078887
27,-0.5097919,-0.40488762,"('hardhearted', 'softhearted')",1.2547891,1.2095748,0.3724986,0.4023436,0.029845
28,0.38562486,0.22536477,"('disloyal', 'loyal')",1.1133204,0.9422057,0.7494726,0.5837852,-0.1656874
29,-0.7094035,-0.64703643,"('unfair', 'fair')",-0.59357685,-0.7867721,-0.6514902,-0.7169043,-0.0654141
30,0.3289242,0.22087087,"('intolerant', 'tolerant')",1.3695368,1.3423079,0.8492305,0.7815894,-0.0676411
31,-0.93705374,-0.80260515,"('evil', 'good')",-1.1023507,-1.2211343,-1.0197022,-1.0118697,0.0078325
32,-0.35216874,-0.42088735,"('unkind', 'kind')",0.9055375,0.69034886,0.2766844,0.1347308,-0.1419536
33,0.180208,0.09633547,"('wrong', 'right')",-0.8110967,-0.8607435,-0.3154444,-0.382204,-0.0667596
34,-0.2811472,-0.061496597,"('mean', 'honorable')",6.1218204,6.2804894,2.9203367,3.1094964,0.1891597
35,0.06682298,0.082068324,"('corrupt', 'incorrupt')",-0.35548052,-0.45544878,-0.1443288,-0.1866902,-0.0423614
36,-0.42994878,-0.44958538,"('hostile', 'amicable')",0.08897482,-0.09095847,-0.170487,-0.2702719,-0.0997849
37,0.4995105,0.4431827,"('fake', 'genuine')",0.39505404,0.3794163,0.4472823,0.4112995,-0.0359828
38,-0.31001493,-0.3097111,"('untruthful', 'truthful')",-0.049586285,0.018226601,-0.1798006,-0.1457423,0.0340583
39,0.4402108,0.34914514,"('exploitative', 'cooperative')",0.059564237,0.04935793,0.2498875,0.1992515,-0.050636
40,-0.0083578,-0.10024689,"('stingy', 'generous')",-1.7276539,-1.8985481,-0.8680058,-0.9993975,-0.1313917
41,0.040093843,0.122205935,"('unforgiving', 'forgiving')",0.40095347,0.31216845,0.2205237,0.2171872,-0.0033365
42,-0.40411896,-0.29913208,"('unreliable', 'reliable')",-3.1262784,-3.0294547,-1.7651987,-1.6642934,0.1009053
43,-0.32389563,-0.28808796,"('irresponsible', 'responsible')",0.669079,0.63466114,0.1725917,0.1732866,0.0006949
44,-0.43358758,-0.43429178,"('prejudiced', 'unprejudiced')",-1.4849979,-1.4532562,-0.9592927,-0.943774,0.0155187
45,-0.7080174,-0.75982416,"('incompetent', 'competent')",0.098517835,-0.04019636,-0.3047498,-0.4000103,-0.0952605
46,-0.5265061,-0.59531295,"('uncompetitive', 'competitive')",-0.3165872,-0.30547056,-0.4215467,-0.4503918,-0.0288451
47,-0.08360928,0.021679815,"('stupid', 'smart')",5.50728,5.524012,2.7118354,2.772846,0.0610106
48,0.45574737,0.45091456,"('unintelligent', 'intelligent')",0.82664037,0.85668784,0.6411939,0.6538012,0.0126073
49,-0.050402857,0.18541726,"('unable', 'able')",-0.13180491,0.034425154,-0.0911039,0.1099212,0.2010251
50,0.073336735,0.106753394,"('clumsy', 'skillful')",0.16977057,0.17598715,0.1215537,0.1413703,0.0198166
51,-0.8222986,-1.0242321,"('uneducated', 'educated')",0.6938473,0.58801866,-0.0642256,-0.2181067,-0.1538811
52,0.11026894,-0.12395915,"('irrational', 'rational')",0.277054,0.060013756,0.1936615,-0.0319727,-0.2256342
53,-0.9066696,-0.90905166,"('uncreative', 'creative')",0.76587343,0.7039122,-0.0703981,-0.1025697,-0.0321716
54,-0.35865623,-0.4184354,"('incapable', 'capable')",1.1410501,1.1836196,0.3911969,0.3825921,-0.0086048
55,-0.46963686,-0.47796565,"('incompetent', 'clever')",0.26089823,0.24344802,-0.1043693,-0.1172588,-0.0128895
56,0.4528992,0.39872658,"('impractical', 'practical')",0.328103,0.31857413,0.3905011,0.3586504,-0.0318507
57,-0.975868,-1.0791533,"('unimaginative', 'imaginative')",-2.3822026,-2.4670293,-1.6790353,-1.7730913,-0.094056
58,-0.063542455,-0.13454193,"('undiscriminating', 'discriminating')",0.21029249,0.15499909,0.073375,0.0102286,-0.0631464
59,0.33431593,0.322293,"('foolish', 'wise')",0.23843019,0.21376805,0.286373,0.2680305,-0.0183425
60,-0.061659627,-0.009026123,"('inefficient', 'efficient')",0.1787621,0.3654829,0.0585512,0.1782284,0.1196772
61,-0.10619663,-0.25515583,"('illogical', 'logical')",0.37078646,0.16956231,0.1322949,-0.0427968,-0.1750917
62,0.072980896,0.12675132,"('incompetent', 'brilliant')",0.3953198,0.57793665,0.2341504,0.352344,0.1181936
63,-0.42232263,-0.37818062,"('unperceptive', 'insightful')",0.96105754,1.0197421,0.2693675,0.3207808,0.0514133
64,-0.4810195,-0.6502671,"('shy', 'confident')",-6.5194626,-6.5322914,-3.500241,-3.5912793,-0.0910383
65,-0.9003534,-1.1044822,"('insecure', 'secure')",-0.36083785,-0.4569961,-0.6305956,-0.7807391,-0.1501435
66,-0.9161563,-0.9212484,"('inactive', 'active')",0.61487,0.54503775,-0.1506431,-0.1881053,-0.0374622
67,-0.016384363,-0.0005874112,"('doubtful', 'determined')",-0.34724686,-0.36686736,-0.1818156,-0.1837274,-0.0019118
68,-0.5382401,-0.59945893,"('dependent', 'independent')",-0.3241976,-0.3071324,-0.4312188,-0.4532956,-0.0220768
69,0.3556701,0.44644862,"('lazy', 'industrious')",-0.8633486,-0.7794314,-0.2538393,-0.1664914,0.0873479
70,-0.7472729,-0.70550364,"('lethargic', 'energetic')",0.59859794,0.63810617,-0.0743375,-0.0336987,0.0406388
71,-0.3371439,-0.32052124,"('diffident', 'self-confident')",0.22842063,0.17344595,-0.0543616,-0.0735376,-0.019176
72,-0.28493625,-0.341359,"('unambitious', 'ambitious')",-0.80524194,-0.8011708,-0.5450891,-0.5712649,-0.0261758
73,0.9107707,0.7824164,"('helpless', 'self-reliant')",-3.141225,-3.067302,-1.1152272,-1.1424428,-0.0272156
74,-0.10021177,-0.116607934,"('undedicated', 'dedicated')",0.14954835,-0.0059570093,0.0246683,-0.0612825,-0.0859508
75,0.14791366,0.22624254,"('meek', 'impulsive')",-0.22201894,-0.08642969,-0.0370526,0.0699064,0.106959
76,-0.64739233,-0.56136256,"('anxious', 'daring')",0.2129977,0.3020339,-0.2171973,-0.1296643,0.087533
77,-0.38292447,-0.43327028,"('unmotivated', 'motivated')",-0.95958877,-0.8736667,-0.6712566,-0.6534685,0.0177881
78,-0.73703814,-0.58517855,"('nonresilient', 'resilient')",0.02141274,0.11004369,-0.3578127,-0.2375674,0.1202453
79,-0.9472108,-0.9263194,"('wavering', 'unwavering')",-0.24561207,-0.19846691,-0.5964114,-0.5623932,0.0340182
80,-0.10962107,-0.21878597,"('dominated', 'dominating')",-1.1404583,-1.1921909,-0.6250397,-0.7054884,-0.0804487
81,0.0037062466,-0.09246761,"('submissive', 'aggressive')",-0.33781525,-0.30039018,-0.1670545,-0.1964289,-0.0293744
82,0.16223307,0.18123743,"('poor', 'rich')",6.46709,6.4800115,3.3146615,3.3306243,0.0159628
83,-0.018742405,-0.10918866,"('powerless', 'powerful')",-0.64925385,-0.7117255,-0.3339981,-0.4104571,-0.076459
84,0.8098887,0.7242109,"('inferior', 'superior')",0.90514255,0.8932316,0.8575156,0.8087212,-0.0487944
85,0.6244651,0.65884626,"('insignificant', 'prestigious')",0.46980143,0.4956965,0.5471333,0.5772714,0.0301381
86,-0.43528864,-0.6907094,"('uninfluential', 'influential')",0.15741304,-0.065375656,-0.1389378,-0.3780425,-0.2391047
87,-0.41783065,-0.6323164,"('unsuccessful', 'successful')",0.5721984,0.46676588,0.0771839,-0.0827753,-0.1599592
88,0.15892434,0.036907617,"('low', 'eminent')",0.38280618,0.42176503,0.2708653,0.2293363,-0.041529
