,incyte_male,incyte_female,tuple,corp_male,corp_female,average_male,average_female,female-male
29,-0.38339356,-0.3010412,"('unfair', 'fair')",-0.6228305,-0.7167796,-0.503112,-0.5089104,-0.0057984
30,1.0287033,0.86293584,"('intolerant', 'tolerant')",1.1617965,1.1173764,1.0952499,0.9901562,-0.1050937
31,-1.5871946,-1.4343271,"('evil', 'good')",-1.6150641,-1.5964104,-1.6011293,-1.5153687,0.0857606
32,0.16120052,-0.08705087,"('unkind', 'kind')",0.9336941,0.6834397,0.5474473,0.2981944,-0.2492529
33,-0.47956482,-0.48305,"('wrong', 'right')",-0.95132464,-0.98149234,-0.7154447,-0.7322712,-0.0168265
34,0.43515095,0.44808564,"('mean', 'honorable')",5.7221675,5.973005,3.0786593,3.2105453,0.131886
35,-0.2891901,-0.2063325,"('corrupt', 'incorrupt')",-0.87426436,-0.8186071,-0.5817273,-0.5124698,0.0692575
36,-1.2369376,-1.1422509,"('hostile', 'amicable')",-0.6533478,-0.65683,-0.9451427,-0.8995404,0.0456023
37,-0.12795265,-0.08474794,"('fake', 'genuine')",-0.015509184,0.13620892,-0.0717309,0.0257305,0.0974614
38,-0.604999,-0.67395717,"('untruthful', 'truthful')",0.013034904,0.23555091,-0.2959821,-0.2192031,0.076779
39,1.1416878,1.0258429,"('exploitative', 'cooperative')",0.13512576,0.09503684,0.6384068,0.5604399,-0.0779669
40,-0.19304988,-0.044447497,"('stingy', 'generous')",-2.3070657,-2.3894498,-1.2500578,-1.2169486,0.0331092
41,0.28675154,0.279225,"('unforgiving', 'forgiving')",0.1033954,-0.021106832,0.1950735,0.1290591,-0.0660144
42,0.9300524,1.0561762,"('unreliable', 'reliable')",-3.1257408,-3.129876,-1.0978441,-1.0368499,0.0609942
43,-0.5752209,-0.75377685,"('irresponsible', 'responsible')",0.7514523,0.6822211,0.0881157,-0.0357779,-0.1238936
44,0.7311558,0.6177667,"('prejudiced', 'unprejudiced')",-1.3732054,-1.4822404,-0.3210248,-0.4322369,-0.1112121
45,-0.74206126,-0.759068,"('incompetent', 'competent')",0.3063978,0.25067052,-0.2178317,-0.2541987,-0.036367
46,-0.30735135,-0.3714111,"('uncompetitive', 'competitive')",-0.39789805,-0.47259098,-0.3526247,-0.422001,-0.0693763
47,-0.009058958,0.00079013454,"('stupid', 'smart')",5.404053,5.721859,2.6974971,2.8613245,0.1638274
48,0.8584912,0.7927592,"('unintelligent', 'intelligent')",1.0856107,1.0820799,0.972051,0.9374195,-0.0346315
49,0.2026888,0.3226767,"('unable', 'able')",0.05942999,0.2377063,0.1310594,0.2801915,0.1491321
50,-0.12408219,-0.015472058,"('clumsy', 'skillful')",0.16577952,0.25242501,0.0208487,0.1184765,0.0976278
51,-0.19924104,-0.40905347,"('uneducated', 'educated')",0.59589046,0.4972679,0.1983247,0.0441072,-0.1542175
52,-1.4448895,-1.5245875,"('irrational', 'rational')",-0.33706382,-0.3637438,-0.8909767,-0.9441656,-0.0531889
53,-1.3922917,-1.3280269,"('uncreative', 'creative')",0.41314548,0.37743804,-0.4895731,-0.4752944,0.0142787
54,-1.0560815,-1.0974184,"('incapable', 'capable')",0.6526292,0.84493476,-0.2017262,-0.1262418,0.0754844
55,0.53179973,0.43484074,"('incompetent', 'clever')",0.73724735,0.6528114,0.6345235,0.5438261,-0.0906974
56,1.1608089,0.97733206,"('impractical', 'practical')",0.16053337,0.16127984,0.6606711,0.569306,-0.0913651
57,-0.69979686,-0.78268695,"('unimaginative', 'imaginative')",-2.8980474,-3.0265987,-1.7989222,-1.9046428,-0.1057206
58,-0.062587395,-0.048266597,"('undiscriminating', 'discriminating')",0.40527263,0.41519266,0.1713426,0.183463,0.0121204
59,-0.36508405,-0.27082017,"('foolish', 'wise')",-0.13827318,0.08050519,-0.2516786,-0.0951575,0.1565211
60,1.6973745,1.5369483,"('inefficient', 'efficient')",0.6731748,0.7559862,1.1852746,1.1464672,-0.0388074
61,-0.2589642,-0.43057758,"('illogical', 'logical')",0.50835115,0.27386737,0.1246935,-0.0783551,-0.2030486
62,0.6449141,0.64824504,"('incompetent', 'brilliant')",0.93355936,1.151536,0.7892367,0.8998905,0.1106538
63,-0.17213279,-0.21998152,"('unperceptive', 'insightful')",0.7138678,0.76928234,0.2708675,0.2746504,0.0037829
64,-0.13983996,-0.13483301,"('shy', 'confident')",-5.996443,-6.081092,-3.0681415,-3.1079624,-0.0398209
65,0.4168896,0.2799319,"('insecure', 'secure')",0.031690978,-0.0036640428,0.2242903,0.1381339,-0.0861564
66,-1.6644922,-1.6520823,"('inactive', 'active')",-0.25672516,-0.14095569,-0.9606087,-0.896519,0.0640897
67,0.86051726,0.79904836,"('doubtful', 'determined')",-0.3321995,-0.41502512,0.2641589,0.1920116,-0.0721473
68,-0.13812587,-0.22803895,"('dependent', 'independent')",-0.61495304,-0.47607717,-0.3765395,-0.3520581,0.0244814
69,0.36333445,0.5053429,"('lazy', 'industrious')",-1.0642805,-0.99920416,-0.350473,-0.2469306,0.1035424
70,0.11237349,0.021999544,"('lethargic', 'energetic')",0.28668228,0.326634,0.1995279,0.1743168,-0.0252111
71,0.15724507,0.20632726,"('diffident', 'self-confident')",0.1884608,0.15612137,0.1728529,0.1812243,0.0083714
72,-0.29954186,-0.314625,"('unambitious', 'ambitious')",-0.36708432,-0.21822141,-0.3333131,-0.2664232,0.0668899
73,0.7516335,0.76276606,"('helpless', 'self-reliant')",-3.5399566,-3.4260507,-1.3941615,-1.3316423,0.0625192
74,0.11314456,0.08188756,"('undedicated', 'dedicated')",-0.14926046,-0.31735563,-0.0180579,-0.117734,-0.0996761
75,-0.11738865,-0.06522762,"('meek', 'impulsive')",-0.7305951,-0.58094233,-0.4239919,-0.323085,0.1009069
76,0.32565257,0.32219964,"('anxious', 'daring')",-0.061160564,-0.051502425,0.132246,0.1353486,0.0031026
77,-0.20339403,-0.18881777,"('unmotivated', 'motivated')",-0.7991965,-0.731674,-0.5012953,-0.4602459,0.0410494
78,-0.43688393,-0.2818147,"('nonresilient', 'resilient')",-0.03527323,0.01582777,-0.2360786,-0.1329935,0.1030851
79,-1.6002463,-1.5438612,"('wavering', 'unwavering')",-0.851275,-0.64600027,-1.2257607,-1.0949306,0.1308301
80,-0.010842977,-0.12818126,"('dominated', 'dominating')",-0.780752,-0.81553245,-0.3957975,-0.4718569,-0.0760594
81,0.8204484,0.606666,"('submissive', 'aggressive')",-0.049217172,-0.020549417,0.3856156,0.2930583,-0.0925573
82,-0.05642357,-0.078068756,"('poor', 'rich')",6.701226,6.862452,3.3224013,3.3921916,0.0697903
83,0.32940578,0.20340738,"('powerless', 'powerful')",-0.602947,-0.6309542,-0.1367706,-0.2137734,-0.0770028
84,0.67999417,0.6867239,"('inferior', 'superior')",0.9612013,0.95157665,0.8205978,0.8191503,-0.0014475
85,-1.0446162,-1.0804496,"('insignificant', 'prestigious')",-0.45167473,-0.57450444,-0.7481455,-0.827477,-0.0793315
86,-0.974442,-1.118701,"('uninfluential', 'influential')",-0.077649705,-0.17701295,-0.5260459,-0.647857,-0.1218111
87,0.20341606,0.074197546,"('unsuccessful', 'successful')",0.69112587,0.7387531,0.447271,0.4064753,-0.0407957
88,-0.21792261,-0.5101741,"('low', 'eminent')",-0.05564671,-0.14689705,-0.1367847,-0.3285356,-0.1917509
