,first_male,first_female,tuple,solar_male,solar_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5644882,-0.63880706,"('unsociable', 'sociable')",0.3310109,0.21260893,-0.6720433,-0.79640615,-0.3018402,-0.4075348,-0.1056946
1,-0.92916983,-1.0902869,"('unfriendly', 'friendly')",0.09379849,-0.046112202,2.0213861,1.8773252,0.3953383,0.2469754,-0.1483629
2,0.6558251,0.6946946,"('unlikable', 'likable')",0.5643541,0.5397483,0.55213,0.64137644,0.5907697,0.6252731,0.0345034
3,0.7055902,0.7562405,"('repellent', 'pleasant')",-0.21869989,-0.12435672,0.30948138,0.3272643,0.2654572,0.319716,0.0542588
4,-0.49857628,-0.48345193,"('disliked', 'liked')",0.46313843,0.53432614,-6.488285,-6.559135,-2.1745744,-2.1694202,0.0051542
5,-1.3145702,-1.3848336,"('distant', 'outgoing')",0.17441355,0.17624596,0.041297987,0.05641569,-0.3662862,-0.3840573,-0.0177711
6,-1.0643904,-1.1071008,"('distant', 'open')",-0.39569673,-0.40693897,0.45085782,0.4803696,-0.3364098,-0.3445567,-0.0081469
7,1.0667661,1.0761014,"('insensitive', 'sensitive')",0.5591666,0.49848264,0.8634288,0.8475247,0.8297872,0.8073696,-0.0224176
8,-0.715984,-0.81421435,"('unaffectionate', 'affectionate')",-0.4532002,-0.5400385,0.9307743,0.86805207,-0.07947,-0.1620669,-0.0825969
9,0.3236481,0.2509273,"('unaffectionate', 'caring')",0.33274385,0.25120822,1.2627894,1.2388935,0.6397271,0.580343,-0.0593841
10,0.6508355,0.64777434,"('unsympathetic', 'sympathetic')",-1.3395995,-1.4283869,-0.693864,-0.7075902,-0.460876,-0.4960676,-0.0351916
11,0.43443698,0.5028771,"('unhelpful', 'helpful')",-0.24019776,-0.25356138,1.4429426,1.6183587,0.5457273,0.6225582,0.0768309
12,1.0535828,1.1069392,"('unsupportive', 'supportive')",0.93629026,0.8970447,-1.6448826,-1.6814489,0.1149968,0.1075117,-0.0074851
13,0.7085259,0.6841932,"('impolite', 'polite')",-0.13937345,-0.19132407,-0.5171977,-0.52753973,0.0173182,-0.0115569,-0.0288751
14,0.43101302,0.5075435,"('antisocial', 'social')",0.58723086,0.59197813,-0.67085594,-0.67483556,0.115796,0.141562,0.025766
15,0.19769026,0.14821784,"('boring', 'funny')",0.33128166,0.24898547,0.47662783,0.48389784,0.3351999,0.2937004,-0.0414995
16,-1.6403317,-1.6577357,"('unpopular', 'popular')",-0.4972852,-0.4957979,0.25266427,0.30097347,-0.6283175,-0.6175201,0.0107974
17,-0.03412655,0.050084498,"('nasty', 'nice')",-0.28131232,-0.20979172,-0.515739,-0.42740244,-0.2770593,-0.1957032,0.0813561
18,-0.002772443,-0.01692281,"('disagreeable', 'welcoming')",-0.32938516,-0.33959907,-0.14001018,-0.16237736,-0.1573893,-0.1729664,-0.0155771
19,-0.70299584,-0.72495943,"('inhospitable', 'hospitable')",-0.7833802,-0.7942838,0.14205039,0.24073173,-0.4481086,-0.4261705,0.0219381
20,0.040029973,0.11074011,"('rough', 'thoughtful')",0.386741,0.43803003,1.0585766,1.0161673,0.4951158,0.5216458,0.02653
21,1.6362219,1.6064692,"('immoral', 'moral')",0.36033762,0.27789265,-0.61569726,-0.57287997,0.4602874,0.4371606,-0.0231268
22,0.25475577,0.26669797,"('untrustworthy', 'trustworthy')",-0.9651487,-1.1012048,-0.8235105,-0.8414784,-0.5113012,-0.5586617,-0.0473605
23,0.9702312,0.9579694,"('insincere', 'sincere')",0.0106691485,-0.103595965,5.8804107,5.875542,2.2871037,2.2433052,-0.0437985
24,1.2563783,1.2475976,"('dishonest', 'honest')",-0.3128147,-0.37729713,0.8749548,0.8418545,0.6061728,0.5707183,-0.0354545
25,-0.22702885,-0.31402355,"('egoistic', 'altruistic')",1.0876551,1.0794947,1.8378141,1.7501652,0.8994801,0.8385455,-0.0609346
26,-0.4280919,-0.51903915,"('hardhearted', 'benevolent')",1.6235528,1.5396441,1.6458662,1.5953276,0.9471091,0.8719775,-0.0751316
27,0.75895864,0.75628793,"('hardhearted', 'softhearted')",0.216769,0.17090732,1.7693009,1.6811162,0.9150095,0.8694371,-0.0455724
28,0.53630507,0.44051415,"('disloyal', 'loyal')",0.23852956,0.13927194,0.75129586,0.67473346,0.5087101,0.4181732,-0.0905369
29,0.18426313,0.11505056,"('unfair', 'fair')",-0.20320313,-0.2249125,0.02375649,-0.15025488,0.0016055,-0.0867056,-0.0883111
30,0.4080515,0.4946775,"('intolerant', 'tolerant')",1.2497951,1.2024031,1.0149372,1.0167675,0.890928,0.904616,0.013688
31,-1.1492293,-1.158261,"('evil', 'good')",-0.5017362,-0.38063842,-0.6360945,-0.7063829,-0.7623533,-0.7484274,0.0139259
32,1.1108015,1.0457164,"('unkind', 'kind')",-0.02483827,-0.15744516,0.8403233,0.6936539,0.6420955,0.5273084,-0.1147871
33,0.09392523,0.079090886,"('wrong', 'right')",0.53768224,0.49512604,-0.10292338,-0.17174189,0.176228,0.1341583,-0.0420697
34,-0.18972604,-0.08772278,"('mean', 'honorable')",0.5763744,0.63526046,5.847269,6.049476,2.0779724,2.1990047,0.1210323
35,-1.1199899,-1.1904006,"('corrupt', 'incorrupt')",-0.6431209,-0.5944886,0.16710202,0.05451013,-0.5320029,-0.576793,-0.0447901
36,-1.8481979,-1.9849547,"('hostile', 'amicable')",-0.40665546,-0.39700717,0.45106563,0.27145144,-0.6012626,-0.7035034,-0.1022408
37,1.370943,1.4261237,"('fake', 'genuine')",-0.5293043,-0.60882795,0.6242213,0.59969985,0.48862,0.4723319,-0.0162881
