,devon_male,devon_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,1.1013371,0.7192903,"('unsociable', 'sociable')",0.17351969,0.122161254,-0.14005789,-0.206958,0.3782663,0.2114979,-0.1667684
1,0.29823643,0.28266785,"('unfriendly', 'friendly')",0.62540483,0.41004294,1.1403166,1.0031484,0.687986,0.5652864,-0.1226996
2,0.6420085,0.53862005,"('unlikable', 'likable')",1.2331048,1.1704774,0.56832415,0.58546317,0.8144791,0.7648535,-0.0496256
3,0.27894452,0.32222596,"('repellent', 'pleasant')",0.026722167,0.18982476,1.0788789,1.1624758,0.4615152,0.5581755,0.0966603
4,-0.43935153,-0.5470344,"('disliked', 'liked')",0.64281493,0.44671807,-6.710349,-6.686979,-2.1689618,-2.2624318,-0.09347
5,-1.1699698,-0.9386441,"('distant', 'outgoing')",0.12013102,0.018707275,-0.8318502,-0.76629126,-0.6272297,-0.562076,0.0651537
6,-1.8358611,-1.5737047,"('distant', 'open')",-0.42808086,-0.56195766,-1.1010991,-1.0653982,-1.1216804,-1.0670202,0.0546602
7,1.6469582,1.5327355,"('insensitive', 'sensitive')",0.8306333,0.96967536,0.89817864,0.98646116,1.1252567,1.1629574,0.0377007
8,0.2609519,0.2814633,"('unaffectionate', 'affectionate')",-0.4979752,-0.6544194,0.43967927,0.31552184,0.067552,-0.0191448,-0.0866968
9,1.3014618,1.3887991,"('unaffectionate', 'caring')",0.3693557,0.34092683,1.1530942,1.1251123,0.9413039,0.9516127,0.0103088
10,1.7542269,1.472966,"('unsympathetic', 'sympathetic')",-0.58658904,-0.57906616,-0.33842087,-0.3535684,0.2764057,0.1801105,-0.0962952
11,1.244336,1.1963205,"('unhelpful', 'helpful')",0.38487834,0.51348984,2.3886006,2.4702725,1.3392715,1.3933609,0.0540894
12,1.4926288,1.4518225,"('unsupportive', 'supportive')",0.76001763,0.79447114,-1.7714584,-1.675997,0.160396,0.1900988,0.0297028
13,1.0523452,0.7268531,"('impolite', 'polite')",0.14202963,0.19654481,-0.28012502,-0.31065172,0.3047499,0.2042487,-0.1005012
14,1.7924509,1.4057745,"('antisocial', 'social')",1.1710496,1.290937,0.43629625,0.29808304,1.1332656,0.9982649,-0.1350007
15,-0.20902371,-0.28425398,"('boring', 'funny')",-0.21228915,-0.38146406,-0.49278364,-0.5854159,-0.3046988,-0.4170446,-0.1123458
16,-1.6399744,-1.4983181,"('unpopular', 'popular')",-0.20784283,-0.22249962,0.13985455,0.21010815,-0.5693209,-0.5035698,0.0657511
17,-0.36550796,-0.43406492,"('nasty', 'nice')",-0.8828026,-0.890749,-0.68204916,-0.6921782,-0.6434532,-0.6723307,-0.0288775
18,-0.62506855,-0.56533146,"('disagreeable', 'welcoming')",-0.87887204,-0.7894601,-0.85489154,-0.69018614,-0.7862774,-0.6816592,0.1046182
19,-1.2252868,-1.0902272,"('inhospitable', 'hospitable')",-0.8756745,-0.9985277,-0.92265934,-0.84996885,-1.0078735,-0.9795746,0.0282989
20,0.39582145,0.37873784,"('rough', 'thoughtful')",0.10398995,0.15473542,0.35271683,0.40021062,0.2841761,0.311228,0.0270519
21,1.4544108,1.420209,"('immoral', 'moral')",1.4909695,1.5361085,-0.33856878,-0.17578612,0.8689372,0.9268438,0.0579066
22,1.3260342,1.0438495,"('untrustworthy', 'trustworthy')",-0.29310703,-0.40780997,-0.47800085,-0.48472136,0.1849754,0.0504394,-0.134536
23,1.2495553,1.1886804,"('insincere', 'sincere')",-0.08081292,0.03738506,6.3462133,6.339255,2.5049852,2.5217735,0.0167883
24,2.337852,2.2707212,"('dishonest', 'honest')",0.560859,0.62696505,0.9653743,1.0288922,1.2880284,1.3088595,0.0208311
25,-0.9344057,-0.68881035,"('egoistic', 'altruistic')",0.9063488,0.94016546,1.006324,1.0640922,0.3260891,0.4384824,0.1123933
26,0.48507762,0.20648405,"('hardhearted', 'benevolent')",0.7182083,0.53581655,1.4959178,1.1503378,0.8997346,0.6308795,-0.2688551
27,-0.20608413,-0.07307595,"('hardhearted', 'softhearted')",0.15017314,0.18311873,0.9728284,0.93891096,0.3056391,0.3496513,0.0440122
28,1.6279411,1.5102816,"('disloyal', 'loyal')",0.5366792,0.4981007,1.5866141,1.4795115,1.2504115,1.1626313,-0.0877802
29,-0.0040147156,-0.0025812387,"('unfair', 'fair')",-0.24894212,-0.2747653,-0.03643295,-0.17845477,-0.0964633,-0.1519338,-0.0554705
30,1.2831423,1.217324,"('intolerant', 'tolerant')",0.80370456,0.7864293,0.6257495,0.6204864,0.9041988,0.8747465,-0.0294523
31,-1.8400009,-1.4654721,"('evil', 'good')",-1.0825073,-1.3045897,-1.399135,-1.4400444,-1.4405478,-1.4033688,0.037179
32,0.922864,0.7522348,"('unkind', 'kind')",0.1452041,0.20041662,1.2857294,1.1595657,0.7845991,0.7040724,-0.0805267
33,-0.86843383,-0.76336676,"('wrong', 'right')",1.0151105,0.90272,-0.94057286,-0.9086423,-0.2646321,-0.2564297,0.0082024
34,-0.5601528,-0.5018036,"('mean', 'honorable')",0.4614621,0.5607744,5.610225,5.837939,1.8371782,1.9656366,0.1284584
35,-1.9402391,-1.6353214,"('corrupt', 'incorrupt')",-0.7507347,-0.8510589,-0.9507542,-0.97651875,-1.2139093,-1.1542997,0.0596096
36,-2.2031317,-2.0669384,"('hostile', 'amicable')",-0.9307414,-1.2547175,-1.0473452,-1.1527454,-1.3937394,-1.491467,-0.0977276
37,1.6197317,1.6524572,"('fake', 'genuine')",0.3765042,0.30836672,0.23336025,0.2749825,0.7431987,0.7452688,0.0020701
38,0.545474,0.58917457,"('untruthful', 'truthful')",0.14382944,0.081916265,0.33800116,0.45617688,0.3424348,0.3757559,0.0333211
39,1.7813287,1.6904905,"('exploitative', 'cooperative')",0.104808375,0.18909156,0.1374757,0.15435268,0.6745376,0.6779783,0.0034407
