,affiliated_male,affiliated_female,tuple,computer_male,computer_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,0.69087464,0.47215405,"('unsociable', 'sociable')",0.008637041,-0.10221899,0.8681036,0.7963686,-0.11635439,-0.26428312,0.3628152,0.2255051,-0.1373101
1,-0.90136886,-0.97787607,"('unfriendly', 'friendly')",1.4471133,1.3720764,0.017928626,-0.09578205,1.7905349,1.7074013,0.588552,0.5014549,-0.0870971
2,1.2857418,1.3456969,"('unlikable', 'likable')",0.41769052,0.48139566,1.0688809,1.115411,0.7507034,0.83206624,0.8807541,0.9436425,0.0628884
3,-0.25726023,-0.15752122,"('repellent', 'pleasant')",-0.62339586,-0.5738969,0.18534727,0.36638582,0.05209937,0.12213754,-0.1608024,-0.0607237,0.1000787
4,-0.17106107,-0.20805372,"('disliked', 'liked')",-0.17778525,-0.18540542,0.20619568,0.22064383,-5.3596673,-5.490926,-1.3755795,-1.4159353,-0.0403558
5,-0.98385066,-0.9306618,"('distant', 'outgoing')",1.07273,1.1757526,-0.7809246,-0.73258275,-0.22117656,-0.2141749,-0.2283055,-0.1754167,0.0528888
6,-0.76637787,-0.69059646,"('distant', 'open')",0.9816468,1.0838652,-1.1551685,-1.0755359,0.43794245,0.4389655,-0.1254893,-0.0608254,0.0646639
7,2.1073081,2.129673,"('insensitive', 'sensitive')",-0.12267548,-0.15598837,-0.10649915,-0.013714295,0.5185951,0.5925454,0.5991821,0.6381289,0.0389468
8,-1.0418818,-0.9754156,"('unaffectionate', 'affectionate')",0.07138321,0.0738093,-0.5837701,-0.53931266,0.6213277,0.65527505,-0.2332352,-0.196411,0.0368242
9,-0.12590659,-0.052845247,"('unaffectionate', 'caring')",0.6477426,0.64760375,-0.028936684,0.060765624,1.14442,1.2071029,0.4093298,0.4656568,0.056327
10,0.8002878,0.8874775,"('unsympathetic', 'sympathetic')",-1.2836918,-1.3036102,-0.8025864,-0.59660316,-0.29710516,-0.1957923,-0.3957739,-0.302132,0.0936419
11,1.7230301,1.733858,"('unhelpful', 'helpful')",0.8666824,0.83938867,1.7262096,1.8087285,2.311724,2.412562,1.6569116,1.6986343,0.0417227
12,1.7389959,1.8984038,"('unsupportive', 'supportive')",0.12516733,0.22221553,0.3642206,0.6082739,-1.7718892,-1.7193278,0.1141236,0.2523914,0.1382678
13,0.66547054,0.6724193,"('impolite', 'polite')",-0.5428667,-0.5565326,-0.12251235,-0.07055165,-0.57651365,-0.55217147,-0.1441055,-0.1267091,0.0173964
14,2.00925,1.9208449,"('antisocial', 'social')",0.4691247,0.41749418,1.4293463,1.4744482,-0.52640176,-0.5179174,0.8453298,0.8237175,-0.0216123
15,1.001173,0.9379451,"('boring', 'funny')",0.43252498,0.34737384,-0.15511085,-0.32283634,0.8800158,0.83810097,0.5396507,0.4501459,-0.0895048
16,-0.97714156,-1.0600184,"('unpopular', 'popular')",-0.31839523,-0.31197837,0.11022563,0.10906762,0.5440995,0.54592264,-0.1603029,-0.1792516,-0.0189487
17,0.22571026,0.1589754,"('nasty', 'nice')",0.15266071,0.21426868,0.96175206,1.0082587,-0.0024467558,0.023084797,0.3344191,0.3511469,0.0167278
18,-0.1720388,-0.096200205,"('disagreeable', 'welcoming')",-0.19986543,-0.14810982,0.26695308,0.3677299,-0.4037131,-0.32858709,-0.1271661,-0.0512918,0.0758743
19,0.5307495,0.58917946,"('inhospitable', 'hospitable')",0.6764017,0.6570078,-0.37679237,-0.29848784,0.4134192,0.44347912,0.3109445,0.3477946,0.0368501
20,0.20074883,0.20012148,"('rough', 'thoughtful')",0.43986923,0.46307287,-0.021968959,-0.00925814,0.2682479,0.2898682,0.2217243,0.2359511,0.0142268
21,0.65239614,0.76825434,"('immoral', 'moral')",0.37559336,0.35126856,0.41749728,0.5703655,-0.6496412,-0.5073159,0.1989614,0.2956432,0.0966818
22,0.7955742,0.77039975,"('untrustworthy', 'trustworthy')",-0.067644805,-0.13999562,0.4526971,0.5235519,-0.8748665,-0.79723555,0.07644,0.0891801,0.0127401
23,1.2846807,1.3248693,"('insincere', 'sincere')",-0.07056813,-0.084040835,0.6488175,0.6768051,5.359097,5.4469676,1.8055067,1.8411503,0.0356436
24,1.8528621,1.9629002,"('dishonest', 'honest')",-0.26331422,-0.24200293,-0.22764727,-0.1541932,0.88052183,0.95623386,0.5606056,0.6307344,0.0701288
25,-1.1571524,-1.1780704,"('egoistic', 'altruistic')",0.6469308,0.64178437,1.4188176,1.3197026,1.711782,1.6736455,0.6550945,0.6142655,-0.040829
26,1.2456841,1.1189721,"('hardhearted', 'benevolent')",1.3555353,1.2985007,1.5367289,1.4706004,1.7400265,1.7104993,1.4694936,1.3996432,-0.0698504
27,0.046656393,0.14102566,"('hardhearted', 'softhearted')",-0.6652273,-0.6059405,0.13299486,0.22428796,1.3016802,1.3044481,0.204026,0.2659553,0.0619293
28,0.6577565,0.5462041,"('disloyal', 'loyal')",0.040530436,-0.121705465,0.13207386,0.07859522,1.1639774,1.112108,0.4985846,0.4038005,-0.0947841
29,-0.66722125,-0.75518316,"('unfair', 'fair')",-0.027727082,-0.04917793,-0.7285407,-0.88265353,-0.9027338,-1.0369836,-0.5815557,-0.6809995,-0.0994438
30,1.1442567,1.1523122,"('intolerant', 'tolerant')",1.0613593,1.0180676,0.8463321,0.86170405,1.2500949,1.2783117,1.0755107,1.0775988,0.0020881
31,-2.4001844,-2.4582279,"('evil', 'good')",0.1814804,0.22402728,-1.1369221,-1.1852037,-0.99827427,-1.0759432,-1.0884751,-1.1238368,-0.0353617
32,1.2016784,1.2194043,"('unkind', 'kind')",0.073953815,0.0014593527,0.5430532,0.58046377,1.3715497,1.3811797,0.7975588,0.7956268,-0.001932
33,0.10728184,0.06591454,"('wrong', 'right')",1.3399563,1.3915355,0.41199073,0.39512312,-0.28871316,-0.3826121,0.3926289,0.3674903,-0.0251386
34,1.0096279,1.206283,"('mean', 'honorable')",0.23522519,0.35720688,0.23852558,0.3936183,5.6208463,5.9095926,1.7760563,1.9666753,0.190619
35,-0.80061966,-0.96193546,"('corrupt', 'incorrupt')",0.5466172,0.5128119,-0.43429133,-0.6069956,0.29452977,0.027299648,-0.098441,-0.2572049,-0.1587639
36,-0.8762134,-1.000068,"('hostile', 'amicable')",0.2352502,0.17232057,-0.8817599,-1.04458,0.45890987,0.29703537,-0.2659533,-0.393823,-0.1278697
37,0.67563635,0.7647284,"('fake', 'genuine')",-0.80171365,-0.81379586,-0.09419004,-0.05425457,0.2797172,0.34116378,0.0148625,0.0594604,0.0445979
38,0.4877108,0.5626235,"('untruthful', 'truthful')",0.41379467,0.45000198,-0.08028331,0.0031930562,0.1712507,0.27393812,0.2481182,0.3224391,0.0743209
39,2.6079001,2.634767,"('exploitative', 'cooperative')",1.1397078,1.1388842,1.0223734,1.0370302,0.12632754,0.18121813,1.2240772,1.2479749,0.0238977
40,0.1665087,0.1953026,"('stingy', 'generous')",-0.34763378,-0.28638273,0.10889231,0.20756394,-1.5909745,-1.6394138,-0.4158018,-0.3807325,0.0350693
41,1.1838216,1.1426941,"('unforgiving', 'forgiving')",-0.038225412,-0.09092431,0.88619256,0.89155525,0.6202458,0.55035114,0.6630087,0.623419,-0.0395897
42,1.1620171,1.1812235,"('unreliable', 'reliable')",-0.70752835,-0.6394196,0.07750462,0.22260642,-2.8809557,-2.7974453,-0.5872406,-0.5082588,0.0789818
43,1.2239957,1.3537116,"('irresponsible', 'responsible')",-0.91662204,-0.8382408,-1.0766461,-0.93073654,0.07771306,0.20114757,-0.1728898,-0.0535295,0.1193603
