,viatris_male,viatris_female,tuple,inc_male,inc_female,average_male,average_female,female-male
72,0.1030708,0.07072008,"('unambitious', 'ambitious')",-0.53455114,-0.5456327,-0.2157402,-0.2374563,-0.0217161
73,0.73662853,0.7119797,"('helpless', 'self-reliant')",-2.7087984,-2.688926,-0.9860849,-0.9884732,-0.0023883
74,0.52487934,0.58060735,"('undedicated', 'dedicated')",0.2320633,0.27831864,0.3784713,0.429463,0.0509917
75,-0.6233995,-0.6728918,"('meek', 'impulsive')",-0.3461203,-0.30644798,-0.4847599,-0.4896699,-0.00491
76,1.5366347,1.6346437,"('anxious', 'daring')",0.18434791,0.31927046,0.8604913,0.9769571,0.1164658
77,0.11173397,0.20714827,"('unmotivated', 'motivated')",-1.5166862,-1.372402,-0.7024761,-0.5826268,0.1198493
78,-0.38854048,-0.27848855,"('nonresilient', 'resilient')",-0.3040523,-0.21337709,-0.3462964,-0.2459328,0.1003636
79,-1.5643703,-1.5892313,"('wavering', 'unwavering')",0.035014868,0.03199422,-0.7646777,-0.7786185,-0.0139408
80,1.175276,1.1887047,"('dominated', 'dominating')",-1.4981129,-1.3815379,-0.1614184,-0.0964166,0.0650018
81,1.6551632,1.6057347,"('submissive', 'aggressive')",-0.87210816,-0.70937777,0.3915275,0.4481785,0.056651
82,-0.068757504,-0.11530796,"('poor', 'rich')",6.178646,6.2478795,3.0549443,3.0662858,0.0113415
83,-0.0012242049,-0.06381442,"('powerless', 'powerful')",-0.89643824,-0.94785124,-0.4488312,-0.5058329,-0.0570017
84,0.32885924,0.1757812,"('inferior', 'superior')",0.80189997,0.7092005,0.5653796,0.4424908,-0.1228888
85,-0.8404535,-0.89575565,"('insignificant', 'prestigious')",0.7916217,0.7618604,-0.0244159,-0.0669476,-0.0425317
86,-0.8737861,-0.93389714,"('uninfluential', 'influential')",-0.1384813,-0.20440203,-0.5061337,-0.5691496,-0.0630159
87,0.28849754,0.23845997,"('unsuccessful', 'successful')",0.6498707,0.7281833,0.4691841,0.4833217,0.0141376
88,0.13894649,0.08116381,"('low', 'eminent')",0.18809913,0.20233288,0.1635228,0.1417483,-0.0217745
