,take_male,take_female,tuple,two_male,two_female,interactive_male,interactive_female,softwr_male,softwr_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2139938,-1.2935758,"('unsociable', 'sociable')",-0.38986045,-0.39182067,-0.34671777,-0.4330087,0.47865656,0.3921817,-0.40501454,-0.62253624,-0.375386,-0.4697519,-0.0943659
1,-0.34624276,-0.29438424,"('unfriendly', 'friendly')",-1.8437461,-2.1106052,0.027569273,-0.22730723,-0.210482,-0.22384918,2.4996188,2.3300962,0.0253435,-0.1052099,-0.1305534
2,0.7675628,0.8667971,"('unlikable', 'likable')",-0.31046852,-0.22498858,-0.31938726,-0.27359992,-0.11990531,-0.021972701,0.1336807,0.28118494,0.0302965,0.1254842,0.0951877
3,-0.8544007,-0.7253097,"('repellent', 'pleasant')",-0.1538382,-0.048028134,-1.083519,-0.99909943,0.1381978,0.22942567,-0.11954743,-0.06309119,-0.4146215,-0.3212206,0.0934009
4,-0.578329,-0.63046366,"('disliked', 'liked')",-0.57966727,-0.6399612,-0.7164725,-0.75153124,-1.9446672,-1.885902,-6.223707,-6.3528285,-2.0085686,-2.0521374,-0.0435688
5,-0.8577266,-0.8297686,"('distant', 'outgoing')",-0.9112251,-0.9638404,0.123413965,0.14606732,-1.2663268,-1.1057754,0.04332658,0.12893136,-0.5737076,-0.5248772,0.0488304
6,-0.68074024,-0.5875009,"('distant', 'open')",-0.7996695,-0.80011576,-0.05731276,-0.03383313,-1.07379,-0.9044441,0.63497704,0.7110181,-0.3953071,-0.3229752,0.0723319
7,0.3678736,0.5052782,"('insensitive', 'sensitive')",-0.48004445,-0.367679,-0.19739522,-0.0866361,0.885811,0.97202575,0.28251678,0.3240655,0.1717523,0.2694109,0.0976586
8,0.3453538,0.35675263,"('unaffectionate', 'affectionate')",-1.0353575,-1.1146325,1.0940417,0.99181646,-0.6954966,-0.70075405,1.2341276,1.1841298,0.1885338,0.1434625,-0.0450713
9,-0.43013188,-0.35213393,"('unaffectionate', 'caring')",-1.4987421,-1.5162896,0.4748163,0.4083929,0.018617272,0.020271875,1.5245876,1.4872913,0.0178294,0.0095065,-0.0083229
10,-0.5991586,-0.41489634,"('unsympathetic', 'sympathetic')",-0.24713808,0.03783588,-1.2188014,-1.0333892,0.074124604,0.16297941,-1.1225046,-1.1153109,-0.6226956,-0.4725563,0.1501393
11,0.33061197,0.4078369,"('unhelpful', 'helpful')",0.7655668,0.85802346,1.2582549,1.4068917,0.35064334,0.34877354,1.5521023,1.5997318,0.8514359,0.9242515,0.0728156
12,0.40511072,0.5923944,"('unsupportive', 'supportive')",-0.47810698,-0.25621706,0.8073814,0.9318879,-0.25792223,-0.08256344,-1.9104713,-1.9146074,-0.2868017,-0.1458211,0.1409806
13,0.20535788,0.23596409,"('impolite', 'polite')",0.40420532,0.46262547,-0.048561044,0.0055648126,0.9892706,0.95046705,-0.7922025,-0.784264,0.1516141,0.1740715,0.0224574
14,-0.66005963,-0.68118536,"('antisocial', 'social')",0.19618517,0.28532284,-0.09013359,-0.042561065,0.8455453,0.88139325,-1.2513835,-1.2487673,-0.1919693,-0.1611595,0.0308098
15,0.32385734,0.23001072,"('boring', 'funny')",0.20094821,0.11054294,1.4137876,1.4229652,0.6124234,0.51381004,1.062047,1.0480326,0.7226127,0.6650723,-0.0575404
16,-1.2965956,-1.2334418,"('unpopular', 'popular')",-1.256287,-1.2873855,-0.21118107,-0.15566657,-0.7665196,-0.7481396,0.40178233,0.48281962,-0.6257602,-0.5883628,0.0373974
17,-0.5197844,-0.38245425,"('nasty', 'nice')",0.9836285,1.14043,-0.78608054,-0.6347546,-0.5180612,-0.44926435,-0.63699406,-0.5263974,-0.2954583,-0.1704881,0.1249702
18,-0.2914872,-0.20328447,"('disagreeable', 'welcoming')",-0.84159696,-0.7508833,-0.1907368,-0.15237217,-0.25221217,-0.12945408,-0.04475545,-0.07103248,-0.3241577,-0.2614053,0.0627524
19,-0.32281756,-0.21127021,"('inhospitable', 'hospitable')",0.04610466,0.052280907,-0.7518524,-0.6701371,-1.1111158,-0.9592084,0.32630536,0.4669951,-0.3626751,-0.2642679,0.0984072
20,-0.52691233,-0.52691585,"('rough', 'thoughtful')",-0.24915814,-0.24983303,-0.37634403,-0.30638447,-0.39401639,-0.36276153,0.79265755,0.8740987,-0.1507547,-0.1143592,0.0363955
21,0.8201166,0.84499806,"('immoral', 'moral')",1.0300144,1.1516876,-0.6617093,-0.60649455,1.2283794,1.186934,-0.82903767,-0.81103826,0.3175527,0.3532174,0.0356647
