,apartment_male,apartment_female,tuple,investment_male,investment_female,&_male,&_female,mgmt_male,mgmt_female,co_male,co_female,average_male,average_female,female-male
0,1.2043998,1.0891603,"('unsociable', 'sociable')",0.50487673,0.24648632,1.4356633,1.326093,0.38451582,0.1619964,0.54477555,0.38873935,0.8148462,0.6424951,-0.1723511
1,-1.9319032,-1.8645936,"('unfriendly', 'friendly')",0.5764214,0.5660313,-0.080670625,0.04507141,-0.7023023,-0.637175,1.2741588,1.3602954,-0.1728592,-0.1060741,0.0667851
2,-0.0048761815,0.11520294,"('unlikable', 'likable')",2.170181,2.2950864,1.8935127,2.0061944,1.3721153,1.494887,0.9640047,1.0966345,1.2789875,1.401601,0.1226135
3,0.20838837,0.36540422,"('repellent', 'pleasant')",0.30838755,0.375563,0.90695506,0.98030436,-0.07320542,-0.03082627,0.6435473,0.70004934,0.3988146,0.4780989,0.0792843
4,-1.366163,-1.2994472,"('disliked', 'liked')",-0.08554679,0.009638571,-0.61639696,-0.5457552,-0.2781963,-0.1743713,-6.938218,-6.932303,-1.8569042,-1.7884476,0.0684566
5,-0.9834894,-0.9323125,"('distant', 'outgoing')",0.25117666,0.4054846,-1.1460742,-0.9172932,-0.4436075,-0.22455111,-0.8669676,-0.7062381,-0.6377924,-0.4749821,0.1628103
6,-1.1727629,-1.0444819,"('distant', 'open')",0.32553852,0.5432196,-1.3616191,-1.0554259,-0.42393515,-0.16227357,-0.61442393,-0.4089589,-0.6494405,-0.4255841,0.2238564
7,1.3684782,1.3436087,"('insensitive', 'sensitive')",1.8957808,1.8682452,2.1249795,2.1125164,1.2427665,1.2203176,0.6637712,0.71487904,1.4591552,1.4519135,-0.0072417
8,-0.88429314,-0.8639213,"('unaffectionate', 'affectionate')",-0.042000264,-0.0503342,-1.257141,-1.087132,-0.19279012,-0.11857535,0.2630122,0.338149,-0.4226425,-0.3563628,0.0662797
9,0.05811706,0.1420373,"('unaffectionate', 'caring')",1.4245421,1.4159548,-0.03514844,0.086600386,-0.15791456,-0.08262695,1.0097313,1.1095033,0.4598655,0.5342937,0.0744282
10,0.9460104,1.0140307,"('unsympathetic', 'sympathetic')",0.762537,0.70146006,1.3136553,1.2472023,0.2514622,0.12030795,0.3869645,0.3774677,0.7321259,0.6920938,-0.0400321
11,1.0760002,1.0962961,"('unhelpful', 'helpful')",1.0232681,0.89952374,1.9392663,1.9039766,0.123813294,0.024866614,2.394246,2.4312086,1.3113188,1.2711743,-0.0401445
12,1.3924917,1.6159838,"('unsupportive', 'supportive')",1.7292548,1.8315976,0.98955435,1.2327672,0.7236672,0.8639388,-1.8835368,-1.7338258,0.5902863,0.7620923,0.171806
13,1.3215569,1.2350504,"('impolite', 'polite')",0.83254635,0.655857,0.99410576,0.93259674,0.44623315,0.25274274,0.07060791,-0.017643584,0.7330101,0.6117207,-0.1212894
14,2.174339,2.0287478,"('antisocial', 'social')",2.2414849,2.093533,1.9026312,1.695712,0.98621815,0.7817233,0.23735526,0.10723683,1.5084057,1.3413907,-0.167015
15,0.8871572,0.7364676,"('boring', 'funny')",0.41567916,0.37259832,0.45278168,0.37481567,0.950999,0.9038048,0.22713894,0.19535737,0.5867512,0.5166087,-0.0701425
16,-2.1544707,-2.058568,"('unpopular', 'popular')",-0.7123122,-0.6080047,-0.7223167,-0.6781521,-0.6244707,-0.6035836,-0.2810105,-0.24783336,-0.8989162,-0.8392283,0.0596879
17,0.72190744,0.8231928,"('nasty', 'nice')",-0.28189555,-0.21151942,-0.8041678,-0.6999288,0.047105633,0.09771243,-0.5817359,-0.56219226,-0.1797572,-0.1105471,0.0692101
18,-1.0294478,-0.82406384,"('disagreeable', 'welcoming')",0.23940259,0.39955136,0.5650223,0.841667,-0.36089063,-0.21731119,-1.0485916,-0.9461486,-0.326901,-0.149261,0.17764
19,-1.3348856,-1.173656,"('inhospitable', 'hospitable')",-1.0724673,-0.8958368,-1.2328067,-1.0294042,-1.1333302,-0.95326686,-0.76244956,-0.60979855,-1.1071879,-0.9323925,0.1747954
20,0.38422292,0.4180347,"('rough', 'thoughtful')",0.17288534,0.19601104,0.06483567,0.11341172,-0.6025712,-0.63287944,0.33670866,0.3535183,0.0712163,0.0896193,0.018403
21,1.2847733,1.3467239,"('immoral', 'moral')",1.6563135,1.6386912,1.3542746,1.3137358,0.07301847,0.08282874,-0.7980805,-0.7678987,0.7140599,0.7228162,0.0087563
22,-0.21834236,-0.10408171,"('untrustworthy', 'trustworthy')",-0.09704215,-0.120753564,2.1495757,2.1694431,-0.052771755,-0.04186773,-0.25628048,-0.25011992,0.3050278,0.330524,0.0254962
23,1.5138743,1.5294222,"('insincere', 'sincere')",1.5002291,1.3735769,2.008129,1.9677305,0.56527126,0.4127491,5.970868,5.8749657,2.3116743,2.2316889,-0.0799854
24,0.63312286,0.67710686,"('dishonest', 'honest')",0.42900407,0.43399692,0.8609274,0.9075312,-0.1945754,-0.16632165,0.8641323,0.92433244,0.5185222,0.5553292,0.036807
25,-1.5625464,-1.5471083,"('egoistic', 'altruistic')",0.024942227,-0.0052961633,-0.68055356,-0.6868657,-0.5859749,-0.52252275,1.0908256,1.0904114,-0.3426614,-0.3342763,0.0083851
26,0.4258143,0.36834708,"('hardhearted', 'benevolent')",2.7368088,2.7302637,1.5114479,1.472723,0.8340441,0.7839963,1.6588386,1.6608903,1.4333908,1.403244,-0.0301468
27,0.6731042,0.7293105,"('hardhearted', 'softhearted')",0.40764943,0.4827498,0.030016534,0.1522043,0.22425535,0.30858728,0.69440967,0.6836305,0.405887,0.4712965,0.0654095
28,0.08570061,-0.014681365,"('disloyal', 'loyal')",0.9351905,0.733922,1.0909758,0.93426645,-0.8896452,-1.0179685,1.2056266,1.0818189,0.4855697,0.3434715,-0.1420982
29,-1.5094852,-1.4721339,"('unfair', 'fair')",-1.1330687,-1.1461877,-0.28471842,-0.28401494,-1.1105386,-1.087589,-0.9277063,-0.97648484,-0.9931034,-0.993282,-0.0001786
30,1.7687212,1.9267547,"('intolerant', 'tolerant')",1.6702439,1.6710838,1.391167,1.3932033,0.6901219,0.60931325,0.6576727,0.7305029,1.2355854,1.2661716,0.0305862
31,-2.7944179,-2.5640743,"('evil', 'good')",-1.9075778,-1.6790897,-2.203043,-1.8955374,-1.7091031,-1.412942,-1.7618034,-1.6347325,-2.075189,-1.8372751,0.2379139
32,0.3874476,0.3155606,"('unkind', 'kind')",1.0634015,0.9645424,1.8969626,1.7593657,0.28187498,0.14142205,1.2746288,1.1830002,0.9808631,0.8727782,-0.1080849
33,-0.46483406,-0.41101795,"('wrong', 'right')",1.3658955,1.3796867,-0.6158382,-0.4914754,0.7511847,0.84033394,-0.90747267,-0.86148477,0.0257871,0.0912085,0.0654214
34,0.82479125,1.0574346,"('mean', 'honorable')",0.47143784,0.66490686,0.16228706,0.4130466,0.33954087,0.5403344,5.031243,5.205299,1.36586,1.5762043,0.2103443
