,manitowoc_male,manitowoc_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5923235,-1.6744285,"('unsociable', 'sociable')",0.36100665,0.21036948,-0.40294746,-0.45963624,-0.5447548,-0.6412317,-0.0964769
1,-0.50820994,-0.571399,"('unfriendly', 'friendly')",-0.17563984,-0.44996357,2.2191787,2.0120206,0.5117763,0.3302193,-0.181557
2,-0.3005067,-0.23237538,"('unlikable', 'likable')",1.4497831,1.5006903,0.77001166,0.8028473,0.6397627,0.6903874,0.0506247
3,-0.58915097,-0.5502691,"('repellent', 'pleasant')",0.4900988,0.5608436,-0.005697448,0.08149119,-0.0349165,0.0306885,0.065605
4,0.3326513,0.36870897,"('disliked', 'liked')",-0.74447644,-0.8821023,-6.758375,-6.8428645,-2.3900668,-2.452086,-0.0620192
5,0.95277905,0.88675565,"('distant', 'outgoing')",-0.9414547,-1.0410006,-0.065280095,-0.16456373,-0.0179852,-0.1062696,-0.0882844
6,0.7844051,0.73234093,"('distant', 'open')",-1.0963175,-1.2446797,0.6085626,0.49092594,0.0988834,-0.0071376,-0.106021
7,-1.3292037,-1.3234138,"('insensitive', 'sensitive')",-0.0663464,-0.008402899,1.062609,1.1353035,-0.1109804,-0.0655044,0.045476
8,-0.36124742,-0.3471879,"('unaffectionate', 'affectionate')",-0.9987347,-1.1938916,1.3263634,1.1488008,-0.0112062,-0.1307596,-0.1195534
9,0.23707764,0.25722563,"('unaffectionate', 'caring')",-0.44071224,-0.5940841,2.0546176,1.9684553,0.6169943,0.5438656,-0.0731287
10,-1.6619498,-1.6978685,"('unsympathetic', 'sympathetic')",-0.18348429,-0.17942223,-0.058967695,0.011515679,-0.6348006,-0.621925,0.0128756
11,-1.057806,-1.0051906,"('unhelpful', 'helpful')",0.00050695986,0.096219055,2.005707,2.1086783,0.316136,0.3999023,0.0837663
12,-0.09025559,-0.10336645,"('unsupportive', 'supportive')",-0.00941271,0.058238234,-1.5733334,-1.5955142,-0.5576672,-0.5468808,0.0107864
13,-1.1120585,-1.1509501,"('impolite', 'polite')",0.06625471,0.11060151,-0.31299412,-0.22271195,-0.4529326,-0.4210202,0.0319124
14,-1.5028758,-1.4872206,"('antisocial', 'social')",1.1835314,1.2102615,-0.6787268,-0.6490166,-0.3326904,-0.3086586,0.0240318
15,1.1030223,1.0936002,"('boring', 'funny')",0.43561256,0.37358847,0.67352206,0.6722585,0.7373857,0.7131491,-0.0242366
16,0.21488188,0.27705672,"('unpopular', 'popular')",-0.36653894,-0.3685845,0.89109,0.8952612,0.2464776,0.2679112,0.0214336
17,0.009360582,-0.015310571,"('nasty', 'nice')",0.09318833,0.0652632,-0.983426,-0.97496283,-0.2936257,-0.3083367,-0.014711
18,0.25727105,0.29640758,"('disagreeable', 'welcoming')",-0.7028425,-0.7967037,-0.5343419,-0.6630593,-0.3266378,-0.3877851,-0.0611473
19,-0.76152086,-0.7178641,"('inhospitable', 'hospitable')",-0.9561537,-1.1052724,-0.18835232,-0.22338843,-0.6353423,-0.682175,-0.0468327
20,-1.495472,-1.4664803,"('rough', 'thoughtful')",0.4152357,0.52248406,0.76847184,0.8255603,-0.1039215,-0.0394786,0.0644429
