,eog_male,eog_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.73388743,-0.8128437,"('unsociable', 'sociable')",0.40815625,0.22617984,-0.52094513,-0.6405679,-0.2822254,-0.4090772,-0.1268518
1,-0.9420003,-1.1609501,"('unfriendly', 'friendly')",0.58065623,0.26109394,1.9911921,1.8448675,0.5432827,0.3150038,-0.2282789
2,0.3195656,0.35094187,"('unlikable', 'likable')",0.8184905,0.8511929,0.55632937,0.6702412,0.5647951,0.6241253,0.0593302
3,-0.2952715,-0.14098392,"('repellent', 'pleasant')",0.799306,0.90158314,0.23220858,0.24636088,0.2454144,0.3356533,0.0902389
4,0.10819179,-0.04015709,"('disliked', 'liked')",-0.2789055,-0.4506791,-6.365979,-6.4323583,-2.1788977,-2.3077315,-0.1288338
5,-0.52255327,-0.6476537,"('distant', 'outgoing')",-0.55503863,-0.5492791,-0.035834447,-0.03149482,-0.3711421,-0.4094759,-0.0383338
6,-0.7617002,-0.8261668,"('distant', 'open')",-1.1951493,-1.2353183,0.4179655,0.40716133,-0.5129613,-0.5514412,-0.0384799
7,0.6341294,0.70551455,"('insensitive', 'sensitive')",0.97051626,0.993752,1.0448072,1.0215137,0.883151,0.9069268,0.0237758
8,-0.8177484,-0.91856205,"('unaffectionate', 'affectionate')",-0.6241539,-0.7053307,1.1439954,1.0347056,-0.0993023,-0.1963957,-0.0970934
9,-0.7711013,-0.851174,"('unaffectionate', 'caring')",0.5219809,0.44550234,1.3429389,1.2917863,0.3646061,0.2953716,-0.0692345
10,-0.7540319,-0.67829794,"('unsympathetic', 'sympathetic')",-0.24333133,-0.25518864,-0.4089984,-0.40753675,-0.4687872,-0.4470078,0.0217794
11,0.05431523,0.11142654,"('unhelpful', 'helpful')",0.79752773,0.8574643,1.4854196,1.639694,0.7790875,0.8695283,0.0904408
12,0.65865034,0.6873327,"('unsupportive', 'supportive')",1.16943,1.1282368,-1.587642,-1.572382,0.0801462,0.0810625,0.0009163
13,-0.14330634,-0.07732641,"('impolite', 'polite')",-0.017497368,0.00784146,-0.32593012,-0.31638637,-0.1622446,-0.1286238,0.0336208
14,0.7827347,0.8164343,"('antisocial', 'social')",0.90752906,0.9191391,-0.49636018,-0.56918895,0.3979679,0.3887948,-0.0091731
15,0.21929298,0.14541863,"('boring', 'funny')",-0.65363145,-0.7114714,0.5508444,0.5297078,0.0388353,-0.012115,-0.0509503
16,-0.41354212,-0.4599288,"('unpopular', 'popular')",-0.26713675,-0.31289157,0.28481817,0.30414116,-0.1319536,-0.1562264,-0.0242728
17,-0.37412536,-0.30974278,"('nasty', 'nice')",-0.32299477,-0.20175374,-0.44011465,-0.37676033,-0.3790783,-0.2960856,0.0829927
18,-0.93307096,-0.89181376,"('disagreeable', 'welcoming')",-0.5671309,-0.5821537,-0.24812743,-0.2566459,-0.5827765,-0.5768711,0.0059054
19,-1.0157002,-0.94000566,"('inhospitable', 'hospitable')",-1.4910964,-1.4517391,0.1045506,0.17748222,-0.8007487,-0.7380875,0.0626612
20,-0.40229946,-0.34616834,"('rough', 'thoughtful')",0.059157915,0.12974885,0.9097481,0.82749325,0.1888688,0.2036912,0.0148224
21,0.29652372,0.38043,"('immoral', 'moral')",1.0698134,1.0748011,-0.56646657,-0.5054013,0.2666235,0.3166099,0.0499864
22,0.66042393,0.7075132,"('untrustworthy', 'trustworthy')",0.10437146,0.04170505,-0.6762985,-0.7097986,0.029499,0.0131399,-0.0163591
23,-0.15521953,-0.15088305,"('insincere', 'sincere')",1.1058328,1.0398955,5.72124,5.6967993,2.223951,2.1952705,-0.0286805
24,0.6360891,0.61293113,"('dishonest', 'honest')",0.2718781,0.22277391,0.8682105,0.80770415,0.5920592,0.5478031,-0.0442561
25,-0.35763812,-0.42194963,"('egoistic', 'altruistic')",0.82332814,0.75610566,1.7546576,1.6867644,0.7401159,0.6736401,-0.0664758
26,-0.56410325,-0.7204882,"('hardhearted', 'benevolent')",0.8300382,0.7401675,1.6488127,1.5717403,0.6382492,0.5304732,-0.107776
27,-0.5537497,-0.5326124,"('hardhearted', 'softhearted')",-0.16915715,-0.07723649,1.7829472,1.6499369,0.3533468,0.346696,-0.0066508
28,-0.3481061,-0.49451944,"('disloyal', 'loyal')",0.110971555,-0.10498229,0.81077844,0.68840945,0.1912146,0.0296359,-0.1615787
29,0.09527409,0.046173356,"('unfair', 'fair')",0.3136896,0.21875986,-0.1909478,-0.38210797,0.072672,-0.0390582,-0.1117302
30,0.6354495,0.7221072,"('intolerant', 'tolerant')",1.4577061,1.4231273,1.1128739,1.1236538,1.0686765,1.0896295,0.020953
31,-1.085203,-1.0828177,"('evil', 'good')",-0.86042005,-0.92543066,-0.54864573,-0.70263034,-0.831423,-0.9036262,-0.0722032
