,copart_male,copart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.12887463,0.11302228,"('unsociable', 'sociable')",0.07034938,-0.046021674,0.099612,0.0335003,-0.0661117
1,-1.3001965,-1.2535949,"('unfriendly', 'friendly')",1.5192403,1.386719,0.1095219,0.0665621,-0.0429598
2,0.5422673,0.6052622,"('unlikable', 'likable')",0.37002102,0.42265576,0.4561442,0.513959,0.0578148
3,0.4197193,0.57311773,"('repellent', 'pleasant')",0.1291694,0.1912544,0.2744443,0.3821861,0.1077418
4,-1.2802793,-1.3322439,"('disliked', 'liked')",-5.866472,-5.977957,-3.5733755,-3.6551003,-0.0817248
5,-2.3932164,-2.4022536,"('distant', 'outgoing')",-0.42800108,-0.48861164,-1.4106088,-1.4454327,-0.0348239
6,-2.8591485,-2.8467436,"('distant', 'open')",-0.030785894,-0.11473274,-1.4449672,-1.4807382,-0.035771
7,1.1483163,1.2937423,"('insensitive', 'sensitive')",0.33916104,0.42142287,0.7437387,0.8575826,0.1138439
8,-1.6546785,-1.7283537,"('unaffectionate', 'affectionate')",0.5213851,0.4076876,-0.5666467,-0.660333,-0.0936863
9,-1.3235795,-1.3281761,"('unaffectionate', 'caring')",0.7102847,0.66876733,-0.3066474,-0.3297044,-0.023057
10,0.53472304,0.7006849,"('unsympathetic', 'sympathetic')",-0.47376436,-0.43231001,0.0304793,0.1341874,0.1037081
11,0.52711654,0.58119136,"('unhelpful', 'helpful')",1.2388573,1.3434198,0.8829869,0.9623055,0.0793186
12,-0.25094357,-0.08603925,"('unsupportive', 'supportive')",-1.9007871,-1.8350502,-1.0758654,-0.9605448,0.1153206
13,0.8797771,0.88840485,"('impolite', 'polite')",-0.5904852,-0.54708797,0.1446459,0.1706584,0.0260125
14,1.5799217,1.6100981,"('antisocial', 'social')",-0.089243606,-0.121930405,0.745339,0.7440839,-0.0012551
15,-0.02992277,-0.15657575,"('boring', 'funny')",0.68617886,0.6462572,0.328128,0.2448407,-0.0832873
16,-1.0589678,-1.0822726,"('unpopular', 'popular')",0.5116847,0.52592546,-0.2736416,-0.2781736,-0.004532
17,0.17072697,0.21722001,"('nasty', 'nice')",-0.32129705,-0.29461825,-0.075285,-0.0386991,0.0365859
18,-0.8366727,-0.7955148,"('disagreeable', 'welcoming')",-0.3929417,-0.4519506,-0.6148072,-0.6237327,-0.0089255
19,-1.7827773,-1.7286882,"('inhospitable', 'hospitable')",-0.33518842,-0.25531417,-1.0589828,-0.9920012,0.0669816
20,0.5685754,0.60531473,"('rough', 'thoughtful')",1.3137085,1.2696218,0.941142,0.9374683,-0.0036737
21,1.4535353,1.5786276,"('immoral', 'moral')",-0.32128206,-0.23685223,0.5661266,0.6708877,0.1047611
22,0.87083,0.89756703,"('untrustworthy', 'trustworthy')",-0.90050566,-0.95822436,-0.0148378,-0.0303287,-0.0154909
23,0.49236456,0.5706893,"('insincere', 'sincere')",4.9647055,4.9408193,2.7285349,2.7557542,0.0272193
24,0.51690257,0.5287246,"('dishonest', 'honest')",0.15421322,0.14296041,0.3355579,0.3358425,0.0002846
25,-0.5924643,-0.6170512,"('egoistic', 'altruistic')",1.6288086,1.593772,0.5181721,0.4883604,-0.0298117
26,-0.045649946,-0.04244122,"('hardhearted', 'benevolent')",1.7835895,1.7453227,0.8689698,0.8514407,-0.0175291
27,0.21510603,0.17299403,"('hardhearted', 'softhearted')",1.2961229,1.2203524,0.7556145,0.6966732,-0.0589413
28,-0.44058475,-0.4410776,"('disloyal', 'loyal')",0.6708072,0.55888706,0.1151112,0.0589047,-0.0562065
29,-0.08290203,-0.1070631,"('unfair', 'fair')",-0.48375124,-0.64629114,-0.2833266,-0.3766771,-0.0933505
30,1.6450775,1.657959,"('intolerant', 'tolerant')",1.6474968,1.6199936,1.6462872,1.6389763,-0.0073109
31,-2.0855167,-2.006868,"('evil', 'good')",-0.88959056,-1.0100071,-1.4875536,-1.5084375,-0.0208839
32,1.0025661,0.9993673,"('unkind', 'kind')",0.70217663,0.6077628,0.8523713,0.803565,-0.0488063
33,-0.3210172,-0.40662327,"('wrong', 'right')",-0.5891276,-0.6522743,-0.4550724,-0.5294488,-0.0743764
34,0.013391821,0.17328855,"('mean', 'honorable')",5.4319673,5.591885,2.7226796,2.8825867,0.1599071
35,-1.4644488,-1.6494794,"('corrupt', 'incorrupt')",0.045261264,-0.1340689,-0.7095938,-0.8917742,-0.1821804
36,-2.2532136,-2.334072,"('hostile', 'amicable')",0.1380499,-0.091296494,-1.0575819,-1.2126843,-0.1551024
37,0.26361918,0.36333743,"('fake', 'genuine')",0.11037189,0.12632513,0.1869955,0.2448313,0.0578358
38,-1.079964,-1.0424106,"('untruthful', 'truthful')",-0.5877428,-0.5349435,-0.8338534,-0.7886771,0.0451763
39,1.7983749,1.8099569,"('exploitative', 'cooperative')",0.13436349,0.1465321,0.9663692,0.9782445,0.0118753
40,0.11505283,0.18144742,"('stingy', 'generous')",-1.3054643,-1.3742828,-0.5952057,-0.5964177,-0.001212
41,0.35380533,0.47887605,"('unforgiving', 'forgiving')",0.17787732,0.08204767,0.2658413,0.2804618,0.0146205
42,0.9446347,1.0817641,"('unreliable', 'reliable')",-2.8944082,-2.8003078,-0.9748868,-0.8592718,0.115615
43,0.75960517,0.9017366,"('irresponsible', 'responsible')",0.46328604,0.48717567,0.6114456,0.6944562,0.0830106
44,0.23365442,0.17352447,"('prejudiced', 'unprejudiced')",-1.105978,-1.1174258,-0.4361618,-0.4719507,-0.0357889
45,0.56301445,0.7754577,"('incompetent', 'competent')",-0.17464986,-0.174477,0.1941823,0.3004903,0.106308
46,0.7744617,0.9616551,"('uncompetitive', 'competitive')",-0.5323735,-0.48859024,0.1210441,0.2365324,0.1154883
47,0.68161297,0.7230183,"('stupid', 'smart')",5.119435,5.2352033,2.9005239,2.9791107,0.0785868
48,0.8395295,0.91878754,"('unintelligent', 'intelligent')",0.8012828,0.89509004,0.8204062,0.9069388,0.0865326
49,0.0665756,0.12702914,"('unable', 'able')",-0.123311065,-0.03172735,-0.0283677,0.0476509,0.0760186
50,-0.25717804,-0.3100872,"('clumsy', 'skillful')",0.10146752,0.1032934,-0.0778553,-0.1033969,-0.0255416
51,0.16785027,0.095100574,"('uneducated', 'educated')",0.28776163,0.29797724,0.2278059,0.1965389,-0.031267
52,-1.1657487,-1.4003896,"('irrational', 'rational')",0.37822533,0.20314914,-0.3937617,-0.5986202,-0.2048585
53,-0.95621437,-0.9081216,"('uncreative', 'creative')",0.68957925,0.6453215,-0.1333176,-0.1314,0.0019176
54,-0.62633264,-0.64722496,"('incapable', 'capable')",0.84844923,0.89685804,0.1110583,0.1248165,0.0137582
55,1.3012646,1.4151541,"('incompetent', 'clever')",0.2337446,0.28295666,0.7675046,0.8490554,0.0815508
56,1.2715027,1.3754023,"('impractical', 'practical')",-0.020913403,0.018910673,0.6252947,0.6971565,0.0718618
57,-0.030400554,0.079215124,"('unimaginative', 'imaginative')",-2.0062256,-2.0030584,-1.0183131,-0.9619216,0.0563915
58,-0.10144456,-0.057141438,"('undiscriminating', 'discriminating')",0.17019416,0.0827575,0.0343748,0.012808,-0.0215668
59,-0.52409315,-0.64758086,"('foolish', 'wise')",0.29634255,0.28668094,-0.1138753,-0.18045,-0.0665747
60,2.2062633,2.3718238,"('inefficient', 'efficient')",-0.039847426,0.127005,1.083208,1.2494144,0.1662064
61,0.27639025,0.1672144,"('illogical', 'logical')",0.3417464,0.194921,0.3090683,0.1810677,-0.1280006
62,1.6763954,1.8337197,"('incompetent', 'brilliant')",0.14364164,0.315644,0.9100185,1.0746819,0.1646634
63,0.02440664,0.18440537,"('unperceptive', 'insightful')",0.8904068,1.039984,0.4574067,0.6121947,0.154788
64,0.849354,0.85492134,"('shy', 'confident')",-6.125858,-6.1260953,-2.6382518,-2.635587,0.0026648
