,forest_male,forest_female,tuple,labs_male,labs_female,inc_male,inc_female,average_male,average_female,female-male
16,-0.6019261,-0.65007174,"('unpopular', 'popular')",-0.19673638,-0.28800514,0.79452413,0.76449686,-0.0013795,-0.05786,-0.0564805
17,0.018109914,0.05390909,"('nasty', 'nice')",-0.6221109,-0.56303746,-0.24970967,-0.16305469,-0.2845702,-0.224061,0.0605092
18,-0.39488417,-0.4236375,"('disagreeable', 'welcoming')",0.063891426,0.054036118,-0.21676083,-0.2634569,-0.1825845,-0.2110194,-0.0284349
19,-1.4497194,-1.424651,"('inhospitable', 'hospitable')",-1.2574276,-1.2944933,0.05178392,0.18695568,-0.885121,-0.8440629,0.0410581
20,0.30309135,0.35810387,"('rough', 'thoughtful')",1.3515272,1.3066212,1.094092,1.0534357,0.9162369,0.9060535,-0.0101834
21,1.0334183,0.9921122,"('immoral', 'moral')",0.83407056,0.92565507,-0.9494016,-0.91163886,0.3060291,0.3353761,0.029347
22,0.07499514,0.037318688,"('untrustworthy', 'trustworthy')",0.9973417,1.0066105,-1.0581098,-1.0769677,0.0047423,-0.0110128,-0.0157551
23,0.47943577,0.49530432,"('insincere', 'sincere')",0.63000554,0.694207,5.7636175,5.8184633,2.2910196,2.3359915,0.0449719
24,0.99830323,0.9191594,"('dishonest', 'honest')",-0.38815537,-0.33571404,0.8673482,0.83773655,0.4924987,0.4737273,-0.0187714
25,1.1452028,1.0883015,"('egoistic', 'altruistic')",0.2505864,0.19132344,1.7546067,1.6634592,1.050132,0.9810281,-0.0691039
26,0.8617104,0.7619049,"('hardhearted', 'benevolent')",0.40158087,0.28243464,1.6080357,1.5116655,0.957109,0.8520017,-0.1051073
27,-0.26016465,-0.21490264,"('hardhearted', 'softhearted')",0.5383289,0.5582305,1.9051834,1.7894652,0.7277826,0.710931,-0.0168516
28,1.1244516,1.0141162,"('disloyal', 'loyal')",0.36485493,0.26416394,1.2641006,1.1638799,0.9178023,0.8140534,-0.1037489
29,0.51082635,0.47819656,"('unfair', 'fair')",-0.1382239,-0.13961768,-0.11318885,-0.26232055,0.0864712,0.0254194,-0.0610518
30,1.1284871,1.1320267,"('intolerant', 'tolerant')",1.3296448,1.3464473,0.8424442,0.82922494,1.100192,1.1025664,0.0023744
31,-1.7418646,-1.7033824,"('evil', 'good')",-1.1349581,-1.2212809,-0.26297444,-0.3131457,-1.0465991,-1.0792696,-0.0326705
32,0.77784634,0.71665853,"('unkind', 'kind')",0.5412289,0.58323133,0.8692351,0.76676863,0.7294368,0.6888862,-0.0405506
33,1.1884924,1.1399577,"('wrong', 'right')",-0.7464756,-0.79976463,-0.17196271,-0.2470788,0.090018,0.0310381,-0.0589799
34,0.25691807,0.3568441,"('mean', 'honorable')",-0.016700912,0.009585854,6.04727,6.199929,2.095829,2.1887863,0.0929573
35,-0.24499284,-0.35481986,"('corrupt', 'incorrupt')",-1.1697662,-1.3559694,0.2967024,0.13375038,-0.3726856,-0.5256797,-0.1529941
36,-1.821595,-1.9056525,"('hostile', 'amicable')",-1.9309132,-2.221477,0.6652584,0.4765993,-1.0290833,-1.2168434,-0.1877601
37,-0.12772788,-0.10192217,"('fake', 'genuine')",-0.67350394,-0.61695206,0.622329,0.66691583,-0.0596343,-0.0173195,0.0423148
38,0.79678214,0.80723083,"('untruthful', 'truthful')",0.069637194,0.14428326,-0.16600224,-0.09500746,0.2334723,0.2855022,0.0520299
39,1.4770994,1.5246825,"('exploitative', 'cooperative')",0.80729914,0.90083617,0.10354333,0.13773824,0.7959806,0.854419,0.0584384
40,0.33150783,0.28405938,"('stingy', 'generous')",-0.21133052,-0.22903985,-1.3632661,-1.4875505,-0.4143629,-0.4775103,-0.0631474
41,0.36615753,0.349963,"('unforgiving', 'forgiving')",0.063866034,0.06246503,0.17054746,0.072942495,0.2001903,0.1617902,-0.0384001
42,0.8053203,0.8320004,"('unreliable', 'reliable')",0.12156832,0.29662853,-2.8272693,-2.7167556,-0.6334602,-0.5293756,0.1040846
43,1.2984848,1.3781296,"('irresponsible', 'responsible')",0.35587537,0.5799135,0.3392494,0.44106427,0.6645365,0.7997025,0.135166
44,-1.1450986,-1.1016098,"('prejudiced', 'unprejudiced')",-0.29070467,-0.30717248,-1.3661816,-1.309193,-0.9339949,-0.9059917,0.0280032
45,0.06675582,0.09689927,"('incompetent', 'competent')",0.9536753,0.9903156,-0.14929022,-0.20942675,0.2903803,0.2925961,0.0022158
46,0.24856424,0.31003886,"('uncompetitive', 'competitive')",0.45583367,0.6049158,-1.2598438,-1.2927911,-0.1851486,-0.1259455,0.0592031
47,0.93257713,0.9082388,"('stupid', 'smart')",0.44382274,0.4902212,5.8217998,5.9748397,2.3993999,2.4577665,0.0583666
48,0.4666197,0.41317865,"('unintelligent', 'intelligent')",1.3583176,1.2810689,0.4562734,0.40701386,0.7604036,0.7004205,-0.0599831
49,-0.55836827,-0.49211943,"('unable', 'able')",0.4322071,0.5132461,-0.17657872,0.003827963,-0.1009133,0.0083182,0.1092315
50,-0.8225341,-0.82433647,"('clumsy', 'skillful')",-0.5173907,-0.55000323,0.035023708,0.05413263,-0.434967,-0.440069,-0.005102
51,-0.65155095,-0.7353604,"('uneducated', 'educated')",0.65410686,0.6047371,-0.05725141,-0.107865155,-0.0182318,-0.0794961,-0.0612643
52,-0.20228264,-0.3832841,"('irrational', 'rational')",-0.9578947,-1.213791,0.67993414,0.5141342,-0.1600811,-0.3609803,-0.2008992
53,0.5691658,0.47469905,"('uncreative', 'creative')",0.5373062,0.45815516,1.2561889,1.2403815,0.7875536,0.7244119,-0.0631417
54,0.14691575,0.09347755,"('incapable', 'capable')",0.1949184,0.107694365,1.2008039,1.3339906,0.5142127,0.5117208,-0.0024919
55,0.15290028,0.20871769,"('incompetent', 'clever')",2.2579033,2.2913153,-0.17149048,-0.17687643,0.7464377,0.7743855,0.0279478
56,1.924641,2.0055292,"('impractical', 'practical')",1.1873013,1.3190271,-0.4411759,-0.40669537,0.8902555,0.9726203,0.0823648
57,-0.12562734,-0.12743987,"('unimaginative', 'imaginative')",0.7894962,0.7909483,-2.6904385,-2.6950622,-0.6755232,-0.6771846,-0.0016614
58,0.06896987,0.06895196,"('undiscriminating', 'discriminating')",0.39058122,0.31867224,0.049674056,0.0143521065,0.1697417,0.1339921,-0.0357496
59,1.1892691,1.0955468,"('foolish', 'wise')",-0.3873787,-0.38603017,0.64206254,0.6971283,0.4813176,0.4688816,-0.012436
60,1.0595729,1.1937249,"('inefficient', 'efficient')",2.305192,2.5061028,-0.44378278,-0.30627733,0.9736607,1.1311835,0.1575228
61,0.08332967,-0.024148544,"('illogical', 'logical')",1.121987,0.98024637,0.3664231,0.15859485,0.5239133,0.3715642,-0.1523491
62,0.28481472,0.37262914,"('incompetent', 'brilliant')",2.1464741,2.3493896,-0.23892155,-0.07621486,0.730789,0.8819346,0.1511456
63,0.6111831,0.6860674,"('unperceptive', 'insightful')",0.63916546,0.81075376,0.48677686,0.5942866,0.5790418,0.6970359,0.1179941
64,-0.47616658,-0.5367988,"('shy', 'confident')",0.1563359,0.12148406,-7.223738,-7.3086567,-2.5145229,-2.5746571,-0.0601342
65,-0.38085493,-0.40152448,"('insecure', 'secure')",0.60869133,0.57476604,-0.64264584,-0.64501363,-0.1382698,-0.1572574,-0.0189876
66,-0.39314818,-0.43286633,"('inactive', 'active')",-0.85439765,-0.91280603,1.0459049,0.99798524,-0.0672137,-0.1158957,-0.048682
67,0.83478034,0.8194395,"('doubtful', 'determined')",-0.47913736,-0.36315578,-0.49049556,-0.42413205,-0.0449509,0.0107172,0.0556681
68,-0.8899166,-0.9124805,"('dependent', 'independent')",-0.18345103,-0.17751285,-0.6262996,-0.6724029,-0.5665557,-0.5874654,-0.0209097
69,0.08909818,0.079544365,"('lazy', 'industrious')",0.015633456,-0.040387206,-0.46008807,-0.45371523,-0.1184522,-0.138186,-0.0197338
70,0.0418373,0.12745829,"('lethargic', 'energetic')",0.6658832,0.8101824,0.5218866,0.5991143,0.409869,0.5122517,0.1023827
71,1.8821716,1.9155126,"('diffident', 'self-confident')",0.19772513,0.24332763,0.74200034,0.7223433,0.9406323,0.9603945,0.0197622
72,-0.032024525,-0.036347903,"('unambitious', 'ambitious')",-0.064279795,0.018877773,-0.83678275,-0.7050347,-0.311029,-0.2408349,0.0701941
73,-0.38108563,-0.40311462,"('helpless', 'self-reliant')",-0.66746444,-0.7417532,-3.2365522,-3.2020779,-1.4283675,-1.4489819,-0.0206144
74,0.2644534,0.27767962,"('undedicated', 'dedicated')",0.10608885,0.17554356,-0.022238672,0.023786481,0.1161012,0.1590032,0.042902
75,-0.6127027,-0.5794867,"('meek', 'impulsive')",-0.41686517,-0.46525013,-0.2534732,-0.14317381,-0.4276804,-0.3959702,0.0317102
76,-0.08400203,-0.029415503,"('anxious', 'daring')",0.7098844,0.7941108,0.062116284,0.13449895,0.2293329,0.2997314,0.0703985
77,0.1297839,0.1349391,"('unmotivated', 'motivated')",1.2015077,1.1921502,-1.4110996,-1.3147498,-0.0266027,0.0041132,0.0307159
78,-0.4924776,-0.4071615,"('nonresilient', 'resilient')",0.74390167,0.81805366,-0.08529842,-0.038869347,0.0553752,0.1240076,0.0686324
79,-0.16149582,-0.17501923,"('wavering', 'unwavering')",-1.6629785,-1.7897877,0.19814771,0.2568283,-0.5421089,-0.5693262,-0.0272173
80,0.24037099,0.25568983,"('dominated', 'dominating')",0.7286214,0.8732468,-1.681849,-1.6106242,-0.2376189,-0.1605625,0.0770564
81,-0.24629787,-0.26174846,"('submissive', 'aggressive')",1.4187063,1.4444797,-1.0716442,-1.0165143,0.0335881,0.0554057,0.0218176
82,-0.86421937,-0.905354,"('poor', 'rich')",0.9591549,0.8879475,6.4867105,6.592066,2.193882,2.1915531,-0.0023289
83,0.6991249,0.69601065,"('powerless', 'powerful')",-0.11321433,-0.043162722,-1.0056715,-1.0486445,-0.1399203,-0.1319322,0.0079881
84,0.5861138,0.5468894,"('inferior', 'superior')",0.1867381,0.091964,0.63446736,0.5417728,0.4691064,0.3935421,-0.0755643
85,1.1747023,1.0890268,"('insignificant', 'prestigious')",-0.688115,-0.86539245,1.0557508,1.0232856,0.5141127,0.41564,-0.0984727
86,0.28881133,0.18655047,"('uninfluential', 'influential')",0.55092096,0.49216837,0.0026083402,-0.10582945,0.2807802,0.1909631,-0.0898171
87,0.117929906,0.042222533,"('unsuccessful', 'successful')",0.20061626,0.23093161,0.26778582,0.3032689,0.195444,0.192141,-0.003303
88,-0.3514923,-0.44019672,"('low', 'eminent')",0.23903023,0.11870581,0.019555567,0.031238222,-0.0309688,-0.0967509,-0.0657821
