,colgate_male,colgate_female,tuple,palmolive_male,palmolive_female,co_male,co_female,average_male,average_female,female-male
27,-0.91112745,-0.9089752,"('hardhearted', 'softhearted')",-0.40131712,-0.4075261,0.9224051,0.83602345,-0.1300131,-0.1601593,-0.0301462
28,-1.30526,-1.4376025,"('disloyal', 'loyal')",-0.15484445,-0.3587729,1.172663,0.84262145,-0.0958138,-0.317918,-0.2221042
29,0.10488668,0.08106768,"('unfair', 'fair')",0.4168301,0.4005168,-0.69128186,-0.761498,-0.0565217,-0.0933045,-0.0367828
30,-0.47843587,-0.4579621,"('intolerant', 'tolerant')",-0.4895718,-0.47601676,0.80499333,0.96002775,-0.0543381,0.008683,0.0630211
31,-0.19883439,-0.3187282,"('evil', 'good')",-0.010847523,-0.011435019,-1.0800043,-1.1668228,-0.4298954,-0.4989953,-0.0690999
32,-1.3232726,-1.220402,"('unkind', 'kind')",-0.20828277,-0.2676171,1.111941,0.88738394,-0.1398715,-0.2002117,-0.0603402
33,0.08705948,0.115352534,"('wrong', 'right')",1.2105585,1.2017215,-0.7072406,-0.6440547,0.1967925,0.2243398,0.0275473
34,-0.44776833,-0.39465493,"('mean', 'honorable')",-0.8760181,-0.7755415,5.116844,5.2332587,1.2643526,1.3543541,0.0900015
35,1.3161002,1.1688869,"('corrupt', 'incorrupt')",1.5174748,1.4504851,-0.9137294,-1.0137904,0.6399485,0.5351938,-0.1047547
36,0.263785,-0.065004736,"('hostile', 'amicable')",0.4041424,0.26176772,-0.43671548,-0.59921956,0.0770706,-0.1341522,-0.2112228
37,0.3244838,0.44274682,"('fake', 'genuine')",0.3623167,0.38100755,0.02245152,0.07736312,0.2364173,0.3003725,0.0639552
38,-0.9074068,-1.0021492,"('untruthful', 'truthful')",-0.60492617,-0.60096246,0.125006,0.2275069,-0.4624423,-0.458535,0.0039073
39,0.35491282,0.60484105,"('exploitative', 'cooperative')",-0.41765863,-0.3611185,0.5387454,0.5997845,0.1586665,0.281169,0.1225025
40,-0.29808074,-0.3173345,"('stingy', 'generous')",0.28535923,0.33079317,-2.0403237,-2.1216135,-0.6843484,-0.7027183,-0.0183699
41,-0.80057186,-0.8889228,"('unforgiving', 'forgiving')",-0.70415807,-0.72547364,0.23239516,0.27699313,-0.4241116,-0.4458011,-0.0216895
42,0.74690604,0.87147856,"('unreliable', 'reliable')",0.715651,0.7665154,-2.6169353,-2.5270019,-0.3847927,-0.296336,0.0884567
43,-1.0146016,-0.89905924,"('irresponsible', 'responsible')",-1.7996722,-1.7794704,0.9435288,1.088496,-0.6235817,-0.5300113,0.0935704
44,1.0549561,1.1683756,"('prejudiced', 'unprejudiced')",0.61162966,0.7380061,-1.5913786,-1.4635423,0.025069,0.1476131,0.1225441
45,-0.05643742,-0.23745675,"('incompetent', 'competent')",-0.1116973,-0.15319034,0.050799444,0.0771348,-0.0391118,-0.1045041,-0.0653923
46,-0.7404244,-0.7486993,"('uncompetitive', 'competitive')",-1.4668143,-1.4813982,-0.44125715,-0.42140362,-0.882832,-0.8838337,-0.0010017
47,-0.7190802,-0.5444487,"('stupid', 'smart')",0.10431403,0.1949798,5.376156,5.5368195,1.5871299,1.7291169,0.141987
48,-1.674634,-1.6030844,"('unintelligent', 'intelligent')",-1.3779187,-1.3876994,-0.028226063,0.04576724,-1.0269263,-0.9816721,0.0452542
49,-0.82061815,-0.67999935,"('unable', 'able')",-0.3502612,-0.2316497,-1.0726854,-0.8167758,-0.7478549,-0.5761416,0.1717133
50,-0.2686205,-0.2132606,"('clumsy', 'skillful')",0.9460348,0.96082556,-0.5505357,-0.5479283,0.0422929,0.0665456,0.0242527
51,-0.8164516,-0.88912845,"('uneducated', 'educated')",-0.72916913,-0.75244904,0.32120878,0.15112568,-0.4081373,-0.4968173,-0.08868
52,-0.86945707,-0.9123865,"('irrational', 'rational')",0.26516256,0.16058117,-0.5922654,-0.6242797,-0.3988533,-0.458695,-0.0598417
53,-1.2046981,-1.2583815,"('uncreative', 'creative')",-0.8431827,-0.9569337,0.5577068,0.5134127,-0.4967246,-0.5673008,-0.0705762
54,-1.1279709,-1.1785178,"('incapable', 'capable')",0.70563376,0.6371914,0.35779142,0.31695747,-0.0215153,-0.0747896,-0.0532743
55,-0.14593627,-0.062819146,"('incompetent', 'clever')",-0.19841972,-0.18912543,0.5330566,0.67340237,0.0629002,0.1404859,0.0775857
56,-0.3936478,-0.35166997,"('impractical', 'practical')",-0.33864337,-0.34569678,-0.06273043,0.07836581,-0.2650072,-0.2063336,0.0586736
57,-0.6841195,-0.8852478,"('unimaginative', 'imaginative')",-0.7906648,-0.91868055,-2.7925425,-2.7892408,-1.4224423,-1.5310564,-0.1086141
58,-0.19118434,-0.33120447,"('undiscriminating', 'discriminating')",-0.48029336,-0.58356875,0.51190525,0.523671,-0.0531908,-0.1303674,-0.0771766
59,0.13168198,0.19413555,"('foolish', 'wise')",0.4493183,0.48996842,-0.16516288,-0.15853703,0.1386125,0.175189,0.0365765
60,-0.8225521,-0.5611382,"('inefficient', 'efficient')",-0.9323082,-0.8403604,0.24059936,0.6378113,-0.5047536,-0.2545624,0.2501912
61,-0.35138053,-0.4144892,"('illogical', 'logical')",-0.504107,-0.5890888,0.24400221,0.15433915,-0.2038284,-0.2830796,-0.0792512
62,-0.51739866,-0.321384,"('incompetent', 'brilliant')",-0.44027317,-0.33813164,0.027075816,0.36058024,-0.3101987,-0.0996451,0.2105536
63,-1.1330545,-1.1381379,"('unperceptive', 'insightful')",-1.4359788,-1.3820639,0.27738836,0.48283675,-0.7638816,-0.6791217,0.0847599
64,-0.14776576,-0.014760826,"('shy', 'confident')",0.16121538,0.16008073,-5.8927255,-5.6866612,-1.9597586,-1.8471138,0.1126448
65,-0.5439015,-0.47596258,"('insecure', 'secure')",-1.0376617,-1.0972551,0.64135635,0.6419143,-0.3134023,-0.3104344,0.0029679
66,1.0445321,0.91239744,"('inactive', 'active')",0.6204516,0.53686935,0.5781807,0.48141596,0.7477215,0.6435609,-0.1041606
67,-0.10689305,-0.056101434,"('doubtful', 'determined')",0.28825665,0.26122296,-0.41733626,-0.33522424,-0.0786576,-0.0433676,0.03529
68,-0.50558025,-0.53013504,"('dependent', 'independent')",-1.3231708,-1.2633133,-1.8145168,-1.6842458,-1.2144226,-1.1592313,0.0551913
69,1.1279275,1.1694196,"('lazy', 'industrious')",2.5848832,2.5713737,-0.8474711,-0.72588706,0.9551133,1.0049687,0.0498554
70,-0.21302314,-0.3034131,"('lethargic', 'energetic')",-0.43417004,-0.3665633,0.75084376,0.7521903,0.0345502,0.0274046,-0.0071456
71,0.055813827,0.10560782,"('diffident', 'self-confident')",0.5438761,0.5604842,0.26648125,0.32639074,0.2887237,0.3308276,0.0421039
72,-1.0161887,-0.92685914,"('unambitious', 'ambitious')",-0.9297531,-0.93592715,-0.100192845,-0.06765112,-0.6820449,-0.6434791,0.0385658
73,0.8117499,0.7871854,"('helpless', 'self-reliant')",0.6376289,0.62567097,-3.4839458,-3.347448,-0.678189,-0.6448639,0.0333251
74,-0.09237959,-0.18243343,"('undedicated', 'dedicated')",-0.047562763,-0.010814613,0.19630115,0.22520351,0.0187863,0.0106518,-0.0081345
75,1.0869098,0.9130691,"('meek', 'impulsive')",0.84771246,0.88850605,-0.5874285,-0.5331783,0.4490646,0.422799,-0.0262656
76,0.18008116,0.40209183,"('anxious', 'daring')",0.122963496,0.2376595,0.09589065,0.23062456,0.1329784,0.2901253,0.1571469
77,-1.2510027,-1.0031337,"('unmotivated', 'motivated')",-1.5906165,-1.5607616,-1.1555674,-0.95026416,-1.3323955,-1.1713865,0.161009
78,-0.838999,-0.75270504,"('nonresilient', 'resilient')",-0.24202786,-0.21149623,-0.21480353,-0.04094024,-0.4319435,-0.3350472,0.0968963
79,0.34972855,0.11334977,"('wavering', 'unwavering')",0.510152,0.45753437,-0.6018072,-0.67825586,0.0860245,-0.0357906,-0.1218151
80,1.1062015,1.2669461,"('dominated', 'dominating')",0.1253466,0.1583281,-0.5016045,-0.44763517,0.2433145,0.3258797,0.0825652
81,-0.50447404,-0.36202657,"('submissive', 'aggressive')",-0.7691881,-0.75218666,-0.33740607,-0.28643218,-0.5370227,-0.4668818,0.0701409
82,-0.40465716,-0.54176426,"('poor', 'rich')",-0.31748357,-0.30616197,6.0350647,5.8470507,1.7709746,1.6663748,-0.1045998
83,-0.33600667,-0.26802763,"('powerless', 'powerful')",0.002223352,0.017581282,-1.3181047,-1.2639449,-0.5506294,-0.5047971,0.0458323
84,0.34393921,0.41665754,"('inferior', 'superior')",0.751993,0.68351626,0.2844026,0.2440638,0.4601116,0.4480792,-0.0120324
85,-0.35853067,-0.35553595,"('insignificant', 'prestigious')",0.9831404,1.0090275,-0.71940607,-0.762229,-0.0315988,-0.0362458,-0.004647
86,-1.8733733,-2.0930402,"('uninfluential', 'influential')",-1.2163426,-1.3250488,-0.2333609,-0.3866247,-1.1076923,-1.2682379,-0.1605456
87,0.6491973,0.735998,"('unsuccessful', 'successful')",0.6801143,0.62380284,0.31412286,0.40263975,0.5478115,0.5874802,0.0396687
88,-0.90634286,-0.7891775,"('low', 'eminent')",-0.24523619,-0.23524241,-0.48365197,-0.542262,-0.545077,-0.5222273,0.0228497
