,fleetcor_male,fleetcor_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,0.37998557,0.41263172,"('unsociable', 'sociable')",0.021549605,-0.14841323,-0.57642514,-0.7529027,-0.0582967,-0.1628947,-0.104598
1,-1.446464,-1.6177504,"('unfriendly', 'friendly')",0.07475677,-0.10666889,1.5589335,1.4290822,0.0624088,-0.0984457,-0.1608545
2,0.6513851,0.6587374,"('unlikable', 'likable')",0.3796998,0.42261773,0.9948903,1.1269757,0.6753251,0.7361102,0.0607851
3,0.17870516,0.41321278,"('repellent', 'pleasant')",0.28016025,0.37319955,-0.1228404,-0.08648431,0.1120083,0.2333093,0.121301
4,-1.0322342,-1.1770747,"('disliked', 'liked')",-0.6184362,-0.65556204,-4.9742393,-5.125267,-2.2083033,-2.3193013,-0.110998
5,-1.9837967,-2.1569605,"('distant', 'outgoing')",-0.6072749,-0.5706926,0.018843452,0.13878174,-0.8574094,-0.8629571,-0.0055477
6,-2.3907635,-2.558047,"('distant', 'open')",-1.0461879,-1.0298817,0.47046652,0.5513697,-0.9888283,-1.0121864,-0.0233581
7,1.0099802,1.1816691,"('insensitive', 'sensitive')",0.71441627,0.7337064,-0.1246656,-0.07302676,0.5332436,0.6141162,0.0808726
8,-0.97980785,-1.1118445,"('unaffectionate', 'affectionate')",-0.35116366,-0.42136246,0.4386801,0.41973108,-0.2974305,-0.3711586,-0.0737281
9,-0.7167581,-0.81565326,"('unaffectionate', 'caring')",0.09252831,0.0050613936,1.0154487,1.0140123,0.1304063,0.0678068,-0.0625995
10,0.76173925,0.87639374,"('unsympathetic', 'sympathetic')",-0.23569103,-0.3280022,-0.94791937,-1.0470642,-0.1406237,-0.1662242,-0.0256005
11,0.76626474,0.8113251,"('unhelpful', 'helpful')",1.1959069,1.2171321,1.6117086,1.6816578,1.1912934,1.236705,0.0454116
12,0.53468215,0.6660826,"('unsupportive', 'supportive')",0.55060786,0.64515984,-2.023884,-1.9671044,-0.3128647,-0.2186207,0.094244
13,1.4883978,1.5648922,"('impolite', 'polite')",0.102427594,0.108094744,-0.6374192,-0.6402322,0.3178021,0.3442516,0.0264495
14,1.344649,1.5360736,"('antisocial', 'social')",0.97032505,1.0251646,-0.7722987,-0.76905984,0.5142251,0.5973928,0.0831677
15,0.79452175,0.5794932,"('boring', 'funny')",0.3706135,0.31142658,0.92873573,0.8988874,0.697957,0.5966024,-0.1013546
16,-1.4153984,-1.4478124,"('unpopular', 'popular')",-0.36917704,-0.33782887,0.7101293,0.7331411,-0.3581487,-0.3508334,0.0073153
17,-0.5793799,-0.5641631,"('nasty', 'nice')",-0.85777396,-0.76609665,-0.40716907,-0.37812635,-0.6147743,-0.5694621,0.0453122
18,-0.2694111,-0.18174253,"('disagreeable', 'welcoming')",-0.031917192,0.07069469,-0.3030836,-0.23999855,-0.2014706,-0.1170155,0.0844551
19,-1.6549171,-1.7668546,"('inhospitable', 'hospitable')",-0.6590797,-0.72738904,-0.12932849,0.013516884,-0.8144418,-0.8269089,-0.0124671
20,0.33885497,0.44633526,"('rough', 'thoughtful')",0.8201927,0.9006194,0.55866367,0.5657108,0.5725704,0.6375551,0.0649847
21,1.5391738,1.6226133,"('immoral', 'moral')",0.80469793,0.71862125,-0.87692267,-0.9789809,0.4889831,0.4540846,-0.0348985
22,0.8583161,0.8930446,"('untrustworthy', 'trustworthy')",0.27017182,0.17296752,-1.0056082,-1.0580846,0.0409599,0.0026425,-0.0383174
23,0.5126592,0.54218614,"('insincere', 'sincere')",-0.039796073,-0.066567615,4.3416767,4.364655,1.6048466,1.6134245,0.0085779
24,0.45107052,0.47274247,"('dishonest', 'honest')",-1.4444596,-1.442243,0.27252278,0.28246078,-0.2402887,-0.2290132,0.0112755
25,-0.598794,-0.6884721,"('egoistic', 'altruistic')",0.1772896,0.18108086,1.6802994,1.605015,0.4195983,0.3658746,-0.0537237
26,-0.19870996,-0.2689808,"('hardhearted', 'benevolent')",0.5658525,0.5783423,1.7749214,1.6884234,0.7140214,0.6659283,-0.0480931
